epoch,loss,test_r2
1,0.5388166060730747,0.33086955004433705
2,0.22602865270011502,0.32573273480970677
3,0.19496167444339083,0.3842374051435996
4,0.17970371538917768,0.47195901518471794
5,0.161875033895719,0.4204929819780888
6,0.15575548744501044,0.41187565084145916
7,0.14410470769693862,0.47073528769036854
8,0.1396849099291514,0.41316147570847195
9,0.12966251989069594,0.43068742049516573
10,0.12318169022803982,0.43020002765741505
11,0.128604590790729,0.4202225600115447
12,0.11795704907070012,0.39262375444651043
13,0.11160677008024633,0.3833843116728908
14,0.1096363517043253,0.4045113843137774
15,0.10153609592484557,0.3573457121820792
16,0.09709988279293662,0.3657169553692152
17,0.10030283789112143,0.34698015913871605
18,0.10253717736702532,0.3763531596877828
19,0.0898317875825379,0.35521649490254714
20,0.09152202889935611,0.3863287370506797
21,0.0858661177563885,0.36237211260758784
22,0.08285682872107857,0.3446156935473994
23,0.0861380879669429,0.395268657964597
24,0.08053785497875518,0.36420368649721346
25,0.0755254710475876,0.3515101999930803
26,0.07885674746137232,0.3652414632965143
27,0.08840662120207804,0.33238128057734984
28,0.07832397537552603,0.33055137167328774
29,0.07717702502053078,0.34654471648006957
30,0.0788249762975462,0.31605294251084615
31,0.07396370686216441,0.3475570897237822
32,0.06856973030387539,0.3192562212528668
33,0.06819596367815858,0.33873393782344985
34,0.06910241703124351,0.3496636123279293
35,0.06983227869623328,0.305972203212281
36,0.06223225232945185,0.3307273706235848
37,0.0666344535439254,0.31404232068741333
38,0.05961759150300396,0.3001252585579012
39,0.05979723486726143,0.29218570821515555
40,0.060998944267970784,0.32794222317568134
41,0.05916707382694771,0.3324985761230336
42,0.05638783695558979,0.3051121665684243
43,0.05821810542822701,0.3557473455682856
44,0.0582862203115742,0.3208143860415239
45,0.05539098592925834,0.31382214097460237
46,0.05636207551852753,0.33965356505129585
47,0.05890941395335002,0.28875384095067635
48,0.055419821955569805,0.2647135143965875
49,0.06610694376232962,0.3336375742079941
50,0.053681967754478324,0.2898396342276275
51,0.05245027519320244,0.28632823138922137
52,0.05417531761064377,0.3084094836751815
53,0.05580418351102093,0.31094007568220394
54,0.04997244747738316,0.3268914596065098
55,0.06274610914323972,0.29525940027298425
56,0.05567615217269828,0.3149646177877853
57,0.04914852337205791,0.29569230215435227
58,0.047856425687874835,0.3109906748395046
59,0.04541021007108906,0.27940472940943273
60,0.04616164594684562,0.29289978649983284
61,0.044512463588965,0.2706771169613712
62,0.05083883266266623,0.2945274858841813
63,0.04932256888377068,0.2837786222870792
64,0.04957132902183489,0.30684630146080527
65,0.044428894202730974,0.3130963165197821
66,0.055223405276123246,0.2559013384092139
67,0.04987225549712301,0.32432419539065427
68,0.047904680750957905,0.27667872426379014
69,0.04353049314117323,0.3059528248374853
70,0.04491812404092044,0.3109729901072428
71,0.048807175090051676,0.2674556601904736
72,0.04387872177920385,0.2901047330853226
73,0.043656415693019625,0.2914423964370859
74,0.04189010041013156,0.26014717311847313
75,0.04867324775688724,0.2761840976400628
76,0.042897759218058086,0.289753205824128
77,0.0417271816941429,0.28420754760160527
78,0.043039965183903635,0.27147454613377553
79,0.04221090038209201,0.27316619812561305
80,0.04252310348972338,0.2460314232122648
81,0.03959818107828702,0.283555995472908
82,0.038424113416644534,0.23390573640829304
83,0.04940398013618983,0.2726997109513467
84,0.04131528097268653,0.24366436616353637
85,0.04022717367024182,0.2855508080043081
86,0.038272764355148356,0.27169179717407077
87,0.0394393710172884,0.2581000291093911
88,0.038450515042293014,0.2955281841084284
89,0.03731422996378108,0.3026185468489767
90,0.03847205744350338,0.3219652002259561
91,0.039463467606806864,0.2803377448764538
92,0.037995793860933005,0.20434546577056156
93,0.04141316553535255,0.28649879295784764
94,0.038537488374263726,0.26674379341197796
95,0.04337797856562214,0.271384699492321
96,0.0406558491527762,0.22214862138539104
97,0.035036074941697186,0.27964248404588266
98,0.03620668254010209,0.2862409737509417
99,0.035354122264336235,0.26890970983017326
100,0.045434574337174356,0.2830240749479317
101,0.03818758466540406,0.26464623375250995
102,0.03564290775487956,0.26164080728686245
103,0.0357753938429704,0.2756901838822948
104,0.036610460002400556,0.26434993599900836
105,0.03230736123134284,0.22890205607066993
106,0.03234541803156132,0.24757253977397065
107,0.033267337777843214,0.23141591219379298
108,0.03449025068891375,0.24768365200570475
109,0.033578737081798246,0.23360415958926029
110,0.03708004424152853,0.26168624499976934
111,0.033426166669418826,0.23664976572270346
112,0.03351945642671084,0.22568317267953286
113,0.04403107880389309,0.27190354746330125
114,0.03668523129058755,0.28011688300422843
115,0.03741764389488795,0.20875252974331482
116,0.03379198245397986,0.2913215971635733
117,0.0310540158454686,0.21543843554240105
118,0.03343060757267421,0.22825486055221433
119,0.03000619000495841,0.24088249592967992
120,0.029467154634461555,0.2771325211549792
121,0.031147438114228314,0.22636297053085763
