数据集,目标,字段,pearson,spearman,nmi,sage,perm_importance
pjm,net_actual_interchange_mw,net_inadv_interchange_mw,0.044034578,0.05193026443515627,0.001029300845708292,0.0004510727524757385,0.0008149147033691406
pjm,net_actual_interchange_mw,gross_sched_interchange_mw,0.44827268,0.4073695891532842,0.309668730559868,0.1765332105755806,0.2103453278541565
pjm,net_actual_interchange_mw,gross_inadv_interchange_mw,0.17534997,0.11394100320439485,0.03859020245299938,0.026206640899181365,0.038399457931518555
pjm,gross_actual_interchange_mw,gen_fuel_coal_mw,0.34195864,0.32301423468580864,0.10236179612999408,-0.021751925349235535,0.025920987129211426
pjm,gross_actual_interchange_mw,gen_fuel_gas_mw,0.28815344,0.315113045020066,0.10739744300296472,-0.0031279361248016356,0.028643488883972168
pjm,gross_actual_interchange_mw,gen_fuel_hydro_mw,0.09884879,0.07737791439318363,0.03041762116099811,-0.00027635276317596437,0.00577092170715332
pjm,gross_actual_interchange_mw,gen_fuel_multiple_fuels_mw,0.18219185,0.2068057064216948,0.04866232202831444,0.009519164264202119,0.011965036392211914
pjm,gross_actual_interchange_mw,gen_fuel_nuclear_mw,0.33108747,0.3392646234162735,0.18402260568934636,0.049111731946468354,0.05700182914733887
pjm,gross_actual_interchange_mw,gen_fuel_oil_mw,0.17501497,0.16144168353987778,0.04398745698188389,-0.0027530592679977416,0.011372566223144531
pjm,gross_actual_interchange_mw,gen_fuel_other_renewables_mw,0.14615446,0.15371631540064687,0.06102888603527212,0.01895952135324478,0.033172786235809326
pjm,gross_actual_interchange_mw,gen_fuel_solar_mw,0.35908186,0.34569098788595215,0.07984016319730447,0.021916002333164215,0.010213017463684082
pjm,gross_actual_interchange_mw,gen_fuel_storage_mw,0.17758921,0.17401544353217838,0.02520755520743112,0.0006199210882186889,0.0022640228271484375
pjm,gross_actual_interchange_mw,gen_fuel_wind_mw,0.018224996,0.018102272278280176,0.022687499171194503,0.006012994647026062,0.01426553726196289
pjm,gross_actual_interchange_mw,gen_fuel_coal_pct,0.33149248,0.31608982812213865,0.08753021498108193,-0.005917203724384308,0.013886690139770508
pjm,gross_actual_interchange_mw,gen_fuel_gas_pct,0.22870803,0.20266322602897152,0.08020688279875277,0.020155239403247833,0.019676685333251953
pjm,gross_actual_interchange_mw,gen_fuel_hydro_pct,0.04348871,0.028148900161938398,0.04718652050261429,-0.002783127427101135,0.018484532833099365
pjm,gross_actual_interchange_mw,gen_fuel_multiple_fuels_pct,0.15198961,0.17222899249558404,0.038700295741936674,0.011215916872024535,0.014478623867034912
pjm,gross_actual_interchange_mw,gen_fuel_nuclear_pct,0.19810225,0.20953923840260558,0.061157213812240485,0.0049449741840362545,0.021267294883728027
pjm,gross_actual_interchange_mw,gen_fuel_oil_pct,0.17178811,0.1342051726929476,0.029241474568671322,0.005306384265422821,0.007272541522979736
pjm,gross_actual_interchange_mw,gen_fuel_other_renewables_pct,0.17692211,0.1620055298036397,0.039440149394570856,0.011102325618267059,0.010542094707489014
pjm,gross_actual_interchange_mw,gen_fuel_solar_pct,0.38655144,0.3673998702066589,0.09920809249563112,0.007912473082542419,0.004063606262207031
pjm,gross_actual_interchange_mw,gen_fuel_wind_pct,0.054463957,0.03855581247414451,0.02391701945489011,0.005198555588722229,0.008840799331665039
pjm,gross_actual_interchange_mw,forecast_load_mw_latest_available,0.2808415,0.3188796660325291,0.08667026483563411,0.028947685658931733,0.0757368803024292
pjm,gross_actual_interchange_mw,forecast_load_mw_day_ahead,0.27743325,0.31177148659907894,0.10037924689645461,-0.037474005818367004,0.06587636470794678
pjm,gross_actual_interchange_mw,rmccp,0.06716922,0.13268431416140303,0.018222744469636787,0.00035252273082733156,0.00011456012725830078
pjm,gross_actual_interchange_mw,rmpcp,0.00083931396,0.0447604924587088,0.012318313378314905,0.0014166799187660217,0.004694759845733643
pjm,gross_actual_interchange_mw,total_pjm_loc_credit,0.04299994,0.042831775435891895,0.012883432867583533,0.002419869303703308,0.0036502480506896973
pjm,gross_actual_interchange_mw,total_pjm_reg_purchases,0.33767653,0.3431692133117261,0.10786033243708637,0.03131191730499268,0.015104889869689941
pjm,gross_actual_interchange_mw,total_pjm_self_sched_reg,0.085349865,0.09059438379670233,0.0007525667978978134,0.0019943934679031374,0.0012812018394470215
pjm,gross_actual_interchange_mw,total_pjm_assigned_reg,0.26996103,0.2837253141371369,0.06359627781507449,-0.0022392621636390686,0.0029740333557128906
pjm,gross_actual_interchange_mw,total_pjm_rmccp_cr,0.074437395,0.1833417315492539,0.015899506617790493,0.0008733955025672913,0.002671360969543457
pjm,gross_actual_interchange_mw,total_pjm_rmpcp_cr,0.009243252,0.08729442291545206,0.023321614489060227,0.004813596606254578,0.01187121868133545
pjm,gross_actual_interchange_mw,da_as_mcp_primary_reserve,0.021422882,0.04291143345242342,0.007552449515246806,0.0016071361303329468,0.004146397113800049
pjm,gross_actual_interchange_mw,da_as_mcp_synchronized_reserve,0.045281112,0.042629319394043165,0.02996278329224733,0.004756564199924469,0.0036934614181518555
pjm,gross_actual_interchange_mw,da_as_as_req_mw_primary_reserve,0.11853789,0.17351800484122581,0.09906849232969872,0.008880022466182708,0.022005915641784668
pjm,gross_actual_interchange_mw,da_as_as_req_mw_thirty_minutes_reserve,0.1078607,0.13357869246675436,0.058834680966805664,0.0072967827320098875,0.014169514179229736
pjm,gross_actual_interchange_mw,da_as_ss_mw_primary_reserve,0.17137246,0.19896270704946636,0.05703637594615696,-0.0036685800552368163,0.005854249000549316
pjm,gross_actual_interchange_mw,da_as_nsr_mw_primary_reserve,0.063890636,0.050947202046709744,0.07302023134601843,-0.0011719825863838196,0.009595632553100586
pjm,gross_actual_interchange_mw,system_energy_price_da,0.24056795,0.29141056038389973,0.0844217118709647,0.020171326696872712,0.02806675434112549
pjm,gross_actual_interchange_mw,total_lmp_rt,0.10218239,0.24830797208456834,0.06311232163587377,0.010963160693645477,0.03433436155319214
pjm,gross_actual_interchange_mw,marginal_loss_price_rt,0.13959867,0.326010239163271,0.06959838185351952,0.0032207387685775756,0.058015525341033936
pjm,gross_actual_interchange_mw,net_inadv_interchange_mw,0.09907694,0.09771934828408337,0.004020770568018861,0.0015567445755004883,0.00032722949981689453
pjm,gross_actual_interchange_mw,gross_sched_interchange_mw,0.45913297,0.44409882047630245,0.12800686685485996,0.057270365059375765,0.0503392219543457
pjm,gross_actual_interchange_mw,gross_inadv_interchange_mw,0.779758,0.7559650702580182,0.5081087505449968,0.70962122797966,1.1348246335983276
pjm,total_gen,gen_fuel_coal_mw,0.8571224,0.8348383928198998,0.7076454868094517,0.161551031768322,0.05584472417831421
pjm,total_gen,gen_fuel_gas_mw,0.9257094,0.9099474249228735,0.9663725647468961,0.25945270478725435,0.11083334684371948
pjm,total_gen,gen_fuel_hydro_mw,0.4451007,0.34934103751761947,0.18602759102960764,0.04088952153921127,0.009899616241455078
pjm,total_gen,gen_fuel_multiple_fuels_mw,0.4210902,0.3512943413926732,0.1990823589675781,0.021741686165332796,0.0062035322189331055
pjm,total_gen,gen_fuel_nuclear_mw,0.6040324,0.6513108837664567,0.5988977530530448,0.1413765913248062,0.06412476301193237
pjm,total_gen,gen_fuel_oil_mw,0.6728787,0.5382669107204471,0.3766276375070099,0.050434226095676424,0.010934114456176758
pjm,total_gen,gen_fuel_other_renewables_mw,0.31222025,0.3441392226951637,0.14179683161210566,0.0099201899766922,0.0018973946571350098
pjm,total_gen,gen_fuel_solar_mw,0.090957254,0.04729580054506083,0.04304990696208488,0.011558397114276886,0.019641220569610596
pjm,total_gen,gen_fuel_storage_mw,0.16044542,0.17471948822631245,0.033985364700451104,-4.547983407974243e-05,0.0001258254051208496
pjm,total_gen,gen_fuel_wind_mw,0.20288956,0.19257278670646472,0.07587099731942093,-0.023844971060752868,0.010137557983398438
pjm,total_gen,gen_fuel_coal_pct,0.59020793,0.617001818093658,0.36778332958293536,0.02630528062582016,0.004716336727142334
pjm,total_gen,gen_fuel_gas_pct,0.44517928,0.45487680981823914,0.17372437599380763,0.04359916776418686,0.011116504669189453
pjm,total_gen,gen_fuel_hydro_pct,0.21666488,0.18547023698188708,0.11778104417926993,0.00421447217464447,0.0012575387954711914
pjm,total_gen,gen_fuel_multiple_fuels_pct,0.15653498,0.15525840409483818,0.10843651609454819,-0.001313716173171997,0.0010800361633300781
pjm,total_gen,gen_fuel_nuclear_pct,0.90268207,0.8590777025400634,1.1553785371098604,0.2026788341999054,0.07783716917037964
pjm,total_gen,gen_fuel_oil_pct,0.5794309,0.423572645754396,0.26877796736005966,-0.006133641600608825,-0.0002657175064086914
pjm,total_gen,gen_fuel_other_renewables_pct,0.6820617,0.6624743828925838,0.36366784594202306,0.022667758762836457,0.0025115609169006348
pjm,total_gen,gen_fuel_solar_pct,0.08517583,0.0699832561959857,0.10434235184488339,-0.004286119043827057,0.003901064395904541
pjm,total_gen,gen_fuel_wind_pct,0.3553442,0.34701033979668516,0.13733511547515498,-0.014367707669734955,0.000763237476348877
pjm,total_gen,forecast_load_mw_latest_available,0.98625666,0.9807002459030014,1.7420734721882702,0.119803666472435,0.02529984712600708
pjm,total_gen,forecast_load_mw_day_ahead,0.9826883,0.9756200276756926,1.636441354556546,0.08188885986804963,0.013060450553894043
pjm,total_gen,rmccp,0.08031654,0.09413331476810036,0.03157727582281877,-0.00018590837717056275,0.0004469156265258789
pjm,total_gen,rmpcp,0.023177207,0.07753032768192943,0.08882292050033058,-0.0006925842165946961,0.0003134012222290039
pjm,total_gen,total_pjm_loc_credit,0.16288784,0.18386444324879211,0.05159114842703261,-0.001344847083091736,-5.7697296142578125e-05
pjm,total_gen,total_pjm_reg_purchases,0.07045792,0.0722818720023487,0.09766917812911213,0.00033284932374954223,0.0005159974098205566
pjm,total_gen,total_pjm_self_sched_reg,0.07217844,0.11219077035647253,0.04883529696558231,0.000640803873538971,0.00026148557662963867
pjm,total_gen,total_pjm_assigned_reg,0.048971117,0.046260467226398226,0.03490991686862799,0.0012257826328277589,0.00032407045364379883
pjm,total_gen,total_pjm_rmccp_cr,0.0666554,0.09283098900984389,0.03555896626116839,0.00020319461822509765,0.0004520416259765625
pjm,total_gen,total_pjm_rmpcp_cr,0.013546886,0.06450928402811655,0.11877252365502011,0.0011411112546920775,0.0005241632461547852
pjm,total_gen,da_as_mcp_primary_reserve,0.24652345,0.13005731850139135,0.07001361072621792,-0.007013517916202545,-0.0010747909545898438
pjm,total_gen,da_as_mcp_synchronized_reserve,0.2773173,0.1236195205177586,0.10867403670944187,-0.00017823725938796996,0.0004035830497741699
pjm,total_gen,da_as_as_req_mw_primary_reserve,0.3705926,0.3708509098970479,0.21779500680195119,0.00874455839395523,0.002152740955352783
pjm,total_gen,da_as_as_req_mw_thirty_minutes_reserve,0.36501163,0.3577312976028804,0.15254365845050288,0.0028219136595726015,0.0015205740928649902
pjm,total_gen,da_as_ss_mw_primary_reserve,0.08767973,0.147455576010569,0.12992774740008262,-0.00037629663944244385,0.00011622905731201172
pjm,total_gen,da_as_nsr_mw_primary_reserve,0.085025266,0.12295041439793553,0.28266010222701077,0.003519774377346039,0.001481175422668457
pjm,total_gen,system_energy_price_da,0.5557745,0.5151337555002364,0.31565267868694846,0.031607128977775574,0.009357273578643799
pjm,total_gen,total_lmp_rt,0.37640142,0.46974706631376756,0.21727828331576404,0.004480670094490051,0.00642472505569458
pjm,total_gen,marginal_loss_price_rt,0.392744,0.5238924064164131,0.21251784846772992,0.0183240869641304,0.01144486665725708
pjm,total_gen,net_inadv_interchange_mw,0.17461626,0.15865921863142846,0.002212518997953161,0.0012339293956756593,8.696317672729492e-05
pjm,total_gen,gross_sched_interchange_mw,0.26198462,0.26777481401305603,0.04537219458120578,0.004776197969913482,0.001608729362487793
pjm,total_gen,gross_inadv_interchange_mw,0.46546704,0.44546332005584793,0.14229000842437056,0.003674878478050232,0.002116560935974121
pjm,metered_load_mw,gen_fuel_coal_mw,0.8592333,0.8477407039798799,0.7109706490526326,0.10886911243200302,0.027792811393737793
pjm,metered_load_mw,gen_fuel_gas_mw,0.9078676,0.8857960991999841,0.861314740582448,0.1859010636806488,0.06334906816482544
pjm,metered_load_mw,gen_fuel_hydro_mw,0.45983878,0.3699362625842781,0.17409476901835585,0.02824805587530136,0.004854857921600342
pjm,metered_load_mw,gen_fuel_multiple_fuels_mw,0.46513498,0.4043708354005707,0.212664573587948,0.02572303682565689,0.006866395473480225
pjm,metered_load_mw,gen_fuel_nuclear_mw,0.56512964,0.6087512770899898,0.540379621888901,0.10608820289373398,0.04054248332977295
pjm,metered_load_mw,gen_fuel_oil_mw,0.6854254,0.5709917668899491,0.4036871880070443,0.041913340985775,0.007700979709625244
pjm,metered_load_mw,gen_fuel_other_renewables_mw,0.28495097,0.31276587881425816,0.1234667147477202,0.007761853635311127,0.0013822317123413086
pjm,metered_load_mw,gen_fuel_solar_mw,0.06856471,0.02422043217544773,0.05712710130145293,0.008975046277046204,0.010312080383300781
pjm,metered_load_mw,gen_fuel_storage_mw,0.18815425,0.21513663047617912,0.04249849706731457,0.0012122809886932373,0.0002893209457397461
pjm,metered_load_mw,gen_fuel_wind_mw,0.18361397,0.1703344122809968,0.04343452316736407,-0.01956508934497833,0.007414460182189941
pjm,metered_load_mw,gen_fuel_coal_pct,0.6075148,0.6394141991356367,0.3736889067733742,0.020690401494503022,0.0036521553993225098
pjm,metered_load_mw,gen_fuel_gas_pct,0.42627478,0.4310164262082027,0.1770966616196077,0.032962646484375,0.007147371768951416
pjm,metered_load_mw,gen_fuel_hydro_pct,0.23507836,0.21030728871086077,0.11549699298475158,0.004583333730697632,0.0010606050491333008
pjm,metered_load_mw,gen_fuel_multiple_fuels_pct,0.21129155,0.21803926135032328,0.11993899432573407,-0.0009971654415130615,0.001253366470336914
pjm,metered_load_mw,gen_fuel_nuclear_pct,0.9088628,0.8715778898083016,1.0142797214633923,0.154359530210495,0.047716736793518066
pjm,metered_load_mw,gen_fuel_oil_pct,0.60066545,0.4654856065294203,0.27477082590252344,-0.0007521995902061463,4.4286251068115234e-05
pjm,metered_load_mw,gen_fuel_other_renewables_pct,0.68735003,0.6626104738137222,0.38333345768160565,0.018257966935634612,0.0019438862800598145
pjm,metered_load_mw,gen_fuel_solar_pct,0.107359715,0.0943892662716709,0.10691045753588257,-0.0028349199891090394,0.0026364922523498535
pjm,metered_load_mw,gen_fuel_wind_pct,0.33502993,0.32239144760185695,0.11147418610982918,-0.008564878106117248,0.00031954050064086914
pjm,metered_load_mw,forecast_load_mw_latest_available,0.99550843,0.9950895308800414,2.3842265204077493,0.2571416348218918,0.0913134217262268
pjm,metered_load_mw,forecast_load_mw_day_ahead,0.9907465,0.9894160068942337,2.0196178974767127,0.1623564651608467,0.03725188970565796
pjm,metered_load_mw,rmccp,0.1024858,0.1370052003052852,0.03788533699430907,-3.1956732273101806e-05,0.00028336048126220703
pjm,metered_load_mw,rmpcp,0.041217238,0.10799617519797826,0.09184494796646536,-0.0005322429537773132,0.00023418664932250977
pjm,metered_load_mw,total_pjm_loc_credit,0.16853857,0.17342583661282293,0.04427753166094339,-0.001915445327758789,5.7220458984375e-05
pjm,metered_load_mw,total_pjm_reg_purchases,0.110362776,0.11958805592872294,0.09447882812538833,-0.0014828550815582276,0.0008669495582580566
pjm,metered_load_mw,total_pjm_self_sched_reg,0.06439732,0.1021106978112724,0.05301026562762079,0.0006980937719345093,0.0002243518829345703
pjm,metered_load_mw,total_pjm_assigned_reg,0.008135218,0.0004873948947661047,0.07215955033181132,0.0014048609137535095,0.00033789873123168945
pjm,metered_load_mw,total_pjm_rmccp_cr,0.08927066,0.13891844461948896,0.047469029136924856,0.0004884105920791626,0.00038760900497436523
pjm,metered_load_mw,total_pjm_rmpcp_cr,0.018133624,0.10791538807980439,0.07677387517199952,0.0011905586719512938,0.0005203485488891602
pjm,metered_load_mw,da_as_mcp_primary_reserve,0.27151626,0.1631258237200734,0.07941196640339143,-0.007821628153324127,-0.0009022951126098633
pjm,metered_load_mw,da_as_mcp_synchronized_reserve,0.30187967,0.16301075540193824,0.12019146780597278,-0.00194419264793396,0.0002512931823730469
pjm,metered_load_mw,da_as_as_req_mw_primary_reserve,0.321662,0.31650697370275627,0.16213668619605137,0.010096744298934937,0.0014628767967224121
pjm,metered_load_mw,da_as_as_req_mw_thirty_minutes_reserve,0.31617856,0.3012386161491677,0.12372407651877548,-0.003367902636528015,0.002317965030670166
pjm,metered_load_mw,da_as_ss_mw_primary_reserve,0.096034236,0.16259794000299413,0.13204651205043128,-0.0001859012246131897,5.060434341430664e-05
pjm,metered_load_mw,da_as_nsr_mw_primary_reserve,0.06489315,0.09278227964491335,0.23693436378930777,0.0031524190306663515,0.0012561678886413574
pjm,metered_load_mw,system_energy_price_da,0.5921807,0.5959119805356409,0.3539230346143327,0.059443283379077914,0.01952517032623291
pjm,metered_load_mw,total_lmp_rt,0.4034081,0.5303439181610708,0.25264522291081715,-0.003710781931877136,0.007941842079162598
pjm,metered_load_mw,marginal_loss_price_rt,0.42233938,0.5916742605968165,0.28007301804746465,0.0410058781504631,0.021935462951660156
pjm,metered_load_mw,net_inadv_interchange_mw,0.17399253,0.15799342281412637,0.017664578163205213,0.0011603587865829468,4.267692565917969e-05
pjm,metered_load_mw,gross_sched_interchange_mw,0.20249803,0.2138420485890525,0.05144300383158118,-0.0055021560192108155,0.0019819140434265137
pjm,metered_load_mw,gross_inadv_interchange_mw,0.4550541,0.4520410838396609,0.14677260049312313,0.0005078908801078797,0.0032151341438293457
pjm,total_losses,gen_fuel_coal_mw,0.71763694,0.6968758483957874,0.43466328436436985,0.042372139990329745,0.02258467674255371
pjm,total_losses,gen_fuel_gas_mw,0.4457695,0.4988319271751258,0.23527299530605283,-0.03179548144340515,0.04089599847793579
pjm,total_losses,gen_fuel_hydro_mw,0.15890828,0.19736683768504892,0.09719269986954249,-0.004127441644668579,0.012580335140228271
pjm,total_losses,gen_fuel_multiple_fuels_mw,0.096596405,0.11697441514948395,0.13245646778031972,0.004790824055671692,0.004164159297943115
pjm,total_losses,gen_fuel_nuclear_mw,0.5602013,0.5701059558350452,0.4972248980221403,0.15468330949544906,0.08866924047470093
pjm,total_losses,gen_fuel_oil_mw,0.33299938,0.2161036064686217,0.22125988857571866,-0.009849298000335693,0.00760418176651001
pjm,total_losses,gen_fuel_other_renewables_mw,0.2623433,0.3038773342180252,0.17406773190554237,0.039454580545425416,0.03584623336791992
pjm,total_losses,gen_fuel_solar_mw,0.23956029,0.23116276376393197,0.07637645894024025,0.03581314742565155,0.03560298681259155
pjm,total_losses,gen_fuel_storage_mw,0.09107867,0.1398061196679652,0.15865955852884328,0.0019087469577789306,0.0016385912895202637
pjm,total_losses,gen_fuel_wind_mw,0.26483053,0.24865819729733338,0.09358112756030312,0.05868439555168152,0.06341195106506348
pjm,total_losses,gen_fuel_coal_pct,0.6670126,0.6228817300290342,0.3480149747464578,0.0898351064324379,0.040535926818847656
pjm,total_losses,gen_fuel_gas_pct,0.041728646,0.08146384158515291,0.10934919184971026,0.016421872079372405,0.027756154537200928
pjm,total_losses,gen_fuel_hydro_pct,0.03289543,0.09017970584862968,0.11971431332689253,0.0009634599089622497,0.0037232041358947754
pjm,total_losses,gen_fuel_multiple_fuels_pct,0.051181078,0.007845500868651175,0.086402107758206,0.009284965097904205,0.006193339824676514
pjm,total_losses,gen_fuel_nuclear_pct,0.46868545,0.5028783906229568,0.22398634424900887,-0.0032305589318275454,0.018172085285186768
pjm,total_losses,gen_fuel_oil_pct,0.26380408,0.1408892184151566,0.19734701968322677,0.005853347480297089,0.00018775463104248047
pjm,total_losses,gen_fuel_other_renewables_pct,0.37506723,0.3777716931008834,0.22459209466529817,0.018099629878997804,0.0068923234939575195
pjm,total_losses,gen_fuel_solar_pct,0.32493985,0.3005090200321078,0.18889238985380974,0.019220357835292814,0.011049509048461914
pjm,total_losses,gen_fuel_wind_pct,0.11515643,0.12667142057516442,0.07299626203482479,0.006156156063079834,0.006150186061859131
pjm,total_losses,forecast_load_mw_latest_available,0.62802017,0.6855751463644353,0.36422165825991026,0.23701391756534576,0.1967194676399231
pjm,total_losses,forecast_load_mw_day_ahead,0.6220733,0.6750585439394531,0.36620813126292884,0.059382278621196743,0.011175930500030518
pjm,total_losses,rmccp,0.06916202,0.13280787592762075,0.03001860194771222,0.0027111220359802247,0.0008898377418518066
pjm,total_losses,rmpcp,0.06570463,0.003332690745415169,0.057453133907729104,0.0014813020825386047,0.004862010478973389
pjm,total_losses,total_pjm_loc_credit,0.11034856,0.13004985102589986,0.023557501475944598,-0.00169689804315567,0.0038323402404785156
pjm,total_losses,total_pjm_reg_purchases,0.1629461,0.19269870456535626,0.054951113826232856,-0.005425139963626861,0.019870877265930176
pjm,total_losses,total_pjm_self_sched_reg,0.033361427,0.07854493901174717,0.03323028165302233,0.0017736297845840454,0.0037195682525634766
pjm,total_losses,total_pjm_assigned_reg,0.14468029,0.15258152908093797,0.03276210691528636,0.012173108458518982,0.009155809879302979
pjm,total_losses,total_pjm_rmccp_cr,0.06297561,0.15980954506711997,0.03255304594067132,0.0040331375598907475,0.0013123154640197754
pjm,total_losses,total_pjm_rmpcp_cr,0.08286275,0.02412207219109169,0.06244983408103533,-0.001115911304950714,0.005160391330718994
pjm,total_losses,da_as_mcp_primary_reserve,0.063336395,0.019565426108235313,0.1491506933970217,0.002346106767654419,0.006743311882019043
pjm,total_losses,da_as_mcp_synchronized_reserve,0.08774335,0.0138852798086822,0.12460485267569554,0.014233108758926392,0.031340062618255615
pjm,total_losses,da_as_as_req_mw_primary_reserve,0.24281472,0.3041134905441829,0.3143530544280613,0.03510409951210022,0.027220547199249268
pjm,total_losses,da_as_as_req_mw_thirty_minutes_reserve,0.23090705,0.2509655993249429,0.2989347915091831,-0.001192912757396698,0.011176049709320068
pjm,total_losses,da_as_ss_mw_primary_reserve,0.049019977,0.0888536892652373,0.15498894414466946,0.0009927040338516236,0.00566333532333374
pjm,total_losses,da_as_nsr_mw_primary_reserve,0.17604095,0.17167981573856234,0.20898736300043286,0.005575525760650635,0.008337795734405518
pjm,total_losses,system_energy_price_da,0.41072932,0.42580406486783523,0.18236287303863907,0.09429728031158448,0.10550075769424438
