数据集,目标,字段,pearson,spearman,nmi,sage,perm_importance
caiso,dam_schedule__mw__export__caiso_totals,dam_as_requirement__mw__as_caiso__regulation_down__minimum,0.35381466,0.5190568131468982,0.31924622724446206,0.03233136624097824,0.0431445837020874
caiso,dam_schedule__mw__export__caiso_totals,dam_as_requirement__mw__as_caiso__spinning_reserve__minimum,0.47842056,0.4517670839159647,0.21466652829465183,0.011975910067558288,0.019955098628997803
caiso,dam_schedule__mw__export__caiso_totals,rtpd_eim_transfer__mw__export__bcha__malin500,0.19561964,0.24094171497615344,0.17165550910177263,-0.001530495584011078,0.010877609252929688
caiso,dam_schedule__mw__export__caiso_totals,rtpd_eim_transfer__mw__export__banc__ranchoseco,0.17141455,0.14388928145322272,0.038650788487896826,-0.02159466505050659,0.02075958251953125
caiso,dam_schedule__mw__export__caiso_totals,rtpd_eim_transfer__mw__import__nevp__eldorado230,0.045087364,0.1281153447521589,0.10952114384568823,0.0002986091375350952,0.007799208164215088
caiso,dam_schedule__mw__export__caiso_totals,rtpd_eim_transfer__mw__export__srp__pvwest,0.2423259,0.4001503804533403,0.20693930320538145,-0.010749702155590058,0.008396267890930176
caiso,dam_schedule__mw__export__caiso_totals,rtpd_eim_transfer__mw__import__ladwp__sylmar,0.027704382,0.17085936383638256,0.1741736429683991,0.005465169548988342,0.0053272247314453125
caiso,dam_schedule__mw__export__caiso_totals,rtpd_eim_transfer__mw__export__pge__malin500,0.22719443,0.38593924961667153,0.21774516988298176,-0.003889152109622955,0.013517618179321289
caiso,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,dam_load_forecast__mw__pge_tac,0.611107,0.5523845543483703,0.3081262865025032,-0.03016245812177658,0.004151284694671631
caiso,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,dam_load_forecast__mw__sce_tac,0.37987396,0.3459826263762736,0.20457458876067314,0.006446488201618195,0.0012354850769042969
caiso,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,dam_load_forecast__mw__sdge_tac,0.7332764,0.704101652279096,0.43700781898683516,-0.004284176230430603,0.0070765018463134766
caiso,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,dam_load_forecast__mw__ca_iso_tac,0.5395336,0.4900984402859444,0.2891964083841616,-0.005094781219959259,0.00044786930084228516
caiso,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,actual_load__mw__pace,0.1037505,0.11011087014972566,0.1471343106248204,0.005785821676254272,0.0027670860290527344
caiso,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,actual_load__mw__nevp,0.19277781,0.21232517784834948,0.16266564245703918,0.002128250002861023,0.002943277359008789
caiso,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,actual_load__mw__azps,0.2748682,0.28715138404301327,0.21723284031211954,0.014029151797294616,0.004787266254425049
caiso,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,actual_renewable_generation__mw__np15__solar,0.65068686,0.6099507552254467,0.42342033663221557,0.02186104506254196,0.002643585205078125
caiso,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,actual_renewable_generation__mw__np15__wind,0.08207437,0.027702162521457425,0.0785801863578861,0.0009333327412605286,0.0006778836250305176
caiso,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,actual_renewable_generation__mw__sp15__solar,0.73257107,0.671879547404384,0.48798832098581313,-0.017052188515663147,0.0026969313621520996
caiso,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,actual_renewable_generation__mw__sp15__wind,0.07741469,0.10903155479215287,0.07731922110446376,-0.0004058033227920532,0.0007218122482299805
caiso,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,actual_renewable_generation__mw__zp26__solar,0.6382637,0.6360468561167844,0.47492857760954976,0.005484912395477295,0.002631962299346924
caiso,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,actual_renewable_generation__mw__zp26__wind,0.049999118,0.051212985234964745,0.07137392653861596,-0.001671939492225647,0.00040984153747558594
caiso,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,dam_renewable_forecast__mw__np15__solar,0.7249678,0.6684977573539936,0.4669195394251897,0.01766007125377655,0.00888282060623169
caiso,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,dam_renewable_forecast__mw__np15__wind,0.09716286,0.028968530542591978,0.11045904130040007,-0.0003675621747970581,0.0009172558784484863
caiso,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,dam_renewable_forecast__mw__sp15__solar,0.7725929,0.6930500100304914,0.4940342505836588,0.13376590937376023,0.05009204149246216
caiso,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,dam_renewable_forecast__mw__sp15__wind,0.11757755,0.1211324206683399,0.09792515617978914,0.00808388262987137,0.0052762627601623535
caiso,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,dam_renewable_forecast__mw__zp26__solar,0.7433203,0.6804145339535916,0.4750609221696527,-0.007116552591323853,0.002506554126739502
caiso,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,dam_renewable_forecast__mw__zp26__wind,0.11060454,0.07488615860207547,0.08019021634670764,0.0026808080077171327,0.0016009807586669922
caiso,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,dam_lmp__energy_usd_per_mwh__th_sp15_gen_apnd,0.9762158,0.9820215205811751,1.9541921898087353,0.5108797356486321,0.3668566942214966
caiso,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,dam_lmp__lmp_usd_per_mwh__th_np15_gen_apnd,0.87074375,0.8936471131804502,1.2009997066453995,-0.04334936618804932,0.06496119499206543
caiso,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,dam_lmp__lmp_usd_per_mwh__th_zp26_gen_apnd,0.9826847,0.9825800729970513,2.237951325472277,0.4219596600532532,0.2969604730606079
caiso,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,rt15_lmp_hourly_mean__lmp_usd_per_mwh__th_np15_gen_apnd,0.71748734,0.7521608446735327,0.5802094116505776,-0.032040123045444485,0.0029581189155578613
caiso,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,rt15_lmp_hourly_mean__lmp_usd_per_mwh__th_sp15_gen_apnd,0.9217975,0.9014437038072106,0.962641821652511,0.18542214393615722,0.04707682132720947
caiso,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,rt15_lmp_hourly_mean__lmp_usd_per_mwh__th_zp26_gen_apnd,0.9056297,0.8883573252072834,0.9063487133118091,-0.07083729088306427,0.005545854568481445
caiso,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,rt15_lmp_hourly_mean__loss_usd_per_mwh__th_np15_gen_apnd,0.46307197,0.4615584485585454,0.27708765687050363,-0.0009944009780883788,0.004331350326538086
caiso,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,actual_load__mw__bpat,0.07175192,0.09113877827252025,0.15879862241270626,-0.00010415405035018921,0.0005518794059753418
caiso,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,dam_schedule__mw__load__tac_north,0.5512372,0.513108471792453,0.2697738103116585,0.0334322464466095,0.011928558349609375
caiso,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,dam_schedule__mw__load__tac_ecntr,0.38368544,0.36076324296116064,0.2048487171560298,0.018357914090156555,0.004352152347564697
caiso,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,dam_schedule__mw__load__tac_south,0.7633063,0.7487527497453617,0.4778119059997037,-0.001819172501564026,0.019542932510375977
caiso,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,dam_as_requirement__mw__as_caiso_exp__regulation_mileage_up__minimum,0.2635003,0.27219964321030166,0.06496415635519348,0.000800817608833313,0.0004151463508605957
caiso,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,dam_as_requirement__mw__as_caiso_exp__regulation_mileage_down__minimum,0.5279398,0.5107897300852527,0.23055484297356532,0.00284429132938385,0.0015993118286132812
caiso,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,dam_as_requirement__mw__as_caiso__regulation_up__minimum,0.43617472,0.44769868304343147,0.24847096364976773,0.008187583386898041,0.0014313459396362305
caiso,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,dam_as_requirement__mw__as_caiso__regulation_down__minimum,0.6117697,0.5581293729682855,0.39413436704480986,0.04293619841337204,0.006559908390045166
caiso,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,dam_as_requirement__mw__as_caiso__spinning_reserve__minimum,0.07307216,0.014202727250255483,0.15239955629080004,0.0059000223875045775,0.005076169967651367
caiso,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,rtpd_eim_transfer__mw__export__bcha__malin500,0.63038325,0.48136941271529493,0.3039365549396642,-0.008883742988109589,0.0007221102714538574
caiso,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,rtpd_eim_transfer__mw__export__banc__ranchoseco,0.2476081,0.2164849536769847,0.0514757321607906,0.0011637398600578307,0.0004088282585144043
caiso,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,rtpd_eim_transfer__mw__import__nevp__eldorado230,0.29486364,0.4310522929616278,0.1251618488907451,-0.006796183884143829,0.0002104640007019043
caiso,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,rtpd_eim_transfer__mw__export__srp__pvwest,0.61886954,0.6845922813929022,0.34188274437625576,0.006190595924854278,0.002178370952606201
caiso,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,rtpd_eim_transfer__mw__import__ladwp__sylmar,0.34186095,0.5223830404665402,0.17328354734034024,0.0022632646560668945,0.00045102834701538086
caiso,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,rtpd_eim_transfer__mw__export__pge__malin500,0.52834225,0.47481556303675015,0.24100378233051867,-0.0012331321835517884,0.00026363134384155273
caiso,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,dam_load_forecast__mw__pge_tac,0.2252527,0.21227712360378764,0.08856033811602781,-0.013685065805912017,0.02676105499267578
caiso,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,dam_load_forecast__mw__sce_tac,0.10412724,0.025321223252674493,0.08384506905338007,0.0029744517803192137,0.007612347602844238
caiso,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,dam_load_forecast__mw__sdge_tac,0.34551418,0.3179741532724357,0.2175727512364638,-0.026311614215373993,0.03435236215591431
caiso,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,dam_load_forecast__mw__ca_iso_tac,0.18909575,0.14386753632080967,0.07813543386842703,-0.0035919296741485597,0.004191100597381592
caiso,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,actual_load__mw__pace,0.06306863,0.16824581355804089,0.09167945252700971,-0.003605208396911621,0.026251137256622314
caiso,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,actual_load__mw__nevp,0.10043332,0.049001866519107914,0.07885105817387394,0.003644985556602478,0.013470172882080078
caiso,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,actual_load__mw__azps,0.1611404,0.10088354502880983,0.1377908462102848,0.036852743625640866,0.05529618263244629
caiso,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,actual_renewable_generation__mw__np15__solar,0.50208205,0.565198745918967,0.35100789214545003,0.017889750301837922,0.010684311389923096
caiso,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,actual_renewable_generation__mw__np15__wind,0.18830325,0.22571242460038704,0.085396987473767,0.004169639348983765,0.004067420959472656
caiso,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,actual_renewable_generation__mw__sp15__solar,0.59733474,0.6146675598509446,0.3618523245734462,-0.0019614726305007936,0.010162353515625
caiso,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,actual_renewable_generation__mw__sp15__wind,0.08110352,0.1654117779107909,0.04849126068368559,0.004914174675941467,0.008801400661468506
caiso,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,actual_renewable_generation__mw__zp26__solar,0.50999475,0.5760625038794605,0.37995221812409774,-0.006086234748363495,0.004935324192047119
caiso,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,actual_renewable_generation__mw__zp26__wind,0.031489592,0.09646055465558348,0.023074678319872532,-0.0002262774109840393,0.00261610746383667
caiso,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,dam_renewable_forecast__mw__np15__solar,0.5450513,0.6284735457115553,0.3700090771540214,0.07004805713891983,0.040000855922698975
caiso,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,dam_renewable_forecast__mw__np15__wind,0.20996507,0.23492098084630395,0.08616267507395481,0.0021786484122276305,0.005260884761810303
caiso,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,dam_renewable_forecast__mw__sp15__solar,0.626163,0.6560185554958742,0.3610935817136056,0.2709370058774948,0.2609599232673645
caiso,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,dam_renewable_forecast__mw__sp15__wind,0.0482425,0.1496474946851098,0.06834610999144708,-0.004352588951587677,0.03449791669845581
caiso,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,dam_renewable_forecast__mw__zp26__solar,0.57635975,0.6428866273650523,0.3624647421496725,0.004397633075714111,0.00782841444015503
caiso,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,dam_renewable_forecast__mw__zp26__wind,0.032576256,0.12507814557917069,0.03720918237198223,-0.0013381385803222657,0.0026640892028808594
caiso,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,dam_lmp__energy_usd_per_mwh__th_sp15_gen_apnd,0.4922635,0.4623785377287552,0.3159672012490793,0.031094344556331633,0.0525132417678833
caiso,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,dam_lmp__lmp_usd_per_mwh__th_np15_gen_apnd,0.2546743,0.2998263814584547,0.19278944836709577,-0.013337341547012329,1.3276159763336182
caiso,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,dam_lmp__lmp_usd_per_mwh__th_zp26_gen_apnd,0.62796175,0.5276451594631187,0.37232281660635635,0.5221684336662292,1.3389337062835693
caiso,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,rt15_lmp_hourly_mean__lmp_usd_per_mwh__th_np15_gen_apnd,0.20779225,0.21446905650961412,0.08384111933223881,-0.014590621292591095,0.026151061058044434
caiso,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,rt15_lmp_hourly_mean__lmp_usd_per_mwh__th_sp15_gen_apnd,0.5953921,0.5274797735648084,0.2876752555256381,0.22378306090831757,0.19717204570770264
caiso,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,rt15_lmp_hourly_mean__lmp_usd_per_mwh__th_zp26_gen_apnd,0.57646954,0.48035697757439094,0.2647984762165647,-0.06662595272064209,0.02879410982131958
caiso,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,rt15_lmp_hourly_mean__loss_usd_per_mwh__th_np15_gen_apnd,0.39749783,0.5125755901958091,0.19989100589893383,-0.01573628216981888,0.012941062450408936
caiso,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,actual_load__mw__bpat,0.23209953,0.23818911636592663,0.10605192678021513,0.01984360218048096,0.015092432498931885
caiso,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,dam_schedule__mw__load__tac_north,0.17835192,0.14698626011814883,0.09822674878720061,-0.004016594588756561,0.015924155712127686
caiso,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,dam_schedule__mw__load__tac_ecntr,0.11170576,0.03992884866226821,0.057967749301236715,0.015253876745700836,0.023284971714019775
caiso,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,dam_schedule__mw__load__tac_south,0.36351067,0.3129725182901608,0.23142870478481914,0.005176386535167694,0.028042972087860107
caiso,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,dam_as_requirement__mw__as_caiso_exp__regulation_mileage_up__minimum,0.25188202,0.29838336077982425,0.07024880119812682,-0.005562396049499512,-0.0001316070556640625
caiso,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,dam_as_requirement__mw__as_caiso_exp__regulation_mileage_down__minimum,0.52430034,0.5800511336413267,0.24173090994373503,-0.010107386410236358,0.0041877031326293945
caiso,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,dam_as_requirement__mw__as_caiso__regulation_up__minimum,0.38472745,0.45977522081547,0.2848352442960178,0.009958335757255554,0.011559069156646729
caiso,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,dam_as_requirement__mw__as_caiso__regulation_down__minimum,0.5685189,0.5986576363138847,0.3899021686854658,0.04109612345695496,0.018337666988372803
caiso,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,dam_as_requirement__mw__as_caiso__spinning_reserve__minimum,0.017525483,0.08507096386470528,0.08925228006609576,0.0009440940618515015,0.014053583145141602
caiso,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,rtpd_eim_transfer__mw__export__bcha__malin500,0.42892247,0.3604005913202386,0.19911695580860744,0.009297675490379333,0.0074838995933532715
caiso,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,rtpd_eim_transfer__mw__export__banc__ranchoseco,0.21047547,0.2845167493360457,0.05138087856741169,0.0051377201080322265,0.003540217876434326
caiso,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,rtpd_eim_transfer__mw__import__nevp__eldorado230,0.15906018,0.22949072048743702,0.06555496494216673,-0.0010399216413497926,0.0020349621772766113
caiso,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,rtpd_eim_transfer__mw__export__srp__pvwest,0.40060154,0.5339100306456998,0.17835384860650239,0.015023991167545318,0.007921159267425537
caiso,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,rtpd_eim_transfer__mw__import__ladwp__sylmar,0.22596106,0.31491304610114906,0.0810381561177409,0.004527643322944641,0.0009542107582092285
caiso,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,rtpd_eim_transfer__mw__export__pge__malin500,0.3808047,0.4401843180460576,0.16094685509020712,-0.001363532543182373,0.0024952292442321777
caiso,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,dam_load_forecast__mw__pge_tac,0.5587753,0.5546673812011795,0.3775657655265734,0.06315136522054672,0.041689515113830566
caiso,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,dam_load_forecast__mw__sce_tac,0.3570953,0.4025037966172495,0.24285605758757978,-0.036225220561027525,0.11715203523635864
caiso,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,dam_load_forecast__mw__sdge_tac,0.5446217,0.5135907301864933,0.31342259869944833,0.020679103136062624,0.013957679271697998
caiso,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,dam_load_forecast__mw__ca_iso_tac,0.48469952,0.5033480185539605,0.3506438915415977,-0.0016467481851577758,0.010423660278320312
caiso,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,actual_load__mw__pace,0.24312688,0.31325482315910985,0.1320065542418174,0.0062847226858139035,0.030683457851409912
caiso,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,actual_load__mw__nevp,0.17444596,0.22094890995995692,0.1800877839902526,0.0009621867537498474,0.0346834659576416
caiso,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,actual_load__mw__azps,0.20442307,0.22607752891783964,0.15440135165771895,-0.007785192430019378,0.06458777189254761
caiso,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,actual_renewable_generation__mw__np15__solar,0.26818022,0.12649345830812936,0.18682688406306625,-0.009202790558338165,0.05567103624343872
caiso,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,actual_renewable_generation__mw__np15__wind,0.08079809,0.09916394061611655,0.04932600844389512,0.0009063786268234253,0.014635026454925537
caiso,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,actual_renewable_generation__mw__sp15__solar,0.27996936,0.16425594782897016,0.18849866693805017,-0.024158982932567595,0.026673853397369385
caiso,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,actual_renewable_generation__mw__sp15__wind,0.048551075,0.04688993963453277,0.020771291737983866,-0.00016297519207000732,0.011844396591186523
caiso,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,actual_renewable_generation__mw__zp26__solar,0.24445769,0.1383782157715235,0.18825823595730506,0.0015234118700027466,0.0027982592582702637
caiso,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,actual_renewable_generation__mw__zp26__wind,0.014630183,0.0040058448268336004,0.017611362740686864,-0.001239924430847168,0.00281679630279541
caiso,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,dam_renewable_forecast__mw__np15__solar,0.3376868,0.19162010918677538,0.21403614137199156,0.009989672601222991,0.014709293842315674
caiso,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,dam_renewable_forecast__mw__np15__wind,0.07890286,0.11092896426807015,0.033502358748792815,0.012426278293132783,0.01283419132232666
caiso,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,dam_renewable_forecast__mw__sp15__solar,0.32129806,0.19668072072646203,0.19743333674817576,-0.017315657436847688,0.03188323974609375
caiso,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,dam_renewable_forecast__mw__sp15__wind,0.076429546,0.05529989482905215,0.03626427964709045,-0.0008834955096244812,0.013737320899963379
caiso,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,dam_renewable_forecast__mw__zp26__solar,0.33661038,0.1947501063651221,0.21674608885596358,-0.00927686333656311,0.003999114036560059
caiso,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,dam_renewable_forecast__mw__zp26__wind,0.065486684,0.03770904354868082,0.03437546006653136,0.0017273679375648498,0.0068703293800354
caiso,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,dam_lmp__energy_usd_per_mwh__th_sp15_gen_apnd,0.6526305,0.5555095991365688,0.7468704922182852,0.4254352429509163,0.7151328325271606
caiso,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,dam_lmp__lmp_usd_per_mwh__th_np15_gen_apnd,0.6677934,0.5813627257777751,0.490354590616195,0.16568294197320937,0.10826766490936279
caiso,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,dam_lmp__lmp_usd_per_mwh__th_zp26_gen_apnd,0.59619033,0.5116561434642689,0.41740388143660834,0.014971003234386444,0.08658868074417114
caiso,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,rt15_lmp_hourly_mean__lmp_usd_per_mwh__th_np15_gen_apnd,0.575004,0.5156154508024614,0.30140334457661844,0.014062654078006744,0.0058838725090026855
caiso,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,rt15_lmp_hourly_mean__lmp_usd_per_mwh__th_sp15_gen_apnd,0.53757524,0.44011352663028525,0.301975740602602,0.011005066931247712,0.0540962815284729
caiso,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,rt15_lmp_hourly_mean__lmp_usd_per_mwh__th_zp26_gen_apnd,0.55560255,0.46954161179420034,0.2954887114949205,0.03525862783193588,0.010678350925445557
caiso,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,rt15_lmp_hourly_mean__loss_usd_per_mwh__th_np15_gen_apnd,0.068152234,0.11463403322595882,0.12870176287839463,0.04367625743150711,0.0641477108001709
caiso,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,actual_load__mw__bpat,0.33388543,0.37557826496459745,0.17482862708953473,0.020540883243083955,0.03573888540267944
caiso,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,dam_schedule__mw__load__tac_north,0.5380161,0.544916108149906,0.3425647165563275,0.16617700040340425,0.2266019582748413
caiso,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,dam_schedule__mw__load__tac_ecntr,0.35986203,0.398257016063567,0.250516552090124,0.002951804995536804,0.01833099126815796
caiso,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,dam_schedule__mw__load__tac_south,0.56996477,0.524411253251508,0.31621828454789647,-0.02869541049003601,0.06208997964859009
caiso,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,dam_as_requirement__mw__as_caiso_exp__regulation_mileage_up__minimum,0.016778283,0.022839824556980415,0.03392899468912258,0.0020929315686225893,0.0027787089347839355
caiso,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,dam_as_requirement__mw__as_caiso_exp__regulation_mileage_down__minimum,0.09849547,0.05693146208482265,0.07364684559067403,0.0024356520175933837,0.004757225513458252
caiso,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,dam_as_requirement__mw__as_caiso__regulation_up__minimum,0.07697658,0.02673344652324798,0.12126770663999986,6.433993577957153e-05,0.009943664073944092
caiso,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,dam_as_requirement__mw__as_caiso__regulation_down__minimum,0.099253796,0.03901238119085929,0.216510296623178,0.005404459238052368,0.06982892751693726
caiso,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,dam_as_requirement__mw__as_caiso__spinning_reserve__minimum,0.12338902,0.09583965198345212,0.13673090950240852,0.0030782726407051087,0.012438595294952393
caiso,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,rtpd_eim_transfer__mw__export__bcha__malin500,0.3413149,0.2590299202118627,0.1285067329327445,0.003315266966819763,0.00698012113571167
caiso,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,rtpd_eim_transfer__mw__export__banc__ranchoseco,0.025538659,0.0384253087545786,0.06536221078820503,0.0032654401659965517,0.012837529182434082
caiso,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,rtpd_eim_transfer__mw__import__nevp__eldorado230,0.20402056,0.2547441994549133,0.06018864723825068,-0.0026298025250434875,0.0039231181144714355
caiso,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,rtpd_eim_transfer__mw__export__srp__pvwest,0.3492732,0.33035910814444236,0.1248179246527319,0.0011893576383590699,0.0038381218910217285
caiso,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,rtpd_eim_transfer__mw__import__ladwp__sylmar,0.07350713,0.12159914387559757,0.039772237112325026,0.0015658155083656312,0.007417500019073486
caiso,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,rtpd_eim_transfer__mw__export__pge__malin500,0.28712085,0.2136563002080567,0.08837747006623786,0.008410564064979554,0.0038915276527404785
caiso,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,dam_load_forecast__mw__pge_tac,0.16738975,0.1596080718819509,0.10083360484261661,-0.004216273427009583,0.0254669189453125
caiso,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,dam_load_forecast__mw__sce_tac,0.09169904,0.01622754803147885,0.10806972637436196,-0.0018108582496643066,0.006285130977630615
caiso,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,dam_load_forecast__mw__sdge_tac,0.2999819,0.304149833425985,0.1490791859538314,0.014400604665279388,0.011094748973846436
caiso,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,dam_load_forecast__mw__ca_iso_tac,0.15139046,0.11357943034181463,0.1099236821105567,-0.004009442031383514,0.013271749019622803
