group,fi,fj,fk,conf,v_ijk_true,best_pair,syn3_true,syn3_est
triple_top,gen_fuel_nuclear_mw,gen_fuel_nuclear_pct,forecast_load_mw_latest_available,marginal_loss_price_da,0.6035923957824707,0.581634521484375,0.021957874298095703,
triple_top,gen_fuel_nuclear_mw,gen_fuel_nuclear_pct,forecast_load_mw_latest_available,metered_load_mw,0.9907824397087097,0.9910139441490173,-0.0002315044403076172,
triple_top,gen_fuel_nuclear_mw,gen_fuel_nuclear_pct,forecast_load_mw_latest_available,net_actual_interchange_mw,0.7127113342285156,0.35498476028442383,0.3577265739440918,0.3303133249282837
triple_top,gen_fuel_nuclear_mw,gen_fuel_nuclear_pct,forecast_load_mw_latest_available,total_gen,0.9946032166481018,0.9942043423652649,0.00039887428283691406,
triple_top,gen_fuel_nuclear_mw,gen_fuel_nuclear_pct,forecast_load_mw_latest_available,total_lmp_da,0.7258989810943604,0.7036406993865967,0.022258281707763672,
triple_top,gen_fuel_nuclear_mw,gen_fuel_nuclear_pct,forecast_load_mw_latest_available,total_losses,0.6188915967941284,0.601929783821106,0.01696181297302246,
triple_top,gen_fuel_gas_mw,gen_fuel_gas_pct,forecast_load_mw_day_ahead,congestion_price_da,0.17370545864105225,0.1624695062637329,0.011235952377319336,
triple_top,gen_fuel_gas_mw,gen_fuel_gas_pct,forecast_load_mw_day_ahead,congestion_price_rt,0.15289521217346191,0.1227673888206482,0.03012782335281372,
triple_top,gen_fuel_gas_mw,gen_fuel_gas_pct,forecast_load_mw_day_ahead,da_as_total_mw_primary_reserve,0.2024056315422058,0.1429244875907898,0.059481143951416016,
triple_top,gen_fuel_gas_mw,gen_fuel_gas_pct,forecast_load_mw_day_ahead,da_as_total_mw_synchronized_reserve,0.2041795253753662,0.1497054100036621,0.0544741153717041,
triple_top,gen_fuel_gas_mw,gen_fuel_gas_pct,forecast_load_mw_day_ahead,da_as_total_mw_thirty_minutes_reserve,0.5132617950439453,0.35542815923690796,0.15783363580703735,0.1326819658279419
triple_top,gen_fuel_gas_mw,gen_fuel_gas_pct,forecast_load_mw_day_ahead,gross_actual_interchange_mw,0.19864070415496826,0.1869019865989685,0.011738717555999756,
triple_top,gen_fuel_gas_mw,gen_fuel_gas_pct,forecast_load_mw_day_ahead,marginal_loss_price_da,0.5049278736114502,0.4674336910247803,0.03749418258666992,
triple_top,gen_fuel_gas_mw,gen_fuel_gas_pct,forecast_load_mw_day_ahead,metered_load_mw,0.9881459474563599,0.9840596914291382,0.00408625602722168,
triple_top,gen_fuel_gas_mw,gen_fuel_gas_pct,forecast_load_mw_day_ahead,net_actual_interchange_mw,0.5875978469848633,0.2261912226676941,0.3614066243171692,0.3269115090370178
triple_top,gen_fuel_gas_mw,gen_fuel_gas_pct,forecast_load_mw_day_ahead,total_gen,0.9959443211555481,0.9949229955673218,0.0010213255882263184,
triple_top,gen_fuel_gas_mw,gen_fuel_gas_pct,forecast_load_mw_day_ahead,total_lmp_da,0.6434104442596436,0.5997248291969299,0.04368561506271362,
triple_top,gen_fuel_gas_mw,gen_fuel_gas_pct,forecast_load_mw_day_ahead,total_losses,0.5517114996910095,0.5482375621795654,0.003473937511444092,
triple_top,gen_fuel_coal_mw,gen_fuel_coal_pct,forecast_load_mw_latest_available,congestion_price_da,0.19122791290283203,0.16150736808776855,0.029720544815063477,
triple_top,gen_fuel_coal_mw,gen_fuel_coal_pct,forecast_load_mw_latest_available,congestion_price_rt,0.16190022230148315,0.1212431788444519,0.04065704345703125,
triple_top,gen_fuel_coal_mw,gen_fuel_coal_pct,forecast_load_mw_latest_available,da_as_total_mw_primary_reserve,0.23726457357406616,0.1883537769317627,0.04891079664230347,
triple_top,gen_fuel_coal_mw,gen_fuel_coal_pct,forecast_load_mw_latest_available,da_as_total_mw_synchronized_reserve,0.23733848333358765,0.1731700897216797,0.06416839361190796,
triple_top,gen_fuel_coal_mw,gen_fuel_coal_pct,forecast_load_mw_latest_available,da_as_total_mw_thirty_minutes_reserve,0.5068902969360352,0.40966421365737915,0.097226083278656,
triple_top,gen_fuel_coal_mw,gen_fuel_coal_pct,forecast_load_mw_latest_available,gross_actual_interchange_mw,0.22326171398162842,0.1991863250732422,0.02407538890838623,
triple_top,gen_fuel_coal_mw,gen_fuel_coal_pct,forecast_load_mw_latest_available,marginal_loss_price_da,0.5942944288253784,0.5314687490463257,0.06282567977905273,
triple_top,gen_fuel_coal_mw,gen_fuel_coal_pct,forecast_load_mw_latest_available,metered_load_mw,0.9917450547218323,0.9903573393821716,0.0013877153396606445,
triple_top,gen_fuel_coal_mw,gen_fuel_coal_pct,forecast_load_mw_latest_available,net_actual_interchange_mw,0.7014484405517578,0.2771430015563965,0.42430543899536133,0.323882520198822
triple_top,gen_fuel_coal_mw,gen_fuel_coal_pct,forecast_load_mw_latest_available,total_gen,0.9954614043235779,0.9946751594543457,0.0007862448692321777,
triple_top,gen_fuel_coal_mw,gen_fuel_coal_pct,forecast_load_mw_latest_available,total_lmp_da,0.6986120343208313,0.648829460144043,0.04978257417678833,
triple_top,gen_fuel_coal_mw,gen_fuel_coal_pct,forecast_load_mw_latest_available,total_losses,0.6316615343093872,0.5810104608535767,0.05065107345581055,
triple_top,gen_fuel_coal_mw,gen_fuel_coal_pct,forecast_load_mw_day_ahead,congestion_price_da,0.17953753471374512,0.1584452986717224,0.021092236042022705,
triple_top,gen_fuel_coal_mw,gen_fuel_coal_pct,forecast_load_mw_day_ahead,congestion_price_rt,0.14936107397079468,0.11392807960510254,0.03543299436569214,
triple_top,gen_fuel_coal_mw,gen_fuel_coal_pct,forecast_load_mw_day_ahead,da_as_total_mw_primary_reserve,0.23693585395812988,0.1883537769317627,0.04858207702636719,
triple_top,gen_fuel_coal_mw,gen_fuel_coal_pct,forecast_load_mw_day_ahead,da_as_total_mw_synchronized_reserve,0.2328673005104065,0.1731700897216797,0.05969721078872681,
triple_top,gen_fuel_coal_mw,gen_fuel_coal_pct,forecast_load_mw_day_ahead,da_as_total_mw_thirty_minutes_reserve,0.5078742504119873,0.40966421365737915,0.09821003675460815,
triple_top,gen_fuel_coal_mw,gen_fuel_coal_pct,forecast_load_mw_day_ahead,gross_actual_interchange_mw,0.20944875478744507,0.19406288862228394,0.015385866165161133,
triple_top,gen_fuel_coal_mw,gen_fuel_coal_pct,forecast_load_mw_day_ahead,marginal_loss_price_da,0.5661370158195496,0.5369662046432495,0.02917081117630005,
triple_top,gen_fuel_coal_mw,gen_fuel_coal_pct,forecast_load_mw_day_ahead,metered_load_mw,0.9882145524024963,0.9831295013427734,0.0050850510597229,
triple_top,gen_fuel_coal_mw,gen_fuel_coal_pct,forecast_load_mw_day_ahead,net_actual_interchange_mw,0.6094344854354858,0.2771430015563965,0.33229148387908936,0.2501782178878784
triple_top,gen_fuel_coal_mw,gen_fuel_coal_pct,forecast_load_mw_day_ahead,total_gen,0.9955407977104187,0.9946751594543457,0.000865638256072998,
triple_top,gen_fuel_coal_mw,gen_fuel_coal_pct,forecast_load_mw_day_ahead,total_lmp_da,0.6931368112564087,0.6607826948165894,0.032354116439819336,
triple_top,gen_fuel_coal_mw,gen_fuel_coal_pct,forecast_load_mw_day_ahead,total_losses,0.6076422333717346,0.5739800333976746,0.03366219997406006,
triple_top,gen_fuel_nuclear_mw,gen_fuel_nuclear_pct,forecast_load_mw_day_ahead,congestion_price_da,0.21546590328216553,0.21938681602478027,-0.003920912742614746,
triple_top,gen_fuel_nuclear_mw,gen_fuel_nuclear_pct,forecast_load_mw_day_ahead,congestion_price_rt,0.19277167320251465,0.18211156129837036,0.010660111904144287,
triple_top,gen_fuel_nuclear_mw,gen_fuel_nuclear_pct,forecast_load_mw_day_ahead,da_as_total_mw_primary_reserve,0.2748228907585144,0.23419255018234253,0.040630340576171875,
triple_top,gen_fuel_nuclear_mw,gen_fuel_nuclear_pct,forecast_load_mw_day_ahead,da_as_total_mw_synchronized_reserve,0.22472786903381348,0.1548982858657837,0.06982958316802979,
triple_top,gen_fuel_nuclear_mw,gen_fuel_nuclear_pct,forecast_load_mw_day_ahead,da_as_total_mw_thirty_minutes_reserve,0.664756178855896,0.6331008672714233,0.031655311584472656,
triple_top,gen_fuel_nuclear_mw,gen_fuel_nuclear_pct,forecast_load_mw_day_ahead,gross_actual_interchange_mw,0.24170154333114624,0.22308802604675293,0.01861351728439331,
triple_top,gen_fuel_nuclear_mw,gen_fuel_nuclear_pct,forecast_load_mw_day_ahead,marginal_loss_price_da,0.6066981554031372,0.5965778827667236,0.010120272636413574,
triple_top,gen_fuel_nuclear_mw,gen_fuel_nuclear_pct,forecast_load_mw_day_ahead,metered_load_mw,0.9881513714790344,0.9842329025268555,0.003918468952178955,
triple_top,gen_fuel_nuclear_mw,gen_fuel_nuclear_pct,forecast_load_mw_day_ahead,net_actual_interchange_mw,0.6235283613204956,0.35118818283081055,0.27234017848968506,0.2361372709274292
triple_top,gen_fuel_nuclear_mw,gen_fuel_nuclear_pct,forecast_load_mw_day_ahead,total_gen,0.994922399520874,0.9942043423652649,0.0007180571556091309,
triple_top,gen_fuel_nuclear_mw,gen_fuel_nuclear_pct,forecast_load_mw_day_ahead,total_lmp_da,0.7333006858825684,0.7198312282562256,0.013469457626342773,
triple_top,gen_fuel_nuclear_mw,gen_fuel_nuclear_pct,forecast_load_mw_day_ahead,total_losses,0.6123104095458984,0.5920945405960083,0.020215868949890137,
triple_top,gen_fuel_nuclear_pct,system_energy_price_da,gross_sched_interchange_mw,congestion_price_da,0.24667853116989136,0.15423130989074707,0.09244722127914429,
triple_top,gen_fuel_nuclear_pct,system_energy_price_da,gross_sched_interchange_mw,congestion_price_rt,0.19744402170181274,0.19003808498382568,0.0074059367179870605,
triple_top,gen_fuel_nuclear_pct,system_energy_price_da,gross_sched_interchange_mw,da_as_total_mw_primary_reserve,0.20195132493972778,0.13665789365768433,0.06529343128204346,
triple_top,gen_fuel_nuclear_pct,system_energy_price_da,gross_sched_interchange_mw,da_as_total_mw_synchronized_reserve,0.1868964433670044,0.1635788083076477,0.02331763505935669,
triple_top,gen_fuel_nuclear_pct,system_energy_price_da,gross_sched_interchange_mw,da_as_total_mw_thirty_minutes_reserve,0.4984033703804016,0.4313620328903198,0.06704133749008179,
triple_top,gen_fuel_nuclear_pct,system_energy_price_da,gross_sched_interchange_mw,gross_actual_interchange_mw,0.32156676054000854,0.2928052544593811,0.02876150608062744,
triple_top,gen_fuel_nuclear_pct,system_energy_price_da,gross_sched_interchange_mw,marginal_loss_price_da,0.6940773725509644,0.6728795766830444,0.021197795867919922,
triple_top,gen_fuel_nuclear_pct,system_energy_price_da,gross_sched_interchange_mw,metered_load_mw,0.8870347142219543,0.8791793584823608,0.007855355739593506,
triple_top,gen_fuel_nuclear_pct,system_energy_price_da,gross_sched_interchange_mw,net_actual_interchange_mw,0.6035985946655273,0.378265917301178,0.22533267736434937,0.2241124510765075
triple_top,gen_fuel_nuclear_pct,system_energy_price_da,gross_sched_interchange_mw,total_gen,0.89239901304245,0.8838168978691101,0.008582115173339844,
triple_top,gen_fuel_nuclear_pct,system_energy_price_da,gross_sched_interchange_mw,total_lmp_da,0.9824767708778381,0.9830707311630249,-0.0005939602851867676,
triple_top,gen_fuel_nuclear_pct,system_energy_price_da,gross_sched_interchange_mw,total_losses,0.39892905950546265,0.3095182776451111,0.08941078186035156,
triple_top,gen_fuel_hydro_mw,gen_fuel_hydro_pct,system_energy_price_da,congestion_price_da,0.20618468523025513,0.1421067714691162,0.06407791376113892,
triple_top,gen_fuel_hydro_mw,gen_fuel_hydro_pct,system_energy_price_da,congestion_price_rt,0.20164185762405396,0.1930239200592041,0.008617937564849854,
triple_top,gen_fuel_hydro_mw,gen_fuel_hydro_pct,system_energy_price_da,da_as_total_mw_primary_reserve,0.3261808156967163,0.22392213344573975,0.10225868225097656,
triple_top,gen_fuel_hydro_mw,gen_fuel_hydro_pct,system_energy_price_da,da_as_total_mw_synchronized_reserve,0.25540316104888916,0.16650354862213135,0.08889961242675781,
triple_top,gen_fuel_hydro_mw,gen_fuel_hydro_pct,system_energy_price_da,da_as_total_mw_thirty_minutes_reserve,0.6131142377853394,0.372194766998291,0.24091947078704834,0.195072054862976
triple_top,gen_fuel_hydro_mw,gen_fuel_hydro_pct,system_energy_price_da,gross_actual_interchange_mw,0.2396939992904663,0.17830801010131836,0.06138598918914795,
triple_top,gen_fuel_hydro_mw,gen_fuel_hydro_pct,system_energy_price_da,marginal_loss_price_da,0.668847918510437,0.6589618921279907,0.009886026382446289,
triple_top,gen_fuel_hydro_mw,gen_fuel_hydro_pct,system_energy_price_da,metered_load_mw,0.9515129327774048,0.9378923177719116,0.013620615005493164,
triple_top,gen_fuel_hydro_mw,gen_fuel_hydro_pct,system_energy_price_da,net_actual_interchange_mw,0.4275367856025696,0.18328964710235596,0.24424713850021362,0.2175987362861633
triple_top,gen_fuel_hydro_mw,gen_fuel_hydro_pct,system_energy_price_da,total_gen,0.9575747847557068,0.9572354555130005,0.00033932924270629883,
triple_top,gen_fuel_hydro_mw,gen_fuel_hydro_pct,system_energy_price_da,total_lmp_da,0.9837461113929749,0.9818376302719116,0.0019084811210632324,
triple_top,gen_fuel_hydro_mw,gen_fuel_hydro_pct,system_energy_price_da,total_losses,0.47650057077407837,0.40110689401626587,0.0753936767578125,
triple_top,gen_fuel_wind_mw,gen_fuel_wind_pct,system_energy_price_da,congestion_price_da,0.2040882706642151,0.12734109163284302,0.07674717903137207,
triple_top,gen_fuel_wind_mw,gen_fuel_wind_pct,system_energy_price_da,congestion_price_rt,0.1944599747657776,0.17627346515655518,0.018186509609222412,
triple_top,gen_fuel_wind_mw,gen_fuel_wind_pct,system_energy_price_da,da_as_total_mw_primary_reserve,0.24269413948059082,0.111716628074646,0.13097751140594482,0.1112014055252075
triple_top,gen_fuel_wind_mw,gen_fuel_wind_pct,system_energy_price_da,da_as_total_mw_synchronized_reserve,0.19279628992080688,0.12588661909103394,0.06690967082977295,
triple_top,gen_fuel_wind_mw,gen_fuel_wind_pct,system_energy_price_da,da_as_total_mw_thirty_minutes_reserve,0.6224859952926636,0.3940744996070862,0.2284114956855774,0.1939182877540588
triple_top,gen_fuel_wind_mw,gen_fuel_wind_pct,system_energy_price_da,gross_actual_interchange_mw,0.21508216857910156,0.16531991958618164,0.04976224899291992,
triple_top,gen_fuel_wind_mw,gen_fuel_wind_pct,system_energy_price_da,marginal_loss_price_da,0.718153715133667,0.6894762516021729,0.02867746353149414,
triple_top,gen_fuel_wind_mw,gen_fuel_wind_pct,system_energy_price_da,metered_load_mw,0.9503718614578247,0.9033136367797852,0.04705822467803955,
triple_top,gen_fuel_wind_mw,gen_fuel_wind_pct,system_energy_price_da,net_actual_interchange_mw,0.43553346395492554,0.15522992610931396,0.2803035378456116,0.2154564261436462
triple_top,gen_fuel_wind_mw,gen_fuel_wind_pct,system_energy_price_da,total_gen,0.9566304087638855,0.9277228713035583,0.02890753746032715,
triple_top,gen_fuel_wind_mw,gen_fuel_wind_pct,system_energy_price_da,total_lmp_da,0.9832950830459595,0.9822670817375183,0.0010280013084411621,
triple_top,gen_fuel_wind_mw,gen_fuel_wind_pct,system_energy_price_da,total_losses,0.6427736282348633,0.5919520258903503,0.05082160234451294,
triple_top,gen_fuel_coal_mw,gen_fuel_coal_pct,gen_fuel_nuclear_pct,congestion_price_da,0.1889670491218567,0.14249223470687866,0.04647481441497803,
triple_top,gen_fuel_coal_mw,gen_fuel_coal_pct,gen_fuel_nuclear_pct,congestion_price_rt,0.16661429405212402,0.11394298076629639,0.05267131328582764,
triple_top,gen_fuel_coal_mw,gen_fuel_coal_pct,gen_fuel_nuclear_pct,da_as_total_mw_primary_reserve,0.278853178024292,0.1883537769317627,0.0904994010925293,
triple_top,gen_fuel_coal_mw,gen_fuel_coal_pct,gen_fuel_nuclear_pct,da_as_total_mw_synchronized_reserve,0.2307472825050354,0.1731700897216797,0.05757719278335571,
triple_top,gen_fuel_coal_mw,gen_fuel_coal_pct,gen_fuel_nuclear_pct,da_as_total_mw_thirty_minutes_reserve,0.6582727432250977,0.41855108737945557,0.2397216558456421,0.2086328268051147
triple_top,gen_fuel_coal_mw,gen_fuel_coal_pct,gen_fuel_nuclear_pct,gross_actual_interchange_mw,0.21356403827667236,0.1891980767250061,0.02436596155166626,
triple_top,gen_fuel_coal_mw,gen_fuel_coal_pct,gen_fuel_nuclear_pct,marginal_loss_price_da,0.5738052725791931,0.5112072825431824,0.06259799003601074,
triple_top,gen_fuel_coal_mw,gen_fuel_coal_pct,gen_fuel_nuclear_pct,metered_load_mw,0.977708101272583,0.974520206451416,0.003187894821166992,
triple_top,gen_fuel_coal_mw,gen_fuel_coal_pct,gen_fuel_nuclear_pct,net_actual_interchange_mw,0.40948182344436646,0.2771430015563965,0.13233882188796997,
triple_top,gen_fuel_coal_mw,gen_fuel_coal_pct,gen_fuel_nuclear_pct,total_gen,0.9941940307617188,0.9946751594543457,-0.0004811286926269531,
triple_top,gen_fuel_coal_mw,gen_fuel_coal_pct,gen_fuel_nuclear_pct,total_lmp_da,0.6893820762634277,0.6312861442565918,0.05809593200683594,
triple_top,gen_fuel_coal_mw,gen_fuel_coal_pct,gen_fuel_nuclear_pct,total_losses,0.6385458111763,0.5679358243942261,0.07060998678207397,
triple_top,gen_fuel_wind_mw,gen_fuel_wind_pct,marginal_loss_price_rt,congestion_price_da,0.195969820022583,0.12734109163284302,0.06862872838973999,
triple_top,gen_fuel_wind_mw,gen_fuel_wind_pct,marginal_loss_price_rt,congestion_price_rt,0.47723764181137085,0.42497289180755615,0.0522647500038147,
triple_top,gen_fuel_wind_mw,gen_fuel_wind_pct,marginal_loss_price_rt,da_as_total_mw_primary_reserve,0.16800642013549805,0.111716628074646,0.05628979206085205,
triple_top,gen_fuel_wind_mw,gen_fuel_wind_pct,marginal_loss_price_rt,da_as_total_mw_synchronized_reserve,0.14517205953598022,0.10971426963806152,0.0354577898979187,
triple_top,gen_fuel_wind_mw,gen_fuel_wind_pct,marginal_loss_price_rt,da_as_total_mw_thirty_minutes_reserve,0.4010346531867981,0.24184739589691162,0.15918725728988647,
triple_top,gen_fuel_wind_mw,gen_fuel_wind_pct,marginal_loss_price_rt,gross_actual_interchange_mw,0.20912152528762817,0.16531991958618164,0.04380160570144653,
triple_top,gen_fuel_wind_mw,gen_fuel_wind_pct,marginal_loss_price_rt,marginal_loss_price_da,0.5900787115097046,0.479187548160553,0.11089116334915161,
triple_top,gen_fuel_wind_mw,gen_fuel_wind_pct,marginal_loss_price_rt,metered_load_mw,0.9309824705123901,0.9033136367797852,0.02766883373260498,
triple_top,gen_fuel_wind_mw,gen_fuel_wind_pct,marginal_loss_price_rt,net_actual_interchange_mw,0.372409462928772,0.13971281051635742,0.23269665241241455,0.1909174919128418
triple_top,gen_fuel_wind_mw,gen_fuel_wind_pct,marginal_loss_price_rt,total_gen,0.9425132274627686,0.9277228713035583,0.014790356159210205,
triple_top,gen_fuel_wind_mw,gen_fuel_wind_pct,marginal_loss_price_rt,total_lmp_da,0.6621740460395813,0.5841118693351746,0.07806217670440674,
triple_top,gen_fuel_wind_mw,gen_fuel_wind_pct,marginal_loss_price_rt,total_losses,0.695447564125061,0.5919520258903503,0.1034955382347107,
triple_top,gen_fuel_gas_pct,gen_fuel_nuclear_pct,gen_fuel_solar_pct,congestion_price_da,0.18204283714294434,0.15658074617385864,0.025462090969085693,
triple_top,gen_fuel_gas_pct,gen_fuel_nuclear_pct,gen_fuel_solar_pct,congestion_price_rt,0.12498289346694946,0.09837627410888672,0.026606619358062744,
triple_top,gen_fuel_gas_pct,gen_fuel_nuclear_pct,gen_fuel_solar_pct,da_as_total_mw_primary_reserve,0.10938340425491333,0.07567614316940308,0.033707261085510254,
triple_top,gen_fuel_gas_pct,gen_fuel_nuclear_pct,gen_fuel_solar_pct,da_as_total_mw_synchronized_reserve,0.15669065713882446,0.11581873893737793,0.04087191820144653,
triple_top,gen_fuel_gas_pct,gen_fuel_nuclear_pct,gen_fuel_solar_pct,da_as_total_mw_thirty_minutes_reserve,0.31733012199401855,0.2831241488456726,0.03420597314834595,
triple_top,gen_fuel_gas_pct,gen_fuel_nuclear_pct,gen_fuel_solar_pct,gross_actual_interchange_mw,0.2688665986061096,0.2534891366958618,0.015377461910247803,
triple_top,gen_fuel_gas_pct,gen_fuel_nuclear_pct,gen_fuel_solar_pct,marginal_loss_price_da,0.5610725283622742,0.39071518182754517,0.170357346534729,0.1464082598686218
triple_top,gen_fuel_gas_pct,gen_fuel_nuclear_pct,gen_fuel_solar_pct,metered_load_mw,0.885479748249054,0.8755285739898682,0.009951174259185791,
triple_top,gen_fuel_gas_pct,gen_fuel_nuclear_pct,gen_fuel_solar_pct,net_actual_interchange_mw,0.2121862769126892,0.14565086364746094,0.06653541326522827,
triple_top,gen_fuel_gas_pct,gen_fuel_nuclear_pct,gen_fuel_solar_pct,total_gen,0.8810571432113647,0.8714247345924377,0.009632408618927002,
triple_top,gen_fuel_gas_pct,gen_fuel_nuclear_pct,gen_fuel_solar_pct,total_lmp_da,0.6657116413116455,0.6061883568763733,0.05952328443527222,
triple_top,gen_fuel_gas_pct,gen_fuel_nuclear_pct,gen_fuel_solar_pct,total_losses,0.5481653213500977,0.35347193479537964,0.19469338655471802,0.1892244219779968
triple_top,gen_fuel_solar_mw,gen_fuel_gas_pct,gen_fuel_nuclear_pct,congestion_price_da,0.17568111419677734,0.15552693605422974,0.020154178142547607,
triple_top,gen_fuel_solar_mw,gen_fuel_gas_pct,gen_fuel_nuclear_pct,congestion_price_rt,0.12951582670211792,0.09837627410888672,0.0311395525932312,
triple_top,gen_fuel_solar_mw,gen_fuel_gas_pct,gen_fuel_nuclear_pct,da_as_total_mw_primary_reserve,0.11117827892303467,0.08009731769561768,0.031080961227416992,
triple_top,gen_fuel_solar_mw,gen_fuel_gas_pct,gen_fuel_nuclear_pct,da_as_total_mw_synchronized_reserve,0.15587544441223145,0.11581873893737793,0.040056705474853516,
triple_top,gen_fuel_solar_mw,gen_fuel_gas_pct,gen_fuel_nuclear_pct,da_as_total_mw_thirty_minutes_reserve,0.3226569890975952,0.2831241488456726,0.03953284025192261,
triple_top,gen_fuel_solar_mw,gen_fuel_gas_pct,gen_fuel_nuclear_pct,gross_actual_interchange_mw,0.2633245587348938,0.23898887634277344,0.02433568239212036,
triple_top,gen_fuel_solar_mw,gen_fuel_gas_pct,gen_fuel_nuclear_pct,marginal_loss_price_da,0.5544743537902832,0.39071518182754517,0.16375917196273804,0.1317490935325622
triple_top,gen_fuel_solar_mw,gen_fuel_gas_pct,gen_fuel_nuclear_pct,metered_load_mw,0.8820445537567139,0.8755285739898682,0.006515979766845703,
triple_top,gen_fuel_solar_mw,gen_fuel_gas_pct,gen_fuel_nuclear_pct,net_actual_interchange_mw,0.22236424684524536,0.14565086364746094,0.07671338319778442,
triple_top,gen_fuel_solar_mw,gen_fuel_gas_pct,gen_fuel_nuclear_pct,total_gen,0.878123939037323,0.8714247345924377,0.006699204444885254,
triple_top,gen_fuel_solar_mw,gen_fuel_gas_pct,gen_fuel_nuclear_pct,total_lmp_da,0.6682767868041992,0.6096655130386353,0.058611273765563965,
triple_top,gen_fuel_solar_mw,gen_fuel_gas_pct,gen_fuel_nuclear_pct,total_losses,0.5311676263809204,0.3394477367401123,0.1917198896408081,0.183696448802948
triple_top,gen_fuel_other_renewables_mw,gen_fuel_wind_mw,gen_fuel_other_renewables_pct,congestion_price_da,0.166934072971344,0.1347438097000122,0.03219026327133179,
triple_top,gen_fuel_other_renewables_mw,gen_fuel_wind_mw,gen_fuel_other_renewables_pct,congestion_price_rt,0.09571164846420288,0.09163695573806763,0.004074692726135254,
triple_top,gen_fuel_other_renewables_mw,gen_fuel_wind_mw,gen_fuel_other_renewables_pct,da_as_total_mw_primary_reserve,0.14582473039627075,0.13124299049377441,0.014581739902496338,
triple_top,gen_fuel_other_renewables_mw,gen_fuel_wind_mw,gen_fuel_other_renewables_pct,da_as_total_mw_synchronized_reserve,0.17230814695358276,0.13458985090255737,0.03771829605102539,
triple_top,gen_fuel_other_renewables_mw,gen_fuel_wind_mw,gen_fuel_other_renewables_pct,da_as_total_mw_thirty_minutes_reserve,0.3599957227706909,0.3264702558517456,0.03352546691894531,
triple_top,gen_fuel_other_renewables_mw,gen_fuel_wind_mw,gen_fuel_other_renewables_pct,gross_actual_interchange_mw,0.20479720830917358,0.16462385654449463,0.040173351764678955,
