confidential_field,test_r2,test_mse,used_in_loss
da_as_total_mw_primary_reserve,0.9717930797487497,0.03900102153420448,True
metered_load_mw,0.9617807231843472,0.016526345163583755,True
da_as_total_mw_synchronized_reserve,0.9335935786366463,0.05592940002679825,True
total_gen,0.9129373878240585,0.039825331419706345,True
total_lmp_da,0.8703040480613708,0.05632822960615158,True
total_losses,0.6408824920654297,0.31527286767959595,True
congestion_price_rt,0.44570523500442505,0.9058876037597656,True
marginal_loss_price_da,0.43180280923843384,0.3111986219882965,True
da_as_total_mw_thirty_minutes_reserve,0.38756996393203735,0.4394994080066681,True
congestion_price_da,0.2817254662513733,1.2174032926559448,True
gross_actual_interchange_mw,-0.5567127466201782,0.9089015126228333,False
net_actual_interchange_mw,-1.9254083633422852,2.2747650146484375,False
