field,probe_r2,model_r2,delta,used
net_actual_interchange_mw,0.2481899560136845,0.7426060438156128,0.4944160878019283,True
gross_actual_interchange_mw,0.2460934792895835,0.7237245440483093,0.47763106475872585,True
total_gen,0.9906449538219424,0.9846398830413818,-0.006005070780560562,True
metered_load_mw,0.9762308832723112,0.9878305792808533,0.011599696008542049,True
total_losses,0.6540839836602339,0.7813303470611572,0.12724636340092332,True
congestion_price_da,0.0475838272605031,0.33658093214035034,0.28899710487984726,True
congestion_price_rt,0.4561738508473963,0.54237961769104,0.08620576684364373,True
marginal_loss_price_da,0.4407231017762543,0.7187515497207642,0.27802844794450987,True
total_lmp_da,0.9299314144617218,0.9795824289321899,0.04965101447046816,True
da_as_total_mw_primary_reserve,0.9752278189577616,0.9410855174064636,-0.03414230155129794,True
da_as_total_mw_synchronized_reserve,0.9418431110456468,0.9085489511489868,-0.03329415989665996,True
da_as_total_mw_thirty_minutes_reserve,0.4569040380045041,0.7968224883079529,0.3399184503034488,True
