target_field,n_valid_sources,pearson,spearman,kendall,nmi,distance_corr
net_actual_interchange_mw,16,0.16720645129680634,0.16669303178787231,0.1759343147277832,0.30859440565109253,0.18157179653644562
gross_actual_interchange_mw,17,0.1611371785402298,0.15733323991298676,0.15214550495147705,0.3772165775299072,0.15216751396656036
total_gen,28,0.19436398148536682,0.19332380592823029,0.19267800450325012,0.22957603633403778,0.1900581270456314
metered_load_mw,27,0.194677472114563,0.1898365169763565,0.197654590010643,0.22694531083106995,0.19088615477085114
total_losses,19,0.179434671998024,0.15434077382087708,0.16244859993457794,0.34617769718170166,0.15759828686714172
congestion_price_da,8,0.15647071599960327,0.1482928842306137,0.1718684732913971,0.25271713733673096,0.27065080404281616
congestion_price_rt,11,0.1933102011680603,0.1882786899805069,0.1843205839395523,0.21619929373264313,0.21789123117923737
marginal_loss_price_da,21,0.20578259229660034,0.17807571589946747,0.1910974234342575,0.24761751294136047,0.1774267703294754
total_lmp_da,32,0.1929662525653839,0.18933603167533875,0.2092914581298828,0.22196082770824432,0.1864454299211502
da_as_total_mw_primary_reserve,11,0.24474243819713593,0.18172772228717804,0.2198585867881775,0.17500534653663635,0.17866593599319458
da_as_total_mw_synchronized_reserve,8,0.1865723878145218,0.1824432909488678,0.19381722807884216,0.25363990664482117,0.18352720141410828
da_as_total_mw_thirty_minutes_reserve,18,0.1690092533826828,0.2014433890581131,0.18889281153678894,0.2732986509799957,0.16735589504241943
