target_field,n_valid_sources,pearson,spearman,kendall,nmi,distance_corr
net_actual_interchange_mw,9,0.20211942493915558,0.19867974519729614,0.19870537519454956,0.19997622072696686,0.20051920413970947
gross_actual_interchange_mw,11,0.20022986829280853,0.19971565902233124,0.20005206763744354,0.20016096532344818,0.1998414397239685
total_gen,28,0.19122186303138733,0.19125007092952728,0.19175852835178375,0.23636256158351898,0.18940700590610504
metered_load_mw,27,0.1932292878627777,0.1901465356349945,0.194595605134964,0.23213522136211395,0.18989332020282745
total_losses,19,0.1803768128156662,0.16321539878845215,0.1580089032649994,0.33394092321395874,0.1644579917192459
congestion_price_da,8,0.18118198215961456,0.16924834251403809,0.1757972091436386,0.23203960061073303,0.2417328804731369
congestion_price_rt,11,0.15763042867183685,0.1643667370080948,0.16294245421886444,0.31358206272125244,0.2014782875776291
marginal_loss_price_da,21,0.2011214643716812,0.1771361082792282,0.18733319640159607,0.26125186681747437,0.17315736413002014
total_lmp_da,32,0.19138576090335846,0.17955176532268524,0.19623525440692902,0.25180351734161377,0.18102368712425232
da_as_total_mw_primary_reserve,11,0.22898736596107483,0.1820456087589264,0.19951529800891876,0.20462994277477264,0.18482182919979095
da_as_total_mw_synchronized_reserve,8,0.18060000240802765,0.17776833474636078,0.19061318039894104,0.27467191219329834,0.176346555352211
da_as_total_mw_thirty_minutes_reserve,18,0.18391676247119904,0.19682185351848602,0.1876930594444275,0.24582558870315552,0.18574270606040955
