,gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_other_renewables_mw,gen_fuel_solar_mw,gen_fuel_storage_mw,gen_fuel_wind_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_hydro_pct,gen_fuel_multiple_fuels_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_solar_pct,gen_fuel_wind_pct,forecast_load_mw_latest_available,forecast_load_mw_day_ahead,rmccp,rmpcp,total_pjm_loc_credit,total_pjm_reg_purchases,total_pjm_self_sched_reg,total_pjm_assigned_reg,total_pjm_rmccp_cr,total_pjm_rmpcp_cr,da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_ss_mw_primary_reserve,da_as_ss_mw_synchronized_reserve,da_as_ss_mw_thirty_minutes_reserve,da_as_nsr_mw_primary_reserve,system_energy_price_da,total_lmp_rt,marginal_loss_price_rt,net_inadv_interchange_mw,gross_sched_interchange_mw,gross_inadv_interchange_mw,net_actual_interchange_mw,gross_actual_interchange_mw,total_gen,metered_load_mw,total_losses,congestion_price_da,congestion_price_rt,marginal_loss_price_da,total_lmp_da,da_as_total_mw_primary_reserve,da_as_total_mw_synchronized_reserve,da_as_total_mw_thirty_minutes_reserve
gen_fuel_coal_mw,0.2,0.1962556,0.2,0.2,0.20034717,0.20299454,0.19972113,0.2,0.2,0.2,0.201602,0.2,0.2,0.2,0.19849277,0.20294006,0.20068091,0.2,0.2,0.19906396,0.19852477,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20400533,0.19789861,0.20087217,0.2,0.19915023,0.20145425,0.2,0.20000684,0.19968678,0.19970796,0.19984606,0.2,0.2,0.19993311,0.19998148,0.2,0.2,0.2
gen_fuel_gas_mw,0.19971585,0.2,0.20005205,0.20032771,0.19949095,0.20033062,0.2,0.2,0.2,0.20032084,0.19954649,0.19986589,0.2,0.2,0.19980045,0.20023434,0.2000547,0.2,0.20026842,0.20053038,0.20019138,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2002034,0.20016493,0.20019408,0.2,0.2,0.2,0.2,0.20076205,0.20163664,0.19936168,0.20014624,0.2,0.19957535,0.2,0.2,0.20015492,0.20019451,0.20020956,0.2,0.2,0.20009744,0.20006502,0.2,0.19987898,0.2
gen_fuel_hydro_mw,0.2,0.19965716,0.2,0.2,0.2,0.19989872,0.2,0.2,0.2003699,0.2,0.2,0.2,0.20060736,0.2,0.19926463,0.19991456,0.2,0.2,0.2,0.20026502,0.20031424,0.2,0.20022169,0.19981863,0.19985433,0.2,0.2,0.2,0.20007893,0.19983397,0.20041497,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2020832,0.1972472,0.2,0.2,0.2,0.2,0.2,0.2,0.20004496,0.20005445,0.2,0.2,0.2,0.20003234,0.20001706,0.2,0.2,0.2
gen_fuel_multiple_fuels_mw,0.2,0.20221747,0.2,0.2,0.2,0.1983923,0.2,0.2,0.2,0.19963723,0.2,0.19903108,0.2,0.20091543,0.19714476,0.19795908,0.19954778,0.2,0.19966291,0.20557868,0.20541655,0.2,0.2,0.2,0.2,0.2,0.2,0.19970232,0.19778958,0.2,0.2,0.2,0.2,0.2,0.20023292,0.2002097,0.20020898,0.2,0.19706284,0.19998686,0.20027886,0.2,0.2,0.2,0.2,0.2,0.19990489,0.19990553,0.2,0.2,0.19973221,0.2,0.19974619,0.2,0.2,0.1996398
gen_fuel_nuclear_mw,0.20766915,0.19219486,0.2,0.2,0.2,0.2,0.20291299,0.2,0.2,0.2,0.20921004,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19495226,0.19305725,0.2,0.2,0.2,0.2,0.20230076,0.2,0.2,0.2,0.2,0.2,0.20199655,0.20206673,0.20058593,0.2,0.2,0.2,0.2032291,0.2,0.2,0.2,0.2,0.19994949,0.19815837,0.19938938,0.2000612,0.19927359,0.19924301,0.19962569,0.2,0.2,0.2,0.2,0.19966176,0.2,0.199364
gen_fuel_oil_mw,0.19811498,0.19933999,0.20123534,0.20278935,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19896184,0.2,0.20044215,0.19797018,0.20001887,0.19953534,0.2,0.19990663,0.20205124,0.20184737,0.20020452,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19991699,0.19923049,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1990647,0.20005576,0.19997565,0.2,0.2,0.2,0.2,0.2,0.1997674,0.19969246,0.2,0.2,0.1997022,0.19974145,0.19961514,0.2,0.2,0.19992617
gen_fuel_other_renewables_mw,0.20009564,0.2,0.2,0.2,0.20002355,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19986477,0.2,0.2,0.20007548,0.20007381,0.2,0.2,0.2,0.2,0.1998819,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
gen_fuel_solar_mw,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20000046,0.2,0.2,0.2,0.2,0.2,0.2,0.19998987,0.2,0.19997773,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20001465,0.2,0.19999833,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
gen_fuel_storage_mw,0.2,0.2,0.20011227,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20000081,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20004784,0.2,0.2,0.2,0.2,0.20001289,0.20013513,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20048055,0.1991476,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19979653,0.2,0.2,0.2
gen_fuel_wind_mw,0.2,0.2001233,0.2,0.20000392,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20003563,0.2,0.19998133,0.2,0.2,0.2,0.2,0.1999487,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
