,gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_other_renewables_mw,gen_fuel_solar_mw,gen_fuel_storage_mw,gen_fuel_wind_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_hydro_pct,gen_fuel_multiple_fuels_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_solar_pct,gen_fuel_wind_pct,forecast_load_mw_latest_available,forecast_load_mw_day_ahead,rmccp,rmpcp,total_pjm_loc_credit,total_pjm_reg_purchases,total_pjm_self_sched_reg,total_pjm_assigned_reg,total_pjm_rmccp_cr,total_pjm_rmpcp_cr,da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_ss_mw_primary_reserve,da_as_ss_mw_synchronized_reserve,da_as_ss_mw_thirty_minutes_reserve,da_as_nsr_mw_primary_reserve,system_energy_price_da,total_lmp_rt,marginal_loss_price_rt,net_inadv_interchange_mw,gross_sched_interchange_mw,gross_inadv_interchange_mw,net_actual_interchange_mw,gross_actual_interchange_mw,total_gen,metered_load_mw,total_losses,congestion_price_da,congestion_price_rt,marginal_loss_price_da,total_lmp_da,da_as_total_mw_primary_reserve,da_as_total_mw_synchronized_reserve,da_as_total_mw_thirty_minutes_reserve
gen_fuel_coal_pct,0.19950312,0.2013113,0.2,0.2,0.19938838,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19975044,0.2,0.19949707,0.2,0.2,0.20031217,0.20049013,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19896123,0.19943246,0.20011099,0.2,0.2,0.1990944,0.2,0.20017742,0.20058765,0.2006354,0.20047621,0.2,0.2,0.20027612,0.20011722,0.2,0.2,0.2
gen_fuel_gas_pct,0.2,0.1996846,0.2,0.20000702,0.2,0.19988799,0.2,0.2,0.2,0.20011863,0.2,0.2,0.2,0.2,0.20027299,0.19994228,0.20014265,0.20003235,0.20015879,0.19978678,0.19974358,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19995663,0.2,0.19996162,0.19997898,0.19997588,0.19997975,0.2,0.2,0.20003617,0.1999666,0.19997463,0.2,0.2,0.2,0.2,0.2000294,0.20004018,0.2,0.2,0.2,0.2,0.2000323,0.2,0.2,0.2
gen_fuel_hydro_pct,0.2,0.2,0.20001748,0.2,0.2,0.2,0.2,0.2,0.20000881,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20000269,0.2,0.19999942,0.2,0.2,0.2,0.2,0.1999952,0.20000127,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19996914,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19998544,0.2,0.2,0.2
gen_fuel_multiple_fuels_pct,0.2,0.2,0.2,0.19993287,0.2,0.19973339,0.2,0.2,0.2,0.19951582,0.2,0.2,0.2,0.2,0.19931875,0.19975592,0.2,0.2,0.2,0.2,0.2,0.20007388,0.2,0.2,0.2,0.2,0.2,0.20002648,0.19897228,0.2,0.2,0.2,0.2,0.2,0.20016384,0.20014746,0.20015033,0.2,0.20328252,0.19970888,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20006798,0.2,0.2,0.20004903
gen_fuel_nuclear_pct,0.19988906,0.20025334,0.20002322,0.20009112,0.2,0.19980797,0.2,0.2,0.2,0.2,0.19978712,0.20027095,0.2,0.20006436,0.2,0.19975278,0.20006546,0.2,0.2,0.19992107,0.20002562,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19989558,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19963424,0.20038494,0.20013674,0.2,0.2,0.19963,0.2,0.2,0.1999634,0.1999627,0.19993964,0.2,0.2,0.20000142,0.19995385,0.2,0.2,0.2
gen_fuel_oil_pct,0.200782,0.20047069,0.19924869,0.19859266,0.2,0.20001076,0.2,0.2,0.2,0.2,0.2,0.20052367,0.2,0.19983141,0.2013357,0.2,0.20026669,0.2,0.2,0.19896704,0.1991931,0.20007654,0.2,0.2,0.2,0.2,0.2,0.19999468,0.2,0.20019293,0.20036864,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20124081,0.19972456,0.19929789,0.2,0.2,0.2,0.2,0.2,0.20002092,0.20006438,0.2,0.2,0.20011535,0.20011127,0.20014901,0.2,0.2,0.2000225
gen_fuel_other_renewables_pct,0.19996385,0.20011231,0.2,0.20000277,0.2,0.19996925,0.20009227,0.2,0.2,0.2,0.19994017,0.20012282,0.2,0.2,0.19991459,0.19996378,0.2,0.2,0.2,0.19998309,0.20000972,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19992825,0.19993056,0.19997482,0.2,0.2,0.2,0.2,0.19990434,0.2002376,0.20017765,0.2,0.2,0.1998906,0.2,0.2,0.19990908,0.19990651,0.19993378,0.2,0.2,0.19993246,0.19993576,0.2,0.2,0.2
gen_fuel_solar_pct,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20001695,0.2,0.2,0.2,0.19999401,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20000125,0.2,0.20000164,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19999696,0.20000924,0.2,0.19998148,0.2,0.1999798,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
gen_fuel_wind_pct,0.2,0.20000121,0.2,0.19997077,0.2,0.20001473,0.2,0.2,0.2,0.20001817,0.2,0.1999764,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19997849,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
forecast_load_mw_latest_available,0.20352803,0.2028897,0.20265318,0.19853495,0.20152737,0.19686465,0.19996336,0.2,0.2,0.2,0.20298961,0.20121057,0.2,0.2,0.19685629,0.19676758,0.19705407,0.2,0.2,0.2,0.20007893,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20066528,0.20072497,0.20081885,0.2,0.2,0.2,0.2,0.1968172,0.20149893,0.20036729,0.2,0.2,0.20402251,0.2,0.2,0.19959329,0.19990495,0.19922544,0.19907278,0.2,0.1993624,0.19956887,0.2,0.2,0.2
forecast_load_mw_day_ahead,0.20032828,0.20170899,0.19999322,0.20030159,0.20059358,0.19784229,0.20018113,0.2,0.2,0.2,0.2001007,0.20140214,0.2,0.2,0.19994326,0.19815609,0.19940192,0.2,0.2,0.20000713,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19963914,0.2,0.19970673,0.2,0.2,0.2,0.2,0.19722421,0.20043363,0.19922033,0.2,0.2,0.19930649,0.2,0.2,0.199863,0.19990392,0.19982101,0.2,0.2,0.1998743,0.19987762,0.2,0.2,0.2
rmccp,0.2,0.2,0.2,0.2,0.2,0.20019343,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19961481,0.2,0.2007156,0.2,0.2,0.2,0.2,0.2,0.2,0.1984598,0.19850315,0.19977383,0.20011817,0.19962174,0.20008078,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19996047,0.200128,0.20021005,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1999693,0.2,0.20010167,0.2,0.2,0.2
rmpcp,0.2,0.2,0.20107175,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20085077,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20129217,0.2,0.2,0.2,0.2,0.2,0.2,0.19978714,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20070276
total_pjm_loc_credit,0.2,0.2,0.20038235,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20070834,0.2,0.2,0.2,0.2,0.2,0.1996649,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20033403,0.20015714,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
total_pjm_reg_purchases,0.2,0.2,0.19999352,0.2,0.2,0.2,0.2,0.2005858,0.20003992,0.2,0.2,0.2,0.20003538,0.2,0.2,0.2,0.2,0.20052953,0.2,0.2,0.2,0.19999501,0.2,0.2,0.2,0.20011015,0.19990462,0.19999492,0.2,0.19990927,0.199765,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1992226,0.2000513,0.20015632,0.19990787,0.2,0.2,0.2,0.1999428,0.2,0.2,0.2,0.2,0.2,0.2,0.19994667,0.2,0.2,0.2
total_pjm_self_sched_reg,0.2,0.2,0.2,0.2,0.19998346,0.2,0.2000055,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20002721,0.2,0.2,0.20002455,0.2,0.20000294,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
total_pjm_assigned_reg,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2011677,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20094045,0.2,0.2,0.2,0.20117128,0.2,0.2,0.20019005,0.19976573,0.2,0.20021118,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
total_pjm_rmccp_cr,0.2,0.2,0.2,0.1982114,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2000399,0.2,0.19980454,0.2,0.2,0.2,0.2,0.2,0.20000671,0.2,0.2009175,0.20011412,0.2,0.19976856,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20236708,0.1997017,0.19919439,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20001024,0.2,0.20028949,0.2,0.2,0.2
total_pjm_rmpcp_cr,0.2,0.2,0.20077804,0.20046823,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2003438,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19968396,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.201012
da_as_mcp_primary_reserve,0.2,0.2,0.20192698,0.2,0.2,0.19971368,0.2,0.2,0.20038639,0.2,0.2,0.2,0.2010135,0.2,0.2,0.19939347,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19982195,0.2,0.2,0.2,0.2,0.2,0.20005369,0.2,0.2,0.2,0.2,0.2,0.2,0.20231247,0.20282577,0.20068334,0.19980799,0.19990046,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19958471,0.19978596,0.1999654,0.20007779,0.19991595
da_as_mcp_synchronized_reserve,0.2,0.2,0.20257066,0.2,0.2,0.19889009,0.2,0.2,0.2003751,0.2,0.2,0.2,0.20054185,0.2,0.19969581,0.19882484,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19948226,0.2,0.2,0.2,0.2,0.20027748,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20041205,0.20142363,0.2009656,0.19934513,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19965492,0.19975983,0.2,0.2,0.19979207
da_as_as_req_mw_primary_reserve,0.2,0.19861107,0.2,0.2,0.20006421,0.2,0.2,0.2,0.2,0.2,0.2,0.20007418,0.2,0.2,0.2,0.2,0.19955337,0.2,0.2,0.19928692,0.19857566,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20025398,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19965631,0.2,0.19974561,0.1997446,0.2,0.2,0.2,0.2,0.2,0.19996932,0.1999417,0.19982855
da_as_as_req_mw_synchronized_reserve,0.2,0.1992159,0.2,0.2,0.19998032,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19952169,0.2,0.2,0.19876136,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20028129,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19961365,0.2,0.199794,0.19980073,0.2,0.2,0.2,0.2,0.2,0.19997917,0.19988121,0.19986038
da_as_as_req_mw_thirty_minutes_reserve,0.2,0.19887805,0.2,0.2,0.19996312,0.2,0.2,0.2,0.2,0.2,0.2,0.19997159,0.2,0.2,0.2,0.2,0.19971065,0.2,0.2,0.19892576,0.1991474,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20021406,0.20023508,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19956586,0.2,0.19970815,0.19970469,0.2,0.2,0.2,0.2,0.2,0.19985719,0.19988072,0.1998544
da_as_ss_mw_primary_reserve,0.2,0.2,0.2,0.19999361,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19999668,0.2,0.200018,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
da_as_ss_mw_synchronized_reserve,0.2,0.2,0.2,0.2000013,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20000379,0.2,0.20001419,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
da_as_ss_mw_thirty_minutes_reserve,0.2,0.2,0.2,0.19999869,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19999771,0.2,0.20000845,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
da_as_nsr_mw_primary_reserve,0.2,0.2,0.2,0.2,0.19823612,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20270953,0.20107733,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20129435,0.19813888,0.20145398
system_energy_price_da,0.20082632,0.20248112,0.2007115,0.19691426,0.2,0.19679075,0.2,0.2,0.20004615,0.2,0.20099363,0.2,0.1994309,0.1967934,0.2001797,0.19460928,0.19896992,0.2,0.2,0.20044793,0.20047808,0.20004994,0.2,0.2,0.1989525,0.2,0.2,0.1977296,0.2,0.20487718,0.20141065,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19936812,0.19915512,0.2,0.2,0.20184249,0.2,0.2,0.20109451,0.200832,0.20076217,0.2021246,0.20067798,0.20164546,0.20004159,0.2,0.2,0.20107083
total_lmp_rt,0.20230061,0.19986744,0.19575767,0.19860739,0.2,0.20122829,0.2,0.2,0.19704106,0.2,0.19689818,0.20011882,0.2,0.19929688,0.19873402,0.20176062,0.1988035,0.2,0.2,0.19750635,0.19967413,0.1994531,0.2,0.2021451,0.19952837,0.2,0.2,0.20033398,0.2,0.19924167,0.20160316,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20158902,0.2,0.19996451,0.2,0.2,0.2,0.2,0.2,0.19991241,0.20044386,0.1987182,0.2,0.19906384,0.1986179,0.1988049,0.2,0.2,0.19903316
marginal_loss_price_rt,0.20076157,0.20177156,0.2,0.19744751,0.2,0.20057732,0.2,0.2,0.2,0.2,0.19280124,0.19952686,0.2,0.2,0.19913581,0.2008318,0.19814502,0.19767323,0.2,0.1978242,0.20081204,0.19929929,0.2,0.20151299,0.1989245,0.2,0.2,0.20071097,0.2,0.19987783,0.20028129,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19985013,0.20007396,0.2,0.2,0.2,0.2,0.2,0.2,0.20081642,0.19898069,0.19797966,0.19832459,0.19805874,0.19761428,0.20046766,0.2,0.2,0.2
net_inadv_interchange_mw,0.2,0.19999157,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20000857,0.2,0.2,0.2,0.2,0.2,0.19998877,0.2,0.2,0.2,0.2,0.2,0.2,0.20002265,0.2,0.2,0.2,0.2,0.2000029,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
gross_sched_interchange_mw,0.19991598,0.2,0.2,0.2,0.20004064,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19990012,0.20006375,0.20005567,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
gross_inadv_interchange_mw,0.1996933,0.20018217,0.2,0.2,0.20004298,0.2,0.2,0.20075871,0.2,0.2,0.19954254,0.2,0.2,0.2,0.19991286,0.2,0.19972788,0.20099418,0.2,0.20011319,0.20021796,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19965173,0.2,0.2,0.2,0.19973116,0.2,0.2,0.19989227,0.1999315,0.19992301,0.19992565,0.2,0.2,0.2,0.19993278,0.2,0.2,0.2
net_actual_interchange_mw,0.2,0.2,0.2,0.2,0.20099379,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20045361,0.20057523,0.20042038,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19817156,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20012951,0.2,0.20006898
gross_actual_interchange_mw,0.19913468,0.2,0.2,0.2,0.19918217,0.2,0.2,0.20254257,0.2,0.2,0.19892474,0.2,0.2,0.2,0.2,0.2,0.2,0.20246677,0.2,0.2,0.2,0.2,0.2,0.2,0.19949225,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20014052,0.19912033,0.2,0.2,0.2,0.19996966,0.19996934,0.2,0.2,0.2,0.2,0.2,0.2,0.2
