target_idx,target_field,source_idx,source_field,edge_weight,dominant_metric,dominant_alpha,alpha_pearson,corr_pearson,alpha_spearman,corr_spearman,alpha_kendall,corr_kendall,alpha_nmi,corr_nmi,alpha_distance_corr,corr_distance_corr
50,congestion_price_rt,3,gen_fuel_multiple_fuels_mw,0.3075600564479828,spearman,0.2263835221529007,0.21798646450042725,0.3718937039375305,0.2263835221529007,0.39785197377204895,0.1833122819662094,0.2569660544395447,0.1592428982257843,0.08241724222898483,0.21307480335235596,0.3576008975505829
50,congestion_price_rt,38,system_energy_price_da,0.2877039909362793,nmi,0.34731394052505493,0.15794722735881805,0.4089517295360565,0.14655016362667084,0.47434085607528687,0.1907878816127777,0.3167056739330292,0.34731394052505493,0.08182870596647263,0.15740084648132324,0.411386638879776
50,congestion_price_rt,15,gen_fuel_oil_pct,0.2674345076084137,nmi,0.27041593194007874,0.17512090504169464,0.3720622956752777,0.1793264001607895,0.35019150376319885,0.1990855485200882,0.2665393650531769,0.27041593194007874,0.0805714949965477,0.17605119943618774,0.3670981824398041
50,congestion_price_rt,5,gen_fuel_oil_mw,0.26560258865356445,nmi,0.26362374424934387,0.18232060968875885,0.33530130982398987,0.18182776868343353,0.3377348780632019,0.1982405036687851,0.2680465579032898,0.26362374424934387,0.09090766310691833,0.17398738861083984,0.3790939748287201
50,congestion_price_rt,47,metered_load_mw,0.26133060455322266,nmi,0.201499342918396,0.19989991188049316,0.288799524307251,0.19885602593421936,0.3562462627887726,0.20076896250247955,0.24285390973091125,0.201499342918396,0.07835061103105545,0.19897569715976715,0.34281957149505615
31,da_as_as_req_mw_primary_reserve,32,da_as_as_req_mw_synchronized_reserve,1.0,pearson,0.20000000298023224,0.20000000298023224,1.0,0.20000000298023224,1.0,0.20000000298023224,1.0,0.20000000298023224,1.0,0.20000000298023224,1.0
31,da_as_as_req_mw_primary_reserve,33,da_as_as_req_mw_thirty_minutes_reserve,0.9674915671348572,nmi,0.2003699243068695,0.20023436844348907,0.9881067872047424,0.1999112367630005,0.9632535576820374,0.19923046231269836,0.8958373069763184,0.2003699243068695,1.0,0.20025397837162018,0.9898701906204224
31,da_as_as_req_mw_primary_reserve,53,da_as_total_mw_primary_reserve,0.7373721599578857,kendall,0.20031486451625824,0.20013342797756195,0.6842646598815918,0.2000822126865387,0.7084909677505493,0.20031486451625824,0.5690619945526123,0.1995002180337906,0.9926483035087585,0.1999693214893341,0.7333440780639648
31,da_as_as_req_mw_primary_reserve,54,da_as_total_mw_synchronized_reserve,0.7088921666145325,kendall,0.20042353868484497,0.1999179571866989,0.7296307682991028,0.19988015294075012,0.7394118309020996,0.20042353868484497,0.5557708144187927,0.1998365968465805,0.7947388887405396,0.1999416947364807,0.7253347635269165
31,da_as_as_req_mw_primary_reserve,4,gen_fuel_nuclear_mw,0.36621206998825073,kendall,0.20016632974147797,0.19998757541179657,0.3759634494781494,0.19997970759868622,0.37991636991500854,0.20016632974147797,0.2513407766819,0.1998021900653839,0.500006377696991,0.20006421208381653,0.3240768611431122
31,da_as_as_req_mw_primary_reserve,1,gen_fuel_gas_mw,0.32994675636291504,nmi,0.20302532613277435,0.19910785555839539,0.40186312794685364,0.19915151596069336,0.39862433075904846,0.2001042366027832,0.3111291825771332,0.20302532613277435,0.10423211753368378,0.1986110657453537,0.4386764466762543
31,da_as_as_req_mw_primary_reserve,44,net_actual_interchange_mw,0.30660754442214966,nmi,0.20056051015853882,0.19961965084075928,0.4211888313293457,0.19976650178432465,0.3523988127708435,0.20039696991443634,0.22610615193843842,0.20056051015853882,0.13342782855033875,0.19965630769729614,0.40099480748176575
31,da_as_as_req_mw_primary_reserve,46,total_gen,0.3009631037712097,nmi,0.20048096776008606,0.19975286722183228,0.37127307057380676,0.19975191354751587,0.3720719814300537,0.20026864111423492,0.28710612654685974,0.20048096776008606,0.09769745171070099,0.19974561035633087,0.3774466812610626
31,da_as_as_req_mw_primary_reserve,20,forecast_load_mw_day_ahead,0.2756301164627075,nmi,0.202540323138237,0.19946032762527466,0.31768089532852173,0.1995163857936859,0.3141825199127197,0.19990725815296173,0.2723371982574463,0.202540323138237,0.10492143779993057,0.19857566058635712,0.37208911776542664
31,da_as_as_req_mw_primary_reserve,55,da_as_total_mw_thirty_minutes_reserve,0.27152350544929504,nmi,0.20037588477134705,0.19989986717700958,0.3135593831539154,0.19982601702213287,0.33697542548179626,0.20006974041461945,0.2498389333486557,0.20037588477134705,0.12154001742601395,0.19982855021953583,0.33612656593322754
31,da_as_as_req_mw_primary_reserve,47,metered_load_mw,0.2607664167881012,nmi,0.2004411369562149,0.1998080462217331,0.3021518588066101,0.1998077780008316,0.30228155851364136,0.2001984715461731,0.2508508861064911,0.2004411369562149,0.10621960461139679,0.1997445970773697,0.3428633213043213
31,da_as_as_req_mw_primary_reserve,16,gen_fuel_other_renewables_pct,0.2568894624710083,nmi,0.20082715153694153,0.19959509372711182,0.3173772692680359,0.1997419148683548,0.2934546172618866,0.2002825140953064,0.2219133973121643,0.20082715153694153,0.1276758909225464,0.19955337047576904,0.3249315619468689
31,da_as_as_req_mw_primary_reserve,11,gen_fuel_gas_pct,0.2543714940547943,pearson,0.20007582008838654,0.20007582008838654,0.3277316689491272,0.20006369054317474,0.29524239897727966,0.19988635182380676,0.22170206904411316,0.19989994168281555,0.0927359089255333,0.2000741809606552,0.3342755138874054
31,da_as_as_req_mw_primary_reserve,19,forecast_load_mw_latest_available,0.2533532977104187,nmi,0.2025623321533203,0.1989063024520874,0.32253360748291016,0.19887684285640717,0.32411158084869385,0.20036758482456207,0.21651488542556763,0.2025623321533203,0.10482178628444672,0.19928692281246185,0.30170339345932007
32,da_as_as_req_mw_synchronized_reserve,31,da_as_as_req_mw_primary_reserve,1.0,pearson,0.20000000298023224,0.20000000298023224,1.0,0.20000000298023224,1.0,0.20000000298023224,1.0,0.20000000298023224,1.0,0.20000000298023224,1.0
32,da_as_as_req_mw_synchronized_reserve,33,da_as_as_req_mw_thirty_minutes_reserve,0.966067910194397,nmi,0.20040161907672882,0.20025715231895447,0.9879454374313354,0.19990277290344238,0.9615075588226318,0.19915716350078583,0.8904898166656494,0.20040161907672882,1.0,0.2002812922000885,0.9899463653564453
32,da_as_as_req_mw_synchronized_reserve,53,da_as_total_mw_primary_reserve,0.7466006278991699,kendall,0.20038455724716187,0.2001226246356964,0.6989951729774475,0.20007915794849396,0.7153443098068237,0.20038455724716187,0.5829058885574341,0.1994345635175705,0.9904584288597107,0.19997917115688324,0.7463443875312805
32,da_as_as_req_mw_synchronized_reserve,54,da_as_total_mw_synchronized_reserve,0.7115039825439453,kendall,0.20034565031528473,0.20007048547267914,0.7123125195503235,0.19986584782600403,0.7395614981651306,0.20034565031528473,0.5610746145248413,0.1998368203639984,0.8095377087593079,0.19988121092319489,0.735406219959259
32,da_as_as_req_mw_synchronized_reserve,4,gen_fuel_nuclear_mw,0.3795434832572937,nmi,0.20012518763542175,0.19997920095920563,0.3677521347999573,0.19997934997081757,0.3679426312446594,0.19993595778942108,0.282410204410553,0.20012518763542175,0.5159748792648315,0.19998031854629517,0.3635168969631195
32,da_as_as_req_mw_synchronized_reserve,44,net_actual_interchange_mw,0.313016802072525,nmi,0.20047707855701447,0.19965913891792297,0.3995040953159332,0.19991183280944824,0.32493239641189575,0.20033830404281616,0.24641169607639313,0.20047707855701447,0.17036235332489014,0.19961364567279816,0.4246949255466461
32,da_as_as_req_mw_synchronized_reserve,1,gen_fuel_gas_mw,0.31207966804504395,nmi,0.20374128222465515,0.19800597429275513,0.42610064148902893,0.1981218010187149,0.41927602887153625,0.20091509819030762,0.2595350742340088,0.20374128222465515,0.1047147810459137,0.19921590387821198,0.3572115898132324
32,da_as_as_req_mw_synchronized_reserve,46,total_gen,0.3077697157859802,nmi,0.2004065215587616,0.19976618885993958,0.3819533884525299,0.19976453483104706,0.38325613737106323,0.20026880502700806,0.27036452293395996,0.2004065215587616,0.14141534268856049,0.1997939944267273,0.36247944831848145
32,da_as_as_req_mw_synchronized_reserve,19,forecast_load_mw_latest_available,0.27516505122184753,nmi,0.20371614396572113,0.1983650028705597,0.3445756137371063,0.19848744571208954,0.33951982855796814,0.2006700187921524,0.24275067448616028,0.20371614396572113,0.12505115568637848,0.19876135885715485,0.3282085359096527
32,da_as_as_req_mw_synchronized_reserve,55,da_as_total_mw_thirty_minutes_reserve,0.27221450209617615,nmi,0.20028117299079895,0.1999180018901825,0.3131293058395386,0.19986644387245178,0.330508828163147,0.2000739574432373,0.23491838574409485,0.20028117299079895,0.15015843510627747,0.1998603790998459,0.3326408267021179
32,da_as_as_req_mw_synchronized_reserve,47,metered_load_mw,0.27035096287727356,nmi,0.2003842443227768,0.19979840517044067,0.34092018008232117,0.19980068504810333,0.33937570452690125,0.2002158910036087,0.23705710470676422,0.2003842443227768,0.09563662111759186,0.19980072975158691,0.3393456041812897
32,da_as_as_req_mw_synchronized_reserve,16,gen_fuel_other_renewables_pct,0.26712578535079956,nmi,0.20088599622249603,0.19968777894973755,0.32102835178375244,0.19986897706985474,0.291692852973938,0.20003555715084076,0.2680240273475647,0.20088599622249603,0.0950537770986557,0.19952169060707092,0.3609166443347931
33,da_as_as_req_mw_thirty_minutes_reserve,31,da_as_as_req_mw_primary_reserve,0.9674801230430603,nmi,0.2003074437379837,0.20019938051700592,0.9881067872047424,0.19994132220745087,0.9632535576820374,0.19933778047561646,0.8958373069763184,0.2003074437379837,1.0,0.20021405816078186,0.9898701906204224
33,da_as_as_req_mw_thirty_minutes_reserve,32,da_as_as_req_mw_synchronized_reserve,0.9660537838935852,nmi,0.20033082365989685,0.20021787285804749,0.9879454374313354,0.19993053376674652,0.9615075588226318,0.19928568601608276,0.8904898166656494,0.20033082365989685,1.0,0.20023508369922638,0.9899463653564453
33,da_as_as_req_mw_thirty_minutes_reserve,54,da_as_total_mw_synchronized_reserve,0.6995509266853333,kendall,0.20036515593528748,0.19989153742790222,0.7163417935371399,0.19980135560035706,0.7560222744941711,0.20036515593528748,0.6052045822143555,0.20006117224693298,0.7026315331459045,0.1998807191848755,0.7178021669387817
33,da_as_as_req_mw_thirty_minutes_reserve,53,da_as_total_mw_primary_reserve,0.6837595701217651,kendall,0.2002590447664261,0.2000339776277542,0.6849477291107178,0.19998781383037567,0.6905415654182434,0.2002590447664261,0.5817051529884338,0.19986192882061005,0.7294379472732544,0.1998571902513504,0.7323643565177917
33,da_as_as_req_mw_thirty_minutes_reserve,44,net_actual_interchange_mw,0.3351180851459503,nmi,0.2004905492067337,0.19962093234062195,0.4162561893463135,0.1999872922897339,0.34173083305358887,0.20033538341522217,0.28272294998168945,0.2004905492067337,0.17884036898612976,0.1995658576488495,0.4569298326969147
33,da_as_as_req_mw_thirty_minutes_reserve,4,gen_fuel_nuclear_mw,0.3334191143512726,spearman,0.20001935958862305,0.20001843571662903,0.3573712408542633,0.20001935958862305,0.3491993248462677,0.19998705387115479,0.2611767649650574,0.20001201331615448,0.3795652687549591,0.19996312260627747,0.31976935267448425
33,da_as_as_req_mw_thirty_minutes_reserve,1,gen_fuel_gas_mw,0.3273962438106537,nmi,0.20240865647792816,0.19928987324237823,0.38940367102622986,0.1994103342294693,0.38058191537857056,0.20001313090324402,0.314165323972702,0.20240865647792816,0.1363908052444458,0.19887804985046387,0.4196350574493408
33,da_as_as_req_mw_thirty_minutes_reserve,46,total_gen,0.30162814259529114,nmi,0.20058558881282806,0.19970805943012238,0.3760911226272583,0.1997065544128418,0.3776070475578308,0.2002916783094406,0.2907399535179138,0.20058558881282806,0.08866269886493683,0.19970814883708954,0.37600794434547424
33,da_as_as_req_mw_thirty_minutes_reserve,19,forecast_load_mw_latest_available,0.26789408922195435,nmi,0.20217210054397583,0.19938986003398895,0.3158344626426697,0.1995420753955841,0.3069300651550293,0.19997023046016693,0.25050315260887146,0.20217210054397583,0.1257087141275406,0.19892576336860657,0.34267285466194153
33,da_as_as_req_mw_thirty_minutes_reserve,47,metered_load_mw,0.26370716094970703,nmi,0.20049689710140228,0.19971495866775513,0.3224532902240753,0.19975349307060242,0.30621179938316345,0.2003299444913864,0.23496168851852417,0.20049689710140228,0.12722580134868622,0.19970469176769257,0.3283013105392456
33,da_as_as_req_mw_thirty_minutes_reserve,16,gen_fuel_other_renewables_pct,0.262555867433548,nmi,0.20068220794200897,0.1997888684272766,0.3112659454345703,0.19981612265110016,0.3043997883796692,0.20000211894512177,0.2781880497932434,0.20068220794200897,0.07920868694782257,0.1997106522321701,0.3405449092388153
33,da_as_as_req_mw_thirty_minutes_reserve,11,gen_fuel_gas_pct,0.25835874676704407,nmi,0.20018847286701202,0.19994015991687775,0.3405464291572571,0.2000398486852646,0.29691624641418457,0.19985990226268768,0.22519685328006744,0.20018847286701202,0.09993268549442291,0.19997158646583557,0.32935458421707153
33,da_as_as_req_mw_thirty_minutes_reserve,20,forecast_load_mw_day_ahead,0.2575535178184509,nmi,0.20206938683986664,0.19936877489089966,0.3139615058898926,0.19952483475208282,0.3037116825580597,0.19988958537578583,0.24481363594532013,0.20206938683986664,0.09879105538129807,0.19914740324020386,0.32871633768081665
33,da_as_as_req_mw_thirty_minutes_reserve,55,da_as_total_mw_thirty_minutes_reserve,0.2525308430194855,nmi,0.20035074651241302,0.19984760880470276,0.3059961497783661,0.1998310387134552,0.31182292103767395,0.20011621713638306,0.21885931491851807,0.20035074651241302,0.12269722670316696,0.19985440373420715,0.30365386605262756
29,da_as_mcp_primary_reserve,30,da_as_mcp_synchronized_reserve,0.8814306855201721,nmi,0.2003551870584488,0.20022816956043243,0.9646216630935669,0.19971883296966553,0.7721471786499023,0.19964414834976196,0.7482596635818481,0.2003551870584488,1.0,0.20005369186401367,0.9214180707931519
29,da_as_mcp_primary_reserve,52,total_lmp_da,0.5826746821403503,kendall,0.20048882067203522,0.1996113806962967,0.7056629061698914,0.20011626183986664,0.5251715183258057,0.20048882067203522,0.42579925060272217,0.19999746978282928,0.5979375243186951,0.1997859627008438,0.6595407128334045
29,da_as_mcp_primary_reserve,37,da_as_nsr_mw_primary_reserve,0.5463387966156006,pearson,0.20699702203273773,0.20699702203273773,0.29559144377708435,0.197979137301445,0.615596354007721,0.20188583433628082,0.4742494225502014,0.19082555174827576,0.9142623543739319,0.20231246948242188,0.4600217938423157
29,da_as_mcp_primary_reserve,2,gen_fuel_hydro_mw,0.4853907823562622,distance_corr,0.20192697644233704,0.19961589574813843,0.459967702627182,0.20062002539634705,0.5286074280738831,0.19932180643081665,0.4359305799007416,0.19851529598236084,0.3725508153438568,0.20192697644233704,0.6273415684700012
29,da_as_mcp_primary_reserve,38,system_energy_price_da,0.4839327335357666,pearson,0.20454831421375275,0.20454831421375275,0.6694318056106567,0.20056508481502533,0.5129639506340027,0.19768834114074707,0.3842499256134033,0.19437244534492493,0.2371881604194641,0.20282576978206635,0.6017693281173706
29,da_as_mcp_primary_reserve,12,gen_fuel_hydro_pct,0.4616623520851135,distance_corr,0.2010135054588318,0.19945940375328064,0.39645692706108093,0.20077238976955414,0.5540498495101929,0.1994614601135254,0.39672020077705383,0.19929325580596924,0.3752675950527191,0.2010135054588318,0.5841830372810364
29,da_as_mcp_primary_reserve,55,da_as_total_mw_thirty_minutes_reserve,0.42282772064208984,nmi,0.20004902780056,0.20002812147140503,0.454228937625885,0.20001325011253357,0.46088942885398865,0.19999366998672485,0.3611452877521515,0.20004902780056,0.3424018919467926,0.19991594552993774,0.49551457166671753
29,da_as_mcp_primary_reserve,39,total_lmp_rt,0.4041157066822052,distance_corr,0.2006833404302597,0.20021821558475494,0.4336114227771759,0.19986042380332947,0.38258716464042664,0.19944362342357635,0.3306722342967987,0.19979436695575714,0.3758285641670227,0.2006833404302597,0.4972803592681885
29,da_as_mcp_primary_reserve,8,gen_fuel_storage_mw,0.37720268964767456,distance_corr,0.2003863900899887,0.19979976117610931,0.3428874909877777,0.20031149685382843,0.4329596161842346,0.19981276988983154,0.34872913360595703,0.19968952238559723,0.3078460395336151,0.2003863900899887,0.4531889259815216
29,da_as_mcp_primary_reserve,53,da_as_total_mw_primary_reserve,0.34215089678764343,nmi,0.20012231171131134,0.19995906949043274,0.1627703458070755,0.19998995959758759,0.3413468897342682,0.19996321201324463,0.28707265853881836,0.20012231171131134,0.6410138010978699,0.19996540248394012,0.27831023931503296
29,da_as_mcp_primary_reserve,5,gen_fuel_oil_mw,0.3358747065067291,kendall,0.2007545530796051,0.1990293711423874,0.4792899191379547,0.20014981925487518,0.3098638653755188,0.2007545530796051,0.22685448825359344,0.2003525346517563,0.28347498178482056,0.19971367716789246,0.3811744451522827
29,da_as_mcp_primary_reserve,54,da_as_total_mw_synchronized_reserve,0.33214014768600464,pearson,0.20017774403095245,0.20017774403095245,0.25456035137176514,0.19991496205329895,0.3420529067516327,0.20012357831001282,0.2789786756038666,0.19970585405826569,0.4671195447444916,0.20007778704166412,0.31829920411109924
29,da_as_mcp_primary_reserve,51,marginal_loss_price_da,0.3205994963645935,kendall,0.20044231414794922,0.19928491115570068,0.5215856432914734,0.20025652647018433,0.24368387460708618,0.20044231414794922,0.1994418054819107,0.20043151080608368,0.2021552324295044,0.1995847076177597,0.43771493434906006
29,da_as_mcp_primary_reserve,24,total_pjm_reg_purchases,0.2947883903980255,kendall,0.20026566088199615,0.20011836290359497,0.26226210594177246,0.20000267028808594,0.29519790410995483,0.20026566088199615,0.2409331202507019,0.1997913271188736,0.34010130167007446,0.19982194900512695,0.3356219530105591
29,da_as_mcp_primary_reserve,15,gen_fuel_oil_pct,0.2939896583557129,nmi,0.20174890756607056,0.19850988686084747,0.46689292788505554,0.19986175000667572,0.3159977197647095,0.20048607885837555,0.23136448860168457,0.20174890756607056,0.09271746128797531,0.19939346611499786,0.3664107918739319
29,da_as_mcp_primary_reserve,40,marginal_loss_price_rt,0.2857678532600403,nmi,0.20115633308887482,0.19853614270687103,0.4408320486545563,0.19977927207946777,0.31485047936439514,0.20072026550769806,0.20277632772922516,0.20115633308887482,0.1631336212158203,0.19980798661708832,0.3094444274902344
29,da_as_mcp_primary_reserve,41,net_inadv_interchange_mw,0.1435001790523529,nmi,0.20008854568004608,0.2000255435705185,0.14124107360839844,0.20004001259803772,0.16964370012283325,0.19994540512561798,0.1353653222322464,0.20008854568004608,0.05292658135294914,0.19990046322345734,0.2183944582939148
30,da_as_mcp_synchronized_reserve,29,da_as_mcp_primary_reserve,0.881725549697876,nmi,0.20101988315582275,0.20070724189281464,0.9646216630935669,0.1990961879491806,0.7721471786499023,0.19889922440052032,0.7482596635818481,0.20101988315582275,1.0,0.20027747750282288,0.9214180707931519
30,da_as_mcp_synchronized_reserve,52,total_lmp_da,0.5844763517379761,nmi,0.20034758746623993,0.19965721666812897,0.806042492389679,0.20000047981739044,0.6227082014083862,0.20023488998413086,0.4666500389575958,0.20034758746623993,0.32457441091537476,0.1997598260641098,0.703519344329834
30,da_as_mcp_synchronized_reserve,38,system_energy_price_da,0.5836050510406494,pearson,0.20241917669773102,0.20241917669773102,0.7904835343360901,0.20006535947322845,0.5950672626495361,0.19858622550964355,0.47445833683013916,0.19750556349754333,0.3591083288192749,0.20142363011837006,0.6920585036277771
30,da_as_mcp_synchronized_reserve,12,gen_fuel_hydro_pct,0.45475929975509644,spearman,0.20081429183483124,0.19978779554367065,0.4222351908683777,0.20081429183483124,0.5625342726707458,0.1994560956954956,0.38185960054397583,0.19940000772476196,0.3751167356967926,0.20054185390472412,0.5309337377548218
30,da_as_mcp_synchronized_reserve,2,gen_fuel_hydro_mw,0.42857903242111206,distance_corr,0.20257066190242767,0.2007405161857605,0.4692869186401367,0.20245486497879028,0.5566823482513428,0.19934022426605225,0.38968151807785034,0.19489386677742004,0.15442126989364624,0.20257066190242767,0.5622538328170776
30,da_as_mcp_synchronized_reserve,55,da_as_total_mw_thirty_minutes_reserve,0.40294530987739563,nmi,0.20050974190235138,0.19974692165851593,0.49629348516464233,0.19982613623142242,0.4753410816192627,0.20012518763542175,0.3506317734718323,0.20050974190235138,0.20946788787841797,0.1997920721769333,0.483783096075058
30,da_as_mcp_synchronized_reserve,39,total_lmp_rt,0.4005950689315796,pearson,0.20126786828041077,0.20126786828041077,0.5318905711174011,0.20046468079090118,0.4492875933647156,0.19941499829292297,0.3442991077899933,0.19788691401481628,0.17397311329841614,0.20096559822559357,0.49954283237457275
30,da_as_mcp_synchronized_reserve,51,marginal_loss_price_da,0.3607812821865082,nmi,0.20038901269435883,0.19945280253887177,0.6259400844573975,0.20017293095588684,0.28570038080215454,0.20033031702041626,0.22839616239070892,0.20038901269435883,0.19457660615444183,0.19965492188930511,0.4708153307437897
30,da_as_mcp_synchronized_reserve,15,gen_fuel_oil_pct,0.3496663570404053,nmi,0.20354598760604858,0.19703073799610138,0.529280424118042,0.199343740940094,0.3896310031414032,0.2012546956539154,0.27246132493019104,0.20354598760604858,0.14374478161334991,0.19882483780384064,0.4205639064311981
30,da_as_mcp_synchronized_reserve,5,gen_fuel_oil_mw,0.3481423854827881,nmi,0.20222647488117218,0.1976948082447052,0.53680020570755,0.19997921586036682,0.35177457332611084,0.2012093961238861,0.24844932556152344,0.20222647488117218,0.1697711944580078,0.1988900899887085,0.4391852617263794
30,da_as_mcp_synchronized_reserve,40,marginal_loss_price_rt,0.33402207493782043,nmi,0.20298068225383759,0.19683167338371277,0.5523185133934021,0.19959472119808197,0.3604905903339386,0.20124775171279907,0.2486678510904312,0.20298068225383759,0.13659116625785828,0.19934512674808502,0.37917691469192505
30,da_as_mcp_synchronized_reserve,37,da_as_nsr_mw_primary_reserve,0.3134232461452484,kendall,0.20428097248077393,0.20279397070407867,0.22906415164470673,0.20022110641002655,0.3015388250350952,0.20428097248077393,0.189067542552948,0.19229184091091156,0.5668604373931885,0.20041204988956451,0.2942458391189575
30,da_as_mcp_synchronized_reserve,8,gen_fuel_storage_mw,0.3101351261138916,spearman,0.2004687339067459,0.1999540776014328,0.30377456545829773,0.2004687339067459,0.4040890336036682,0.19995032250881195,0.30209213495254517,0.19925174117088318,0.15511949360370636,0.20037509500980377,0.3846570551395416
30,da_as_mcp_synchronized_reserve,24,total_pjm_reg_purchases,0.2773336172103882,kendall,0.20070244371891022,0.20034602284431458,0.24583692848682404,0.19953541457653046,0.3191245496273041,0.20070244371891022,0.2191528081893921,0.19993390142917633,0.27986374497413635,0.199482262134552,0.3231653571128845
30,da_as_mcp_synchronized_reserve,14,gen_fuel_nuclear_pct,0.276136577129364,nmi,0.2005324512720108,0.1995788812637329,0.36311987042427063,0.19981594383716583,0.3144288659095764,0.20037686824798584,0.20282959938049316,0.2005324512720108,0.16364261507987976,0.19969581067562103,0.3374112844467163
37,da_as_nsr_mw_primary_reserve,53,da_as_total_mw_primary_reserve,0.6750800609588623,pearson,0.20231404900550842,0.20231404900550842,0.7431836128234863,0.19983120262622833,0.6690537333488464,0.19471091032028198,0.5154742002487183,0.20184947550296783,0.7295251488685608,0.20129434764385223,0.7124049067497253
37,da_as_nsr_mw_primary_reserve,54,da_as_total_mw_synchronized_reserve,0.5533244013786316,nmi,0.21720701456069946,0.196462020277977,0.45198407769203186,0.19531668722629547,0.4170122444629669,0.19287534058094025,0.34160593152046204,0.21720701456069946,1.0,0.19813887774944305,0.5046100616455078
37,da_as_nsr_mw_primary_reserve,29,da_as_mcp_primary_reserve,0.5444452166557312,pearson,0.20966210961341858,0.20966210961341858,0.29559144377708435,0.1978069543838501,0.615596354007721,0.20214901864528656,0.4742494225502014,0.18767234683036804,0.9142623543739319,0.20270952582359314,0.4600217938423157
37,da_as_nsr_mw_primary_reserve,55,da_as_total_mw_thirty_minutes_reserve,0.3241584599018097,spearman,0.20378974080085754,0.20254401862621307,0.390669584274292,0.20378974080085754,0.42010849714279175,0.19882692396640778,0.2908262312412262,0.19338537752628326,0.14760613441467285,0.20145398378372192,0.36260339617729187
37,da_as_nsr_mw_primary_reserve,30,da_as_mcp_synchronized_reserve,0.3090461492538452,kendall,0.21135710179805756,0.2071456015110016,0.22906415164470673,0.2004188448190689,0.3015388250350952,0.21135710179805756,0.189067542552948,0.1800011545419693,0.5668604373931885,0.20107732713222504,0.2942458391189575
37,da_as_nsr_mw_primary_reserve,4,gen_fuel_nuclear_mw,0.26521846652030945,nmi,0.20212021470069885,0.2003314197063446,0.2582036554813385,0.19904348254203796,0.2875416576862335,0.2002687305212021,0.25981271266937256,0.20212021470069885,0.2122538834810257,0.1982361227273941,0.3093568682670593
34,da_as_ss_mw_primary_reserve,35,da_as_ss_mw_synchronized_reserve,1.0,pearson,0.20000000298023224,0.20000000298023224,1.0,0.20000000298023224,1.0,0.20000000298023224,1.0,0.20000000298023224,1.0,0.20000000298023224,1.0
34,da_as_ss_mw_primary_reserve,36,da_as_ss_mw_thirty_minutes_reserve,1.0,pearson,0.20000000298023224,0.20000000298023224,1.0,0.20000000298023224,1.0,0.20000000298023224,1.0,0.20000000298023224,1.0,0.20000000298023224,1.0
