,gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_other_renewables_mw,gen_fuel_solar_mw,gen_fuel_storage_mw,gen_fuel_wind_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_hydro_pct,gen_fuel_multiple_fuels_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_solar_pct,gen_fuel_wind_pct,forecast_load_mw_latest_available,forecast_load_mw_day_ahead,rmccp,rmpcp,total_pjm_loc_credit,total_pjm_reg_purchases,total_pjm_self_sched_reg,total_pjm_assigned_reg,total_pjm_rmccp_cr,total_pjm_rmpcp_cr,da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_ss_mw_primary_reserve,da_as_ss_mw_synchronized_reserve,da_as_ss_mw_thirty_minutes_reserve,da_as_nsr_mw_primary_reserve,system_energy_price_da,total_lmp_rt,marginal_loss_price_rt,net_inadv_interchange_mw,gross_sched_interchange_mw,gross_inadv_interchange_mw,net_actual_interchange_mw,gross_actual_interchange_mw,total_gen,metered_load_mw,total_losses,congestion_price_da,congestion_price_rt,marginal_loss_price_da,total_lmp_da,da_as_total_mw_primary_reserve,da_as_total_mw_synchronized_reserve,da_as_total_mw_thirty_minutes_reserve
gen_fuel_coal_pct,0.19997261,0.19929357,0.2,0.2,0.2005108,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20025788,0.2,0.20008563,0.2,0.2,0.19979356,0.19972077,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20037656,0.19917642,0.20026872,0.2,0.2,0.20047899,0.2,0.19996935,0.19993937,0.19998825,0.19993585,0.2,0.2,0.19996245,0.20001838,0.2,0.2,0.2
gen_fuel_gas_pct,0.2,0.2000973,0.2,0.19999233,0.2,0.20003702,0.2,0.2,0.2,0.19991589,0.2,0.2,0.2,0.2,0.1998354,0.20005296,0.1999026,0.19994923,0.19996578,0.20015179,0.20004469,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20004208,0.2,0.20004258,0.19996966,0.19996709,0.19997224,0.2,0.2,0.19983363,0.19978148,0.20006463,0.2,0.2,0.2,0.2,0.19998187,0.19997683,0.2,0.2,0.2,0.2,0.19998175,0.2,0.2,0.2
gen_fuel_hydro_pct,0.2,0.2,0.20001571,0.2,0.2,0.2,0.2,0.2,0.20000264,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19999415,0.2,0.19998893,0.2,0.2,0.2,0.2,0.20000081,0.1999995,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20001252,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20000216,0.2,0.2,0.2
gen_fuel_multiple_fuels_pct,0.2,0.2,0.2,0.19994827,0.2,0.20006357,0.2,0.2,0.2,0.19988684,0.2,0.2,0.2,0.2,0.20039074,0.19995108,0.2,0.2,0.2,0.2,0.2,0.19995803,0.2,0.2,0.2,0.2,0.2,0.19993377,0.2004456,0.2,0.2,0.2,0.2,0.2,0.19987735,0.1998906,0.1998761,0.2,0.20024309,0.20003195,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19997916,0.2,0.2,0.19986638
gen_fuel_nuclear_pct,0.20010446,0.19996418,0.19997634,0.19997957,0.2,0.20005976,0.2,0.2,0.2,0.2,0.20015919,0.19992486,0.2,0.1999801,0.2,0.19999114,0.19988257,0.2,0.2,0.20004055,0.20000269,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20010567,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19999667,0.19976136,0.19990742,0.2,0.2,0.20004603,0.2,0.2,0.20012414,0.2001069,0.20011842,0.2,0.2,0.20008054,0.20011474,0.2,0.2,0.2
gen_fuel_oil_pct,0.19931431,0.19965924,0.20036128,0.20029217,0.2,0.1999846,0.2,0.2,0.2,0.2,0.2,0.1997043,0.2,0.20001145,0.19954787,0.2,0.1998487,0.2,0.2,0.20054412,0.20041811,0.19995353,0.2,0.2,0.2,0.2,0.2,0.19986024,0.2,0.19984654,0.19960251,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19925827,0.20012431,0.20084938,0.2,0.2,0.2,0.2,0.2,0.19999988,0.19996418,0.2,0.2,0.19993068,0.19992617,0.19987671,0.2,0.2,0.19998462
gen_fuel_other_renewables_pct,0.200026,0.20000769,0.2,0.1999939,0.2,0.19999582,0.19989496,0.2,0.2,0.2,0.20002003,0.19996281,0.2,0.2,0.20004486,0.1999776,0.2,0.2,0.2,0.19998597,0.19999385,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20008034,0.2000208,0.1999658,0.2,0.2,0.2,0.2,0.19993831,0.20016962,0.19999112,0.2,0.2,0.19999295,0.2,0.2,0.20010553,0.2000793,0.20005451,0.2,0.2,0.20007487,0.20005347,0.2,0.2,0.2
gen_fuel_solar_pct,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19998768,0.2,0.2,0.2,0.20000719,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20000558,0.2,0.19999683,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20001526,0.20000786,0.2,0.19999693,0.2,0.20000346,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
gen_fuel_wind_pct,0.2,0.1999967,0.2,0.19999357,0.2,0.1999989,0.2,0.2,0.2,0.20000072,0.2,0.20000893,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20001575,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
forecast_load_mw_latest_available,0.19923683,0.19942464,0.199062,0.20098695,0.19896951,0.20315664,0.20012419,0.2,0.2,0.2,0.19828595,0.19941738,0.2,0.2,0.2009204,0.20227042,0.20019381,0.2,0.2,0.2,0.19963549,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19944891,0.19951555,0.19981384,0.2,0.2,0.2,0.2,0.20319925,0.19975196,0.19989078,0.2,0.2,0.19755507,0.2,0.2,0.19999203,0.20011401,0.19999161,0.2007109,0.2,0.20014709,0.20042267,0.2,0.2,0.2
forecast_load_mw_day_ahead,0.19986703,0.19955464,0.2000547,0.19976096,0.19970003,0.20121035,0.20006667,0.2,0.2,0.2,0.1998782,0.19986272,0.2,0.2,0.20010483,0.201104,0.20017335,0.2,0.2,0.19995782,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20011142,0.2,0.20011517,0.2,0.2,0.2,0.2,0.20241597,0.19738398,0.19783342,0.2,0.2,0.20022379,0.2,0.2,0.2000711,0.20007052,0.20008828,0.2,0.2,0.20011045,0.20011403,0.2,0.2,0.2
rmccp,0.2,0.2,0.2,0.2,0.2,0.19890358,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20012264,0.2,0.19951046,0.2,0.2,0.2,0.2,0.2,0.2,0.19867107,0.19769008,0.20012315,0.20026104,0.19952367,0.19966549,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19809616,0.20368256,0.20322351,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19992916,0.2,0.19994123,0.2,0.2,0.2
rmpcp,0.2,0.2,0.20001486,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.200127,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20110272,0.2,0.2,0.2,0.2,0.2,0.2,0.2005354,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20009425
total_pjm_loc_credit,0.2,0.2,0.19966729,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20108205,0.2,0.2,0.2,0.2,0.2,0.20038624,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19957764,0.19987664,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
total_pjm_reg_purchases,0.2,0.2,0.20014311,0.2,0.2,0.2,0.2,0.1996685,0.20001732,0.2,0.2,0.2,0.20009123,0.2,0.2,0.2,0.2,0.1997726,0.2,0.2,0.2,0.19999553,0.2,0.2,0.2,0.1999382,0.20006627,0.19993633,0.2,0.20011781,0.20030293,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20020011,0.19981778,0.19999515,0.20010696,0.2,0.2,0.2,0.2000289,0.2,0.2,0.2,0.2,0.2,0.2,0.20003042,0.2,0.2,0.2
total_pjm_self_sched_reg,0.2,0.2,0.2,0.2,0.20001322,0.2,0.19999303,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20002039,0.2,0.2,0.1999675,0.2,0.19999309,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
total_pjm_assigned_reg,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19959559,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19971147,0.2,0.2,0.2,0.20153274,0.2,0.2,0.19984615,0.20017971,0.2,0.20051229,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
total_pjm_rmccp_cr,0.2,0.2,0.2,0.20071715,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20000854,0.2,0.19874442,0.2,0.2,0.2,0.2,0.2,0.19990951,0.2,0.19889255,0.20022495,0.2,0.19956845,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19809397,0.2032792,0.20195223,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1997599,0.2,0.1997629,0.2,0.2,0.2
total_pjm_rmpcp_cr,0.2,0.2,0.20020266,0.19982105,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.199826,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2006551,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1996638
da_as_mcp_primary_reserve,0.2,0.2,0.1993218,0.2,0.2,0.20075455,0.2,0.2,0.19981277,0.2,0.2,0.2,0.19946146,0.2,0.2,0.20048608,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20026566,0.2,0.2,0.2,0.2,0.2,0.19964415,0.2,0.2,0.2,0.2,0.2,0.2,0.20188583,0.19768834,0.19944362,0.20072027,0.1999454,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20044231,0.20048882,0.19996321,0.20012358,0.19999367
da_as_mcp_synchronized_reserve,0.2,0.2,0.19934022,0.2,0.2,0.2012094,0.2,0.2,0.19995032,0.2,0.2,0.2,0.1994561,0.2,0.20037687,0.2012547,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20070244,0.2,0.2,0.2,0.2,0.19889922,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20428097,0.19858623,0.199415,0.20124775,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20033032,0.20023489,0.2,0.2,0.20012519
da_as_as_req_mw_primary_reserve,0.2,0.20010424,0.2,0.2,0.20016633,0.2,0.2,0.2,0.2,0.2,0.2,0.19988635,0.2,0.2,0.2,0.2,0.20028251,0.2,0.2,0.20036758,0.19990726,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19923046,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20039697,0.2,0.20026864,0.20019847,0.2,0.2,0.2,0.2,0.2,0.20031486,0.20042354,0.20006974
da_as_as_req_mw_synchronized_reserve,0.2,0.2009151,0.2,0.2,0.19993596,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20003556,0.2,0.2,0.20067002,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19915716,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2003383,0.2,0.2002688,0.20021589,0.2,0.2,0.2,0.2,0.2,0.20038456,0.20034565,0.20007396
da_as_as_req_mw_thirty_minutes_reserve,0.2,0.20001313,0.2,0.2,0.19998705,0.2,0.2,0.2,0.2,0.2,0.2,0.1998599,0.2,0.2,0.2,0.2,0.20000212,0.2,0.2,0.19997023,0.19988959,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19933778,0.19928569,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20033538,0.2,0.20029168,0.20032994,0.2,0.2,0.2,0.2,0.2,0.20025904,0.20036516,0.20011622
da_as_ss_mw_primary_reserve,0.2,0.2,0.2,0.20000847,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1999957,0.2,0.199997,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
da_as_ss_mw_synchronized_reserve,0.2,0.2,0.2,0.2000101,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19999063,0.2,0.20000203,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
da_as_ss_mw_thirty_minutes_reserve,0.2,0.2,0.2,0.20000981,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20000622,0.2,0.20000647,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
da_as_nsr_mw_primary_reserve,0.2,0.2,0.2,0.2,0.20026873,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20214902,0.2113571,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19471091,0.19287534,0.19882692
system_energy_price_da,0.19895437,0.197665,0.19992092,0.20118426,0.2,0.20368579,0.2,0.2,0.19984806,0.2,0.1994003,0.2,0.20033526,0.19942608,0.19997863,0.20293988,0.19999689,0.2,0.2,0.19943646,0.19945768,0.20458573,0.2,0.2,0.20019288,0.2,0.2,0.20191832,0.2,0.19566749,0.19855054,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20056967,0.20158511,0.2,0.2,0.19847079,0.2,0.2,0.19928776,0.19953972,0.19990312,0.19841656,0.19990501,0.19813684,0.19948532,0.2,0.2,0.19962087
total_lmp_rt,0.20013276,0.19947922,0.20083846,0.20162845,0.2,0.1973117,0.2,0.2,0.19915,0.2,0.19555874,0.19947094,0.2,0.2000633,0.200574,0.1988087,0.19938536,0.2,0.2,0.20029101,0.20183499,0.19316782,0.2,0.19667596,0.20127352,0.2,0.2,0.19570254,0.2,0.20056084,0.19912726,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19814754,0.2,0.1992849,0.2,0.2,0.2,0.2,0.2,0.20143087,0.20209263,0.20005892,0.2,0.20150216,0.20182209,0.20043805,0.2,0.2,0.20050068
marginal_loss_price_rt,0.19592552,0.1996803,0.2,0.20286874,0.2,0.19770148,0.2,0.2,0.2,0.2,0.18901521,0.19723798,0.2,0.2,0.20024817,0.1990648,0.20012379,0.20253706,0.2,0.20040835,0.20237806,0.19569953,0.2,0.19636732,0.20022802,0.2,0.2,0.19841385,0.2,0.20032704,0.19940202,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20037645,0.1991146,0.2,0.2,0.2,0.2,0.2,0.2,0.2027137,0.20072739,0.19976507,0.20193736,0.20131236,0.20138718,0.20223443,0.2,0.2,0.2
net_inadv_interchange_mw,0.2,0.19999416,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19999702,0.2,0.2,0.2,0.2,0.2,0.20003097,0.2,0.2,0.2,0.2,0.2,0.2,0.1999675,0.2,0.2,0.2,0.2,0.20001087,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
gross_sched_interchange_mw,0.20005366,0.2,0.2,0.2,0.2000052,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20009029,0.19992013,0.1999514,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
gross_inadv_interchange_mw,0.20010553,0.19981691,0.2,0.2,0.20001554,0.2,0.2,0.19984433,0.2,0.2,0.20024307,0.2,0.2,0.2,0.20000148,0.2,0.19998454,0.19996068,0.2,0.19995256,0.19992134,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20014612,0.2,0.2,0.2,0.20007315,0.2,0.2,0.20007834,0.20007741,0.20007841,0.20007704,0.2,0.2,0.2,0.20008345,0.2,0.2,0.2
net_actual_interchange_mw,0.2,0.2,0.2,0.2,0.19939633,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19958706,0.1996233,0.19976045,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20145121,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1999482,0.2,0.19998504
gross_actual_interchange_mw,0.20016304,0.2,0.2,0.2,0.20015875,0.2,0.2,0.19925894,0.2,0.2,0.20057054,0.2,0.2,0.2,0.2,0.2,0.2,0.19922215,0.2,0.2,0.2,0.2,0.2,0.2,0.20023224,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1999575,0.20024754,0.2,0.2,0.2,0.20002292,0.20003186,0.2,0.2,0.2,0.2,0.2,0.2,0.2
