target_field,rank,source_field,source_type,attention
net_actual_interchange_mw,1,da_as_as_req_mw_thirty_minutes_reserve,general,0.2563042640686035
net_actual_interchange_mw,2,da_as_as_req_mw_synchronized_reserve,general,0.2508019804954529
net_actual_interchange_mw,3,da_as_as_req_mw_primary_reserve,general,0.2479850947856903
net_actual_interchange_mw,4,gen_fuel_nuclear_mw,general,0.11278257519006729
net_actual_interchange_mw,5,gross_sched_interchange_mw,general,0.10246506333351135
net_actual_interchange_mw,6,gen_fuel_multiple_fuels_pct,general,0.018860291689634323
net_actual_interchange_mw,7,total_pjm_rmpcp_cr,general,0.010800730437040329
gross_actual_interchange_mw,1,total_pjm_reg_purchases,general,0.24500133097171783
gross_actual_interchange_mw,2,da_as_ss_mw_primary_reserve,general,0.202619731426239
gross_actual_interchange_mw,3,gen_fuel_solar_mw,general,0.14578674733638763
gross_actual_interchange_mw,4,gen_fuel_coal_pct,general,0.09966955333948135
gross_actual_interchange_mw,5,gen_fuel_nuclear_mw,general,0.09321768581867218
gross_actual_interchange_mw,6,gross_inadv_interchange_mw,general,0.08068981766700745
gross_actual_interchange_mw,7,gross_sched_interchange_mw,general,0.07627610117197037
gross_actual_interchange_mw,8,total_pjm_assigned_reg,general,0.026156432926654816
gross_actual_interchange_mw,9,gen_fuel_solar_pct,general,0.018885932862758636
gross_actual_interchange_mw,10,gen_fuel_coal_mw,general,0.011696681380271912
total_gen,1,da_as_as_req_mw_thirty_minutes_reserve,general,0.10816782712936401
total_gen,2,da_as_as_req_mw_primary_reserve,general,0.10608081519603729
total_gen,3,da_as_as_req_mw_synchronized_reserve,general,0.1059255450963974
total_gen,4,forecast_load_mw_day_ahead,general,0.1017691045999527
total_gen,5,forecast_load_mw_latest_available,general,0.09765100479125977
total_gen,6,gen_fuel_nuclear_pct,general,0.06051009148359299
total_gen,7,gen_fuel_wind_pct,general,0.05919208377599716
total_gen,8,gen_fuel_gas_mw,general,0.04489004611968994
total_gen,9,gen_fuel_nuclear_mw,general,0.042670078575611115
total_gen,10,gen_fuel_coal_pct,general,0.04242824390530586
total_gen,11,gen_fuel_gas_pct,general,0.03746149316430092
total_gen,12,gen_fuel_coal_mw,general,0.029616475105285645
metered_load_mw,1,forecast_load_mw_latest_available,general,0.11181078851222992
metered_load_mw,2,forecast_load_mw_day_ahead,general,0.1111396849155426
metered_load_mw,3,da_as_as_req_mw_thirty_minutes_reserve,general,0.11065073311328888
metered_load_mw,4,da_as_as_req_mw_synchronized_reserve,general,0.1081802174448967
metered_load_mw,5,da_as_as_req_mw_primary_reserve,general,0.10807193070650101
metered_load_mw,6,gen_fuel_nuclear_pct,general,0.06165297329425812
metered_load_mw,7,gen_fuel_wind_pct,general,0.060396961867809296
metered_load_mw,8,gen_fuel_coal_pct,general,0.04352516308426857
