target_idx,target_field,source_idx,source_field,source_type,gate_lambda,prior
49,congestion_price_da,46,total_gen,confidential,0.1598532646894455,0.3237401247024536
49,congestion_price_da,19,forecast_load_mw_latest_available,general,0.15870393812656403,0.19305774569511414
49,congestion_price_da,38,system_energy_price_da,general,0.1530246138572693,0.3363494575023651
49,congestion_price_da,5,gen_fuel_oil_mw,general,0.140854150056839,0.3239777684211731
49,congestion_price_da,47,metered_load_mw,confidential,0.13936731219291687,0.26840755343437195
49,congestion_price_da,1,gen_fuel_gas_mw,general,0.12304523587226868,0.192051500082016
49,congestion_price_da,51,marginal_loss_price_da,confidential,0.12126266956329346,0.24372407793998718
49,congestion_price_da,52,total_lmp_da,confidential,0.1184040904045105,0.27926260232925415
50,congestion_price_rt,13,gen_fuel_multiple_fuels_pct,general,0.17032280564308167,0.29098770022392273
50,congestion_price_rt,38,system_energy_price_da,general,0.15366312861442566,0.22933226823806763
50,congestion_price_rt,5,gen_fuel_oil_mw,general,0.1462375819683075,0.257889062166214
50,congestion_price_rt,47,metered_load_mw,confidential,0.14369526505470276,0.2039409577846527
50,congestion_price_rt,21,rmccp,general,0.14285045862197876,0.5320219993591309
50,congestion_price_rt,3,gen_fuel_multiple_fuels_mw,general,0.1409364640712738,0.320607453584671
50,congestion_price_rt,40,marginal_loss_price_rt,general,0.1403759866952896,0.43299806118011475
50,congestion_price_rt,39,total_lmp_rt,general,0.13510549068450928,0.5480228662490845
50,congestion_price_rt,52,total_lmp_da,confidential,0.13267749547958374,0.27460455894470215
50,congestion_price_rt,27,total_pjm_rmccp_cr,general,0.1317446231842041,0.4205039143562317
50,congestion_price_rt,15,gen_fuel_oil_pct,general,0.12556195259094238,0.2221817821264267
53,da_as_total_mw_primary_reserve,37,da_as_nsr_mw_primary_reserve,general,0.2884615659713745,0.679286003112793
53,da_as_total_mw_primary_reserve,33,da_as_as_req_mw_thirty_minutes_reserve,general,0.26972851157188416,0.675259530544281
53,da_as_total_mw_primary_reserve,31,da_as_as_req_mw_primary_reserve,general,0.24909424781799316,0.7170863747596741
53,da_as_total_mw_primary_reserve,32,da_as_as_req_mw_synchronized_reserve,general,0.2462719827890396,0.7236490249633789
53,da_as_total_mw_primary_reserve,4,gen_fuel_nuclear_mw,general,0.23198315501213074,0.37889593839645386
53,da_as_total_mw_primary_reserve,54,da_as_total_mw_synchronized_reserve,confidential,0.2065839171409607,0.3520854711532593
53,da_as_total_mw_primary_reserve,44,net_actual_interchange_mw,confidential,0.17952516674995422,0.28444838523864746
53,da_as_total_mw_primary_reserve,55,da_as_total_mw_thirty_minutes_reserve,confidential,0.1584574282169342,0.4265967011451721
53,da_as_total_mw_primary_reserve,29,da_as_mcp_primary_reserve,general,0.1039946973323822,0.27106305956840515
53,da_as_total_mw_primary_reserve,28,total_pjm_rmpcp_cr,general,0.09145241975784302,0.17084285616874695
53,da_as_total_mw_primary_reserve,25,total_pjm_self_sched_reg,general,0.08735109865665436,0.12456497550010681
54,da_as_total_mw_synchronized_reserve,37,da_as_nsr_mw_primary_reserve,general,0.2910494804382324,0.6540827751159668
54,da_as_total_mw_synchronized_reserve,33,da_as_as_req_mw_thirty_minutes_reserve,general,0.2785637378692627,0.7025500535964966
54,da_as_total_mw_synchronized_reserve,31,da_as_as_req_mw_primary_reserve,general,0.25654420256614685,0.7252369523048401
54,da_as_total_mw_synchronized_reserve,32,da_as_as_req_mw_synchronized_reserve,general,0.2537108361721039,0.7322657704353333
54,da_as_total_mw_synchronized_reserve,53,da_as_total_mw_primary_reserve,confidential,0.2212119698524475,0.35777705907821655
54,da_as_total_mw_synchronized_reserve,1,gen_fuel_gas_mw,general,0.1494612991809845,0.24185647070407867
54,da_as_total_mw_synchronized_reserve,16,gen_fuel_other_renewables_pct,general,0.11635582149028778,0.24276922643184662
54,da_as_total_mw_synchronized_reserve,29,da_as_mcp_primary_reserve,general,0.11094018816947937,0.2807970643043518
55,da_as_total_mw_thirty_minutes_reserve,37,da_as_nsr_mw_primary_reserve,general,0.2647428512573242,0.23117360472679138
55,da_as_total_mw_thirty_minutes_reserve,33,da_as_as_req_mw_thirty_minutes_reserve,general,0.236870676279068,0.2901294529438019
55,da_as_total_mw_thirty_minutes_reserve,53,da_as_total_mw_primary_reserve,confidential,0.22061988711357117,0.46658021211624146
55,da_as_total_mw_thirty_minutes_reserve,4,gen_fuel_nuclear_mw,general,0.21908727288246155,0.2594696879386902
55,da_as_total_mw_thirty_minutes_reserve,31,da_as_as_req_mw_primary_reserve,general,0.20590943098068237,0.2800639271736145
55,da_as_total_mw_thirty_minutes_reserve,32,da_as_as_req_mw_synchronized_reserve,general,0.20251068472862244,0.2820896804332733
55,da_as_total_mw_thirty_minutes_reserve,38,system_energy_price_da,general,0.17195983231067657,0.45695948600769043
55,da_as_total_mw_thirty_minutes_reserve,13,gen_fuel_multiple_fuels_pct,general,0.16808992624282837,0.33738699555397034
55,da_as_total_mw_thirty_minutes_reserve,44,net_actual_interchange_mw,confidential,0.16584566235542297,0.26738855242729187
55,da_as_total_mw_thirty_minutes_reserve,5,gen_fuel_oil_mw,general,0.14487549662590027,0.30531445145606995
55,da_as_total_mw_thirty_minutes_reserve,15,gen_fuel_oil_pct,general,0.1381666213274002,0.3672003448009491
55,da_as_total_mw_thirty_minutes_reserve,3,gen_fuel_multiple_fuels_mw,general,0.13730213046073914,0.3574647903442383
55,da_as_total_mw_thirty_minutes_reserve,52,total_lmp_da,confidential,0.13017472624778748,0.30068454146385193
55,da_as_total_mw_thirty_minutes_reserve,30,da_as_mcp_synchronized_reserve,general,0.11969073116779327,0.4732348918914795
55,da_as_total_mw_thirty_minutes_reserve,29,da_as_mcp_primary_reserve,general,0.11088681221008301,0.39982283115386963
55,da_as_total_mw_thirty_minutes_reserve,39,total_lmp_rt,general,0.10615064203739166,0.31006255745887756
55,da_as_total_mw_thirty_minutes_reserve,28,total_pjm_rmpcp_cr,general,0.09299226105213165,0.21790678799152374
55,da_as_total_mw_thirty_minutes_reserve,22,rmpcp,general,0.08697225153446198,0.17910528182983398
45,gross_actual_interchange_mw,4,gen_fuel_nuclear_mw,general,0.22132988274097443,0.2828894555568695
45,gross_actual_interchange_mw,43,gross_inadv_interchange_mw,general,0.17692819237709045,0.6942880153656006
45,gross_actual_interchange_mw,20,forecast_load_mw_day_ahead,general,0.15808314085006714,0.10955026745796204
45,gross_actual_interchange_mw,46,total_gen,confidential,0.15445977449417114,0.24895498156547546
45,gross_actual_interchange_mw,48,total_losses,confidential,0.1502477526664734,0.2932182848453522
45,gross_actual_interchange_mw,19,forecast_load_mw_latest_available,general,0.14648278057575226,0.11591222882270813
45,gross_actual_interchange_mw,47,metered_load_mw,confidential,0.14106883108615875,0.24014465510845184
45,gross_actual_interchange_mw,1,gen_fuel_gas_mw,general,0.13757950067520142,0.25381502509117126
45,gross_actual_interchange_mw,42,gross_sched_interchange_mw,general,0.12494434416294098,0.35143181681632996
45,gross_actual_interchange_mw,24,total_pjm_reg_purchases,general,0.12187539041042328,0.19865259528160095
45,gross_actual_interchange_mw,34,da_as_ss_mw_primary_reserve,general,0.1124195009469986,0.15241311490535736
45,gross_actual_interchange_mw,52,total_lmp_da,confidential,0.11114722490310669,0.19904759526252747
45,gross_actual_interchange_mw,17,gen_fuel_solar_pct,general,0.09639602899551392,0.1931203454732895
45,gross_actual_interchange_mw,0,gen_fuel_coal_mw,general,0.09283078461885452,0.13313418626785278
45,gross_actual_interchange_mw,10,gen_fuel_coal_pct,general,0.08914675563573837,0.18284326791763306
45,gross_actual_interchange_mw,7,gen_fuel_solar_mw,general,0.08897959440946579,0.16377902030944824
45,gross_actual_interchange_mw,26,total_pjm_assigned_reg,general,0.08261546492576599,0.15376754105091095
51,marginal_loss_price_da,20,forecast_load_mw_day_ahead,general,0.20372477173805237,0.43125829100608826
51,marginal_loss_price_da,19,forecast_load_mw_latest_available,general,0.18909046053886414,0.44698452949523926
51,marginal_loss_price_da,38,system_energy_price_da,general,0.17874598503112793,0.6169718503952026
51,marginal_loss_price_da,46,total_gen,confidential,0.16662871837615967,0.3769472539424896
51,marginal_loss_price_da,48,total_losses,confidential,0.16363045573234558,0.43757176399230957
51,marginal_loss_price_da,14,gen_fuel_nuclear_pct,general,0.1618415117263794,0.3925204277038574
51,marginal_loss_price_da,47,metered_load_mw,confidential,0.158294215798378,0.405422180891037
51,marginal_loss_price_da,5,gen_fuel_oil_mw,general,0.15074896812438965,0.39057493209838867
51,marginal_loss_price_da,52,total_lmp_da,confidential,0.14307448267936707,0.5035185813903809
51,marginal_loss_price_da,40,marginal_loss_price_rt,general,0.13370954990386963,0.5134789943695068
51,marginal_loss_price_da,15,gen_fuel_oil_pct,general,0.13180673122406006,0.34410154819488525
51,marginal_loss_price_da,1,gen_fuel_gas_mw,general,0.1265486180782318,0.2082921266555786
51,marginal_loss_price_da,0,gen_fuel_coal_mw,general,0.12453850358724594,0.3539615273475647
51,marginal_loss_price_da,49,congestion_price_da,confidential,0.11692436784505844,0.2834290564060211
51,marginal_loss_price_da,2,gen_fuel_hydro_mw,general,0.11605344712734222,0.29005715250968933
51,marginal_loss_price_da,39,total_lmp_rt,general,0.11062870919704437,0.4060741066932678
51,marginal_loss_price_da,16,gen_fuel_other_renewables_pct,general,0.10524014383554459,0.2978837192058563
51,marginal_loss_price_da,23,total_pjm_loc_credit,general,0.10243302583694458,0.1987532526254654
51,marginal_loss_price_da,30,da_as_mcp_synchronized_reserve,general,0.10214424133300781,0.34002751111984253
51,marginal_loss_price_da,10,gen_fuel_coal_pct,general,0.09799130260944366,0.269370436668396
51,marginal_loss_price_da,29,da_as_mcp_primary_reserve,general,0.08517558872699738,0.2254626601934433
47,metered_load_mw,20,forecast_load_mw_day_ahead,general,0.24010677635669708,0.9415847659111023
47,metered_load_mw,4,gen_fuel_nuclear_mw,general,0.23738497495651245,0.4719342589378357
47,metered_load_mw,33,da_as_as_req_mw_thirty_minutes_reserve,general,0.2286505401134491,0.25922611355781555
47,metered_load_mw,19,forecast_load_mw_latest_available,general,0.2255237102508545,0.9706634879112244
47,metered_load_mw,46,total_gen,confidential,0.2235565483570099,0.9144173264503479
47,metered_load_mw,31,da_as_as_req_mw_primary_reserve,general,0.19998081028461456,0.26690685749053955
47,metered_load_mw,32,da_as_as_req_mw_synchronized_reserve,general,0.19630645215511322,0.2680787146091461
47,metered_load_mw,14,gen_fuel_nuclear_pct,general,0.19069573283195496,0.6809527277946472
47,metered_load_mw,1,gen_fuel_gas_mw,general,0.18158291280269623,0.7425569295883179
47,metered_load_mw,48,total_losses,confidential,0.17886613309383392,0.5050541758537292
47,metered_load_mw,38,system_energy_price_da,general,0.17304623126983643,0.4493255019187927
47,metered_load_mw,5,gen_fuel_oil_mw,general,0.16744071245193481,0.4933623969554901
47,metered_load_mw,0,gen_fuel_coal_mw,general,0.16291481256484985,0.7197489738464355
47,metered_load_mw,51,marginal_loss_price_da,confidential,0.15233469009399414,0.42310088872909546
47,metered_load_mw,52,total_lmp_da,confidential,0.15041029453277588,0.5034105181694031
