target_field,n_valid_sources,pearson,spearman,kendall,nmi,distance_corr
net_actual_interchange_mw,16,0.12123136222362518,0.126954585313797,0.1365051567554474,0.4463478922843933,0.16896098852157593
gross_actual_interchange_mw,17,0.16888752579689026,0.16610944271087646,0.1551424115896225,0.35301294922828674,0.15684764087200165
total_gen,28,0.19492365419864655,0.19443665444850922,0.19766618311405182,0.22177013754844666,0.191203311085701
metered_load_mw,27,0.1959049254655838,0.19417542219161987,0.19953124225139618,0.21625979244709015,0.19412869215011597
total_losses,19,0.17484360933303833,0.1687537282705307,0.17209087312221527,0.31438010931015015,0.16993166506290436
congestion_price_da,8,0.15448600053787231,0.1460551619529724,0.16372087597846985,0.26946625113487244,0.2662717401981354
congestion_price_rt,11,0.1687004417181015,0.18088068068027496,0.17490555346012115,0.2852543294429779,0.19025899469852448
marginal_loss_price_da,21,0.19603322446346283,0.18982936441898346,0.1968093365430832,0.2266133576631546,0.19071470201015472
total_lmp_da,32,0.1967334747314453,0.18758192658424377,0.20035596191883087,0.2265327274799347,0.18879589438438416
da_as_total_mw_primary_reserve,11,0.2233915776014328,0.19396571815013885,0.20979256927967072,0.17802710831165314,0.1948230266571045
da_as_total_mw_synchronized_reserve,8,0.19222219288349152,0.19048523902893066,0.19560924172401428,0.22972187399864197,0.19196145236492157
da_as_total_mw_thirty_minutes_reserve,18,0.1906210035085678,0.1887139528989792,0.17552781105041504,0.26403820514678955,0.18109901249408722
