target_field,rank,source_field,source_type,attention
net_actual_interchange_mw,1,gross_sched_interchange_mw,general,0.15827026963233948
net_actual_interchange_mw,2,gen_fuel_nuclear_mw,general,0.1298730969429016
net_actual_interchange_mw,3,da_as_total_mw_thirty_minutes_reserve,confidential,0.12893791496753693
net_actual_interchange_mw,4,da_as_total_mw_primary_reserve,confidential,0.12028837203979492
net_actual_interchange_mw,5,da_as_as_req_mw_thirty_minutes_reserve,general,0.11725187301635742
net_actual_interchange_mw,6,da_as_as_req_mw_synchronized_reserve,general,0.11442752182483673
net_actual_interchange_mw,7,da_as_as_req_mw_primary_reserve,general,0.10921815782785416
net_actual_interchange_mw,8,gen_fuel_multiple_fuels_pct,general,0.078498974442482
net_actual_interchange_mw,9,total_pjm_rmpcp_cr,general,0.04323383793234825
gross_actual_interchange_mw,1,gross_inadv_interchange_mw,general,0.3091678023338318
gross_actual_interchange_mw,2,gross_sched_interchange_mw,general,0.11809676885604858
gross_actual_interchange_mw,3,gen_fuel_solar_pct,general,0.08402556926012039
gross_actual_interchange_mw,4,total_losses,confidential,0.07894325256347656
gross_actual_interchange_mw,5,gen_fuel_solar_mw,general,0.07420015335083008
gross_actual_interchange_mw,6,gen_fuel_nuclear_mw,general,0.0679352879524231
gross_actual_interchange_mw,7,gen_fuel_coal_mw,general,0.06616228818893433
gross_actual_interchange_mw,8,total_pjm_reg_purchases,general,0.06368498504161835
gross_actual_interchange_mw,9,gen_fuel_coal_pct,general,0.06075285002589226
gross_actual_interchange_mw,10,total_pjm_assigned_reg,general,0.05146333947777748
gross_actual_interchange_mw,11,da_as_ss_mw_primary_reserve,general,0.025567676872015
total_gen,1,metered_load_mw,confidential,0.11360568553209305
total_gen,2,forecast_load_mw_latest_available,general,0.11332215368747711
total_gen,3,forecast_load_mw_day_ahead,general,0.1111716628074646
total_gen,4,gen_fuel_gas_mw,general,0.09357999265193939
total_gen,5,gen_fuel_coal_mw,general,0.06981614232063293
total_gen,6,gen_fuel_nuclear_pct,general,0.06341502070426941
total_gen,7,gen_fuel_nuclear_mw,general,0.0423002652823925
total_gen,8,total_losses,confidential,0.03500567376613617
total_gen,9,total_lmp_da,confidential,0.031332388520240784
total_gen,10,gen_fuel_oil_mw,general,0.02860737219452858
total_gen,11,gen_fuel_other_renewables_pct,general,0.028146283701062202
