target_field,n_valid_sources,pearson,spearman,kendall,nmi,distance_corr
net_actual_interchange_mw,16,0.17659898102283478,0.1686432957649231,0.17089197039604187,0.2947673797607422,0.18909835815429688
gross_actual_interchange_mw,17,0.16391439735889435,0.16729635000228882,0.15863272547721863,0.34949150681495667,0.16066503524780273
total_gen,28,0.194753959774971,0.19481900334358215,0.19549815356731415,0.22318492829799652,0.19174399971961975
metered_load_mw,27,0.19550323486328125,0.19269001483917236,0.19856823980808258,0.21929939091205597,0.19393907487392426
total_losses,19,0.1823491007089615,0.15317849814891815,0.15504251420497894,0.35590940713882446,0.15352049469947815
congestion_price_da,8,0.15697185695171356,0.14254644513130188,0.14891588687896729,0.2767554223537445,0.2748103737831116
congestion_price_rt,11,0.2154054045677185,0.17391258478164673,0.1899200826883316,0.19157277047634125,0.22918915748596191
marginal_loss_price_da,21,0.2004622519016266,0.18322907388210297,0.20437081158161163,0.23112799227237701,0.180809885263443
total_lmp_da,32,0.19257991015911102,0.18305714428424835,0.20898352563381195,0.23610913753509521,0.17927025258541107
da_as_total_mw_primary_reserve,11,0.25020095705986023,0.17309235036373138,0.2411535233259201,0.16723553836345673,0.16831763088703156
da_as_total_mw_synchronized_reserve,8,0.1857444941997528,0.1791832447052002,0.19570299983024597,0.2567024528980255,0.1826668083667755
da_as_total_mw_thirty_minutes_reserve,18,0.1734834611415863,0.20979897677898407,0.19227397441864014,0.253954142332077,0.17048941552639008
