target_field,n_valid_sources,pearson,spearman,kendall,nmi,distance_corr
net_actual_interchange_mw,16,0.1590133160352707,0.1592131108045578,0.1674216389656067,0.3319803774356842,0.18237154185771942
gross_actual_interchange_mw,17,0.18079650402069092,0.18725255131721497,0.17922088503837585,0.2698671817779541,0.18286281824111938
total_gen,28,0.19645021855831146,0.19581742584705353,0.1962531954050064,0.2189795970916748,0.1924995332956314
metered_load_mw,27,0.19522275030612946,0.19312222301959991,0.19776268303394318,0.21990177035331726,0.1939905881881714
total_losses,19,0.17108257114887238,0.15798649191856384,0.1522105634212494,0.3620058298110962,0.15671448409557343
congestion_price_da,8,0.142767071723938,0.13425621390342712,0.16302090883255005,0.27937209606170654,0.2805836796760559
congestion_price_rt,11,0.17314447462558746,0.18320482969284058,0.17777270078659058,0.2726701498031616,0.19320783019065857
marginal_loss_price_da,21,0.2001565545797348,0.19344612956047058,0.19711065292358398,0.21723873913288116,0.19204799830913544
total_lmp_da,32,0.2001398354768753,0.19068703055381775,0.19950303435325623,0.21877482533454895,0.19089524447917938
da_as_total_mw_primary_reserve,11,0.23247508704662323,0.18675550818443298,0.2165089249610901,0.17793332040309906,0.18632715940475464
da_as_total_mw_synchronized_reserve,8,0.18741999566555023,0.1813640296459198,0.19496244192123413,0.25375813245773315,0.1824953705072403
da_as_total_mw_thirty_minutes_reserve,18,0.18261046707630157,0.1964857280254364,0.18261034786701202,0.25915655493736267,0.17913682758808136
