target_field,n_valid_sources,pearson,spearman,kendall,nmi,distance_corr
net_actual_interchange_mw,6,0.1640714406967163,0.15496651828289032,0.16562999784946442,0.3239123821258545,0.19141967594623566
gross_actual_interchange_mw,8,0.1934470683336258,0.19196654856204987,0.19130849838256836,0.23185905814170837,0.1914188265800476
total_gen,12,0.19052709639072418,0.1921110898256302,0.1937968134880066,0.23122620582580566,0.1923387497663498
metered_load_mw,13,0.18694165349006653,0.1902705281972885,0.1941743642091751,0.23898404836654663,0.18962940573692322
total_losses,11,0.17406298220157623,0.1750895380973816,0.18039633333683014,0.2912324368953705,0.17921873927116394
congestion_price_da,3,0.20557546615600586,0.1464046686887741,0.16955868899822235,0.25883206725120544,0.21962912380695343
congestion_price_rt,9,0.20502415299415588,0.19758854806423187,0.1996937394142151,0.19833606481552124,0.19935747981071472
marginal_loss_price_da,12,0.1965836137533188,0.18552125990390778,0.2304983139038086,0.1826034039258957,0.20479339361190796
total_lmp_da,12,0.19723786413669586,0.18289291858673096,0.2202492207288742,0.21341325342655182,0.18620671331882477
da_as_total_mw_primary_reserve,6,0.25311875343322754,0.17379392683506012,0.2567538619041443,0.1454373151063919,0.17089609801769257
da_as_total_mw_synchronized_reserve,5,0.18493704497814178,0.1830689013004303,0.1936040073633194,0.25188058614730835,0.18650944530963898
da_as_total_mw_thirty_minutes_reserve,13,0.20372731983661652,0.19139114022254944,0.20328889787197113,0.21506378054618835,0.18652881681919098
