target_idx,target_field,source_idx,source_field,source_type,prior,corr_pearson,corr_spearman,corr_kendall,corr_nmi,corr_distance_corr
49,congestion_price_da,38,system_energy_price_da,general,0.289103627204895,0.3317148983478546,0.18383361399173737,0.10419522225856781,0.219191312789917,0.4478509724140167
49,congestion_price_da,19,forecast_load_mw_latest_available,general,0.28821811079978943,0.35791346430778503,0.20353685319423676,0.16338692605495453,0.14353172481060028,0.42032766342163086
49,congestion_price_da,1,gen_fuel_gas_mw,general,0.20374706387519836,0.33504968881607056,0.2437940090894699,0.17732825875282288,0.1270899772644043,0.3957001566886902
50,congestion_price_rt,40,marginal_loss_price_rt,general,0.4361206889152527,0.4764525592327118,0.574363112449646,0.406827837228775,0.285727322101593,0.5954627394676208
50,congestion_price_rt,39,total_lmp_rt,general,0.42414146661758423,0.5256344676017761,0.597611665725708,0.436840295791626,0.23382802307605743,0.6620169878005981
50,congestion_price_rt,21,rmccp,general,0.37174898386001587,0.2805345058441162,0.36888736486434937,0.305536150932312,1.0,0.45376378297805786
50,congestion_price_rt,27,total_pjm_rmccp_cr,general,0.37080132961273193,0.3426927924156189,0.37057605385780334,0.2931496798992157,0.7031575441360474,0.4245091676712036
50,congestion_price_rt,38,system_energy_price_da,general,0.3523896634578705,0.43597233295440674,0.46427714824676514,0.3479253947734833,0.10832719504833221,0.46357080340385437
50,congestion_price_rt,3,gen_fuel_multiple_fuels_mw,general,0.3214271664619446,0.3361304998397827,0.38790032267570496,0.259620726108551,0.09694968909025192,0.3576793074607849
50,congestion_price_rt,13,gen_fuel_multiple_fuels_pct,general,0.3094475269317627,0.3141283690929413,0.35024353861808777,0.2619186043739319,0.08172803372144699,0.35228171944618225
50,congestion_price_rt,5,gen_fuel_oil_mw,general,0.27155014872550964,0.3902544379234314,0.36456218361854553,0.20778146386146545,0.0851275846362114,0.31729674339294434
50,congestion_price_rt,15,gen_fuel_oil_pct,general,0.26138874888420105,0.3845900893211365,0.35251811146736145,0.22801947593688965,0.0219439547508955,0.3724759817123413
53,da_as_total_mw_primary_reserve,32,da_as_as_req_mw_synchronized_reserve,general,0.7028255462646484,0.6831938624382019,0.7070375680923462,0.6077573895454407,1.0,0.766772449016571
53,da_as_total_mw_primary_reserve,31,da_as_as_req_mw_primary_reserve,general,0.6985567808151245,0.674575686454773,0.6984958052635193,0.6032033562660217,1.0,0.7611330151557922
53,da_as_total_mw_primary_reserve,37,da_as_nsr_mw_primary_reserve,general,0.6942504048347473,0.7314221262931824,0.644254207611084,0.49468350410461426,0.6648451089859009,0.7061870694160461
53,da_as_total_mw_primary_reserve,33,da_as_as_req_mw_thirty_minutes_reserve,general,0.6648876667022705,0.6752692461013794,0.6857672333717346,0.5853059887886047,0.7314170002937317,0.732298731803894
53,da_as_total_mw_primary_reserve,4,gen_fuel_nuclear_mw,general,0.3739002048969269,0.43467918038368225,0.4118874669075012,0.3302573263645172,0.22781901061534882,0.46321672201156616
