target_field,rank,source_field,source_type,attention
net_actual_interchange_mw,1,gross_sched_interchange_mw,general,0.41024842858314514
net_actual_interchange_mw,2,gen_fuel_nuclear_mw,general,0.17982500791549683
net_actual_interchange_mw,3,da_as_as_req_mw_primary_reserve,general,0.12263290584087372
net_actual_interchange_mw,4,da_as_as_req_mw_synchronized_reserve,general,0.1106731966137886
net_actual_interchange_mw,5,da_as_as_req_mw_thirty_minutes_reserve,general,0.10491469502449036
net_actual_interchange_mw,6,total_pjm_rmpcp_cr,general,0.03808744624257088
net_actual_interchange_mw,7,gen_fuel_multiple_fuels_pct,general,0.03361836075782776
gross_actual_interchange_mw,1,gross_inadv_interchange_mw,general,0.44968390464782715
gross_actual_interchange_mw,2,gen_fuel_nuclear_mw,general,0.15330466628074646
gross_actual_interchange_mw,3,gross_sched_interchange_mw,general,0.08814260363578796
gross_actual_interchange_mw,4,gen_fuel_coal_mw,general,0.05101168900728226
gross_actual_interchange_mw,5,gen_fuel_solar_pct,general,0.05073150619864464
gross_actual_interchange_mw,6,gen_fuel_solar_mw,general,0.04862162098288536
gross_actual_interchange_mw,7,total_pjm_reg_purchases,general,0.04857252910733223
gross_actual_interchange_mw,8,gen_fuel_coal_pct,general,0.04315098747611046
gross_actual_interchange_mw,9,total_pjm_assigned_reg,general,0.042878322303295135
gross_actual_interchange_mw,10,da_as_ss_mw_primary_reserve,general,0.023902200162410736
total_gen,1,forecast_load_mw_latest_available,general,0.14038324356079102
total_gen,2,forecast_load_mw_day_ahead,general,0.1358836144208908
total_gen,3,gen_fuel_gas_mw,general,0.112921342253685
total_gen,4,gen_fuel_coal_mw,general,0.0893324539065361
total_gen,5,gen_fuel_nuclear_pct,general,0.07785534858703613
total_gen,6,gen_fuel_nuclear_mw,general,0.05687350034713745
total_gen,7,gen_fuel_other_renewables_pct,general,0.04664225876331329
total_gen,8,gen_fuel_coal_pct,general,0.03762103617191315
total_gen,9,gen_fuel_oil_mw,general,0.03691326826810837
total_gen,10,total_lmp_rt,general,0.02577667497098446
total_gen,11,gen_fuel_oil_pct,general,0.024970768019557
total_gen,12,system_energy_price_da,general,0.023826219141483307
metered_load_mw,1,forecast_load_mw_latest_available,general,0.155613511800766
metered_load_mw,2,forecast_load_mw_day_ahead,general,0.14645564556121826
metered_load_mw,3,gen_fuel_gas_mw,general,0.09404395520687103
metered_load_mw,4,gen_fuel_coal_mw,general,0.09014240652322769
metered_load_mw,5,gen_fuel_nuclear_pct,general,0.0770418643951416
metered_load_mw,6,gen_fuel_nuclear_mw,general,0.051096558570861816
metered_load_mw,7,gen_fuel_other_renewables_pct,general,0.04843289032578468
