target_idx,target_field,source_idx,source_field,source_type,prior,corr_pearson,corr_spearman,corr_kendall,corr_nmi,corr_distance_corr
44,congestion_price_rt,39,total_lmp_rt,general,0.5901148319244385,0.5256344676017761,0.597611665725708,0.436840295791626,0.23382802307605743,0.6620169878005981
44,congestion_price_rt,40,marginal_loss_price_rt,general,0.4778618812561035,0.4764525592327118,0.574363112449646,0.406827837228775,0.285727322101593,0.5954627394676208
44,congestion_price_rt,38,system_energy_price_da,general,0.3639931082725525,0.43597233295440674,0.46427714824676514,0.3479253947734833,0.10832719504833221,0.46357080340385437
44,congestion_price_rt,3,gen_fuel_multiple_fuels_mw,general,0.3520087003707886,0.3361304998397827,0.38790032267570496,0.259620726108551,0.09694968909025192,0.3576793074607849
44,congestion_price_rt,15,gen_fuel_oil_pct,general,0.341776579618454,0.3845900893211365,0.35251811146736145,0.22801947593688965,0.0219439547508955,0.3724759817123413
44,congestion_price_rt,21,rmccp,general,0.33795052766799927,0.2805345058441162,0.36888736486434937,0.305536150932312,1.0,0.45376378297805786
44,congestion_price_rt,13,gen_fuel_multiple_fuels_pct,general,0.32473835349082947,0.3141283690929413,0.35024353861808777,0.2619186043739319,0.08172803372144699,0.35228171944618225
44,congestion_price_rt,27,total_pjm_rmccp_cr,general,0.3219403922557831,0.3426927924156189,0.37057605385780334,0.2931496798992157,0.7031575441360474,0.4245091676712036
44,congestion_price_rt,5,gen_fuel_oil_mw,general,0.2542416453361511,0.3902544379234314,0.36456218361854553,0.20778146386146545,0.0851275846362114,0.31729674339294434
