source,target,raw_weight,normalized_weight,pearson,spearman,kendall,nmi,distance_corr
da_as_as_req_mw_thirty_minutes_reserve,da_as_as_req_mw_primary_reserve,0.9678840041160583,0.10638203471899033,0.9875063896179199,0.9629573225975037,0.8920286297798157,1.0,0.992371678352356
da_as_as_req_mw_primary_reserve,da_as_as_req_mw_thirty_minutes_reserve,0.9678840041160583,0.10092988610267639,0.9875063896179199,0.9629573225975037,0.8920286297798157,1.0,0.992371678352356
gen_fuel_oil_pct,gen_fuel_oil_mw,0.9619849920272827,0.07636380940675735,0.9798350930213928,0.9631743431091309,0.8826684951782227,1.0,0.9793941974639893
gen_fuel_oil_mw,gen_fuel_oil_pct,0.9619849920272827,0.06427261978387833,0.9798350930213928,0.9631743431091309,0.8826684951782227,1.0,0.9793941974639893
forecast_load_mw_day_ahead,metered_load_mw,0.9294674396514893,0.05594238266348839,0.9910730719566345,0.9900142550468445,0.910122811794281,0.7795407176017761,0.9857670664787292
metered_load_mw,forecast_load_mw_day_ahead,0.9294674396514893,0.05402843654155731,0.9910730719566345,0.9900142550468445,0.910122811794281,0.7795407176017761,0.9857670664787292
total_lmp_rt,marginal_loss_price_rt,0.923721432685852,0.0550108440220356,0.969857931137085,0.9307329654693604,0.7798245549201965,1.0,0.9280728697776794
marginal_loss_price_rt,total_lmp_rt,0.923721432685852,0.05304553732275963,0.969857931137085,0.9307329654693604,0.7798245549201965,1.0,0.9280728697776794
gen_fuel_solar_pct,gen_fuel_solar_mw,0.9199830293655396,0.18138955533504486,0.9774209260940552,0.9420163631439209,0.8513609170913696,0.843157947063446,0.9884045720100403
gen_fuel_solar_mw,gen_fuel_solar_pct,0.9199830293655396,0.17978793382644653,0.9774209260940552,0.9420163631439209,0.8513609170913696,0.843157947063446,0.9884045720100403
metered_load_mw,total_gen,0.9142024517059326,0.05314110964536667,0.9897356033325195,0.985786497592926,0.8906728029251099,0.7326273322105408,0.9832239747047424
total_gen,metered_load_mw,0.9142024517059326,0.05418320372700691,0.9897356033325195,0.985786497592926,0.8906728029251099,0.7326273322105408,0.9832239747047424
gen_fuel_hydro_mw,gen_fuel_hydro_pct,0.902236819267273,0.08072340488433838,0.9663508534431458,0.9852135181427002,0.900231122970581,0.7016496062278748,0.9713732004165649
gen_fuel_hydro_pct,gen_fuel_hydro_mw,0.902236819267273,0.09662473201751709,0.9663508534431458,0.9852135181427002,0.900231122970581,0.7016496062278748,0.9713732004165649
rmpcp,total_pjm_rmpcp_cr,0.8993428349494934,0.18203280866146088,0.7903385162353516,0.9569278359413147,0.8327604532241821,1.0,0.9154129028320312
total_pjm_rmpcp_cr,rmpcp,0.8993428349494934,0.1809314787387848,0.7903385162353516,0.9569278359413147,0.8327604532241821,1.0,0.9154129028320312
total_gen,forecast_load_mw_latest_available,0.8968079090118408,0.053152259439229965,0.9859234690666199,0.9822163581848145,0.884505569934845,0.6669222712516785,0.9789095520973206
forecast_load_mw_latest_available,total_gen,0.8968079090118408,0.05231340602040291,0.9859234690666199,0.9822163581848145,0.884505569934845,0.6669222712516785,0.9789095520973206
total_gen,forecast_load_mw_day_ahead,0.8884633779525757,0.05265769362449646,0.9830565452575684,0.9771652221679688,0.8725420236587524,0.6464547514915466,0.9782016277313232
forecast_load_mw_day_ahead,total_gen,0.8884633779525757,0.05347444862127304,0.9830565452575684,0.9771652221679688,0.8725420236587524,0.6464547514915466,0.9782016277313232
gen_fuel_wind_mw,gen_fuel_wind_pct,0.8859249949455261,0.18959428369998932,0.9722227454185486,0.9822304248809814,0.891470193862915,0.6289477944374084,0.9718841314315796
gen_fuel_wind_pct,gen_fuel_wind_mw,0.8859249949455261,0.12516336143016815,0.9722227454185486,0.9822304248809814,0.891470193862915,0.6289477944374084,0.9718841314315796
da_as_mcp_synchronized_reserve,da_as_mcp_primary_reserve,0.8672916293144226,0.06606177985668182,0.9681797623634338,0.768256664276123,0.7143335342407227,1.0,0.8659282922744751
da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,0.8672916293144226,0.07635508477687836,0.9681797623634338,0.768256664276123,0.7143335342407227,1.0,0.8659282922744751
gen_fuel_multiple_fuels_mw,gen_fuel_multiple_fuels_pct,0.8666761517524719,0.07522925734519958,0.9474910497665405,0.9693118333816528,0.8725205659866333,0.6075451970100403,0.954249382019043
gen_fuel_multiple_fuels_pct,gen_fuel_multiple_fuels_mw,0.8666761517524719,0.10288411378860474,0.9474910497665405,0.9693118333816528,0.8725205659866333,0.6075451970100403,0.954249382019043
total_lmp_da,total_lmp_rt,0.7780507206916809,0.04730772227048874,0.6492289900779724,0.8364713788032532,0.6458335518836975,1.0,0.7482922077178955
total_lmp_rt,total_lmp_da,0.7780507206916809,0.04633564502000809,0.6492289900779724,0.8364713788032532,0.6458335518836975,1.0,0.7482922077178955
gen_fuel_coal_pct,gen_fuel_coal_mw,0.7747592329978943,0.07534903287887573,0.9088311195373535,0.9255573749542236,0.7589700222015381,0.4026428461074829,0.9020209908485413
gen_fuel_coal_mw,gen_fuel_coal_pct,0.7747592329978943,0.05516766756772995,0.9088311195373535,0.9255573749542236,0.7589700222015381,0.4026428461074829,0.9020209908485413
total_gen,gen_fuel_nuclear_pct,0.7663991451263428,0.04542315751314163,0.9127433896064758,0.887252688407898,0.7227445840835571,0.4438411593437195,0.8841701149940491
gen_fuel_nuclear_pct,total_gen,0.7663991451263428,0.04927033931016922,0.9127433896064758,0.887252688407898,0.7227445840835571,0.4438411593437195,0.8841701149940491
gen_fuel_nuclear_pct,metered_load_mw,0.7649165391921997,0.04917502403259277,0.9157928824424744,0.8947845101356506,0.7400422096252441,0.4067452549934387,0.8888908624649048
metered_load_mw,gen_fuel_nuclear_pct,0.7649165391921997,0.04446335881948471,0.9157928824424744,0.8947845101356506,0.7400422096252441,0.4067452549934387,0.8888908624649048
gen_fuel_nuclear_pct,forecast_load_mw_latest_available,0.7581261992454529,0.04873848706483841,0.9137662053108215,0.8936038613319397,0.732299268245697,0.3914143443107605,0.8817070722579956
forecast_load_mw_latest_available,gen_fuel_nuclear_pct,0.7581261992454529,0.04422369971871376,0.9137662053108215,0.8936038613319397,0.732299268245697,0.3914143443107605,0.8817070722579956
marginal_loss_price_rt,system_energy_price_da,0.7550120949745178,0.043357253074645996,0.6381369233131409,0.785196840763092,0.603089451789856,1.0,0.7349876761436462
system_energy_price_da,marginal_loss_price_rt,0.7550120949745178,0.046699393540620804,0.6381369233131409,0.785196840763092,0.603089451789856,1.0,0.7349876761436462
total_gen,gen_fuel_gas_mw,0.7543582320213318,0.04470951110124588,0.9201619625091553,0.8976604342460632,0.7250087857246399,0.36284926533699036,0.8897501230239868
gen_fuel_gas_mw,total_gen,0.7543582320213318,0.046317052096128464,0.9201619625091553,0.8976604342460632,0.7250087857246399,0.36284926533699036,0.8897501230239868
da_as_total_mw_primary_reserve,da_as_as_req_mw_primary_reserve,0.7469043731689453,0.08326765149831772,0.6811673641204834,0.6951302289962769,0.5750274062156677,1.0,0.7642858028411865
da_as_as_req_mw_primary_reserve,da_as_total_mw_primary_reserve,0.7469043731689453,0.07788637280464172,0.6811673641204834,0.6951302289962769,0.5750274062156677,1.0,0.7642858028411865
system_energy_price_da,total_lmp_rt,0.7432633638381958,0.04597270488739014,0.685758113861084,0.8320097923278809,0.6498170495033264,0.8030192852020264,0.7449288368225098
total_lmp_rt,system_energy_price_da,0.7432633638381958,0.04426393657922745,0.685758113861084,0.8320097923278809,0.6498170495033264,0.8030192852020264,0.7449288368225098
da_as_total_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,0.7407910823822021,0.0825861245393753,0.6912453770637512,0.7017008662223816,0.555259108543396,1.0,0.7354743480682373
da_as_as_req_mw_synchronized_reserve,da_as_total_mw_primary_reserve,0.7407910823822021,0.07724564522504807,0.6912453770637512,0.7017008662223816,0.555259108543396,1.0,0.7354743480682373
da_as_total_mw_synchronized_reserve,da_as_as_req_mw_synchronized_reserve,0.7341457009315491,0.1004549115896225,0.7223414778709412,0.7353553771972656,0.5593538284301758,0.9038766622543335,0.7352367639541626
da_as_as_req_mw_synchronized_reserve,da_as_total_mw_synchronized_reserve,0.7341457009315491,0.07655270397663116,0.7223414778709412,0.7353553771972656,0.5593538284301758,0.9038766622543335,0.7352367639541626
da_as_total_mw_synchronized_reserve,da_as_as_req_mw_primary_reserve,0.7306337356567383,0.0999743640422821,0.7069208025932312,0.7189743518829346,0.572277843952179,0.9002639651298523,0.7408220767974854
da_as_as_req_mw_primary_reserve,da_as_total_mw_synchronized_reserve,0.7306337356567383,0.07618968188762665,0.7069208025932312,0.7189743518829346,0.572277843952179,0.9002639651298523,0.7408220767974854
forecast_load_mw_day_ahead,gen_fuel_nuclear_pct,0.7288522124290466,0.043867841362953186,0.9027878046035767,0.8656371831893921,0.6704497933387756,0.36680838465690613,0.8589850068092346
gen_fuel_nuclear_pct,forecast_load_mw_day_ahead,0.7288522124290466,0.04685651883482933,0.9027878046035767,0.8656371831893921,0.6704497933387756,0.36680838465690613,0.8589850068092346
gen_fuel_gas_mw,forecast_load_mw_day_ahead,0.7237799167633057,0.044439565390348434,0.8968615531921387,0.8753873705863953,0.6918393969535828,0.31880784034729004,0.8604042530059814
forecast_load_mw_day_ahead,gen_fuel_gas_mw,0.7237799167633057,0.04356255382299423,0.8968615531921387,0.8753873705863953,0.6918393969535828,0.31880784034729004,0.8604042530059814
gen_fuel_gas_mw,metered_load_mw,0.7221569418907166,0.04433991387486458,0.9001507759094238,0.8714359402656555,0.680453360080719,0.3244008719921112,0.8577419519424438
metered_load_mw,gen_fuel_gas_mw,0.7221569418907166,0.041977815330028534,0.9001507759094238,0.8714359402656555,0.680453360080719,0.3244008719921112,0.8577419519424438
gen_fuel_gas_mw,forecast_load_mw_latest_available,0.7212558388710022,0.04428458586335182,0.8987652063369751,0.8694912791252136,0.6791709065437317,0.3189166188240051,0.863706648349762
forecast_load_mw_latest_available,gen_fuel_gas_mw,0.7212558388710022,0.04207294434309006,0.8987652063369751,0.8694912791252136,0.6791709065437317,0.3189166188240051,0.863706648349762
da_as_total_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,0.7114381194114685,0.09734778106212616,0.7243788838386536,0.7496756911277771,0.5952168107032776,0.7528612613677979,0.7304909825325012
da_as_as_req_mw_thirty_minutes_reserve,da_as_total_mw_synchronized_reserve,0.7114381194114685,0.07819556444883347,0.7243788838386536,0.7496756911277771,0.5952168107032776,0.7528612613677979,0.7304909825325012
da_as_total_mw_primary_reserve,da_as_as_req_mw_thirty_minutes_reserve,0.7085040807723999,0.07898664474487305,0.6843878030776978,0.6967668533325195,0.5531894564628601,0.863602876663208,0.7318773865699768
da_as_as_req_mw_thirty_minutes_reserve,da_as_total_mw_primary_reserve,0.7085040807723999,0.07787308096885681,0.6843878030776978,0.6967668533325195,0.5531894564628601,0.863602876663208,0.7318773865699768
total_pjm_reg_purchases,total_pjm_assigned_reg,0.6997588276863098,0.07296371459960938,0.8492962121963501,0.846910297870636,0.6551374197006226,0.31622809171676636,0.8551012277603149
total_pjm_assigned_reg,total_pjm_reg_purchases,0.6997588276863098,0.10425170511007309,0.8492962121963501,0.846910297870636,0.6551374197006226,0.31622809171676636,0.8551012277603149
da_as_mcp_synchronized_reserve,total_lmp_da,0.6909254789352417,0.05262793228030205,0.7959498763084412,0.5843952894210815,0.46627047657966614,0.8771587610244751,0.70573890209198
total_lmp_da,da_as_mcp_synchronized_reserve,0.6909254789352417,0.04201025515794754,0.7959498763084412,0.5843952894210815,0.46627047657966614,0.8771587610244751,0.70573890209198
gen_fuel_coal_mw,forecast_load_mw_day_ahead,0.6814557909965515,0.048523884266614914,0.8482208847999573,0.8374292254447937,0.6432323455810547,0.26224038004875183,0.8420817255973816
forecast_load_mw_day_ahead,gen_fuel_coal_mw,0.6814557909965515,0.04101516678929329,0.8482208847999573,0.8374292254447937,0.6432323455810547,0.26224038004875183,0.8420817255973816
total_lmp_da,marginal_loss_price_rt,0.6784276366233826,0.04125035181641579,0.6895330548286438,0.7879813313484192,0.6067216396331787,0.5651595592498779,0.7522990703582764
marginal_loss_price_rt,total_lmp_da,0.6784276366233826,0.0389593206346035,0.6895330548286438,0.7879813313484192,0.6067216396331787,0.5651595592498779,0.7522990703582764
gen_fuel_coal_mw,total_gen,0.6706492304801941,0.04775438830256462,0.8425803780555725,0.8189846873283386,0.6282289028167725,0.25862228870391846,0.8297044634819031
total_gen,gen_fuel_coal_mw,0.6706492304801941,0.03974822536110878,0.8425803780555725,0.8189846873283386,0.6282289028167725,0.25862228870391846,0.8297044634819031
system_energy_price_da,da_as_mcp_synchronized_reserve,0.6686258316040039,0.04135618731379509,0.7705960869789124,0.5839138031005859,0.4581703543663025,0.8073995113372803,0.7024197578430176
da_as_mcp_synchronized_reserve,system_energy_price_da,0.6686258316040039,0.05092936381697655,0.7705960869789124,0.5839138031005859,0.4581703543663025,0.8073995113372803,0.7024197578430176
gen_fuel_gas_mw,gen_fuel_nuclear_pct,0.6676767468452454,0.04099487140774727,0.8375301361083984,0.7914059162139893,0.6284325122833252,0.28827962279319763,0.8147372603416443
gen_fuel_nuclear_pct,gen_fuel_gas_mw,0.6676767468452454,0.042923662811517715,0.8375301361083984,0.7914059162139893,0.6284325122833252,0.28827962279319763,0.8147372603416443
rmccp,total_lmp_rt,0.6664201021194458,0.06054801121354103,0.6603238582611084,0.6083870530128479,0.4181123375892639,1.0,0.615548849105835
total_lmp_rt,rmccp,0.6664201021194458,0.03968764841556549,0.6603238582611084,0.6083870530128479,0.4181123375892639,1.0,0.615548849105835
metered_load_mw,gen_fuel_coal_mw,0.6650583744049072,0.03865876793861389,0.8359390497207642,0.8203011751174927,0.62639981508255,0.2543322741985321,0.8133063912391663
gen_fuel_coal_mw,metered_load_mw,0.6650583744049072,0.04735628515481949,0.8359390497207642,0.8203011751174927,0.62639981508255,0.2543322741985321,0.8133063912391663
forecast_load_mw_latest_available,gen_fuel_coal_mw,0.6622141599655151,0.038628872483968735,0.8371431231498718,0.8121238946914673,0.6281192898750305,0.23703259229660034,0.8225088119506836
gen_fuel_coal_mw,forecast_load_mw_latest_available,0.6622141599655151,0.04715375974774361,0.8371431231498718,0.8121238946914673,0.6281192898750305,0.23703259229660034,0.8225088119506836
marginal_loss_price_rt,total_pjm_rmccp_cr,0.6618188619613647,0.03800554573535919,0.6014067530632019,0.6012997627258301,0.43921682238578796,1.0,0.6404969692230225
total_pjm_rmccp_cr,marginal_loss_price_rt,0.6618188619613647,0.05124225839972496,0.6014067530632019,0.6012997627258301,0.43921682238578796,1.0,0.6404969692230225
marginal_loss_price_rt,rmccp,0.659829318523407,0.03789129480719566,0.5851008296012878,0.5745368599891663,0.42368003726005554,1.0,0.6892878413200378
rmccp,marginal_loss_price_rt,0.659829318523407,0.059949204325675964,0.5851008296012878,0.5745368599891663,0.42368003726005554,1.0,0.6892878413200378
da_as_total_mw_primary_reserve,da_as_nsr_mw_primary_reserve,0.6432017683982849,0.07170650362968445,0.682194173336029,0.5651742815971375,0.4590882956981659,0.8175004124641418,0.6726793050765991
da_as_nsr_mw_primary_reserve,da_as_total_mw_primary_reserve,0.6432017683982849,0.11110587418079376,0.682194173336029,0.5651742815971375,0.4590882956981659,0.8175004124641418,0.6726793050765991
total_pjm_rmccp_cr,total_lmp_rt,0.6385199427604675,0.04943830519914627,0.6517521142959595,0.604871392250061,0.4189649820327759,0.8857216238975525,0.6080199480056763
total_lmp_rt,total_pjm_rmccp_cr,0.6385199427604675,0.038026098161935806,0.6517521142959595,0.604871392250061,0.4189649820327759,0.8857216238975525,0.6080199480056763
gross_inadv_interchange_mw,gross_actual_interchange_mw,0.6133854985237122,0.06633633375167847,0.7859737277030945,0.7622031569480896,0.5812677145004272,0.21171753108501434,0.7498820424079895
gross_actual_interchange_mw,gross_inadv_interchange_mw,0.6133854985237122,0.07627224177122116,0.7859737277030945,0.7622031569480896,0.5812677145004272,0.21171753108501434,0.7498820424079895
congestion_price_rt,marginal_loss_price_rt,0.6127719879150391,0.07490537315607071,0.4775661528110504,0.5418816804885864,0.39647284150123596,1.0,0.6216527819633484
marginal_loss_price_rt,congestion_price_rt,0.6127719879150391,0.035188984125852585,0.4775661528110504,0.5418816804885864,0.39647284150123596,1.0,0.6216527819633484
marginal_loss_price_rt,gen_fuel_oil_mw,0.6111871004104614,0.03509797155857086,0.5664622187614441,0.4615849256515503,0.3628150522708893,1.0,0.6316561102867126
gen_fuel_oil_mw,marginal_loss_price_rt,0.6111871004104614,0.0408349335193634,0.5664622187614441,0.4615849256515503,0.3628150522708893,1.0,0.6316561102867126
marginal_loss_price_rt,metered_load_mw,0.6111682057380676,0.03509688749909401,0.3838460147380829,0.623818039894104,0.4500899314880371,1.0,0.579082727432251
metered_load_mw,marginal_loss_price_rt,0.6111682057380676,0.03552621975541115,0.3838460147380829,0.623818039894104,0.4500899314880371,1.0,0.579082727432251
total_lmp_rt,gen_fuel_oil_mw,0.6104519963264465,0.03635455295443535,0.5237647294998169,0.523411750793457,0.36712950468063354,1.0,0.6080731153488159
gen_fuel_oil_mw,total_lmp_rt,0.6104519963264465,0.04078581929206848,0.5237647294998169,0.523411750793457,0.36712950468063354,1.0,0.6080731153488159
marginal_loss_price_rt,marginal_loss_price_da,0.6071798205375671,0.034867849200963974,0.5728551149368286,0.49389132857322693,0.3462982773780823,1.0,0.5889968872070312
marginal_loss_price_da,marginal_loss_price_rt,0.6071798205375671,0.05272991210222244,0.5728551149368286,0.49389132857322693,0.3462982773780823,1.0,0.5889968872070312
gen_fuel_nuclear_pct,total_lmp_rt,0.6061577200889587,0.03896872326731682,0.37659549713134766,0.6353616118431091,0.45504099130630493,1.0,0.5448973774909973
total_lmp_rt,gen_fuel_nuclear_pct,0.6061577200889587,0.03609881550073624,0.37659549713134766,0.6353616118431091,0.45504099130630493,1.0,0.5448973774909973
forecast_load_mw_latest_available,marginal_loss_price_rt,0.5998085737228394,0.03498857468366623,0.3682780861854553,0.6214828491210938,0.44350922107696533,1.0,0.5463096499443054
marginal_loss_price_rt,forecast_load_mw_latest_available,0.5998085737228394,0.034444548189640045,0.3682780861854553,0.6214828491210938,0.44350922107696533,1.0,0.5463096499443054
gen_fuel_nuclear_pct,gen_fuel_other_renewables_pct,0.5978575944900513,0.03843512386083603,0.7219928503036499,0.7064841985702515,0.6030293107032776,0.28327468037605286,0.6942105293273926
gen_fuel_other_renewables_pct,gen_fuel_nuclear_pct,0.5978575944900513,0.04617292061448097,0.7219928503036499,0.7064841985702515,0.6030293107032776,0.28327468037605286,0.6942105293273926
total_lmp_rt,forecast_load_mw_latest_available,0.5951126217842102,0.035441040992736816,0.4106300175189972,0.5923462510108948,0.42220601439476013,1.0,0.5271813869476318
forecast_load_mw_latest_available,total_lmp_rt,0.5951126217842102,0.03471464663743973,0.4106300175189972,0.5923462510108948,0.42220601439476013,1.0,0.5271813869476318
gen_fuel_oil_mw,system_energy_price_da,0.5912730693817139,0.03950442746281624,0.7981405258178711,0.6139575839042664,0.45164525508880615,0.3598715662956238,0.7380294799804688
system_energy_price_da,gen_fuel_oil_mw,0.5912730693817139,0.03657172620296478,0.7981405258178711,0.6139575839042664,0.45164525508880615,0.3598715662956238,0.7380294799804688
system_energy_price_da,da_as_mcp_primary_reserve,0.5883045196533203,0.03638811409473419,0.7471303343772888,0.4932994246482849,0.3579373359680176,0.7183955907821655,0.6010916233062744
da_as_mcp_primary_reserve,system_energy_price_da,0.5883045196533203,0.05179346725344658,0.7471303343772888,0.4932994246482849,0.3579373359680176,0.7183955907821655,0.6010916233062744
total_lmp_da,gen_fuel_oil_mw,0.5876501798629761,0.03573082014918327,0.8059060573577881,0.590124249458313,0.4292498230934143,0.3708350658416748,0.7450472116470337
gen_fuel_oil_mw,total_lmp_da,0.5876501798629761,0.03926237300038338,0.8059060573577881,0.590124249458313,0.4292498230934143,0.3708350658416748,0.7450472116470337
forecast_load_mw_day_ahead,marginal_loss_price_rt,0.5864768624305725,0.03529861569404602,0.38503506779670715,0.5507568717002869,0.4327389597892761,1.0,0.5405943989753723
marginal_loss_price_rt,forecast_load_mw_day_ahead,0.5864768624305725,0.03367896378040314,0.38503506779670715,0.5507568717002869,0.4327389597892761,1.0,0.5405943989753723
gen_fuel_nuclear_pct,marginal_loss_price_rt,0.5843502283096313,0.037566762417554855,0.4062213897705078,0.620945155620575,0.44212087988853455,0.9093807339668274,0.5268616676330566
marginal_loss_price_rt,gen_fuel_nuclear_pct,0.5843502283096313,0.03355684131383896,0.4062213897705078,0.620945155620575,0.44212087988853455,0.9093807339668274,0.5268616676330566
total_lmp_da,marginal_loss_price_da,0.5764927864074707,0.03505241870880127,0.8346292972564697,0.5802322030067444,0.4150152802467346,0.3224831819534302,0.7336216568946838
marginal_loss_price_da,total_lmp_da,0.5764927864074707,0.05006492882966995,0.8346292972564697,0.5802322030067444,0.4150152802467346,0.3224831819534302,0.7336216568946838
gen_fuel_coal_mw,gen_fuel_nuclear_pct,0.575103759765625,0.040950957685709,0.7569326758384705,0.7315109372138977,0.5194442868232727,0.18335315585136414,0.7069534063339233
gen_fuel_nuclear_pct,gen_fuel_coal_mw,0.575103759765625,0.036972321569919586,0.7569326758384705,0.7315109372138977,0.5194442868232727,0.18335315585136414,0.7069534063339233
gen_fuel_other_renewables_pct,metered_load_mw,0.573937177658081,0.04432553052902222,0.7115246057510376,0.6944963335990906,0.5566412806510925,0.27330875396728516,0.6514899134635925
metered_load_mw,gen_fuel_other_renewables_pct,0.573937177658081,0.03336203843355179,0.7115246057510376,0.6944963335990906,0.5566412806510925,0.27330875396728516,0.6514899134635925
da_as_nsr_mw_primary_reserve,da_as_total_mw_synchronized_reserve,0.571757435798645,0.09876467287540436,0.4818398654460907,0.4639583230018616,0.35030344128608704,1.0,0.5297642350196838
da_as_total_mw_synchronized_reserve,da_as_nsr_mw_primary_reserve,0.571757435798645,0.07823494076728821,0.4818398654460907,0.4639583230018616,0.35030344128608704,1.0,0.5297642350196838
forecast_load_mw_latest_available,gen_fuel_other_renewables_pct,0.5689506530761719,0.03318854048848152,0.6951478719711304,0.6734423041343689,0.5637676119804382,0.27344658970832825,0.6568333506584167
gen_fuel_other_renewables_pct,forecast_load_mw_latest_available,0.5689506530761719,0.04394042119383812,0.6951478719711304,0.6734423041343689,0.5637676119804382,0.27344658970832825,0.6568333506584167
gen_fuel_other_renewables_pct,total_gen,0.5671520829200745,0.04380151629447937,0.7044672966003418,0.6857037544250488,0.5403115153312683,0.2809022068977356,0.6408894658088684
total_gen,gen_fuel_other_renewables_pct,0.5671520829200745,0.03361412510275841,0.7044672966003418,0.6857037544250488,0.5403115153312683,0.2809022068977356,0.6408894658088684
total_lmp_rt,total_gen,0.566774308681488,0.033753395080566406,0.36949142813682556,0.5432150959968567,0.402757853269577,0.9796132445335388,0.5154497623443604
total_gen,total_lmp_rt,0.566774308681488,0.03359173610806465,0.36949142813682556,0.5432150959968567,0.402757853269577,0.9796132445335388,0.5154497623443604
gen_fuel_coal_mw,gen_fuel_gas_mw,0.566108763217926,0.04031045734882355,0.7337858080863953,0.7068475484848022,0.5115525126457214,0.19797471165657043,0.7017520070075989
gen_fuel_gas_mw,gen_fuel_coal_mw,0.566108763217926,0.03475866839289665,0.7337858080863953,0.7068475484848022,0.5115525126457214,0.19797471165657043,0.7017520070075989
metered_load_mw,total_lmp_da,0.565956711769104,0.03289814665913582,0.643803596496582,0.6908868551254272,0.49499306082725525,0.3601415157318115,0.6532347202301025
total_lmp_da,metered_load_mw,0.565956711769104,0.03441179543733597,0.643803596496582,0.6908868551254272,0.49499306082725525,0.3601415157318115,0.6532347202301025
gen_fuel_gas_pct,gen_fuel_gas_mw,0.5658455491065979,0.05609704181551933,0.7127249836921692,0.7305867671966553,0.5312602519989014,0.19676175713539124,0.6811730265617371
gen_fuel_gas_mw,gen_fuel_gas_pct,0.5658455491065979,0.034742508083581924,0.7127249836921692,0.7305867671966553,0.5312602519989014,0.19676175713539124,0.6811730265617371
gen_fuel_nuclear_pct,total_lmp_da,0.5573887825012207,0.035833463072776794,0.6122828722000122,0.6997808814048767,0.5165792107582092,0.3318866789340973,0.6432145237922668
total_lmp_da,gen_fuel_nuclear_pct,0.5573887825012207,0.03389083966612816,0.6122828722000122,0.6997808814048767,0.5165792107582092,0.3318866789340973,0.6432145237922668
gen_fuel_oil_pct,system_energy_price_da,0.5568625926971436,0.04420458525419235,0.7707467675209045,0.5719179511070251,0.4542931616306305,0.2758955657482147,0.720519483089447
system_energy_price_da,gen_fuel_oil_pct,0.5568625926971436,0.03444335237145424,0.7707467675209045,0.5719179511070251,0.4542931616306305,0.2758955657482147,0.720519483089447
forecast_load_mw_latest_available,total_lmp_da,0.5532944202423096,0.03227526694536209,0.6412942409515381,0.6697970628738403,0.48878324031829834,0.342456579208374,0.637138307094574
