confidential_field,test_r2,test_mse,used_in_loss
metered_load_mw,0.989637553691864,0.01080393698066473,True
total_gen,0.985305905342102,0.015466849319636822,True
total_lmp_da,0.981048583984375,0.021644199267029762,True
da_as_total_mw_primary_reserve,0.9506094455718994,0.051950082182884216,True
da_as_total_mw_synchronized_reserve,0.9147436618804932,0.08792084455490112,True
total_losses,0.8485839366912842,0.15102513134479523,True
da_as_total_mw_thirty_minutes_reserve,0.8452558517456055,0.16082552075386047,True
net_actual_interchange_mw,0.801471471786499,0.20144984126091003,True
gross_actual_interchange_mw,0.7481927275657654,0.262029230594635,True
marginal_loss_price_da,0.7423866987228394,0.2530122697353363,True
congestion_price_rt,0.5988379716873169,0.4482754170894623,True
congestion_price_da,0.4344606399536133,0.6134639382362366,True
