split,method,rank,group,n_values,mae,bias,spearman
audit,scalar_grad256,256,triple_top,360,0.14808123095168008,-0.14808123095168008,0.7643834566698456
audit,scalar_grad256,256,wide_random,120,0.1094871203104655,-0.1094871203104655,0.9820056948399194
audit,scalar_grad256,320,pair,600,0.061778218150138856,-0.061778218150138856,0.8957112020038761
audit,scalar_grad256,320,triple_rand,360,0.07132282853126526,-0.07072307467460633,0.9409079962320168
audit,scalar_grad256,320,triple_top,360,0.14823424567778906,-0.14823424567778906,0.7638456203608794
audit,scalar_grad256,320,wide_random,120,0.10964313745498658,-0.10964313745498658,0.9817973470379886
validation,full_K0,0,pair,360,0.04325696263048384,-0.04322631723350949,0.9780118532220073
validation,full_K0,0,triple_rand,240,0.07050820787747701,-0.06976490467786789,0.9660431735885644
validation,full_K0,0,triple_top,240,0.104107116907835,-0.104107116907835,0.9013001313608371
validation,full_K0,0,wide_random,96,0.07923565370341142,-0.07923565370341142,0.9853228431904503
validation,full_K1,0,pair,360,0.04495074417856004,-0.04486499958568149,0.9694716142068299
validation,full_K1,0,triple_rand,240,0.07059421216448149,-0.06983458772301673,0.964721533191939
validation,full_K1,0,triple_top,240,0.09417743384838104,-0.0941746324300766,0.9079862497612804
validation,full_K1,0,wide_random,96,0.08424745872616768,-0.08421504000822704,0.9848209441128595
validation,full_K25,0,pair,360,0.02394205414586597,-0.02378165109290017,0.9852219105413519
validation,full_K25,0,triple_rand,240,0.04182220349709193,-0.041101380189259844,0.9830378999635409
validation,full_K25,0,triple_top,240,0.05843942140539487,-0.058426764855782194,0.9593829753988783
validation,full_K25,0,wide_random,96,0.0459080475072066,-0.04513531054059664,0.9911285946825827
validation,full_K5,0,pair,360,0.03392726265721851,-0.0338154062628746,0.9819185502520758
validation,full_K5,0,triple_rand,240,0.06053021078308423,-0.06001655285557111,0.9723814409814951
validation,full_K5,0,triple_top,240,0.0842432235678037,-0.0842432235678037,0.9164681678501362
validation,full_K5,0,wide_random,96,0.07828232645988464,-0.07828232645988464,0.9862452523060229
validation,gradmap_1024,4,pair,360,0.0636035081413057,-0.06352918909655678,0.9746396234695359
validation,gradmap_1024,4,triple_rand,240,0.09619418233633041,-0.09619418233633041,0.9648023403184081
validation,gradmap_1024,4,triple_top,240,0.12616840079426767,-0.12616840079426767,0.895851490477265
validation,gradmap_1024,4,wide_random,96,0.10121566678086917,-0.10121566678086917,0.9847531199131849
validation,gradmap_1024,8,pair,360,0.061176413628790116,-0.061104765865537855,0.9741807238732872
validation,gradmap_1024,8,triple_rand,240,0.08850178693731627,-0.08829548334081967,0.9663726800812512
validation,gradmap_1024,8,triple_top,240,0.12111953422427177,-0.12111953422427177,0.8980963211166859
validation,gradmap_1024,8,wide_random,96,0.09844834047059219,-0.09844834047059219,0.9857569180683667
validation,gradmap_1024,16,pair,360,0.0579577699303627,-0.05787710961368349,0.9741877160802003
validation,gradmap_1024,16,triple_rand,240,0.0819888507326444,-0.08166873703400294,0.9681704543481655
validation,gradmap_1024,16,triple_top,240,0.11264593477050464,-0.11264593477050464,0.9107953263077482
validation,gradmap_1024,16,wide_random,96,0.09240682298938434,-0.0922828142841657,0.9828540423223006
validation,gradmap_1024,32,pair,360,0.050119993090629575,-0.050092810061242846,0.9766253175102325
validation,gradmap_1024,32,triple_rand,240,0.07529099062085151,-0.07489021594325701,0.9685220229517872
validation,gradmap_1024,32,triple_top,240,0.10437719946106275,-0.10437719946106275,0.9126512613066197
validation,gradmap_1024,32,wide_random,96,0.09329347747067611,-0.093178765848279,0.9749321758003255
validation,gradmap_1024,64,pair,360,0.046140690644582115,-0.04613339040014479,0.9794219252643779
validation,gradmap_1024,64,triple_rand,240,0.06980654820799828,-0.06959347898761431,0.9727642841021542
validation,gradmap_1024,64,triple_top,240,0.09412547722458839,-0.09412547722458839,0.9195862775395405
validation,gradmap_1024,64,wide_random,96,0.0911555892477433,-0.09104737328986327,0.9794221378187737
validation,gradmap_1024,128,pair,360,0.03929248568084505,-0.039245017535156676,0.9817469876907514
validation,gradmap_1024,128,triple_rand,240,0.06469626997907957,-0.06447481587529183,0.9731314779770481
validation,gradmap_1024,128,triple_top,240,0.08714524631698926,-0.08714524631698926,0.9311446379277417
validation,gradmap_1024,128,wide_random,96,0.08799050810436408,-0.08785120956599712,0.9783098209441128
validation,gradmap_1024,192,pair,360,0.035922777321603566,-0.03587036530176799,0.98290746406548
validation,gradmap_1024,192,triple_rand,240,0.06300772329171499,-0.06275786012411118,0.9730177607250123
validation,gradmap_1024,192,triple_top,240,0.08338955814639727,-0.08338955814639727,0.9343669160922929
validation,gradmap_1024,192,wide_random,96,0.0896515566855669,-0.0896515566855669,0.9769940314704287
validation,gradmap_1024,256,pair,360,0.035901956756909686,-0.03580997089544932,0.980600949960432
validation,gradmap_1024,256,triple_rand,240,0.06333405996362368,-0.06309999898076057,0.9700593760308336
validation,gradmap_1024,256,triple_top,240,0.08258095309138298,-0.08258095309138298,0.9297331550894978
validation,gradmap_1024,256,wide_random,96,0.09430755488574505,-0.09417306445538998,0.9723819858925664
validation,gradmap_1024,320,pair,360,0.04285128331846661,-0.042791185610824164,0.9816926184243551
validation,gradmap_1024,320,triple_rand,240,0.07188702697555224,-0.0715164897342523,0.972064619177416
validation,gradmap_1024,320,triple_top,240,0.09164954299728076,-0.09164954299728076,0.9249978298234341
validation,gradmap_1024,320,wide_random,96,0.08420101863642533,-0.08415532546738784,0.9868014107433533
validation,gradmap_256,4,pair,360,0.06454687946372561,-0.06451981100771162,0.9737628151085541
validation,gradmap_256,4,triple_rand,240,0.09634896169106165,-0.09634896169106165,0.9636232754959678
validation,gradmap_256,4,triple_top,240,0.1314485346277555,-0.1314485346277555,0.8975398878452749
validation,gradmap_256,4,wide_random,96,0.09939123814304669,-0.09939123814304669,0.9852143244709712
validation,gradmap_256,8,pair,360,0.062045182122124565,-0.062015847365061445,0.9724034920848553
validation,gradmap_256,8,triple_rand,240,0.09011890490849812,-0.08991602510213852,0.9639160402090312
validation,gradmap_256,8,triple_top,240,0.1257257672647635,-0.1257257672647635,0.9003680619455197
validation,gradmap_256,8,wide_random,96,0.09612896603842576,-0.09612896603842576,0.9850651112316874
validation,gradmap_256,16,pair,360,0.05714917464388741,-0.05712077832884259,0.9735184240558181
validation,gradmap_256,16,triple_rand,240,0.08389183407028517,-0.08356471434235573,0.9661226757408983
validation,gradmap_256,16,triple_top,240,0.11690246413151423,-0.11690246413151423,0.913531484921613
validation,gradmap_256,16,wide_random,96,0.0981108769774437,-0.09795067956050237,0.9750271296798697
validation,gradmap_256,32,pair,360,0.04834300014707777,-0.04827970994843377,0.9757613149540029
validation,gradmap_256,32,triple_rand,240,0.07598723868529002,-0.07545718103647232,0.968951717911769
validation,gradmap_256,32,triple_top,240,0.10572101548314095,-0.10572101548314095,0.9123960485425092
validation,gradmap_256,32,wide_random,96,0.09140838185946147,-0.09129972383379936,0.9763836136733586
validation,gradmap_256,64,pair,360,0.04293875578376982,-0.042818724281258054,0.9795576207327606
validation,gradmap_256,64,triple_rand,240,0.07169724827011427,-0.07112474714716276,0.9706895953054738
validation,gradmap_256,64,triple_top,240,0.09607771461208661,-0.09607771461208661,0.9206583447629297
validation,gradmap_256,64,wide_random,96,0.09165749388436477,-0.09150306942562263,0.9755832881172003
validation,gradmap_256,128,pair,360,0.0374685482846366,-0.037351953321033055,0.9817982531870562
validation,gradmap_256,128,triple_rand,240,0.06550917228062948,-0.06498541434605916,0.9717095782912896
validation,gradmap_256,128,triple_top,240,0.08913060575723648,-0.08913060575723648,0.9299414920397922
validation,gradmap_256,128,wide_random,96,0.08270198913911979,-0.08257228570679824,0.9838035811177428
validation,gradmap_256,192,pair,360,0.03431800090604358,-0.03419889758030573,0.9834167092185837
validation,gradmap_256,192,triple_rand,240,0.06386729578177135,-0.06345069607098898,0.9706062605253561
validation,gradmap_256,192,triple_top,240,0.08506526400645574,-0.08506526400645574,0.9359372558551361
validation,gradmap_256,192,wide_random,96,0.08614375442266464,-0.08614375442266464,0.9835051546391751
validation,gradmap_256,256,pair,360,0.03401085287332535,-0.03388767855034934,0.9833656381864779
validation,gradmap_256,256,triple_rand,240,0.0641861081123352,-0.06381401667992274,0.9700229170645321
validation,gradmap_256,256,triple_top,240,0.08538332084814708,-0.08538332084814708,0.9303104220559384
validation,gradmap_256,256,wide_random,96,0.09069356881082058,-0.09069356881082058,0.9779028757460662
validation,gradmap_256,320,pair,360,0.03986638668510649,-0.039746406177679695,0.9817819429910651
validation,gradmap_256,320,triple_rand,240,0.07108392665783564,-0.07081766178210576,0.9711027969235576
validation,gradmap_256,320,triple_top,240,0.09254390249649684,-0.09254390249649684,0.9269266827549089
validation,gradmap_256,320,wide_random,96,0.08425989126165707,-0.08425989126165707,0.9866250678241996
validation,gradmask_1024,4,pair,360,0.05751021173265245,-0.05745589898692237,0.9722316333813339
validation,gradmask_1024,4,triple_rand,240,0.0973360908528169,-0.0973360908528169,0.9632530432935353
validation,gradmask_1024,4,triple_top,240,0.1166427065928777,-0.1166427065928777,0.8984565704265697
validation,gradmask_1024,4,wide_random,96,0.12238676100969315,-0.12238676100969315,0.9679869777536625
validation,gradmask_1024,8,pair,360,0.0532674973209699,-0.053195222715536755,0.9746361773098281
validation,gradmask_1024,8,triple_rand,240,0.08624443287650745,-0.08603583996494611,0.9646061563568812
validation,gradmask_1024,8,triple_top,240,0.11114841649929683,-0.11114841649929683,0.9040695150957481
validation,gradmask_1024,8,wide_random,96,0.11700534572203954,-0.11700534572203954,0.9727211068909386
validation,gradmask_1024,16,pair,360,0.04582912193404304,-0.045721482237180075,0.9776250687298449
validation,gradmask_1024,16,triple_rand,240,0.0765757384399573,-0.07633129234115282,0.9687442490321011
validation,gradmask_1024,16,triple_top,240,0.10241681983073553,-0.10241681983073553,0.9170428306046977
validation,gradmask_1024,16,wide_random,96,0.11126324472328027,-0.11126324472328027,0.9658708627238198
validation,gradmask_1024,32,pair,360,0.037638655139340296,-0.03748204823997286,0.9798609414728577
validation,gradmask_1024,32,triple_rand,240,0.06586709469556809,-0.06561874101559322,0.9701817739891315
validation,gradmask_1024,32,triple_top,240,0.09318468471368153,-0.09318468471368153,0.9213397802045173
validation,gradmask_1024,32,wide_random,96,0.11636382279296716,-0.11636382279296716,0.9560634834508953
validation,gradmask_1024,64,pair,360,0.033678697215186224,-0.033520627021789554,0.9850207618273439
validation,gradmask_1024,64,triple_rand,240,0.06130521073937416,-0.06101230507095655,0.9723884095209985
validation,gradmask_1024,64,triple_top,240,0.08482620269060134,-0.08482620269060134,0.9293355787426864
validation,gradmask_1024,64,wide_random,96,0.1057887002825737,-0.1057887002825737,0.9712425393380357
validation,gradmask_1024,128,pair,360,0.031884257826540204,-0.031719652646117744,0.9847961039282521
validation,gradmask_1024,128,triple_rand,240,0.059510665386915206,-0.05926159049073855,0.9732052639802774
validation,gradmask_1024,128,triple_top,240,0.08238623092571894,-0.08238623092571894,0.9307227556033958
validation,gradmask_1024,128,wide_random,96,0.10211684616903464,-0.10202090131739776,0.9749593054801954
validation,gradmask_1024,192,pair,360,0.031111197339163885,-0.03094871507750617,0.9848315980543922
validation,gradmask_1024,192,triple_rand,240,0.05842137535413106,-0.058133388062318166,0.973115852705776
validation,gradmask_1024,192,triple_top,240,0.08048686559001604,-0.08048686559001604,0.9317861421205227
validation,gradmask_1024,192,wide_random,96,0.10327249579131603,-0.10327249579131603,0.9720971242539338
validation,gradmask_1024,256,pair,360,0.03867612315548791,-0.03857175211111705,0.983346053133714
validation,gradmask_1024,256,triple_rand,240,0.06698217590649923,-0.06666743059953054,0.9731714092258544
validation,gradmask_1024,256,triple_top,240,0.08804388791322708,-0.08804388791322708,0.9284935502352469
validation,gradmask_1024,256,wide_random,96,0.07835183603068192,-0.07823221447567145,0.9858247422680413
validation,gradmask_1024,320,pair,360,0.03782466699679692,-0.037723946736918555,0.9833169891028892
validation,gradmask_1024,320,triple_rand,240,0.0657920574148496,-0.06549975921710333,0.9736644733415508
validation,gradmask_1024,320,triple_top,240,0.08669334674874941,-0.08669334674874941,0.9295786385180298
validation,gradmask_1024,320,wide_random,96,0.07772020002206166,-0.0775865229467551,0.9857976125881714
validation,gradmask_256,4,pair,360,0.057811823983987175,-0.05775383826759126,0.9720706237946405
validation,gradmask_256,4,triple_rand,240,0.09708016117413838,-0.09708016117413838,0.9627894934785318
validation,gradmask_256,4,triple_top,240,0.11783588603138924,-0.11783588603138924,0.8986987621312867
validation,gradmask_256,4,wide_random,96,0.12319941197832425,-0.12319941197832425,0.9689500813890396
validation,gradmask_256,8,pair,360,0.053591654863622454,-0.053519748482439254,0.9745799782984549
validation,gradmask_256,8,triple_rand,240,0.08608956684668859,-0.08585861573616664,0.9647181374676642
validation,gradmask_256,8,triple_top,240,0.11258910099665324,-0.11258910099665324,0.9044219517699957
validation,gradmask_256,8,wide_random,96,0.1194594403107961,-0.1194594403107961,0.9705914270211612
validation,gradmask_256,16,pair,360,0.04587287571695116,-0.045791763398382396,0.9772706418760694
validation,gradmask_256,16,triple_rand,240,0.07587356542547544,-0.07558432842294376,0.9686392124863277
validation,gradmask_256,16,triple_top,240,0.10428651918967564,-0.10428651918967564,0.9179907637285368
validation,gradmask_256,16,wide_random,96,0.11697766867776711,-0.11697766867776711,0.9589392295170917
validation,gradmask_256,32,pair,360,0.03761102308829625,-0.037478893167442746,0.9796274004110085
validation,gradmask_256,32,triple_rand,240,0.06583468367656072,-0.06543327768643697,0.9695975624576814
validation,gradmask_256,32,triple_top,240,0.09416771506269773,-0.09416771506269773,0.9229847740412158
validation,gradmask_256,32,wide_random,96,0.11777202660838763,-0.11777202660838763,0.9542051003798155
validation,gradmask_256,64,pair,360,0.033593371013800305,-0.03347513990269767,0.9844093427173234
validation,gradmask_256,64,triple_rand,240,0.06141629169384639,-0.06107456187407176,0.9706687616104444
validation,gradmask_256,64,triple_top,240,0.08543745776017507,-0.08543745776017507,0.9292487716800636
validation,gradmask_256,64,wide_random,96,0.106123602638642,-0.106123602638642,0.970984807379273
validation,gradmask_256,128,pair,360,0.032072802715831336,-0.0319414347410202,0.9844373136157576
validation,gradmask_256,128,triple_rand,240,0.05967404842376709,-0.05944070219993591,0.9702312540148266
validation,gradmask_256,128,triple_top,240,0.08265843068559965,-0.08265843068559965,0.9297270785951144
validation,gradmask_256,128,wide_random,96,0.10826125678916772,-0.10826125678916772,0.9633749321758003
validation,gradmask_256,192,pair,360,0.03153172383705775,-0.03139559146430757,0.9846283971589139
validation,gradmask_256,192,triple_rand,240,0.0592974953353405,-0.05908845141530037,0.9690524141044115
validation,gradmask_256,192,triple_top,240,0.08094434688488643,-0.08094434688488643,0.9337054462751088
validation,gradmask_256,192,wide_random,96,0.10578516684472561,-0.10578516684472561,0.9733315246880087
validation,gradmask_256,256,pair,360,0.0372187324696117,-0.037105847564008504,0.9830039143190313
validation,gradmask_256,256,triple_rand,240,0.06729222014546395,-0.06702052677671115,0.9716479452768276
validation,gradmask_256,256,triple_top,240,0.08955742741624514,-0.08955742741624514,0.9286463306654626
validation,gradmask_256,256,wide_random,96,0.08002725678185622,-0.07992917113006115,0.9847395550732502
validation,gradmask_256,320,pair,360,0.03651562796698676,-0.03639183905389574,0.9830337532226012
validation,gradmask_256,320,triple_rand,240,0.0660467562576135,-0.06580410028497378,0.9722929217521136
validation,gradmask_256,320,triple_top,240,0.08839664782087008,-0.08839664782087008,0.9297817670445667
validation,gradmask_256,320,wide_random,96,0.0798909179866314,-0.07978983595967293,0.9848073792729245
validation,maskmap,4,pair,360,0.05780150641997655,-0.05775029609600703,0.9721889375484407
validation,maskmap,4,triple_rand,240,0.09852472469210624,-0.09852472469210624,0.9626844569099638
validation,maskmap,4,triple_top,240,0.11868983879685402,-0.11868983879685402,0.8977699265612248
validation,maskmap,4,wide_random,96,0.1447131335735321,-0.1447131335735321,0.9552088985349974
validation,maskmap,8,pair,360,0.05449718717071745,-0.05443817691670524,0.9741662661254854
validation,maskmap,8,triple_rand,240,0.08972780704498291,-0.08965032200018565,0.9638587475477003
validation,maskmap,8,triple_top,240,0.11417086472113927,-0.11417086472113927,0.9024488272365838
validation,maskmap,8,wide_random,96,0.14184464452167353,-0.14184464452167353,0.9556158437330439
validation,maskmap,16,pair,360,0.047286885976791385,-0.0472509675555759,0.9772221034441367
validation,maskmap,16,triple_rand,240,0.08061343481143315,-0.08048002570867538,0.9668900501744818
validation,maskmap,16,triple_top,240,0.10747678354382514,-0.10747678354382514,0.91423375405823
validation,maskmap,16,wide_random,96,0.14002879709005356,-0.14002879709005356,0.9505968529571351
validation,maskmap,32,pair,360,0.04003388285636902,-0.0399167666832606,0.9804636456124464
validation,maskmap,32,triple_rand,240,0.07089419215917588,-0.0707881659269333,0.9663631313043627
validation,maskmap,32,triple_top,240,0.10048388342062632,-0.10048388342062632,0.9163909095644018
validation,maskmap,32,wide_random,96,0.1518863228460153,-0.1518863228460153,0.9300054259359739
validation,maskmap,64,pair,360,0.03710184064176347,-0.03699932826889886,0.9849600771611323
validation,maskmap,64,triple_rand,240,0.06944377000133196,-0.06926522726813952,0.9665740724665356
validation,maskmap,64,triple_top,240,0.09705740536252658,-0.09705740536252658,0.9224309449816835
validation,maskmap,64,wide_random,96,0.14014162061115107,-0.14014162061115107,0.9451030927835051
validation,maskmap,128,pair,360,0.037040883633825517,-0.036925310558742944,0.9850801912952802
validation,maskmap,128,triple_rand,240,0.06929949944218,-0.06912556067109107,0.9661244118821506
validation,maskmap,128,triple_top,240,0.09734170561035474,-0.09734170561035474,0.9224309449816835
validation,maskmap,128,wide_random,96,0.13948849154015383,-0.13948849154015383,0.9490640260444927
validation,maskmap,192,pair,360,0.037035974197917515,-0.0369185702668296,0.9850953663143696
validation,maskmap,192,triple_rand,240,0.069327179590861,-0.06913912097613016,0.9658613864824042
validation,maskmap,192,triple_top,240,0.09725152105093002,-0.09725152105093002,0.922259935068317
validation,maskmap,192,wide_random,96,0.1394792590290308,-0.1394792590290308,0.9493624525230602
validation,maskmap,256,pair,360,0.03704876270559099,-0.03693203727404277,0.9850753044247261
validation,maskmap,256,triple_rand,240,0.06933305859565735,-0.06914786646763484,0.9658223233042238
validation,maskmap,256,triple_top,240,0.0972373182574908,-0.0972373182574908,0.9223198319415264
validation,maskmap,256,wide_random,96,0.13955309117833772,-0.13955309117833772,0.9492268041237113
validation,maskmap,320,pair,360,0.03705430510971281,-0.03693709986077415,0.9850861069806879
validation,maskmap,320,triple_rand,240,0.06931314046184221,-0.06912396724025409,0.9659013177312104
validation,maskmap,320,triple_top,240,0.09723469913005829,-0.09723469913005829,0.9224465702529554
validation,maskmap,320,wide_random,96,0.13950197460750738,-0.13950197460750738,0.9492403689636463
validation,projected_teacher,4,pair,360,0.05662675350904465,-0.05657317290703456,0.970564309666094
validation,projected_teacher,4,triple_rand,240,0.09106675063570341,-0.09091976011792818,0.9630629357851351
validation,projected_teacher,4,triple_top,240,0.11602390706539153,-0.11602390706539153,0.8980954530460595
validation,projected_teacher,4,wide_random,96,0.08898341283202171,-0.08898341283202171,0.983532284319045
validation,projected_teacher,8,pair,360,0.052217292288939156,-0.052133800089359285,0.9738976168468615
validation,projected_teacher,8,triple_rand,240,0.08089960068464279,-0.08056222001711527,0.9665836212434241
validation,projected_teacher,8,triple_top,240,0.11032530094186464,-0.11032530094186464,0.9028238337471135
validation,projected_teacher,8,wide_random,96,0.08768403840561707,-0.08768403840561707,0.982799782962561
validation,projected_teacher,16,pair,360,0.04403316726287206,-0.04392471561829249,0.9772945062894528
validation,projected_teacher,16,triple_rand,240,0.0721598707139492,-0.07182302251458168,0.9701704890709907
validation,projected_teacher,16,triple_top,240,0.10199175700545311,-0.10199175700545311,0.9166929981423286
validation,projected_teacher,16,wide_random,96,0.08457393695910771,-0.08450331911444664,0.9813212154096582
validation,projected_teacher,32,pair,360,0.0362992266813914,-0.036200500196880765,0.9799417755094023
validation,projected_teacher,32,triple_rand,240,0.0626300481458505,-0.062111555288235344,0.972336325283425
validation,projected_teacher,32,triple_top,240,0.0912959357102712,-0.0912959357102712,0.92396829806073
validation,projected_teacher,32,wide_random,96,0.07859196948508422,-0.07842551978925864,0.9815246880086815
validation,projected_teacher,64,pair,360,0.031923860477076633,-0.03184129380517536,0.9844739621428469
validation,projected_teacher,64,triple_rand,240,0.05784453526139259,-0.05726792241136233,0.9743893123144497
validation,projected_teacher,64,triple_top,240,0.08037758320569992,-0.08037758320569992,0.9401170159204151
validation,projected_teacher,64,wide_random,96,0.0731543842703104,-0.07304166195293267,0.9852821486706457
validation,projected_teacher,128,pair,360,0.030088800854153105,-0.02998443709479438,0.985074018406159
validation,projected_teacher,128,triple_rand,240,0.055354503293832145,-0.054771998524665834,0.975615028038681
validation,projected_teacher,128,triple_top,240,0.07636788760622343,-0.07636788760622343,0.9431240125696625
validation,projected_teacher,128,wide_random,96,0.070003692060709,-0.06986738120516141,0.986096039066739
validation,projected_teacher,192,pair,360,0.029388151235050626,-0.02928686738014221,0.9851218582968476
validation,projected_teacher,192,triple_rand,240,0.054528837899367015,-0.05396099239587784,0.9761931630757478
validation,projected_teacher,192,triple_top,240,0.07481853415568669,-0.07481853415568669,0.9434903383739297
validation,projected_teacher,192,wide_random,96,0.06901457284887631,-0.06887833774089813,0.9863944655453065
validation,projected_teacher,256,pair,360,0.02905280159579383,-0.028958016633987428,0.98504135353456
validation,projected_teacher,256,triple_rand,240,0.053987979888916016,-0.0534153883655866,0.9764188614385663
validation,projected_teacher,256,triple_top,240,0.07408829083045324,-0.07408829083045324,0.9438688171669647
validation,projected_teacher,256,wide_random,96,0.06867132522165775,-0.06850378029048443,0.9862452523060229
validation,projected_teacher,320,pair,360,0.028782631622420417,-0.028682222300105625,0.9849587911425655
validation,projected_teacher,320,triple_rand,240,0.05349191029866537,-0.05292196869850159,0.9766775464851818
validation,projected_teacher,320,triple_top,240,0.07354709804058075,-0.07354709804058075,0.9446136217642666
validation,projected_teacher,320,wide_random,96,0.06834866727391879,-0.06820019334554672,0.9862995116657624
validation,scalar_grad1024,4,pair,360,0.04343251122368707,-0.043400084310107764,0.9797977895457219
validation,scalar_grad1024,4,triple_rand,240,0.07173849120736123,-0.07120152289668719,0.9697402944090754
validation,scalar_grad1024,4,triple_top,240,0.10748676409324011,-0.10748676409324011,0.9013860703714838
validation,scalar_grad1024,4,wide_random,96,0.11698657708863418,-0.11698657708863418,0.9641888225718938
validation,scalar_grad1024,8,pair,360,0.04230856547753016,-0.0422718721959326,0.9792276230904704
validation,scalar_grad1024,8,triple_rand,240,0.06842704912026723,-0.06780700534582138,0.9738193671340297
validation,scalar_grad1024,8,triple_top,240,0.10432177657882373,-0.10432177657882373,0.900154277885548
validation,scalar_grad1024,8,wide_random,96,0.1050126887857914,-0.1050126887857914,0.967810634834509
validation,scalar_grad1024,16,pair,360,0.044142132997512816,-0.04410228994157579,0.9762550289211978
validation,scalar_grad1024,16,triple_rand,240,0.07181841606895129,-0.0711597296098868,0.9712163892537065
validation,scalar_grad1024,16,triple_top,240,0.10629061162471772,-0.10629061162471772,0.9017222521224325
validation,scalar_grad1024,16,wide_random,96,0.10980933532118797,-0.10980933532118797,0.9589527943570266
validation,scalar_grad1024,32,pair,360,0.04722813036706713,-0.047182014915678236,0.9700923767139169
validation,scalar_grad1024,32,triple_rand,240,0.07822238331039746,-0.07733862573901812,0.9617344126482221
validation,scalar_grad1024,32,triple_top,240,0.1190909686187903,-0.1190909686187903,0.9004889191845814
validation,scalar_grad1024,32,wide_random,96,0.12365655538936456,-0.12365655538936456,0.9473005968529571
validation,scalar_grad1024,64,pair,360,0.04643075515826543,-0.04638112270169788,0.9701055032920978
validation,scalar_grad1024,64,triple_rand,240,0.07763587931791942,-0.0763713613152504,0.9548667121959261
validation,scalar_grad1024,64,triple_top,240,0.12431130061546962,-0.12431130061546962,0.8529687508768172
validation,scalar_grad1024,64,wide_random,96,0.1118114273995161,-0.1118114273995161,0.9558057514921324
validation,scalar_grad1024,128,pair,360,0.047624862525198194,-0.04756789902846018,0.9627671096633699
validation,scalar_grad1024,128,triple_rand,240,0.08011601741115253,-0.07883809035023054,0.9392569528774772
validation,scalar_grad1024,128,triple_top,240,0.12449086407820384,-0.12449086407820384,0.8376022602057821
validation,scalar_grad1024,128,wide_random,96,0.10894063115119934,-0.10894063115119934,0.9606890938686923
validation,scalar_grad1024,192,pair,360,0.04908075001504686,-0.04903610315587786,0.958275696210874
validation,scalar_grad1024,192,triple_rand,240,0.08012646436691284,-0.0788387139638265,0.9362732760673184
validation,scalar_grad1024,192,triple_top,240,0.12593665073315302,-0.12593665073315302,0.8290680221907648
validation,scalar_grad1024,192,wide_random,96,0.10779120648900668,-0.10779120648900668,0.9625610417797069
validation,scalar_grad1024,256,pair,360,0.050134454336431294,-0.05009230093823539,0.9552355583485981
validation,scalar_grad1024,256,triple_rand,240,0.08056261539459228,-0.0792632723848025,0.9335787146705107
validation,scalar_grad1024,256,triple_top,240,0.12666703338424365,-0.12666703338424365,0.822061850538486
validation,scalar_grad1024,256,wide_random,96,0.10686701784531276,-0.10686701784531276,0.9642159522517633
validation,scalar_grad1024,320,pair,360,0.0507398451368014,-0.05070119516717063,0.9540012956681487
validation,scalar_grad1024,320,triple_rand,240,0.08144949277242025,-0.08015416512886683,0.9304448980975483
validation,scalar_grad1024,320,triple_top,240,0.12779547795653343,-0.12779547795653343,0.8208787301568374
validation,scalar_grad1024,320,wide_random,96,0.10769483757515748,-0.10769483757515748,0.9626153011394467
validation,scalar_grad256,4,pair,360,0.04590321183204651,-0.04585710432794359,0.9777494623241754
validation,scalar_grad256,4,triple_rand,240,0.07409447431564331,-0.07401025493939718,0.9684867977044928
validation,scalar_grad256,4,triple_top,240,0.10719481259584426,-0.10719481259584426,0.8993168284171599
validation,scalar_grad256,4,wide_random,96,0.12121473563214143,-0.12121473563214143,0.9438958220293001
validation,scalar_grad256,8,pair,360,0.04598481125301785,-0.04592540363470713,0.9654879353232985
validation,scalar_grad256,8,triple_rand,240,0.07267023076613745,-0.07213447242975235,0.9673942576969962
validation,scalar_grad256,8,triple_top,240,0.1053552066286405,-0.1053552066286405,0.8968037639542352
validation,scalar_grad256,8,wide_random,96,0.11571216583251953,-0.11571216583251953,0.9582202930005426
validation,scalar_grad256,16,pair,360,0.04816633479462729,-0.04809614171584447,0.9586669854391309
validation,scalar_grad256,16,triple_rand,240,0.07488907997806867,-0.07439222459991773,0.9665270513774065
validation,scalar_grad256,16,triple_top,240,0.10523815726240476,-0.10523815726240476,0.8980320838903452
validation,scalar_grad256,16,wide_random,96,0.10950996354222298,-0.10950996354222298,0.9630900705371678
validation,scalar_grad256,32,pair,360,0.050978652470641664,-0.05092253304190106,0.9493240442967794
validation,scalar_grad256,32,triple_rand,240,0.07890962287783623,-0.07837420081098874,0.9580829382954116
validation,scalar_grad256,32,triple_top,240,0.10778767863909404,-0.10778767863909404,0.8863166027187971
validation,scalar_grad256,32,wide_random,96,0.1081723254173994,-0.1081723254173994,0.9653418339663591
validation,scalar_grad256,64,pair,360,0.049053889181878835,-0.049004115992122226,0.9552633167520992
validation,scalar_grad256,64,triple_rand,240,0.07131895994146666,-0.0702313539882501,0.9638070188025498
validation,scalar_grad256,64,triple_top,240,0.11135530546307564,-0.11135530546307564,0.8122083822711632
validation,scalar_grad256,64,wide_random,96,0.09491337711612384,-0.09491337711612384,0.9795849158979923
validation,scalar_grad256,128,pair,360,0.05027814573711819,-0.050224173400137156,0.9392377131211782
validation,scalar_grad256,128,triple_rand,240,0.07261056775848071,-0.07145885849992434,0.9596849764883456
validation,scalar_grad256,128,triple_top,240,0.11043038964271545,-0.11043038964271545,0.8038110500382664
validation,scalar_grad256,128,wide_random,96,0.09287103389700253,-0.09287103389700253,0.9799511665762344
