confidential_field,test_r2,test_mse,used_in_loss
da_as_total_mw_primary_reserve,0.9626896530389786,0.051588110625743866,True
metered_load_mw,0.9492499642074108,0.02194475382566452,True
da_as_total_mw_synchronized_reserve,0.9327681288123131,0.05662462115287781,True
total_gen,0.9000968262553215,0.04569903016090393,True
total_lmp_da,0.830318033695221,0.07369454950094223,True
congestion_price_rt,0.4643441438674927,0.8754258751869202,True
marginal_loss_price_da,0.3833993673324585,0.3377089202404022,True
total_losses,0.34539151191711426,0.5746873617172241,True
da_as_total_mw_thirty_minutes_reserve,0.3404828906059265,0.4732906222343445,True
congestion_price_da,0.15710997581481934,1.4286140203475952,True
gross_actual_interchange_mw,-0.274932861328125,0.7443816661834717,False
net_actual_interchange_mw,-2.6834664344787598,2.864222526550293,False
