target_field,n_valid_sources,pearson,spearman,kendall,nmi,distance_corr
net_actual_interchange_mw,8,0.19999998807907104,0.19999998807907104,0.20000001788139343,0.19999994337558746,0.2000000923871994
gross_actual_interchange_mw,9,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343
total_gen,12,0.1969398707151413,0.19524647295475006,0.19477708637714386,0.21571971476078033,0.19731689989566803
metered_load_mw,12,0.18141408264636993,0.18401311337947845,0.1922508031129837,0.2592255473136902,0.18309642374515533
total_losses,12,0.16178520023822784,0.16623850166797638,0.14936204254627228,0.3648217022418976,0.1577925682067871
congestion_price_da,6,0.1953393667936325,0.1963750123977661,0.1990329474210739,0.19843155145645142,0.21082119643688202
congestion_price_rt,11,0.19752854108810425,0.18849487602710724,0.1887170672416687,0.2303694188594818,0.1948901265859604
marginal_loss_price_da,12,0.24559180438518524,0.1716141700744629,0.2337951809167862,0.17670617997646332,0.17229270935058594
total_lmp_da,12,0.188974067568779,0.18015210330486298,0.21110539138317108,0.23864974081516266,0.1811186820268631
da_as_total_mw_primary_reserve,9,0.255262553691864,0.16955406963825226,0.21264272928237915,0.19578266143798828,0.1667580008506775
da_as_total_mw_synchronized_reserve,6,0.18144625425338745,0.17876780033111572,0.20256800949573517,0.26096490025520325,0.17625302076339722
da_as_total_mw_thirty_minutes_reserve,12,0.16345028579235077,0.19869695603847504,0.1742006093263626,0.2990588843822479,0.16459323465824127
