rank,field,sensitivity,masked_loss,loss_increase
1,da_as_nsr_mw_primary_reserve,12.749809580267275,0.643033504486084,0.5962667837738991
2,da_as_as_req_mw_synchronized_reserve,0.7892535881035979,0.08367752283811569,0.036910802125930786
3,da_as_as_req_mw_primary_reserve,0.7648209162355505,0.08253488689661026,0.035768166184425354
4,da_as_as_req_mw_thirty_minutes_reserve,0.441265409819429,0.06740325689315796,0.020636536180973053
5,gen_fuel_nuclear_mw,0.0555896575439909,0.04936646670103073,0.002599745988845825
6,total_pjm_rmpcp_cr,0.013298474427677382,0.04738864675164223,0.0006219260394573212
7,da_as_mcp_synchronized_reserve,0.011234565088658886,0.04729212448000908,0.000525403767824173
8,system_energy_price_da,0.010911397192541632,0.04727701097726822,0.000510290265083313
9,gen_fuel_hydro_mw,0.009815000120281863,0.04722573608160019,0.0004590153694152832
10,da_as_mcp_primary_reserve,0.008951519717543134,0.04718535393476486,0.00041863322257995605
11,gen_fuel_multiple_fuels_mw,0.005009460845704177,0.04700099676847458,0.00023427605628967285
12,gen_fuel_gas_mw,0.004555416722492852,0.046979762613773346,0.00021304190158843994
13,total_lmp_rt,0.004255986571764541,0.04696575924754143,0.0001990385353565216
14,gen_fuel_hydro_pct,0.003953051519032494,0.04695159196853638,0.00018487125635147095
15,gen_fuel_oil_pct,0.0036209620541784566,0.04693606123328209,0.00016934052109718323
16,marginal_loss_price_rt,0.0034075613162691336,0.04692608118057251,0.00015936046838760376
17,gen_fuel_oil_mw,0.002660300277699758,0.04689113423228264,0.00012441352009773254
18,gen_fuel_wind_pct,0.002566384835372363,0.04688674211502075,0.00012002140283584595
19,gen_fuel_gas_pct,0.0021130576239345297,0.046865541487932205,9.88207757472992e-05
20,forecast_load_mw_latest_available,0.0020968076237353876,0.04686478152871132,9.806081652641296e-05
21,gen_fuel_other_renewables_mw,0.0018684313954464632,0.04685410112142563,8.738040924072266e-05
22,gen_fuel_storage_mw,0.0016684130106423163,0.04684474691748619,7.802620530128479e-05
23,gen_fuel_multiple_fuels_pct,0.0013619730559065325,0.04683041572570801,6.36950135231018e-05
24,gross_sched_interchange_mw,0.001253639721245585,0.0468253493309021,5.8628618717193604e-05
25,total_pjm_self_sched_reg,0.0005130698592287973,0.0467907153069973,2.399459481239319e-05
26,gen_fuel_wind_mw,0.0004978553982580319,0.04679000377655029,2.3283064365386963e-05
27,gen_fuel_solar_pct,0.0004830392216058728,0.04678931087255478,2.2590160369873047e-05
28,gen_fuel_solar_mw,0.00036578431820814117,0.04678382724523544,1.710653305053711e-05
29,rmccp,0.00032826593539541586,0.04678207263350487,1.5351921319961548e-05
30,total_pjm_rmccp_cr,1.577205901681445e-05,0.046767458319664,7.37607479095459e-07
31,total_pjm_loc_credit,-7.47977950342867e-05,0.04676322266459465,-3.4980475902557373e-06
32,total_pjm_reg_purchases,-9.678308942136139e-05,0.046762194484472275,-4.526227712631226e-06
33,da_as_ss_mw_primary_reserve,-0.0003196629941135171,0.04675177112221718,-1.4949589967727661e-05
34,da_as_ss_mw_synchronized_reserve,-0.00032077819020561506,0.046751718968153,-1.5001744031906128e-05
35,da_as_ss_mw_thirty_minutes_reserve,-0.0004391482896954447,0.046746183186769485,-2.0537525415420532e-05
36,net_inadv_interchange_mw,-0.0009576348156572894,0.0467219352722168,-4.478543996810913e-05
37,gen_fuel_coal_pct,-0.0009622549137531239,0.046721719205379486,-4.500150680541992e-05
38,total_pjm_assigned_reg,-0.001051151973666078,0.0467175617814064,-4.915893077850342e-05
39,gen_fuel_coal_mw,-0.0012600122703432877,0.046707794070243835,-5.892664194107056e-05
40,gen_fuel_nuclear_pct,-0.0015871630096466055,0.04669249430298805,-7.422640919685364e-05
41,gross_inadv_interchange_mw,-0.0019190931607732005,0.04667697101831436,-8.974969387054443e-05
42,gen_fuel_other_renewables_pct,-0.0019214032098211179,0.046676862984895706,-8.985772728919983e-05
43,rmpcp,-0.0019712684065106424,0.04667453095316887,-9.218975901603699e-05
44,forecast_load_mw_day_ahead,-0.004326801523612764,0.04656437039375305,-0.00020235031843185425
