confidential_field,test_r2,test_mse,used_in_loss
metered_load_mw,0.9756610989570618,0.010535313747823238,True
da_as_total_mw_primary_reserve,0.960966169834137,0.05404940992593765,True
total_gen,0.9590822458267212,0.01872236840426922,True
da_as_total_mw_synchronized_reserve,0.9222976565361023,0.06530055403709412,True
total_lmp_da,0.8982477188110352,0.044238265603780746,True
total_losses,0.6956095695495605,0.2673661708831787,True
congestion_price_rt,0.4744042158126831,0.8599586486816406,True
marginal_loss_price_da,0.47110646963119507,0.2900330424308777,True
da_as_total_mw_thirty_minutes_reserve,0.4315701723098755,0.4084160029888153,True
congestion_price_da,0.2573174834251404,1.2606629133224487,True
gross_actual_interchange_mw,-0.5551137924194336,0.9090884923934937,False
net_actual_interchange_mw,-1.9484992027282715,2.277147054672241,False
