target_field,degree,attention_entropy,attention_entropy_normalized
net_actual_interchange_mw,8,2.021869421005249,0.9723136623364376
gross_actual_interchange_mw,9,2.153198719024658,0.9799629683894509
total_gen,27,3.002200126647949,0.9109067738196742
metered_load_mw,26,3.0419986248016357,0.9336735696140316
total_losses,18,2.6414811611175537,0.9138897631079219
congestion_price_da,6,1.703216791152954,0.9505833904629801
congestion_price_rt,11,1.9613441228866577,0.8179440299733137
marginal_loss_price_da,20,2.6567044258117676,0.8868297241595567
total_lmp_da,31,3.1567513942718506,0.9192670811786379
da_as_total_mw_primary_reserve,9,1.78982675075531,0.8145852587017692
da_as_total_mw_synchronized_reserve,6,1.5368537902832031,0.8577344318126177
da_as_total_mw_thirty_minutes_reserve,17,2.4220283031463623,0.8548697217692848
