S,size,conf,v_audit,v_full
"(3, 7)",2,dam_schedule__mw__export__caiso_totals,0.568138837814331,0.568840742111206
"(3, 7)",2,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.7478269338607788,0.7707433700561523
"(3, 7)",2,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.43140649795532227,0.42740607261657715
"(3, 7)",2,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.39360344409942627,0.3797508478164673
"(3, 7)",2,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.3040192723274231,0.3187640905380249
"(3, 7)",2,dam_as_total_procured__mw__ru__as_caiso,0.3560267686843872,0.3383515477180481
"(3, 7)",2,dam_as_total_procured__mw__rd__as_caiso,0.725361704826355,0.7185122966766357
"(3, 7)",2,dam_as_total_procured__mw__sr__as_caiso,0.1272781491279602,0.1659126877784729
"(3, 7)",2,dam_as_total_procured__mw__nr__as_caiso,0.22552675008773804,0.22548633813858032
"(3, 11)",2,actual_load__mw__ca_iso_tac,0.9173451662063599,0.9129880666732788
"(3, 11)",2,dam_schedule__mw__generation__caiso_totals,0.891488790512085,0.8914241790771484
"(3, 11)",2,dam_schedule__mw__import__caiso_totals,0.3730800151824951,0.3753455877304077
"(3, 11)",2,dam_schedule__mw__export__caiso_totals,0.5654566287994385,0.5654836893081665
"(3, 11)",2,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.7565622329711914,0.7737546563148499
"(3, 11)",2,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.4507032036781311,0.4447225332260132
"(3, 11)",2,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.39588117599487305,0.3814883232116699
"(3, 11)",2,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.3039005994796753,0.3097548484802246
"(3, 11)",2,dam_as_total_procured__mw__ru__as_caiso,0.40422892570495605,0.3833472728729248
"(3, 11)",2,dam_as_total_procured__mw__rd__as_caiso,0.7719183564186096,0.7632051110267639
"(3, 11)",2,dam_as_total_procured__mw__sr__as_caiso,0.13714033365249634,0.17328107357025146
"(3, 11)",2,dam_as_total_procured__mw__nr__as_caiso,0.2223256230354309,0.2275547981262207
"(3, 15)",2,actual_load__mw__ca_iso_tac,0.9228009581565857,0.921830415725708
"(3, 15)",2,dam_schedule__mw__generation__caiso_totals,0.8916901350021362,0.8917326927185059
"(3, 15)",2,dam_schedule__mw__import__caiso_totals,0.370430052280426,0.3743358254432678
"(3, 15)",2,dam_schedule__mw__export__caiso_totals,0.5668468475341797,0.566108226776123
"(3, 15)",2,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.7906496524810791,0.8048726320266724
"(3, 15)",2,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.4902571439743042,0.4890184998512268
"(3, 15)",2,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.4127076268196106,0.3982137441635132
"(3, 15)",2,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.31403809785842896,0.3182433843612671
"(3, 15)",2,dam_as_total_procured__mw__ru__as_caiso,0.42297691106796265,0.4049333333969116
"(3, 15)",2,dam_as_total_procured__mw__rd__as_caiso,0.7912527322769165,0.780159592628479
"(3, 15)",2,dam_as_total_procured__mw__sr__as_caiso,0.1404503583908081,0.17648249864578247
"(3, 15)",2,dam_as_total_procured__mw__nr__as_caiso,0.24375438690185547,0.24841582775115967
"(3, 19)",2,actual_load__mw__ca_iso_tac,0.8493843078613281,0.8481388688087463
"(3, 19)",2,dam_schedule__mw__generation__caiso_totals,0.8297849297523499,0.8336928486824036
"(3, 19)",2,dam_schedule__mw__import__caiso_totals,0.27909982204437256,0.293504536151886
"(3, 19)",2,dam_schedule__mw__export__caiso_totals,0.5249149799346924,0.5110421776771545
"(3, 19)",2,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.956555187702179,0.9562068581581116
"(3, 19)",2,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.3449769616127014,0.33201056718826294
"(3, 19)",2,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.470071017742157,0.4725968837738037
"(3, 19)",2,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.30591028928756714,0.276003360748291
"(3, 19)",2,dam_as_total_procured__mw__ru__as_caiso,0.202356219291687,0.18694519996643066
"(3, 19)",2,dam_as_total_procured__mw__rd__as_caiso,0.43907153606414795,0.4431431293487549
"(3, 19)",2,dam_as_total_procured__mw__sr__as_caiso,0.13784897327423096,0.14851272106170654
"(3, 19)",2,dam_as_total_procured__mw__nr__as_caiso,0.23503077030181885,0.23279452323913574
"(3, 23)",2,actual_load__mw__ca_iso_tac,0.8348689675331116,0.8343676328659058
"(3, 23)",2,dam_schedule__mw__generation__caiso_totals,0.8057928085327148,0.8090511560440063
"(3, 23)",2,dam_schedule__mw__import__caiso_totals,0.2528298497200012,0.2594960331916809
"(3, 23)",2,dam_schedule__mw__export__caiso_totals,0.48233145475387573,0.47231578826904297
"(3, 23)",2,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.8771607875823975,0.880239725112915
"(3, 23)",2,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.43846434354782104,0.43459922075271606
"(3, 23)",2,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.3935592770576477,0.39525121450424194
"(3, 23)",2,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.4950922131538391,0.4820559024810791
"(3, 23)",2,dam_as_total_procured__mw__ru__as_caiso,0.1992732286453247,0.18427711725234985
"(3, 23)",2,dam_as_total_procured__mw__rd__as_caiso,0.4333133101463318,0.44227731227874756
"(3, 23)",2,dam_as_total_procured__mw__sr__as_caiso,0.11096316576004028,0.1177513599395752
"(3, 23)",2,dam_as_total_procured__mw__nr__as_caiso,0.2304515242576599,0.2302970290184021
"(3, 27)",2,actual_load__mw__ca_iso_tac,0.7932424545288086,0.7901521921157837
"(3, 27)",2,dam_schedule__mw__generation__caiso_totals,0.7590320110321045,0.7698551416397095
"(3, 27)",2,dam_schedule__mw__import__caiso_totals,0.25954145193099976,0.2610149383544922
"(3, 27)",2,dam_schedule__mw__export__caiso_totals,0.4071637988090515,0.40835022926330566
"(3, 27)",2,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.4907463788986206,0.5041136741638184
"(3, 27)",2,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.1712327003479004,0.16809046268463135
"(3, 27)",2,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.40316474437713623,0.39371979236602783
"(3, 27)",2,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.15645819902420044,0.16659462451934814
"(3, 27)",2,dam_as_total_procured__mw__ru__as_caiso,0.12412339448928833,0.12569206953048706
"(3, 27)",2,dam_as_total_procured__mw__rd__as_caiso,0.2427496314048767,0.2478504776954651
"(3, 27)",2,dam_as_total_procured__mw__sr__as_caiso,0.11820805072784424,0.12341231107711792
"(3, 27)",2,dam_as_total_procured__mw__nr__as_caiso,0.21057915687561035,0.21837693452835083
"(3, 31)",2,actual_load__mw__ca_iso_tac,0.7663852572441101,0.7621250152587891
"(3, 31)",2,dam_schedule__mw__generation__caiso_totals,0.7224739193916321,0.7301418781280518
"(3, 31)",2,dam_schedule__mw__import__caiso_totals,0.1576094627380371,0.16052860021591187
"(3, 31)",2,dam_schedule__mw__export__caiso_totals,0.37155503034591675,0.363705039024353
"(3, 31)",2,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.4170456528663635,0.43194931745529175
"(3, 31)",2,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.07498669624328613,0.07418465614318848
"(3, 31)",2,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.3355752229690552,0.3295510411262512
"(3, 31)",2,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.08797317743301392,0.10392975807189941
"(3, 31)",2,dam_as_total_procured__mw__ru__as_caiso,0.07370012998580933,0.06817656755447388
"(3, 31)",2,dam_as_total_procured__mw__rd__as_caiso,0.1125020980834961,0.11630725860595703
"(3, 31)",2,dam_as_total_procured__mw__sr__as_caiso,0.06474524736404419,0.06764483451843262
"(3, 31)",2,dam_as_total_procured__mw__nr__as_caiso,0.207292377948761,0.21210873126983643
"(3, 35)",2,actual_load__mw__ca_iso_tac,0.8689624071121216,0.8678430318832397
"(3, 35)",2,dam_schedule__mw__generation__caiso_totals,0.843034029006958,0.8491897583007812
"(3, 35)",2,dam_schedule__mw__import__caiso_totals,0.33927881717681885,0.3402780294418335
"(3, 35)",2,dam_schedule__mw__export__caiso_totals,0.48958855867385864,0.49275821447372437
"(3, 35)",2,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.6734066605567932,0.6838760375976562
"(3, 35)",2,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.41271597146987915,0.3982192277908325
"(3, 35)",2,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.36323195695877075,0.3593919277191162
"(3, 35)",2,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.26356685161590576,0.2779531478881836
"(3, 35)",2,dam_as_total_procured__mw__ru__as_caiso,0.4202086329460144,0.4259124994277954
"(3, 35)",2,dam_as_total_procured__mw__rd__as_caiso,0.9782974720001221,0.9765093922615051
"(3, 35)",2,dam_as_total_procured__mw__sr__as_caiso,0.11181402206420898,0.14088797569274902
"(3, 35)",2,dam_as_total_procured__mw__nr__as_caiso,0.21063882112503052,0.21311044692993164
"(3, 39)",2,actual_load__mw__ca_iso_tac,0.7732106447219849,0.7731115818023682
"(3, 39)",2,dam_schedule__mw__generation__caiso_totals,0.740493893623352,0.7508475184440613
"(3, 39)",2,dam_schedule__mw__import__caiso_totals,0.16594332456588745,0.17237389087677002
"(3, 39)",2,dam_schedule__mw__export__caiso_totals,0.39603906869888306,0.3853778839111328
"(3, 39)",2,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.450888991355896,0.47976088523864746
"(3, 39)",2,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.12025183439254761,0.12822943925857544
"(3, 39)",2,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.34767740964889526,0.3461470603942871
"(3, 39)",2,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.1206364631652832,0.14173930883407593
"(3, 39)",2,dam_as_total_procured__mw__ru__as_caiso,0.1350420117378235,0.12383013963699341
"(3, 39)",2,dam_as_total_procured__mw__rd__as_caiso,0.16121739149093628,0.18061691522598267
"(3, 39)",2,dam_as_total_procured__mw__sr__as_caiso,0.07686638832092285,0.08346915245056152
"(3, 39)",2,dam_as_total_procured__mw__nr__as_caiso,0.22493451833724976,0.2240159511566162
"(3, 43)",2,actual_load__mw__ca_iso_tac,0.8241323828697205,0.8250885009765625
"(3, 43)",2,dam_schedule__mw__generation__caiso_totals,0.8030304908752441,0.8042119145393372
"(3, 43)",2,dam_schedule__mw__import__caiso_totals,0.2691912055015564,0.2617400288581848
"(3, 43)",2,dam_schedule__mw__export__caiso_totals,0.42781126499176025,0.43143266439437866
"(3, 43)",2,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.5477008819580078,0.5666216611862183
"(3, 43)",2,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.20447134971618652,0.20360732078552246
"(3, 43)",2,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.3494182229042053,0.3398279547691345
"(3, 43)",2,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.15393531322479248,0.17517560720443726
"(3, 43)",2,dam_as_total_procured__mw__ru__as_caiso,0.10969406366348267,0.10339272022247314
"(3, 43)",2,dam_as_total_procured__mw__rd__as_caiso,0.25223565101623535,0.2687326669692993
"(3, 43)",2,dam_as_total_procured__mw__sr__as_caiso,0.07938146591186523,0.10152465105056763
"(3, 43)",2,dam_as_total_procured__mw__nr__as_caiso,0.2183125615119934,0.22498416900634766
"(4, 8)",2,actual_load__mw__ca_iso_tac,0.5430430769920349,0.5486983060836792
"(4, 8)",2,dam_schedule__mw__generation__caiso_totals,0.643067479133606,0.6353982090950012
"(4, 8)",2,dam_schedule__mw__import__caiso_totals,0.03340339660644531,0.029797732830047607
"(4, 8)",2,dam_schedule__mw__export__caiso_totals,0.5727980136871338,0.5629116892814636
"(4, 8)",2,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.025592446327209473,0.04029804468154907
"(4, 8)",2,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.06312185525894165,0.07717251777648926
"(4, 8)",2,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.12539249658584595,0.1413404941558838
"(4, 8)",2,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.03434079885482788,0.04261791706085205
"(4, 8)",2,dam_as_total_procured__mw__ru__as_caiso,0.0802270770072937,0.08429288864135742
"(4, 8)",2,dam_as_total_procured__mw__rd__as_caiso,0.13185638189315796,0.13854765892028809
"(4, 8)",2,dam_as_total_procured__mw__sr__as_caiso,0.06455576419830322,0.07577216625213623
"(4, 8)",2,dam_as_total_procured__mw__nr__as_caiso,0.12303179502487183,0.10962963104248047
"(4, 12)",2,actual_load__mw__ca_iso_tac,0.5291314721107483,0.5412040948867798
"(4, 12)",2,dam_schedule__mw__generation__caiso_totals,0.6321210265159607,0.6324108839035034
"(4, 12)",2,dam_schedule__mw__import__caiso_totals,0.038323819637298584,0.035303711891174316
"(4, 12)",2,dam_schedule__mw__export__caiso_totals,0.5540725588798523,0.5402497053146362
"(4, 12)",2,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.025916635990142822,0.035288453102111816
"(4, 12)",2,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.0307580828666687,0.03597748279571533
"(4, 12)",2,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.10705220699310303,0.1180461049079895
"(4, 12)",2,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.01873856782913208,0.02033764123916626
"(4, 12)",2,dam_as_total_procured__mw__ru__as_caiso,0.05333632230758667,0.05152463912963867
"(4, 12)",2,dam_as_total_procured__mw__rd__as_caiso,0.11845791339874268,0.11390107870101929
"(4, 12)",2,dam_as_total_procured__mw__sr__as_caiso,0.05797386169433594,0.0742483139038086
"(4, 12)",2,dam_as_total_procured__mw__nr__as_caiso,0.11205893754959106,0.1026993989944458
"(4, 16)",2,actual_load__mw__ca_iso_tac,0.5329922437667847,0.5409030914306641
"(4, 16)",2,dam_schedule__mw__generation__caiso_totals,0.6352922320365906,0.6313998699188232
"(4, 16)",2,dam_schedule__mw__import__caiso_totals,0.04678589105606079,0.04004544019699097
"(4, 16)",2,dam_schedule__mw__export__caiso_totals,0.5617870092391968,0.5460700988769531
"(4, 16)",2,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.05039125680923462,0.05551880598068237
"(4, 16)",2,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.03128838539123535,0.038004279136657715
"(4, 16)",2,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.11354702711105347,0.11917155981063843
"(4, 16)",2,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.016364634037017822,0.018519937992095947
"(4, 16)",2,dam_as_total_procured__mw__ru__as_caiso,0.06614130735397339,0.06477957963943481
"(4, 16)",2,dam_as_total_procured__mw__rd__as_caiso,0.12957298755645752,0.12540769577026367
"(4, 16)",2,dam_as_total_procured__mw__sr__as_caiso,0.05455732345581055,0.07762384414672852
"(4, 16)",2,dam_as_total_procured__mw__nr__as_caiso,0.1324315071105957,0.12358945608139038
"(4, 20)",2,actual_load__mw__ca_iso_tac,0.6051483154296875,0.6146860122680664
"(4, 20)",2,dam_schedule__mw__generation__caiso_totals,0.6865779161453247,0.6949911713600159
"(4, 20)",2,dam_schedule__mw__import__caiso_totals,0.23516243696212769,0.25831764936447144
"(4, 20)",2,dam_schedule__mw__export__caiso_totals,0.6750545501708984,0.653058648109436
"(4, 20)",2,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.790332019329071,0.7921318411827087
"(4, 20)",2,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.17785745859146118,0.17730391025543213
"(4, 20)",2,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.4667118191719055,0.47488951683044434
"(4, 20)",2,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.17707598209381104,0.1512587070465088
"(4, 20)",2,dam_as_total_procured__mw__ru__as_caiso,0.2191813588142395,0.20562845468521118
"(4, 20)",2,dam_as_total_procured__mw__rd__as_caiso,0.40456056594848633,0.4123329520225525
"(4, 20)",2,dam_as_total_procured__mw__sr__as_caiso,0.09786587953567505,0.11256659030914307
"(4, 20)",2,dam_as_total_procured__mw__nr__as_caiso,0.16420525312423706,0.16041553020477295
"(4, 24)",2,actual_load__mw__ca_iso_tac,0.608683705329895,0.6137419939041138
"(4, 24)",2,dam_schedule__mw__generation__caiso_totals,0.6750810146331787,0.6833518743515015
"(4, 24)",2,dam_schedule__mw__import__caiso_totals,0.24602800607681274,0.2633911371231079
"(4, 24)",2,dam_schedule__mw__export__caiso_totals,0.6462899446487427,0.6289920806884766
"(4, 24)",2,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.8112202882766724,0.8258523344993591
"(4, 24)",2,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.37719959020614624,0.4023117423057556
"(4, 24)",2,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.38013988733291626,0.388945996761322
"(4, 24)",2,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.375335156917572,0.3932368755340576
"(4, 24)",2,dam_as_total_procured__mw__ru__as_caiso,0.22563636302947998,0.2031133770942688
"(4, 24)",2,dam_as_total_procured__mw__rd__as_caiso,0.4698185920715332,0.4702865481376648
"(4, 24)",2,dam_as_total_procured__mw__sr__as_caiso,0.08241486549377441,0.10525596141815186
"(4, 24)",2,dam_as_total_procured__mw__nr__as_caiso,0.15039730072021484,0.1496734619140625
"(4, 28)",2,actual_load__mw__ca_iso_tac,0.8274429440498352,0.8333965539932251
"(4, 28)",2,dam_schedule__mw__generation__caiso_totals,0.846594512462616,0.8515028953552246
"(4, 28)",2,dam_schedule__mw__import__caiso_totals,0.15390020608901978,0.14507615566253662
"(4, 28)",2,dam_schedule__mw__export__caiso_totals,0.5817989706993103,0.5777551531791687
"(4, 28)",2,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.3170100450515747,0.3297916054725647
"(4, 28)",2,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.12893229722976685,0.1400025486946106
"(4, 28)",2,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.266288697719574,0.273032546043396
"(4, 28)",2,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.13378095626831055,0.13696777820587158
"(4, 28)",2,dam_as_total_procured__mw__ru__as_caiso,0.14097964763641357,0.13139259815216064
"(4, 28)",2,dam_as_total_procured__mw__rd__as_caiso,0.21536105871200562,0.21055257320404053
"(4, 28)",2,dam_as_total_procured__mw__sr__as_caiso,0.0809621810913086,0.10114872455596924
"(4, 28)",2,dam_as_total_procured__mw__nr__as_caiso,0.19558221101760864,0.192166268825531
"(4, 32)",2,actual_load__mw__ca_iso_tac,0.5272278785705566,0.5361415147781372
"(4, 32)",2,dam_schedule__mw__generation__caiso_totals,0.6374022960662842,0.6365636587142944
"(4, 32)",2,dam_schedule__mw__import__caiso_totals,0.08236241340637207,0.07624727487564087
"(4, 32)",2,dam_schedule__mw__export__caiso_totals,0.5730539560317993,0.5579062700271606
"(4, 32)",2,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.167952299118042,0.14264583587646484
"(4, 32)",2,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.1484231948852539,0.12145239114761353
"(4, 32)",2,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.11092162132263184,0.11161202192306519
"(4, 32)",2,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.07990920543670654,0.07151538133621216
"(4, 32)",2,dam_as_total_procured__mw__ru__as_caiso,0.3540250062942505,0.3547895550727844
"(4, 32)",2,dam_as_total_procured__mw__rd__as_caiso,0.35759294033050537,0.33310145139694214
"(4, 32)",2,dam_as_total_procured__mw__sr__as_caiso,0.06039947271347046,0.07904958724975586
"(4, 32)",2,dam_as_total_procured__mw__nr__as_caiso,0.11480951309204102,0.11086839437484741
"(4, 36)",2,actual_load__mw__ca_iso_tac,0.7622244358062744,0.7727802395820618
"(4, 36)",2,dam_schedule__mw__generation__caiso_totals,0.7606698274612427,0.7717559933662415
"(4, 36)",2,dam_schedule__mw__import__caiso_totals,0.12478071451187134,0.13334083557128906
"(4, 36)",2,dam_schedule__mw__export__caiso_totals,0.5900245904922485,0.5813260078430176
"(4, 36)",2,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.13322293758392334,0.1640802025794983
"(4, 36)",2,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.0692628026008606,0.08614516258239746
"(4, 36)",2,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.1509045958518982,0.16201746463775635
"(4, 36)",2,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.03868579864501953,0.04654514789581299
"(4, 36)",2,dam_as_total_procured__mw__ru__as_caiso,0.06889504194259644,0.08053398132324219
"(4, 36)",2,dam_as_total_procured__mw__rd__as_caiso,0.16587549448013306,0.1795911192893982
"(4, 36)",2,dam_as_total_procured__mw__sr__as_caiso,0.16835099458694458,0.17995798587799072
"(4, 36)",2,dam_as_total_procured__mw__nr__as_caiso,0.4755570888519287,0.4702675938606262
"(4, 40)",2,actual_load__mw__ca_iso_tac,0.5490545630455017,0.5569336414337158
"(4, 40)",2,dam_schedule__mw__generation__caiso_totals,0.6462633609771729,0.6465054750442505
"(4, 40)",2,dam_schedule__mw__import__caiso_totals,0.03653305768966675,0.05638307332992554
"(4, 40)",2,dam_schedule__mw__export__caiso_totals,0.5706993341445923,0.5622155666351318
"(4, 40)",2,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.22103840112686157,0.24414372444152832
"(4, 40)",2,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.09480035305023193,0.11128950119018555
"(4, 40)",2,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.1668105125427246,0.18060189485549927
"(4, 40)",2,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.057404160499572754,0.07003819942474365
"(4, 40)",2,dam_as_total_procured__mw__ru__as_caiso,0.09189146757125854,0.08811986446380615
"(4, 40)",2,dam_as_total_procured__mw__rd__as_caiso,0.1445605754852295,0.1538793444633484
"(4, 40)",2,dam_as_total_procured__mw__sr__as_caiso,0.05690157413482666,0.07629406452178955
"(4, 40)",2,dam_as_total_procured__mw__nr__as_caiso,0.12582898139953613,0.11365854740142822
"(5, 6)",2,actual_load__mw__ca_iso_tac,0.6556270122528076,0.6709722280502319
"(5, 6)",2,dam_schedule__mw__generation__caiso_totals,0.7239935398101807,0.7276387214660645
"(5, 6)",2,dam_schedule__mw__import__caiso_totals,0.13932794332504272,0.13189178705215454
"(5, 6)",2,dam_schedule__mw__export__caiso_totals,0.5768382549285889,0.5521367192268372
"(5, 6)",2,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.30061620473861694,0.3150278329849243
"(5, 6)",2,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.2162618637084961,0.21227741241455078
"(5, 6)",2,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.15995317697525024,0.17407011985778809
"(5, 6)",2,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.1869715452194214,0.20274269580841064
"(5, 6)",2,dam_as_total_procured__mw__ru__as_caiso,0.09919047355651855,0.10880374908447266
"(5, 6)",2,dam_as_total_procured__mw__rd__as_caiso,0.2065628170967102,0.20897012948989868
"(5, 6)",2,dam_as_total_procured__mw__sr__as_caiso,0.09921520948410034,0.11567139625549316
"(5, 6)",2,dam_as_total_procured__mw__nr__as_caiso,0.1589655876159668,0.15035873651504517
"(5, 10)",2,actual_load__mw__ca_iso_tac,0.6588956117630005,0.6655942797660828
"(5, 10)",2,dam_schedule__mw__generation__caiso_totals,0.7229825258255005,0.7200677990913391
"(5, 10)",2,dam_schedule__mw__import__caiso_totals,0.06928485631942749,0.06424158811569214
"(5, 10)",2,dam_schedule__mw__export__caiso_totals,0.5598939657211304,0.5311969518661499
"(5, 10)",2,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.14044439792633057,0.15784132480621338
"(5, 10)",2,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.06606191396713257,0.05958092212677002
"(5, 10)",2,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.1358414888381958,0.1502053141593933
"(5, 10)",2,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.05340933799743652,0.06453162431716919
"(5, 10)",2,dam_as_total_procured__mw__ru__as_caiso,0.05907618999481201,0.06258785724639893
"(5, 10)",2,dam_as_total_procured__mw__rd__as_caiso,0.043459177017211914,0.04678237438201904
"(5, 10)",2,dam_as_total_procured__mw__sr__as_caiso,0.09123736619949341,0.1126631498336792
"(5, 10)",2,dam_as_total_procured__mw__nr__as_caiso,0.1613195538520813,0.15772885084152222
"(5, 14)",2,actual_load__mw__ca_iso_tac,0.6544175148010254,0.6721262335777283
"(5, 14)",2,dam_schedule__mw__generation__caiso_totals,0.7234995365142822,0.7258126735687256
"(5, 14)",2,dam_schedule__mw__import__caiso_totals,0.05665355920791626,0.05416220426559448
"(5, 14)",2,dam_schedule__mw__export__caiso_totals,0.5551087856292725,0.5331041812896729
"(5, 14)",2,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.14450031518936157,0.1642552614212036
"(5, 14)",2,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.08675634860992432,0.09097182750701904
"(5, 14)",2,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.16603589057922363,0.18492919206619263
"(5, 14)",2,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.07371050119400024,0.08300024271011353
"(5, 14)",2,dam_as_total_procured__mw__ru__as_caiso,0.06373172998428345,0.06582188606262207
"(5, 14)",2,dam_as_total_procured__mw__rd__as_caiso,0.05298858880996704,0.06480836868286133
"(5, 14)",2,dam_as_total_procured__mw__sr__as_caiso,0.09378284215927124,0.11626756191253662
"(5, 14)",2,dam_as_total_procured__mw__nr__as_caiso,0.1547006368637085,0.152340829372406
"(5, 18)",2,actual_load__mw__ca_iso_tac,0.647834837436676,0.6565940380096436
"(5, 18)",2,dam_schedule__mw__generation__caiso_totals,0.7188596725463867,0.7137011885643005
