S,conf,syn_search,syn_audit,se,p@0.0,q@0.0,rej@0.0,p@0.05,q@0.05,rej@0.05,p@0.1,q@0.1,rej@0.1,p@0.15,q@0.15,rej@0.15
"(3, 23, 25)",9,0.10398227776616908,0.07138061021482221,0.010096948042886451,1.2614818570907546e-12,1.6700762926461148e-11,True,0.017201497949478308,0.09900766572920065,False,0.9976695480342683,1.0,False,0.999999999999993,1.0,False
"(5, 35, 37)",4,0.05617473536883266,0.07137847822823265,0.013055306571668533,2.7321721562123726e-08,1.394408016835324e-07,True,0.05087997730617812,0.23140605063290623,False,0.9857342607909636,1.0,False,0.9999999988837621,1.0,False
"(2, 9, 29)",3,0.04723243626276463,0.07136674052021887,0.016331800221088977,6.709830105702696e-06,2.1454608865264726e-05,True,0.09550230813048415,0.36843360584914997,False,0.9601008655245795,1.0,False,0.9999991771922788,1.0,False
"(0, 20, 33)",3,0.06738829674613378,0.07135338698503438,0.01594049522670651,4.129045156285527e-06,1.3781520677884455e-05,True,0.09030916589405905,0.35396702962442084,False,0.9637245684227451,1.0,False,0.9999995448482831,1.0,False
"(9, 16, 27)",4,0.05346578274820202,0.07132547444652464,0.007192203646969867,1.0584353644087161e-22,8.056274693235079e-21,True,0.0015404318450454066,0.014397656567241613,True,0.9999646767298234,1.0,False,1.0,1.0,False
"(28, 37, 43)",4,0.10815065117262568,0.07129562948110794,0.014241480617033488,3.154506248998727e-07,1.297865199184192e-06,True,0.06753554515074832,0.2870859573640881,False,0.977974207258714,1.0,False,0.999999980299019,1.0,False
"(6, 24, 41)",9,0.03786466096751384,0.07129560071854812,0.01622120351781206,5.981125036020973e-06,1.931578151110992e-05,True,0.09473611274038746,0.3663314093820997,False,0.9614833189147645,1.0,False,0.999999315284761,1.0,False
"(25, 34, 38)",0,0.07878394108669362,0.07127989885789174,0.019877725763937037,0.00017413359226842246,0.0004147887223026955,True,0.14228692608008456,0.4965607507258603,False,0.9256286011710935,1.0,False,0.9999605419751176,1.0,False
"(0, 16, 33)",4,0.06216341438417461,0.07127252546931763,0.007479888572882587,3.718420238065617e-21,2.3120543489643677e-19,True,0.0022624836028404846,0.01948266114175512,True,0.9999357028480328,1.0,False,1.0,1.0,False
"(0, 14, 20)",9,0.06495482896818416,0.0712713925749648,0.014882458892317077,9.337974708930721e-07,3.524426818041564e-06,True,0.07657942486706522,0.31283710763091044,False,0.9731113270871358,1.0,False,0.9999999283830471,1.0,False
"(4, 5, 33)",4,0.08071545343584285,0.07124071537107839,0.01287606006237783,1.901253940183321e-08,1.0064031648196605e-07,True,0.04962952632977643,0.227122821945943,False,0.9871592804958252,1.0,False,0.9999999993702836,1.0,False
"(16, 20, 37)",9,0.06749097180443775,0.0712327932840206,0.014116933446441594,2.5748052337420586e-07,1.0770916145192616e-06,True,0.066402948909472,0.28323370542900067,False,0.9791136002103248,1.0,False,0.9999999853683748,1.0,False
"(1, 24, 37)",2,0.05062796247970047,0.0712258370944781,0.014741442413390995,7.569098047045187e-07,2.8980958235058244e-06,True,0.07507100144730967,0.30867443128474675,False,0.9744197649375662,1.0,False,0.9999999463430481,1.0,False
"(13, 20, 33)",0,0.07554933058349678,0.07122482110941686,0.013753778783894855,1.2932421726761635e-07,5.730244006330916e-07,True,0.06151216321950772,0.2678944721075831,False,0.9816919423640222,1.0,False,0.9999999936855867,1.0,False
"(2, 25, 36)",9,0.09756995572412974,0.07121907083060532,0.012211806543805348,3.4468840739239762e-09,2.1222934762923823e-08,True,0.04125952989342318,0.19668049216377445,False,0.9907103362232768,1.0,False,0.9999999999220769,1.0,False
"(3, 5, 24)",5,0.06847245983447481,0.07121305113745337,0.017747013014181797,3.171852323396881e-05,8.803020153199558e-05,True,0.11609274238306116,0.42761756230981174,False,0.9474856334288406,1.0,False,0.9999951107922619,1.0,False
"(0, 4, 43)",9,0.08877465229473702,0.07119589418300189,0.016888479851598952,1.3308579860391425e-05,4.0084295799337625e-05,True,0.10484231654125768,0.3953677791208476,False,0.9558351150241988,1.0,False,0.9999983079477952,1.0,False
"(4, 24, 43)",2,0.0496108948181373,0.0711938191484646,0.01447715555609592,4.934656971666677e-07,1.95848357604895e-06,True,0.07172406391311704,0.2994683172967598,False,0.9765877878550965,1.0,False,0.9999999688369422,1.0,False
"(5, 13, 37)",0,0.06125882567843133,0.07119028514146518,0.00806059400922301,1.6210695002577923e-18,7.156481487138067e-17,True,0.004333596602332179,0.03249952061228051,True,0.9998179201129438,1.0,False,1.0,1.0,False
"(10, 24, 29)",0,0.055145185361557325,0.07117891635588514,0.014570461670577893,5.805624387546302e-07,2.274170049945674e-06,True,0.07315528554571074,0.30343520255790574,False,0.9759336090827367,1.0,False,0.99999996249263,1.0,False
"(22, 27, 28)",9,0.06817547475808294,0.07115391585350286,0.01357555112548067,9.284462209215512e-08,4.259210858983382e-07,True,0.059709581377212974,0.26176553980794726,False,0.9831071297371987,1.0,False,0.9999999960344294,1.0,False
"(5, 15, 41)",0,0.05714686205208719,0.07115344995795532,0.010127370383026945,1.7066312502563281e-12,2.1901767711622876e-11,True,0.018462005579610672,0.10471554685069111,False,0.9977684574086867,1.0,False,0.999999999999993,1.0,False
"(29, 37, 39)",9,0.07473669792518622,0.07115210184333132,0.016690380346684887,1.0805952734363574e-05,3.30517408808109e-05,True,0.1026327113976317,0.3891404608503391,False,0.9579250489448022,1.0,False,0.9999987199710587,1.0,False
"(2, 25, 43)",7,0.05492998165903562,0.0711277465243791,0.016584140664646183,9.637808770185542e-06,2.9830133057335197e-05,True,0.10144965950911591,0.38557092111424246,False,0.9590367582302303,1.0,False,0.9999989026205214,1.0,False
"(5, 15, 35)",6,0.06535624953394836,0.07112126726255799,0.017657503921888824,2.9767251823706834e-05,8.308482258233368e-05,True,0.11592471145227379,0.4274239639403993,False,0.9489068821662352,1.0,False,0.9999956945250768,1.0,False
"(4, 20, 35)",0,0.08641481034526721,0.07110945458758611,0.00945625599029291,5.0729182151065416e-14,9.131293676247076e-13,True,0.01288105979832512,0.07861601657558429,False,0.9988526114519625,1.0,False,0.9999999999999999,1.0,False
"(13, 22, 33)",0,0.07489325251109658,0.07109756867739955,0.01502109695404709,1.2252822828418799e-06,4.525275670373078e-06,True,0.0801993749370716,0.3225510238890302,False,0.9727220075709725,1.0,False,0.999999912634094,1.0,False
"(5, 8, 13)",6,0.05768319902835961,0.07109522899667625,0.013286336229095447,5.158623363724605e-08,2.47988413173026e-07,True,0.05629357194385664,0.2501852573236367,False,0.9851153595171838,1.0,False,0.9999999981626293,1.0,False
"(6, 24, 37)",9,0.08072152265357568,0.07108536049654944,0.01373584121480303,1.316467109636667e-07,5.823410287250507e-07,True,0.0625052849847281,0.2704410304925642,False,0.9822613910277589,1.0,False,0.9999999942950448,1.0,False
"(5, 8, 11)",6,0.08347830065750994,0.07108252980462051,0.015427854696464518,2.237480664545049e-06,7.860263639584782e-06,True,0.08600474246224424,0.34011549990145196,False,0.9694487395527115,1.0,False,0.9999998200019363,1.0,False
"(37, 40, 43)",3,0.03740614300118772,0.07106429397125555,0.03271955860757636,0.015020403429790616,0.023425603276512826,True,0.259914526158765,0.7602086349060866,False,0.8116664398018913,1.0,False,0.9920096361136878,1.0,False
"(26, 28, 32)",9,0.09638172915439103,0.07105852025977603,0.013082377107097212,3.325891844400777e-08,1.6678573111413817e-07,True,0.05385385123857702,0.2421046862877509,False,0.9864391536216481,1.0,False,0.9999999989615117,1.0,False
"(19, 23, 33)",5,0.05890194536237703,0.0710508425721544,0.015835822140716778,3.9340364802587585e-06,1.3187137217045558e-05,True,0.09198744971512887,0.3589516158005795,False,0.9661174272195783,1.0,False,0.9999996495045338,1.0,False
"(0, 4, 33)",0,0.057512363657672205,0.07104525157874712,0.008134282017715905,3.686881289328177e-18,1.545223284679189e-16,True,0.00489110033808746,0.035927749793472165,True,0.999807633891077,1.0,False,1.0,1.0,False
"(18, 19, 36)",2,0.04427884601979293,0.07103855404039909,0.01451255872599249,5.528083341386e-07,2.173810444575896e-06,True,0.07369386328280701,0.30490519378865855,False,0.9769084035937127,1.0,False,0.9999999683922377,1.0,False
"(20, 25, 27)",9,0.08636038821076086,0.07103322371008979,0.010153548912626608,2.097797805117561e-12,2.653604023971058e-11,True,0.019253203566676577,0.10859856389994232,False,0.9977995968459782,1.0,False,0.9999999999999926,1.0,False
"(2, 22, 38)",2,0.08163306446143082,0.07101937778573526,0.015471655845586779,2.4259694454674336e-06,8.435163910677523e-06,True,0.08725805065381274,0.3445574307868503,False,0.96936423403916,1.0,False,0.9999998100211626,1.0,False
"(5, 27, 36)",8,0.06708674215078181,0.07101747123233318,0.01612786411609404,5.762759271767666e-06,1.8674329286834102e-05,True,0.09637174323114887,0.3709233848745526,False,0.9637206082321785,1.0,False,0.9999994535066734,1.0,False
"(1, 8, 15)",6,0.09392144592324947,0.07101406245520368,0.017777812338010172,3.42163119218179e-05,9.448724668318521e-05,True,0.11870259102367212,0.43464117100290667,False,0.9483770248852572,1.0,False,0.9999951885590902,1.0,False
"(8, 38, 39)",3,0.0575087873204887,0.07100788788277577,0.014655544842128597,7.082460970442563e-07,2.7299218012963126e-06,True,0.07598513327964891,0.3111772124785622,False,0.9759441255653075,1.0,False,0.9999999582314744,1.0,False
"(2, 27, 28)",9,0.07669684778309338,0.0709973774463471,0.014482072643469719,5.325788157257061e-07,2.0998731275591697e-06,True,0.07366479753215087,0.3048801807861894,False,0.9772898962049061,1.0,False,0.9999999707807595,1.0,False
"(26, 37, 43)",4,0.06214334103046282,0.07097698828291964,0.01352320139994736,8.935776437874073e-08,4.1077897654704693e-07,True,0.06054962265058822,0.2645710277281075,False,0.9839782996939627,1.0,False,0.9999999967778317,1.0,False
"(22, 29, 43)",2,0.05130912959534184,0.07096445187295798,0.012041108873926565,2.401956455147725e-09,1.5319613037503962e-08,True,0.040952936449544515,0.195593469288773,False,0.9919850624865213,1.0,False,0.9999999999622897,1.0,False
"(10, 11, 38)",3,0.055395732523123686,0.07095176524197681,0.013308473268522442,5.7369506700977135e-08,2.736052382959097e-07,True,0.0578279226330535,0.25539449275227183,False,0.9853819035442195,1.0,False,0.9999999981724391,1.0,False
"(13, 22, 26)",2,0.06575506072339476,0.07093741673327444,0.013073159449397404,3.426391220114601e-08,1.7117738709618173e-07,True,0.05474747735385842,0.24553863531137854,False,0.986809365156541,1.0,False,0.999999999042805,1.0,False
"(23, 25, 34)",1,0.05367104903095188,0.07093597297802778,0.017868571258331037,3.7910776388937435e-05,0.00010365200712119887,True,0.12077255249928931,0.440636827906498,False,0.9479626322639219,1.0,False,0.9999947711681041,1.0,False
"(16, 21, 36)",0,0.06974521119765242,0.07092788816035892,0.0171938750985461,1.969106671183731e-05,5.695315298789546e-05,True,0.11187933640842791,0.4165673127335449,False,0.9544473085246717,1.0,False,0.999997670115757,1.0,False
"(15, 27, 28)",5,0.054422346987777925,0.07091753454148624,0.019507457752806226,0.0001441564646714804,0.00034935218872677394,True,0.14189514691699487,0.49571599202550254,False,0.9318774716432124,1.0,False,0.9999733359611739,1.0,False
"(5, 35, 36)",4,0.057992748779240655,0.07091539585297917,0.013584346997646842,1.037467806638882e-07,4.703945097954589e-07,True,0.06194148204851168,0.2689051645414765,False,0.9837723249110405,1.0,False,0.9999999963407821,1.0,False
"(21, 38, 43)",0,0.05419055900850345,0.07090029757366083,0.01947211407618903,0.0001410259252785078,0.0003423290605550875,True,0.14165714907635324,0.49553810944723253,False,0.9323477089033481,1.0,False,0.9999742491864915,1.0,False
"(4, 6, 38)",6,0.08445883218974548,0.0708994415822044,0.014527475246195302,5.945619901713981e-07,2.3269441482949163e-06,True,0.07524945330704105,0.30891103474841075,False,0.9773158330284802,1.0,False,0.9999999690771076,1.0,False
"(2, 19, 33)",2,0.08756607906535596,0.07089794974345452,0.014782941135352567,9.024142251207429e-07,3.417664854875356e-06,True,0.07885087214040887,0.31945578177656014,False,0.9753964080967086,1.0,False,0.999999948385139,1.0,False
"(13, 15, 33)",1,0.060524420725528216,0.07089380490041372,0.018202021300248263,5.161588615606973e-05,0.0001371590682686572,True,0.12561322212281312,0.45256297981353016,False,0.9449760430863265,1.0,False,0.9999925315600069,1.0,False
"(16, 22, 27)",9,0.04842910146299961,0.07086641302572735,0.012038318472142335,2.4998654952539497e-09,1.5894488055277635e-08,True,0.041636092641299,0.19807054990709913,False,0.9921734880495291,1.0,False,0.9999999999645859,1.0,False
"(23, 29, 34)",2,0.06369787611684119,0.07085872003012648,0.0146162689639435,6.984513569513363e-07,2.6960914518984253e-06,True,0.07689642188540191,0.3140352178385023,False,0.97680698034882,1.0,False,0.9999999634939931,1.0,False
"(6, 21, 33)",2,0.074723590150364,0.07085469351996085,0.01577294686936931,3.836171082887078e-06,1.2891715255457107e-05,True,0.09316949256900539,0.3617522015783956,False,0.9675717893475339,1.0,False,0.999999702659478,1.0,False
"(17, 24, 27)",2,0.1054249762655376,0.07084083801087304,0.016233318447161225,6.890365771167797e-06,2.1994698547444278e-05,True,0.099714227879872,0.38069046815826596,False,0.9636575862298091,1.0,False,0.9999993933889096,1.0,False
"(13, 16, 35)",4,0.04088416485393309,0.07082166449779329,0.014191508820960574,3.418014507675506e-07,1.3975975344135352e-06,True,0.07128214822998956,0.2980930758313804,False,0.9800117174103995,1.0,False,0.9999999853395528,1.0,False
"(15, 27, 37)",2,0.053551721315729384,0.070821510762078,0.011906093349607294,1.7359897427408772e-09,1.1410147966679989e-08,True,0.0402791018969286,0.19339899547345143,False,0.992806346929288,1.0,False,0.9999999999785624,1.0,False
"(5, 22, 25)",9,0.08973414400404112,0.0708212192742772,0.008984282078599477,3.349882553276844e-15,7.936644818532831e-14,True,0.010314674022034828,0.06583496036039964,False,0.9994036508399278,1.0,False,1.0,1.0,False
"(2, 7, 25)",6,0.05787064897268135,0.07082103145451137,0.014754396756356753,8.845997458941298e-07,3.3530735645740854e-06,True,0.07921545616223466,0.32006992392994627,False,0.9759108362183783,1.0,False,0.9999999525572605,1.0,False
"(13, 20, 41)",5,0.053988000617297804,0.07081949708728393,0.01837596320405998,6.09402071614129e-05,0.00015959899221786681,True,0.12871630395297004,0.46085934835175324,False,0.9437327489878279,1.0,False,0.999991183189339,1.0,False
"(0, 20, 24)",9,0.07529910179043353,0.07076024719121736,0.016064427437493815,5.72682168708872e-06,1.8571505000931198e-05,True,0.09823874290839145,0.3760329222770914,False,0.965518094995082,1.0,False,0.9999995422320118,1.0,False
"(7, 8, 36)",6,0.1061754686735411,0.07075468063710383,0.01837934353491723,6.199152025783688e-05,0.00016199993967931956,True,0.12950193527413534,0.46267160258177725,False,0.9440975559899845,1.0,False,0.9999912900166326,1.0,False
"(2, 3, 14)",6,0.06419894613408039,0.07075388488669723,0.015193100550442564,1.76787817125792e-06,6.340042919073894e-06,True,0.0860857570656549,0.3403342586798607,False,0.9727745092803645,1.0,False,0.9999998937843214,1.0,False
"(5, 27, 33)",0,0.06902777169558671,0.07075208170567193,0.007753846355214591,1.321545867855998e-19,6.945457727732078e-18,True,0.0037678325331330837,0.029062364251143953,True,0.9999154284550047,1.0,False,1.0,1.0,False
"(7, 21, 25)",2,0.05465160489364285,0.07073345961299167,0.01426801802327418,4.03868906035907e-07,1.631241168508555e-06,True,0.0732120640106765,0.3035187154587171,False,0.9797767879382853,1.0,False,0.999999983253884,1.0,False
"(35, 36, 38)",4,0.05097273892845766,0.0707329203522009,0.015772529475000234,3.973341946547619e-06,1.3308786226625356e-05,True,0.09445496332579481,0.36535091538750775,False,0.9681303677679309,1.0,False,0.9999997143529639,1.0,False
"(35, 42, 43)",4,0.07465591694883911,0.07072835592018675,0.015420401948491164,2.467663845287387e-06,8.566642193181166e-06,True,0.08955576711608046,0.35143009768455397,False,0.9710578734113009,1.0,False,0.9999998423278637,1.0,False
"(1, 16, 24)",8,0.06955592814170264,0.0707217345860803,0.016887567649073062,1.5026425476635323e-05,4.4611069045630626e-05,True,0.11001403170750669,0.4110086984299629,False,0.9583980396470293,1.0,False,0.9999985229625734,1.0,False
"(21, 27, 43)",2,0.047096394290190746,0.07069895385891153,0.013035927931854834,3.4792296642317405e-08,1.7348990087757972e-07,True,0.056282224822514354,0.2501852573236367,False,0.9876197747164801,1.0,False,0.9999999992281685,1.0,False
"(4, 19, 27)",0,0.058613452842931846,0.07069774384317251,0.008174250705946871,7.49350229845158e-18,2.92754998350126e-16,True,0.00572774273789539,0.04060932806246603,True,0.9998250612377754,1.0,False,1.0,1.0,False
"(25, 32, 43)",1,0.0875279164964975,0.0706960150593505,0.018636290273368994,7.767257456092616e-05,0.00019905100183531464,True,0.13348907432580182,0.47365954498557755,False,0.9419519251478542,1.0,False,0.9999888202553666,1.0,False
"(16, 20, 26)",0,0.06578902588727353,0.07068975625694274,0.014262675240556605,4.0633822275207715e-07,1.639714631970905e-06,True,0.07356239552396734,0.30464676870526064,False,0.9799628905783786,1.0,False,0.9999999837291399,1.0,False
"(0, 3, 25)",9,0.06610592122420367,0.07067090541182772,0.012705572784386677,1.6133658490456406e-08,8.626329150084967e-08,True,0.051997850751123446,0.23551967693155912,False,0.9894328954753602,1.0,False,0.9999999997116664,1.0,False
"(1, 13, 14)",6,0.11326426607532436,0.07064437486424753,0.017096354878647007,1.9112553788864503e-05,5.54130171584329e-05,True,0.11372304878315746,0.42171064796822294,False,0.9568983764457835,1.0,False,0.9999980982575154,1.0,False
"(0, 19, 25)",9,0.09433582839711441,0.07063334473062878,0.010449044981339105,1.0380695200201599e-11,1.1123133271154529e-10,True,0.024258213437894145,0.13091922525324778,False,0.99748961335854,1.0,False,0.999999999999971,1.0,False
"(27, 28, 43)",9,0.05980637213425699,0.07062089564121626,0.011233879387612975,2.2087969141210536e-10,1.7826512084472416e-09,True,0.033321963775357955,0.16691228753435733,False,0.995490267179147,1.0,False,0.9999999999987077,1.0,False
"(33, 39, 41)",7,0.03117325336608401,0.07059714086562635,0.04639569681635212,0.06417160471055987,0.08596891895474965,False,0.3285778648384638,0.8968848396373896,False,0.7368196947101933,1.0,False,0.9563803269950208,1.0,False
"(1, 38, 40)",4,0.059113471797438644,0.07058869056392539,0.009824402999881455,5.625678138560486e-13,8.098530572510334e-12,True,0.01815172113267225,0.10339844932520915,False,0.9985960414137369,1.0,False,0.9999999999999992,1.0,False
"(6, 27, 35)",5,0.07009596292363196,0.07056001986593513,0.0186272848203996,7.93821858220353e-05,0.0002031177876791027,True,0.13495051097939562,0.4772455453701243,False,0.9428801862509413,1.0,False,0.999989272505447,1.0,False
"(13, 24, 38)",7,0.06289011218513008,0.07055571749050066,0.020835388696467966,0.00036466665473736354,0.0008112960146718701,True,0.1620162284121378,0.5400292306035603,False,0.9210805397963439,1.0,False,0.9999281441505302,1.0,False
"(5, 16, 21)",9,0.07225256561526061,0.07053217987317993,0.01224014276368207,5.165679378733231e-09,3.063782252214192e-08,True,0.04684709787850374,0.21724193427972813,False,0.9918994521749673,1.0,False,0.9999999999401663,1.0,False
"(2, 24, 35)",2,0.0981766574383004,0.07053167393211965,0.01592867439278269,5.15264943782433e-06,1.6853961263162615e-05,True,0.09881722672405183,0.37748351621959686,False,0.9677317785503625,1.0,False,0.9999996557335621,1.0,False
"(11, 16, 35)",4,0.04480871094744854,0.07052607250689426,0.011457089394512048,4.962550869518193e-10,3.7006770110303463e-09,True,0.03671722301376101,0.17983835118130578,False,0.9948976295680716,1.0,False,0.9999999999968522,1.0,False
"(11, 19, 28)",2,0.07686079516070288,0.07052098929978727,0.011822943278402397,1.5743335944682174e-09,1.0467105484506562e-08,True,0.041426895312708066,0.19721703864899554,False,0.9936118093374668,1.0,False,0.9999999999866913,1.0,False
"(0, 2, 16)",8,0.05298136290907707,0.07051671295922762,0.013826689120990793,1.9477971451784984e-07,8.372809279696212e-07,True,0.06904500821800937,0.2909486166860836,False,0.9834178848146954,1.0,False,0.9999999944050967,1.0,False
"(10, 11, 28)",4,0.04462025537857439,0.0705058966213017,0.007024005429875427,3.415725266271527e-23,2.7753291672699454e-21,True,0.001783541267819383,0.016123700034812224,True,0.9999856911417692,1.0,False,1.0,1.0,False
"(0, 19, 22)",9,0.062183034388679115,0.07048579100914618,0.010641130245685925,2.5482854810967315e-11,2.5190131824432323e-10,True,0.027213500143185212,0.1427388498599386,False,0.9971885937504907,1.0,False,0.9999999999999283,1.0,False
"(13, 27, 36)",0,0.0635588297785955,0.07048021736638495,0.006232799007866554,1.1818698397386374e-28,2.236097736785502e-26,True,0.0005217998895933295,0.0059268591233053655,True,0.9999987925174051,1.0,False,1.0,1.0,False
"(1, 17, 19)",2,0.07577579717765226,0.07046527965556704,0.011367768182593909,3.808627251599904e-10,2.902270386662205e-09,True,0.036022588327027816,0.1768940154998726,False,0.995260431931718,1.0,False,0.999999999997911,1.0,False
"(3, 23, 36)",9,0.05430660638628759,0.07045320284994688,0.009460326482813374,8.61865857525838e-14,1.4709473475608504e-12,True,0.015399612713337842,0.09044455466760372,False,0.9990859878707476,1.0,False,0.9999999999999999,1.0,False
"(1, 13, 20)",5,0.0957344713560655,0.07044407255273114,0.0217197575431056,0.0006056477625967437,0.0012856545869259937,True,0.17337114346118598,0.5644364365781581,False,0.9130920221749378,1.0,False,0.9998703010678893,1.0,False
"(20, 26, 35)",2,0.059631300624764516,0.07039493077081604,0.015569057489225343,3.348704745454555e-06,1.1389379981715493e-05,True,0.09521873118814937,0.3675537382267124,False,0.9712740736748932,1.0,False,0.9999998179071823,1.0,False
"(5, 27, 39)",9,0.059604203949445544,0.07039431510014296,0.02206572091068731,0.0007277224964172415,0.0015165942946577414,True,0.17776246499090914,0.5759016845253426,False,0.9100377055344775,1.0,False,0.9998396936054638,1.0,False
"(13, 15, 26)",1,0.07520252861807575,0.070389036417095,0.02069489111139976,0.0003454777889010186,0.0007710663694312589,True,0.1623489241909235,0.5406460025105836,False,0.9236417415406258,1.0,False,0.9999373053144434,1.0,False
"(0, 1, 22)",7,0.0439106181184753,0.0703843430699807,0.032172329257391434,0.014432907556048568,0.022578481889003927,True,0.263226790567218,0.7675744653665852,False,0.8212677073913345,1.0,False,0.9932688787975761,1.0,False
"(10, 20, 26)",0,0.061066750333971465,0.07037135865883305,0.013041300699749151,4.039815308004294e-08,1.9860175923982504e-07,True,0.059257294167971805,0.26021339653866665,False,0.9883730804654643,1.0,False,0.9999999993272859,1.0,False
"(20, 32, 39)",0,0.07892875292109358,0.07034741181167005,0.015764420792634196,4.400268885940457e-06,1.4620461897991823e-05,True,0.0985148952205234,0.37665452433620433,False,0.969901809895833,1.0,False,0.9999997513144315,1.0,False
"(28, 34, 41)",2,0.06211956359790394,0.07030956875530463,0.014589525802418882,8.049890685175434e-07,3.068875999840629e-06,True,0.08206967084597706,0.3280805072997646,False,0.9789764928589307,1.0,False,0.9999999718801535,1.0,False
"(8, 9, 34)",0,0.04567561159108935,0.07030721929609947,0.018510232116323633,7.619111743426162e-05,0.0001956330281697094,True,0.136404011992292,0.4804613656451902,False,0.9455363676923447,1.0,False,0.9999910414000895,1.0,False
"(0, 23, 39)",7,0.06992948545336752,0.0703037281097361,0.028446047230474537,0.006791115852001349,0.011454602438092952,True,0.23775062578962186,0.7136829755117299,False,0.8516494599232436,1.0,False,0.9974205461718336,1.0,False
"(20, 21, 38)",9,0.05405277002786746,0.07028540335219682,0.013071266452396875,4.478427363125496e-08,2.1846148065279583e-07,True,0.060463070833940834,0.2642814884900041,False,0.9884144455608096,1.0,False,0.9999999992962096,1.0,False
"(14, 24, 32)",0,0.06807070267231297,0.07027830805271398,0.01914218087120752,0.00012547950251483534,0.00030780709970484887,True,0.1448175363601234,0.5016906752690228,False,0.9396293092103165,1.0,False,0.9999833916519215,1.0,False
"(5, 12, 20)",5,0.03696978050136934,0.07027287375597535,0.021823699938069208,0.0006566492265927134,0.0013823974498480202,True,0.17654619206895666,0.5729423591671802,False,0.9133072711173914,1.0,False,0.9998654031632143,1.0,False
"(5, 29, 41)",9,0.07615463115189691,0.07025560378902593,0.010454198022295896,1.3496647723961445e-11,1.4063698068933547e-10,True,0.026446168725556315,0.13954305123556487,False,0.9977463060457051,1.0,False,0.9999999999999771,1.0,False
"(6, 37, 42)",9,0.07696327904399014,0.07024877457426248,0.01467855671094098,9.482769190630303e-07,3.5729671453970904e-06,True,0.08399130765597247,0.33394802719774824,False,0.9785598372929565,1.0,False,0.9999999670238334,1.0,False
"(7, 16, 28)",4,0.044381755863289296,0.07023249262410439,0.0073725459834245045,3.797426595265285e-21,2.3501456928828706e-19,True,0.003073450201397233,0.02486462192293296,True,0.9999714336366459,1.0,False,1.0,1.0,False
"(19, 24, 42)",3,0.041602211381225995,0.07023205221268497,0.019920353043065518,0.00021852477266028967,0.0005090839206882807,True,0.1549926069186566,0.5261138784423763,False,0.9323371131248879,1.0,False,0.9999671564799446,1.0,False
"(34, 38, 40)",4,0.0556489975649328,0.0702252662591832,0.013268863031294199,7.068039697688712e-08,3.3100819574324363e-07,True,0.06384210372391139,0.27496742169739263,False,0.9874989975639692,1.0,False,0.9999999988145397,1.0,False
"(11, 21, 28)",2,0.06950899170619185,0.070223351106383,0.012067722461248445,3.7159808811177526e-09,2.270039243059203e-08,True,0.04700605878930613,0.21775034718627856,False,0.9931326327570643,1.0,False,0.9999999999722267,1.0,False
"(0, 21, 25)",9,0.09453459261684738,0.07022015589614444,0.010671991864602982,3.397403532568188e-11,3.274760726734576e-10,True,0.029176683729717712,0.15053213841697755,False,0.9973301715759454,1.0,False,0.99999999999993,1.0,False
"(2, 10, 25)",3,0.04918376599471086,0.0702193285612356,0.015547294319122659,3.4269203660001107e-06,1.1628525064643983e-05,True,0.09682857441307603,0.3723997939702325,False,0.9721759931800761,1.0,False,0.9999998345678657,1.0,False
"(13, 25, 37)",6,0.08328047856208742,0.07021412820626584,0.01744001132353907,2.9991108231587536e-05,8.367437063811782e-05,True,0.12332037152065077,0.44689496131856715,False,0.9560543153144624,1.0,False,0.999997391433917,1.0,False
"(1, 14, 34)",3,0.05280144030159584,0.07021110070494563,0.014120376770167519,3.7466629107069363e-07,1.5212824750626773e-06,True,0.07628542609609902,0.31192472467327426,False,0.9824604941293545,1.0,False,0.9999999902010742,1.0,False
"(0, 20, 34)",3,0.0932513300949449,0.07021031335027673,0.017622864882217173,3.574369935044081e-05,9.827476732348725e-05,True,0.12583218238379015,0.4531053353700154,False,0.9544051179666401,1.0,False,0.9999967459366117,1.0,False
"(4, 25, 36)",4,0.09747530366730583,0.07020159071473932,0.02027837688267152,0.0002768417565541956,0.000630306381950106,True,0.15966536377053425,0.5358864870189953,False,0.9290267055994063,1.0,False,0.9999562417686019,1.0,False
"(25, 28, 32)",9,0.09109400050050387,0.07016643274000538,0.009318173493232251,4.706117480940897e-14,8.561513724942478e-13,True,0.015314574327986396,0.0900649300176962,False,0.9993003550026786,1.0,False,1.0,1.0,False
"(16, 24, 37)",8,0.0516223283347349,0.0701619937909638,0.013851123786525156,2.3289508089853654e-07,9.826258207773871e-07,True,0.07286861910152409,0.3025304048215,False,0.9842964259480069,1.0,False,0.999999994883164,1.0,False
"(14, 37, 43)",3,0.0898981774160964,0.07016075724741637,0.033109733714293356,0.01713767359434338,0.026376682055024255,True,0.27134582330127255,0.7857171078989069,False,0.8161820772640394,1.0,False,0.9919847193671456,1.0,False
"(1, 37, 40)",4,0.08003454118069608,0.07015991580631512,0.015227609076549919,2.237480189712356e-06,7.860263639584782e-06,True,0.09288286961094337,0.3610317059116466,False,0.9748729003135252,1.0,False,0.9999999080314287,1.0,False
"(34, 36, 43)",4,0.10282912922253606,0.07015120189065174,0.02048645247531295,0.00031776097348749173,0.0007143823345558208,True,0.1627383357859668,0.5412623101831603,False,0.9273220504379612,1.0,False,0.9999489718914818,1.0,False
