S,size,conf,v_audit,v_full
"(0, 2, 37)",3,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.2258765697479248,0.2588229775428772
"(0, 2, 37)",3,dam_as_total_procured__mw__ru__as_caiso,0.2708391547203064,0.24915814399719238
"(0, 2, 37)",3,dam_as_total_procured__mw__rd__as_caiso,0.42284923791885376,0.43255382776260376
"(0, 2, 37)",3,dam_as_total_procured__mw__sr__as_caiso,0.20012861490249634,0.21351027488708496
"(0, 2, 37)",3,dam_as_total_procured__mw__nr__as_caiso,0.4855278730392456,0.48137134313583374
"(0, 3, 38)",3,actual_load__mw__ca_iso_tac,0.8768373727798462,0.8742960691452026
"(0, 3, 38)",3,dam_schedule__mw__generation__caiso_totals,0.8367513418197632,0.8396776914596558
"(0, 3, 38)",3,dam_schedule__mw__import__caiso_totals,0.3420368432998657,0.33445173501968384
"(0, 3, 38)",3,dam_schedule__mw__export__caiso_totals,0.511218249797821,0.50702965259552
"(0, 3, 38)",3,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.6111742258071899,0.6467881202697754
"(0, 3, 38)",3,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.3541260361671448,0.34261035919189453
"(0, 3, 38)",3,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.3956180810928345,0.3919914960861206
"(0, 3, 38)",3,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.19198393821716309,0.228845477104187
"(0, 3, 38)",3,dam_as_total_procured__mw__ru__as_caiso,0.2310084104537964,0.21272116899490356
"(0, 3, 38)",3,dam_as_total_procured__mw__rd__as_caiso,0.5077910423278809,0.49608898162841797
"(0, 3, 38)",3,dam_as_total_procured__mw__sr__as_caiso,0.1442592740058899,0.16216188669204712
"(0, 3, 38)",3,dam_as_total_procured__mw__nr__as_caiso,0.22868335247039795,0.22772526741027832
"(0, 4, 26)",3,actual_load__mw__ca_iso_tac,0.7935987710952759,0.8047402501106262
"(0, 4, 26)",3,dam_schedule__mw__generation__caiso_totals,0.812248945236206,0.8220852613449097
"(0, 4, 26)",3,dam_schedule__mw__import__caiso_totals,0.29134827852249146,0.30323779582977295
"(0, 4, 26)",3,dam_schedule__mw__export__caiso_totals,0.7170817852020264,0.7075502872467041
"(0, 4, 26)",3,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.532039999961853,0.5774461030960083
"(0, 4, 26)",3,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.19375622272491455,0.23772799968719482
"(0, 4, 26)",3,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.4781510829925537,0.48557573556900024
"(0, 4, 26)",3,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.167727530002594,0.1941605806350708
"(0, 4, 26)",3,dam_as_total_procured__mw__ru__as_caiso,0.19424712657928467,0.1925984025001526
"(0, 4, 26)",3,dam_as_total_procured__mw__rd__as_caiso,0.3382578492164612,0.3582301139831543
"(0, 4, 26)",3,dam_as_total_procured__mw__sr__as_caiso,0.11241507530212402,0.13237643241882324
"(0, 4, 26)",3,dam_as_total_procured__mw__nr__as_caiso,0.2408050298690796,0.24403434991836548
"(0, 5, 24)",3,actual_load__mw__ca_iso_tac,0.8213023543357849,0.8194956183433533
"(0, 5, 24)",3,dam_schedule__mw__generation__caiso_totals,0.8212169408798218,0.8278886079788208
"(0, 5, 24)",3,dam_schedule__mw__import__caiso_totals,0.335945725440979,0.34178757667541504
"(0, 5, 24)",3,dam_schedule__mw__export__caiso_totals,0.6423168182373047,0.6208491325378418
"(0, 5, 24)",3,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.8355247974395752,0.8500304818153381
"(0, 5, 24)",3,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.4703928828239441,0.46044933795928955
"(0, 5, 24)",3,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.46648216247558594,0.4807366132736206
"(0, 5, 24)",3,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.44066059589385986,0.44865286350250244
"(0, 5, 24)",3,dam_as_total_procured__mw__ru__as_caiso,0.23770689964294434,0.22232365608215332
"(0, 5, 24)",3,dam_as_total_procured__mw__rd__as_caiso,0.47741734981536865,0.47606635093688965
"(0, 5, 24)",3,dam_as_total_procured__mw__sr__as_caiso,0.12667882442474365,0.14394181966781616
"(0, 5, 24)",3,dam_as_total_procured__mw__nr__as_caiso,0.2510640025138855,0.25195664167404175
"(0, 6, 21)",3,actual_load__mw__ca_iso_tac,0.8407308459281921,0.8412413597106934
"(0, 6, 21)",3,dam_schedule__mw__generation__caiso_totals,0.8467987775802612,0.8504440784454346
"(0, 6, 21)",3,dam_schedule__mw__import__caiso_totals,0.3883005976676941,0.3955587148666382
"(0, 6, 21)",3,dam_schedule__mw__export__caiso_totals,0.6466473340988159,0.6283164024353027
"(0, 6, 21)",3,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.9576563239097595,0.9637287855148315
"(0, 6, 21)",3,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.6252956390380859,0.6020748615264893
"(0, 6, 21)",3,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.494831919670105,0.5000948905944824
"(0, 6, 21)",3,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.4832059144973755,0.438385546207428
"(0, 6, 21)",3,dam_as_total_procured__mw__ru__as_caiso,0.27401232719421387,0.2629469037055969
"(0, 6, 21)",3,dam_as_total_procured__mw__rd__as_caiso,0.578059196472168,0.5732782483100891
"(0, 6, 21)",3,dam_as_total_procured__mw__sr__as_caiso,0.13967245817184448,0.16104012727737427
"(0, 6, 21)",3,dam_as_total_procured__mw__nr__as_caiso,0.2520730495452881,0.2526437044143677
"(0, 6, 37)",3,actual_load__mw__ca_iso_tac,0.8582589030265808,0.8657476902008057
"(0, 6, 37)",3,dam_schedule__mw__generation__caiso_totals,0.8257870078086853,0.8361128568649292
"(0, 6, 37)",3,dam_schedule__mw__import__caiso_totals,0.3923962116241455,0.37241339683532715
"(0, 6, 37)",3,dam_schedule__mw__export__caiso_totals,0.5953565239906311,0.5899060368537903
"(0, 6, 37)",3,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.6344629526138306,0.662416934967041
"(0, 6, 37)",3,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.37181055545806885,0.36502712965011597
"(0, 6, 37)",3,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.45765048265457153,0.4551321864128113
"(0, 6, 37)",3,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.24145811796188354,0.2757302522659302
"(0, 6, 37)",3,dam_as_total_procured__mw__ru__as_caiso,0.24602371454238892,0.2282276153564453
"(0, 6, 37)",3,dam_as_total_procured__mw__rd__as_caiso,0.396078884601593,0.40384727716445923
"(0, 6, 37)",3,dam_as_total_procured__mw__sr__as_caiso,0.19120442867279053,0.21694481372833252
"(0, 6, 37)",3,dam_as_total_procured__mw__nr__as_caiso,0.4841963052749634,0.48494499921798706
"(0, 8, 10)",3,actual_load__mw__ca_iso_tac,0.6555837988853455,0.6499230265617371
"(0, 8, 10)",3,dam_schedule__mw__generation__caiso_totals,0.594253659248352,0.6090322732925415
"(0, 8, 10)",3,dam_schedule__mw__import__caiso_totals,0.25283002853393555,0.2394195795059204
"(0, 8, 10)",3,dam_schedule__mw__export__caiso_totals,0.34678012132644653,0.3482511043548584
"(0, 8, 10)",3,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.5046902298927307,0.5254743099212646
"(0, 8, 10)",3,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.1310010552406311,0.13894599676132202
"(0, 8, 10)",3,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.4373224973678589,0.4378957748413086
"(0, 8, 10)",3,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.10499584674835205,0.11994194984436035
"(0, 8, 10)",3,dam_as_total_procured__mw__ru__as_caiso,0.11891156435012817,0.11798369884490967
"(0, 8, 10)",3,dam_as_total_procured__mw__rd__as_caiso,0.16723793745040894,0.1756380796432495
"(0, 8, 10)",3,dam_as_total_procured__mw__sr__as_caiso,0.06798708438873291,0.07148432731628418
"(0, 8, 10)",3,dam_as_total_procured__mw__nr__as_caiso,0.22049570083618164,0.2332221269607544
"(0, 11, 35)",3,actual_load__mw__ca_iso_tac,0.889397382736206,0.8893040418624878
"(0, 11, 35)",3,dam_schedule__mw__generation__caiso_totals,0.8555886149406433,0.8580111861228943
"(0, 11, 35)",3,dam_schedule__mw__import__caiso_totals,0.39114081859588623,0.39103949069976807
"(0, 11, 35)",3,dam_schedule__mw__export__caiso_totals,0.5883116722106934,0.5788906812667847
"(0, 11, 35)",3,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.749165415763855,0.7629590034484863
"(0, 11, 35)",3,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.5079368948936462,0.4801744222640991
"(0, 11, 35)",3,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.4432028532028198,0.43966710567474365
"(0, 11, 35)",3,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.32422518730163574,0.31932586431503296
"(0, 11, 35)",3,dam_as_total_procured__mw__ru__as_caiso,0.4631766080856323,0.47246497869491577
"(0, 11, 35)",3,dam_as_total_procured__mw__rd__as_caiso,0.9794163703918457,0.9778602719306946
"(0, 11, 35)",3,dam_as_total_procured__mw__sr__as_caiso,0.13268566131591797,0.16789942979812622
"(0, 11, 35)",3,dam_as_total_procured__mw__nr__as_caiso,0.22268766164779663,0.2262798547744751
"(0, 13, 27)",3,actual_load__mw__ca_iso_tac,0.8802717328071594,0.8770354986190796
"(0, 13, 27)",3,dam_schedule__mw__generation__caiso_totals,0.8698422908782959,0.8730281591415405
"(0, 13, 27)",3,dam_schedule__mw__import__caiso_totals,0.4310370087623596,0.4308816194534302
"(0, 13, 27)",3,dam_schedule__mw__export__caiso_totals,0.6149488091468811,0.6086984872817993
"(0, 13, 27)",3,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.7392084002494812,0.756500244140625
"(0, 13, 27)",3,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.5137887597084045,0.49364566802978516
"(0, 13, 27)",3,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.4453204274177551,0.4323015809059143
"(0, 13, 27)",3,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.3013122081756592,0.30159902572631836
"(0, 13, 27)",3,dam_as_total_procured__mw__ru__as_caiso,0.42431390285491943,0.40587902069091797
"(0, 13, 27)",3,dam_as_total_procured__mw__rd__as_caiso,0.7829281091690063,0.7744206786155701
"(0, 13, 27)",3,dam_as_total_procured__mw__sr__as_caiso,0.1411570906639099,0.17327725887298584
"(0, 13, 27)",3,dam_as_total_procured__mw__nr__as_caiso,0.26543259620666504,0.26344406604766846
"(0, 14, 33)",3,actual_load__mw__ca_iso_tac,0.7643960118293762,0.7622528672218323
"(0, 14, 33)",3,dam_schedule__mw__generation__caiso_totals,0.7187018394470215,0.722193717956543
"(0, 14, 33)",3,dam_schedule__mw__import__caiso_totals,0.3674011826515198,0.36628544330596924
"(0, 14, 33)",3,dam_schedule__mw__export__caiso_totals,0.4539649486541748,0.44570064544677734
"(0, 14, 33)",3,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.6699159741401672,0.6917563676834106
"(0, 14, 33)",3,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.37204432487487793,0.37037527561187744
"(0, 14, 33)",3,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.42639148235321045,0.44056737422943115
"(0, 14, 33)",3,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.2540742754936218,0.258767306804657
"(0, 14, 33)",3,dam_as_total_procured__mw__ru__as_caiso,0.31840527057647705,0.3004777431488037
"(0, 14, 33)",3,dam_as_total_procured__mw__rd__as_caiso,0.7399097084999084,0.7398730516433716
"(0, 14, 33)",3,dam_as_total_procured__mw__sr__as_caiso,0.0920150876045227,0.11500954627990723
"(0, 14, 33)",3,dam_as_total_procured__mw__nr__as_caiso,0.22305446863174438,0.2307978868484497
"(0, 18, 20)",3,actual_load__mw__ca_iso_tac,0.7282756567001343,0.7223243713378906
"(0, 18, 20)",3,dam_schedule__mw__generation__caiso_totals,0.673609733581543,0.6806020140647888
"(0, 18, 20)",3,dam_schedule__mw__import__caiso_totals,0.2998049855232239,0.29905152320861816
"(0, 18, 20)",3,dam_schedule__mw__export__caiso_totals,0.43714064359664917,0.43375515937805176
"(0, 18, 20)",3,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.8032265901565552,0.8011056184768677
"(0, 18, 20)",3,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.2061229944229126,0.18745100498199463
"(0, 18, 20)",3,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.49941855669021606,0.4985215663909912
"(0, 18, 20)",3,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.174918532371521,0.15275537967681885
"(0, 18, 20)",3,dam_as_total_procured__mw__ru__as_caiso,0.1846475601196289,0.16776049137115479
"(0, 18, 20)",3,dam_as_total_procured__mw__rd__as_caiso,0.3392835855484009,0.3400256633758545
"(0, 18, 20)",3,dam_as_total_procured__mw__sr__as_caiso,0.10343462228775024,0.10702931880950928
"(0, 18, 20)",3,dam_as_total_procured__mw__nr__as_caiso,0.2550655007362366,0.2477704882621765
"(0, 19, 22)",3,actual_load__mw__ca_iso_tac,0.7404400110244751,0.7452057600021362
"(0, 19, 22)",3,dam_schedule__mw__generation__caiso_totals,0.678513765335083,0.6918720602989197
"(0, 19, 22)",3,dam_schedule__mw__import__caiso_totals,0.35549646615982056,0.36140650510787964
"(0, 19, 22)",3,dam_schedule__mw__export__caiso_totals,0.4183334708213806,0.40872931480407715
"(0, 19, 22)",3,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.9643900394439697,0.9638583064079285
"(0, 19, 22)",3,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.47708261013031006,0.4581674337387085
"(0, 19, 22)",3,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.5007462501525879,0.5019246339797974
"(0, 19, 22)",3,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.6304969787597656,0.5443764925003052
"(0, 19, 22)",3,dam_as_total_procured__mw__ru__as_caiso,0.2296472191810608,0.2082543969154358
"(0, 19, 22)",3,dam_as_total_procured__mw__rd__as_caiso,0.49840039014816284,0.5023735761642456
"(0, 19, 22)",3,dam_as_total_procured__mw__sr__as_caiso,0.11788147687911987,0.12752556800842285
"(0, 19, 22)",3,dam_as_total_procured__mw__nr__as_caiso,0.255645751953125,0.25444430112838745
"(0, 20, 36)",3,actual_load__mw__ca_iso_tac,0.794750988483429,0.8055472373962402
"(0, 20, 36)",3,dam_schedule__mw__generation__caiso_totals,0.7139781713485718,0.7376233339309692
"(0, 20, 36)",3,dam_schedule__mw__import__caiso_totals,0.32640719413757324,0.33537185192108154
"(0, 20, 36)",3,dam_schedule__mw__export__caiso_totals,0.4617324471473694,0.4637107849121094
"(0, 20, 36)",3,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.8093661069869995,0.8185722231864929
"(0, 20, 36)",3,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.22249317169189453,0.24233871698379517
"(0, 20, 36)",3,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.5097105503082275,0.510858416557312
"(0, 20, 36)",3,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.18040817975997925,0.17675799131393433
"(0, 20, 36)",3,dam_as_total_procured__mw__ru__as_caiso,0.25101417303085327,0.245169997215271
"(0, 20, 36)",3,dam_as_total_procured__mw__rd__as_caiso,0.37663328647613525,0.40132200717926025
"(0, 20, 36)",3,dam_as_total_procured__mw__sr__as_caiso,0.19541674852371216,0.20300209522247314
"(0, 20, 36)",3,dam_as_total_procured__mw__nr__as_caiso,0.483988881111145,0.48116934299468994
"(0, 23, 34)",3,actual_load__mw__ca_iso_tac,0.7672427296638489,0.7586311101913452
"(0, 23, 34)",3,dam_schedule__mw__generation__caiso_totals,0.7162352204322815,0.7233091592788696
"(0, 23, 34)",3,dam_schedule__mw__import__caiso_totals,0.3531114459037781,0.35168856382369995
"(0, 23, 34)",3,dam_schedule__mw__export__caiso_totals,0.4327898621559143,0.4296891689300537
"(0, 23, 34)",3,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.8886397480964661,0.8924214839935303
"(0, 23, 34)",3,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.5193803310394287,0.5093867778778076
"(0, 23, 34)",3,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.4452505111694336,0.4491867423057556
"(0, 23, 34)",3,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.5304141044616699,0.5161300301551819
"(0, 23, 34)",3,dam_as_total_procured__mw__ru__as_caiso,0.8473070859909058,0.8398191928863525
"(0, 23, 34)",3,dam_as_total_procured__mw__rd__as_caiso,0.7148559093475342,0.7135586738586426
"(0, 23, 34)",3,dam_as_total_procured__mw__sr__as_caiso,0.10728144645690918,0.12773895263671875
"(0, 23, 34)",3,dam_as_total_procured__mw__nr__as_caiso,0.23919177055358887,0.24300897121429443
"(1, 2, 17)",3,actual_load__mw__ca_iso_tac,0.9050577282905579,0.9026995301246643
"(1, 2, 17)",3,dam_schedule__mw__generation__caiso_totals,0.8844577074050903,0.8818244934082031
"(1, 2, 17)",3,dam_schedule__mw__import__caiso_totals,0.38725072145462036,0.3904660940170288
"(1, 2, 17)",3,dam_schedule__mw__export__caiso_totals,0.6157222986221313,0.6078510284423828
"(1, 2, 17)",3,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.7845132350921631,0.8008220195770264
"(1, 2, 17)",3,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.4749470353126526,0.4713285565376282
"(1, 2, 17)",3,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.4259827136993408,0.4336256980895996
"(1, 2, 17)",3,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.3185923099517822,0.32218074798583984
"(1, 2, 17)",3,dam_as_total_procured__mw__ru__as_caiso,0.4305186867713928,0.4120468497276306
"(1, 2, 17)",3,dam_as_total_procured__mw__rd__as_caiso,0.8040480017662048,0.7975168824195862
"(1, 2, 17)",3,dam_as_total_procured__mw__sr__as_caiso,0.16177570819854736,0.20464015007019043
"(1, 2, 17)",3,dam_as_total_procured__mw__nr__as_caiso,0.2349320650100708,0.24014490842819214
"(1, 10, 33)",3,actual_load__mw__ca_iso_tac,0.8711933493614197,0.8688178062438965
"(1, 10, 33)",3,dam_schedule__mw__generation__caiso_totals,0.8577024936676025,0.857907772064209
"(1, 10, 33)",3,dam_schedule__mw__import__caiso_totals,0.2955116629600525,0.2965092062950134
"(1, 10, 33)",3,dam_schedule__mw__export__caiso_totals,0.5200537443161011,0.5119867920875549
"(1, 10, 33)",3,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.6174936294555664,0.6181546449661255
"(1, 10, 33)",3,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.360045850276947,0.3455919027328491
"(1, 10, 33)",3,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.28588247299194336,0.2803664207458496
"(1, 10, 33)",3,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.26943838596343994,0.2673240303993225
"(1, 10, 33)",3,dam_as_total_procured__mw__ru__as_caiso,0.3438717722892761,0.33075761795043945
"(1, 10, 33)",3,dam_as_total_procured__mw__rd__as_caiso,0.7508536577224731,0.7466975450515747
"(1, 10, 33)",3,dam_as_total_procured__mw__sr__as_caiso,0.117825448513031,0.14224445819854736
"(1, 10, 33)",3,dam_as_total_procured__mw__nr__as_caiso,0.20736980438232422,0.20506435632705688
"(1, 12, 29)",3,actual_load__mw__ca_iso_tac,0.8759104013442993,0.8777644634246826
"(1, 12, 29)",3,dam_schedule__mw__generation__caiso_totals,0.8479008674621582,0.8482285737991333
"(1, 12, 29)",3,dam_schedule__mw__import__caiso_totals,0.3367766737937927,0.3360331654548645
"(1, 12, 29)",3,dam_schedule__mw__export__caiso_totals,0.5596020817756653,0.5588167905807495
"(1, 12, 29)",3,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.6845194697380066,0.7058998942375183
"(1, 12, 29)",3,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.2883639335632324,0.3079075813293457
"(1, 12, 29)",3,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.37730515003204346,0.373862087726593
"(1, 12, 29)",3,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.2132958173751831,0.2365097999572754
"(1, 12, 29)",3,dam_as_total_procured__mw__ru__as_caiso,0.18222802877426147,0.16704094409942627
"(1, 12, 29)",3,dam_as_total_procured__mw__rd__as_caiso,0.41667020320892334,0.42538022994995117
"(1, 12, 29)",3,dam_as_total_procured__mw__sr__as_caiso,0.13849061727523804,0.1742997169494629
"(1, 12, 29)",3,dam_as_total_procured__mw__nr__as_caiso,0.22456765174865723,0.23188918828964233
"(1, 13, 31)",3,actual_load__mw__ca_iso_tac,0.8833866715431213,0.8815959095954895
"(1, 13, 31)",3,dam_schedule__mw__generation__caiso_totals,0.8774378895759583,0.8755208849906921
"(1, 13, 31)",3,dam_schedule__mw__import__caiso_totals,0.396492600440979,0.3990827202796936
"(1, 13, 31)",3,dam_schedule__mw__export__caiso_totals,0.5669190883636475,0.5707211494445801
"(1, 13, 31)",3,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.7684057354927063,0.7834526300430298
"(1, 13, 31)",3,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.4645808935165405,0.46266478300094604
"(1, 13, 31)",3,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.3941837549209595,0.37983888387680054
"(1, 13, 31)",3,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.3126254677772522,0.315057635307312
"(1, 13, 31)",3,dam_as_total_procured__mw__ru__as_caiso,0.3805578351020813,0.36445850133895874
"(1, 13, 31)",3,dam_as_total_procured__mw__rd__as_caiso,0.7688149213790894,0.7607317566871643
"(1, 13, 31)",3,dam_as_total_procured__mw__sr__as_caiso,0.14225661754608154,0.17501109838485718
"(1, 13, 31)",3,dam_as_total_procured__mw__nr__as_caiso,0.23783671855926514,0.23971062898635864
"(1, 14, 19)",3,actual_load__mw__ca_iso_tac,0.8903883695602417,0.889212965965271
"(1, 14, 19)",3,dam_schedule__mw__generation__caiso_totals,0.8725087642669678,0.8732149004936218
"(1, 14, 19)",3,dam_schedule__mw__import__caiso_totals,0.3384440541267395,0.35889989137649536
"(1, 14, 19)",3,dam_schedule__mw__export__caiso_totals,0.6184033155441284,0.6066531538963318
"(1, 14, 19)",3,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.9619165062904358,0.9624592661857605
"(1, 14, 19)",3,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.4310564398765564,0.4280977249145508
"(1, 14, 19)",3,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.517682671546936,0.5207329988479614
"(1, 14, 19)",3,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.33432716131210327,0.3189077377319336
"(1, 14, 19)",3,dam_as_total_procured__mw__ru__as_caiso,0.2976558208465576,0.28357774019241333
"(1, 14, 19)",3,dam_as_total_procured__mw__rd__as_caiso,0.5330394506454468,0.5360467433929443
"(1, 14, 19)",3,dam_as_total_procured__mw__sr__as_caiso,0.17463409900665283,0.19162338972091675
"(1, 14, 19)",3,dam_as_total_procured__mw__nr__as_caiso,0.23282146453857422,0.23521363735198975
"(1, 19, 21)",3,actual_load__mw__ca_iso_tac,0.8930349946022034,0.8913780450820923
"(1, 19, 21)",3,dam_schedule__mw__generation__caiso_totals,0.8868317008018494,0.8878402709960938
"(1, 19, 21)",3,dam_schedule__mw__import__caiso_totals,0.40068870782852173,0.4141249656677246
"(1, 19, 21)",3,dam_schedule__mw__export__caiso_totals,0.56993567943573,0.5616054534912109
"(1, 19, 21)",3,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.9820272326469421,0.9815828800201416
"(1, 19, 21)",3,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.7630572319030762,0.7532047033309937
"(1, 19, 21)",3,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.574796199798584,0.5704683661460876
"(1, 19, 21)",3,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.46092164516448975,0.449990451335907
"(1, 19, 21)",3,dam_as_total_procured__mw__ru__as_caiso,0.2942836880683899,0.27315765619277954
