S,size,conf,v_audit,v_full
"(3, 20, 23)",3,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.5190025568008423,0.5251641869544983
"(3, 20, 23)",3,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.5836250185966492,0.619185209274292
"(3, 20, 23)",3,dam_as_total_procured__mw__ru__as_caiso,0.21755540370941162,0.21451276540756226
"(3, 20, 23)",3,dam_as_total_procured__mw__rd__as_caiso,0.458757221698761,0.479619562625885
"(3, 20, 23)",3,dam_as_total_procured__mw__sr__as_caiso,0.14302301406860352,0.1492806077003479
"(3, 20, 23)",3,dam_as_total_procured__mw__nr__as_caiso,0.26561278104782104,0.25554215908050537
"(3, 24, 25)",3,actual_load__mw__ca_iso_tac,0.8681596517562866,0.8641856908798218
"(3, 24, 25)",3,dam_schedule__mw__generation__caiso_totals,0.8329658508300781,0.8353687524795532
"(3, 24, 25)",3,dam_schedule__mw__import__caiso_totals,0.3204540014266968,0.322895884513855
"(3, 24, 25)",3,dam_schedule__mw__export__caiso_totals,0.4941338896751404,0.4964045286178589
"(3, 24, 25)",3,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.8407310843467712,0.851921558380127
"(3, 24, 25)",3,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.4580971598625183,0.4564581513404846
"(3, 24, 25)",3,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.5298075675964355,0.5347269773483276
"(3, 24, 25)",3,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.47396308183670044,0.4638676047325134
"(3, 24, 25)",3,dam_as_total_procured__mw__ru__as_caiso,0.23061656951904297,0.21420717239379883
"(3, 24, 25)",3,dam_as_total_procured__mw__rd__as_caiso,0.542508065700531,0.5485081076622009
"(3, 24, 25)",3,dam_as_total_procured__mw__sr__as_caiso,0.11522066593170166,0.13278603553771973
"(3, 24, 25)",3,dam_as_total_procured__mw__nr__as_caiso,0.2810688614845276,0.27138686180114746
"(3, 32, 38)",3,actual_load__mw__ca_iso_tac,0.8604371547698975,0.8631080389022827
"(3, 32, 38)",3,dam_schedule__mw__generation__caiso_totals,0.8247290253639221,0.827258288860321
"(3, 32, 38)",3,dam_schedule__mw__import__caiso_totals,0.3193497657775879,0.32041633129119873
"(3, 32, 38)",3,dam_schedule__mw__export__caiso_totals,0.4834563136100769,0.4787670373916626
"(3, 32, 38)",3,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.6459251642227173,0.6676207780838013
"(3, 32, 38)",3,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.3382549285888672,0.32155442237854004
"(3, 32, 38)",3,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.35598331689834595,0.35836881399154663
"(3, 32, 38)",3,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.22527414560317993,0.23729312419891357
"(3, 32, 38)",3,dam_as_total_procured__mw__ru__as_caiso,0.41029518842697144,0.409720242023468
"(3, 32, 38)",3,dam_as_total_procured__mw__rd__as_caiso,0.5766090750694275,0.5703116059303284
"(3, 32, 38)",3,dam_as_total_procured__mw__sr__as_caiso,0.12430238723754883,0.15367120504379272
"(3, 32, 38)",3,dam_as_total_procured__mw__nr__as_caiso,0.2289661169052124,0.22988224029541016
"(4, 5, 10)",3,actual_load__mw__ca_iso_tac,0.7011744976043701,0.7120747566223145
"(4, 5, 10)",3,dam_schedule__mw__generation__caiso_totals,0.7637954950332642,0.7622325420379639
"(4, 5, 10)",3,dam_schedule__mw__import__caiso_totals,0.1462724804878235,0.13658654689788818
"(4, 5, 10)",3,dam_schedule__mw__export__caiso_totals,0.6144479513168335,0.5982793569564819
"(4, 5, 10)",3,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.28899794816970825,0.3146195411682129
"(4, 5, 10)",3,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.24799156188964844,0.2735063433647156
"(4, 5, 10)",3,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.2380359172821045,0.2536171078681946
"(4, 5, 10)",3,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.22660881280899048,0.22146660089492798
"(4, 5, 10)",3,dam_as_total_procured__mw__ru__as_caiso,0.13361823558807373,0.13818424940109253
"(4, 5, 10)",3,dam_as_total_procured__mw__rd__as_caiso,0.26247888803482056,0.26831209659576416
"(4, 5, 10)",3,dam_as_total_procured__mw__sr__as_caiso,0.11244207620620728,0.1356300711631775
"(4, 5, 10)",3,dam_as_total_procured__mw__nr__as_caiso,0.18123513460159302,0.1799662709236145
"(4, 5, 36)",3,actual_load__mw__ca_iso_tac,0.8375792503356934,0.8442641496658325
"(4, 5, 36)",3,dam_schedule__mw__generation__caiso_totals,0.8340352177619934,0.8413248062133789
"(4, 5, 36)",3,dam_schedule__mw__import__caiso_totals,0.23710888624191284,0.2318616509437561
"(4, 5, 36)",3,dam_schedule__mw__export__caiso_totals,0.6226620674133301,0.6151125431060791
"(4, 5, 36)",3,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.4030066728591919,0.4251701235771179
"(4, 5, 36)",3,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.29256361722946167,0.3172105550765991
"(4, 5, 36)",3,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.3021579384803772,0.31352007389068604
"(4, 5, 36)",3,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.22778856754302979,0.23560070991516113
"(4, 5, 36)",3,dam_as_total_procured__mw__ru__as_caiso,0.17095333337783813,0.16961443424224854
"(4, 5, 36)",3,dam_as_total_procured__mw__rd__as_caiso,0.3200453519821167,0.3425939083099365
"(4, 5, 36)",3,dam_as_total_procured__mw__sr__as_caiso,0.19283467531204224,0.20887035131454468
"(4, 5, 36)",3,dam_as_total_procured__mw__nr__as_caiso,0.4850230813026428,0.4848474860191345
"(4, 9, 13)",3,actual_load__mw__ca_iso_tac,0.5989351272583008,0.6118510961532593
"(4, 9, 13)",3,dam_schedule__mw__generation__caiso_totals,0.674954891204834,0.6724934577941895
"(4, 9, 13)",3,dam_schedule__mw__import__caiso_totals,0.4122830033302307,0.40422576665878296
"(4, 9, 13)",3,dam_schedule__mw__export__caiso_totals,0.6787443161010742,0.655410885810852
"(4, 9, 13)",3,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.7365230321884155,0.7578396201133728
"(4, 9, 13)",3,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.49498051404953003,0.5061759948730469
"(4, 9, 13)",3,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.3727298378944397,0.36612963676452637
"(4, 9, 13)",3,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.3097165822982788,0.3215089440345764
"(4, 9, 13)",3,dam_as_total_procured__mw__ru__as_caiso,0.4285338521003723,0.4230649471282959
"(4, 9, 13)",3,dam_as_total_procured__mw__rd__as_caiso,0.7837465405464172,0.7725265026092529
"(4, 9, 13)",3,dam_as_total_procured__mw__sr__as_caiso,0.09955590963363647,0.14531481266021729
"(4, 9, 13)",3,dam_as_total_procured__mw__nr__as_caiso,0.1608729362487793,0.15125471353530884
"(4, 10, 21)",3,actual_load__mw__ca_iso_tac,0.646324098110199,0.6512887477874756
"(4, 10, 21)",3,dam_schedule__mw__generation__caiso_totals,0.7143197059631348,0.7172306776046753
"(4, 10, 21)",3,dam_schedule__mw__import__caiso_totals,0.35813218355178833,0.3753925561904907
"(4, 10, 21)",3,dam_schedule__mw__export__caiso_totals,0.6809956431388855,0.6560893058776855
"(4, 10, 21)",3,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.9599586725234985,0.9652724266052246
"(4, 10, 21)",3,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.5115679502487183,0.5167683362960815
"(4, 10, 21)",3,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.4508365988731384,0.45556020736694336
"(4, 10, 21)",3,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.4127187132835388,0.37464267015457153
"(4, 10, 21)",3,dam_as_total_procured__mw__ru__as_caiso,0.36429935693740845,0.3318690061569214
"(4, 10, 21)",3,dam_as_total_procured__mw__rd__as_caiso,0.6093661785125732,0.5972760915756226
"(4, 10, 21)",3,dam_as_total_procured__mw__sr__as_caiso,0.11507570743560791,0.1390681266784668
"(4, 10, 21)",3,dam_as_total_procured__mw__nr__as_caiso,0.17886364459991455,0.17481374740600586
"(4, 14, 42)",3,actual_load__mw__ca_iso_tac,0.5713270902633667,0.5881620645523071
"(4, 14, 42)",3,dam_schedule__mw__generation__caiso_totals,0.664264976978302,0.6621103882789612
"(4, 14, 42)",3,dam_schedule__mw__import__caiso_totals,0.09336066246032715,0.08973902463912964
"(4, 14, 42)",3,dam_schedule__mw__export__caiso_totals,0.623253345489502,0.6026297211647034
"(4, 14, 42)",3,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.2953934073448181,0.3111035227775574
"(4, 14, 42)",3,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.18274056911468506,0.19696491956710815
"(4, 14, 42)",3,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.1741929054260254,0.1909034252166748
"(4, 14, 42)",3,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.1399846076965332,0.14677411317825317
"(4, 14, 42)",3,dam_as_total_procured__mw__ru__as_caiso,0.13714057207107544,0.13243651390075684
"(4, 14, 42)",3,dam_as_total_procured__mw__rd__as_caiso,0.2516782879829407,0.26471346616744995
"(4, 14, 42)",3,dam_as_total_procured__mw__sr__as_caiso,0.06139516830444336,0.08970195055007935
"(4, 14, 42)",3,dam_as_total_procured__mw__nr__as_caiso,0.1362789273262024,0.125116229057312
"(4, 17, 28)",3,actual_load__mw__ca_iso_tac,0.8869534730911255,0.888847827911377
"(4, 17, 28)",3,dam_schedule__mw__generation__caiso_totals,0.8976938128471375,0.8973048329353333
"(4, 17, 28)",3,dam_schedule__mw__import__caiso_totals,0.4045048952102661,0.4038117527961731
"(4, 17, 28)",3,dam_schedule__mw__export__caiso_totals,0.682021975517273,0.671402096748352
"(4, 17, 28)",3,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.7922605276107788,0.8096078038215637
"(4, 17, 28)",3,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.4750547409057617,0.48530441522598267
"(4, 17, 28)",3,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.4155502915382385,0.41216564178466797
"(4, 17, 28)",3,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.32557111978530884,0.3231241703033447
"(4, 17, 28)",3,dam_as_total_procured__mw__ru__as_caiso,0.43106985092163086,0.41654402017593384
"(4, 17, 28)",3,dam_as_total_procured__mw__rd__as_caiso,0.7940740585327148,0.785293698310852
"(4, 17, 28)",3,dam_as_total_procured__mw__sr__as_caiso,0.1654036045074463,0.20606744289398193
"(4, 17, 28)",3,dam_as_total_procured__mw__nr__as_caiso,0.2355273962020874,0.2342432141304016
"(4, 19, 37)",3,actual_load__mw__ca_iso_tac,0.8554363250732422,0.8572902679443359
"(4, 19, 37)",3,dam_schedule__mw__generation__caiso_totals,0.8146332502365112,0.8243378400802612
"(4, 19, 37)",3,dam_schedule__mw__import__caiso_totals,0.3781772255897522,0.39150887727737427
"(4, 19, 37)",3,dam_schedule__mw__export__caiso_totals,0.6881747245788574,0.6723684072494507
"(4, 19, 37)",3,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.9609003067016602,0.9614933729171753
"(4, 19, 37)",3,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.41934627294540405,0.42272138595581055
"(4, 19, 37)",3,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.5021904110908508,0.5020536184310913
"(4, 19, 37)",3,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.35578614473342896,0.32189834117889404
"(4, 19, 37)",3,dam_as_total_procured__mw__ru__as_caiso,0.30897390842437744,0.2889072895050049
"(4, 19, 37)",3,dam_as_total_procured__mw__rd__as_caiso,0.5742161273956299,0.5687947273254395
"(4, 19, 37)",3,dam_as_total_procured__mw__sr__as_caiso,0.21667253971099854,0.2307252287864685
"(4, 19, 37)",3,dam_as_total_procured__mw__nr__as_caiso,0.48957592248916626,0.49054664373397827
"(4, 25, 31)",3,actual_load__mw__ca_iso_tac,0.5693802237510681,0.5811295509338379
"(4, 25, 31)",3,dam_schedule__mw__generation__caiso_totals,0.6679930686950684,0.6653449535369873
"(4, 25, 31)",3,dam_schedule__mw__import__caiso_totals,0.175043523311615,0.17397844791412354
"(4, 25, 31)",3,dam_schedule__mw__export__caiso_totals,0.6131795048713684,0.5954749584197998
"(4, 25, 31)",3,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.3236427903175354,0.3308561444282532
"(4, 25, 31)",3,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.24543702602386475,0.24267911911010742
"(4, 25, 31)",3,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.18087029457092285,0.19309598207473755
"(4, 25, 31)",3,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.17387747764587402,0.17659378051757812
"(4, 25, 31)",3,dam_as_total_procured__mw__ru__as_caiso,0.17290329933166504,0.16260409355163574
"(4, 25, 31)",3,dam_as_total_procured__mw__rd__as_caiso,0.414233922958374,0.40410107374191284
"(4, 25, 31)",3,dam_as_total_procured__mw__sr__as_caiso,0.05953890085220337,0.07871276140213013
"(4, 25, 31)",3,dam_as_total_procured__mw__nr__as_caiso,0.14706683158874512,0.1458965539932251
"(4, 27, 29)",3,actual_load__mw__ca_iso_tac,0.7867201566696167,0.8034589290618896
"(4, 27, 29)",3,dam_schedule__mw__generation__caiso_totals,0.8054605722427368,0.8113149404525757
"(4, 27, 29)",3,dam_schedule__mw__import__caiso_totals,0.34781938791275024,0.3495302200317383
"(4, 27, 29)",3,dam_schedule__mw__export__caiso_totals,0.6617422103881836,0.6497955918312073
"(4, 27, 29)",3,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.6777870655059814,0.7010690569877625
"(4, 27, 29)",3,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.327796995639801,0.34142744541168213
"(4, 27, 29)",3,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.3933572769165039,0.39729899168014526
"(4, 27, 29)",3,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.2516065239906311,0.25527745485305786
"(4, 27, 29)",3,dam_as_total_procured__mw__ru__as_caiso,0.23780220746994019,0.22375530004501343
"(4, 27, 29)",3,dam_as_total_procured__mw__rd__as_caiso,0.467102587223053,0.4674200415611267
"(4, 27, 29)",3,dam_as_total_procured__mw__sr__as_caiso,0.09364444017410278,0.12752509117126465
"(4, 27, 29)",3,dam_as_total_procured__mw__nr__as_caiso,0.27818065881729126,0.27221399545669556
"(4, 29, 30)",3,actual_load__mw__ca_iso_tac,0.6682873964309692,0.6839860677719116
"(4, 29, 30)",3,dam_schedule__mw__generation__caiso_totals,0.7330713272094727,0.7344528436660767
"(4, 29, 30)",3,dam_schedule__mw__import__caiso_totals,0.3204498291015625,0.3269427418708801
"(4, 29, 30)",3,dam_schedule__mw__export__caiso_totals,0.6498079299926758,0.63315349817276
"(4, 29, 30)",3,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.6610236763954163,0.6865360140800476
"(4, 29, 30)",3,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.2905309796333313,0.3108776807785034
"(4, 29, 30)",3,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.36985933780670166,0.3675292134284973
"(4, 29, 30)",3,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.23171091079711914,0.23622357845306396
"(4, 29, 30)",3,dam_as_total_procured__mw__ru__as_caiso,0.2082529067993164,0.18665951490402222
"(4, 29, 30)",3,dam_as_total_procured__mw__rd__as_caiso,0.44014519453048706,0.4431397318840027
"(4, 29, 30)",3,dam_as_total_procured__mw__sr__as_caiso,0.0793500542640686,0.10559558868408203
"(4, 29, 30)",3,dam_as_total_procured__mw__nr__as_caiso,0.2130364179611206,0.205785870552063
"(4, 39, 41)",3,actual_load__mw__ca_iso_tac,0.5850265026092529,0.5868729948997498
"(4, 39, 41)",3,dam_schedule__mw__generation__caiso_totals,0.6582965850830078,0.6550959944725037
"(4, 39, 41)",3,dam_schedule__mw__import__caiso_totals,0.20136332511901855,0.21188217401504517
"(4, 39, 41)",3,dam_schedule__mw__export__caiso_totals,0.6679378747940063,0.6389205455780029
"(4, 39, 41)",3,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.61033034324646,0.6240633726119995
"(4, 39, 41)",3,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.3058429956436157,0.3209947943687439
"(4, 39, 41)",3,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.33551621437072754,0.33028900623321533
"(4, 39, 41)",3,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.23004436492919922,0.2399888038635254
"(4, 39, 41)",3,dam_as_total_procured__mw__ru__as_caiso,0.25971925258636475,0.23862963914871216
"(4, 39, 41)",3,dam_as_total_procured__mw__rd__as_caiso,0.4583054184913635,0.4565550684928894
"(4, 39, 41)",3,dam_as_total_procured__mw__sr__as_caiso,0.07318902015686035,0.08749419450759888
"(4, 39, 41)",3,dam_as_total_procured__mw__nr__as_caiso,0.1435490846633911,0.1333768367767334
"(5, 7, 31)",3,actual_load__mw__ca_iso_tac,0.6887134313583374,0.6945205926895142
"(5, 7, 31)",3,dam_schedule__mw__generation__caiso_totals,0.7492300271987915,0.7462174892425537
"(5, 7, 31)",3,dam_schedule__mw__import__caiso_totals,0.3543397784233093,0.35441237688064575
"(5, 7, 31)",3,dam_schedule__mw__export__caiso_totals,0.6525806188583374,0.6211150884628296
"(5, 7, 31)",3,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.6705309152603149,0.692493736743927
"(5, 7, 31)",3,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.45973676443099976,0.4523963928222656
"(5, 7, 31)",3,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.27891260385513306,0.2825748920440674
"(5, 7, 31)",3,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.31073200702667236,0.32795166969299316
"(5, 7, 31)",3,dam_as_total_procured__mw__ru__as_caiso,0.36088883876800537,0.35444027185440063
"(5, 7, 31)",3,dam_as_total_procured__mw__rd__as_caiso,0.7263810634613037,0.7245135307312012
"(5, 7, 31)",3,dam_as_total_procured__mw__sr__as_caiso,0.12977004051208496,0.16657137870788574
"(5, 7, 31)",3,dam_as_total_procured__mw__nr__as_caiso,0.17581701278686523,0.18145281076431274
"(5, 8, 23)",3,actual_load__mw__ca_iso_tac,0.7416825294494629,0.7487753629684448
"(5, 8, 23)",3,dam_schedule__mw__generation__caiso_totals,0.7695735692977905,0.776622474193573
"(5, 8, 23)",3,dam_schedule__mw__import__caiso_totals,0.2831098437309265,0.29177749156951904
"(5, 8, 23)",3,dam_schedule__mw__export__caiso_totals,0.6376909017562866,0.6137024760246277
"(5, 8, 23)",3,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.8721640110015869,0.8740537166595459
"(5, 8, 23)",3,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.4236866235733032,0.4285258650779724
"(5, 8, 23)",3,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.3949960470199585,0.4041016697883606
"(5, 8, 23)",3,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.44250398874282837,0.44627845287323
"(5, 8, 23)",3,dam_as_total_procured__mw__ru__as_caiso,0.27284324169158936,0.2627120018005371
"(5, 8, 23)",3,dam_as_total_procured__mw__rd__as_caiso,0.4501294493675232,0.46428805589675903
"(5, 8, 23)",3,dam_as_total_procured__mw__sr__as_caiso,0.1227872371673584,0.14747315645217896
"(5, 8, 23)",3,dam_as_total_procured__mw__nr__as_caiso,0.20067870616912842,0.1926707625389099
"(5, 10, 29)",3,actual_load__mw__ca_iso_tac,0.7750858068466187,0.7796944379806519
"(5, 10, 29)",3,dam_schedule__mw__generation__caiso_totals,0.7899248003959656,0.786203920841217
"(5, 10, 29)",3,dam_schedule__mw__import__caiso_totals,0.33548110723495483,0.3366882801055908
"(5, 10, 29)",3,dam_schedule__mw__export__caiso_totals,0.6475995779037476,0.6112547516822815
"(5, 10, 29)",3,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.6814098358154297,0.6989952325820923
"(5, 10, 29)",3,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.2736157178878784,0.2845696210861206
"(5, 10, 29)",3,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.39796656370162964,0.3921523094177246
"(5, 10, 29)",3,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.22003555297851562,0.2356799840927124
"(5, 10, 29)",3,dam_as_total_procured__mw__ru__as_caiso,0.20146256685256958,0.19522511959075928
"(5, 10, 29)",3,dam_as_total_procured__mw__rd__as_caiso,0.35905152559280396,0.3657623529434204
"(5, 10, 29)",3,dam_as_total_procured__mw__sr__as_caiso,0.1299060583114624,0.16127943992614746
"(5, 10, 29)",3,dam_as_total_procured__mw__nr__as_caiso,0.2254895567893982,0.2291949987411499
"(5, 13, 30)",3,actual_load__mw__ca_iso_tac,0.7190887928009033,0.7218291759490967
"(5, 13, 30)",3,dam_schedule__mw__generation__caiso_totals,0.7627872228622437,0.7578474879264832
"(5, 13, 30)",3,dam_schedule__mw__import__caiso_totals,0.4030313491821289,0.3999365568161011
"(5, 13, 30)",3,dam_schedule__mw__export__caiso_totals,0.6589661836624146,0.6277056932449341
"(5, 13, 30)",3,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.7248066663742065,0.7399038076400757
"(5, 13, 30)",3,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.5016733407974243,0.4969490170478821
"(5, 13, 30)",3,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.342820405960083,0.34023016691207886
"(5, 13, 30)",3,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.33066725730895996,0.33841758966445923
"(5, 13, 30)",3,dam_as_total_procured__mw__ru__as_caiso,0.39026182889938354,0.3878021836280823
"(5, 13, 30)",3,dam_as_total_procured__mw__rd__as_caiso,0.7681969404220581,0.7654451727867126
"(5, 13, 30)",3,dam_as_total_procured__mw__sr__as_caiso,0.13275879621505737,0.1711905598640442
"(5, 13, 30)",3,dam_as_total_procured__mw__nr__as_caiso,0.1870008111000061,0.19176983833312988
"(5, 18, 22)",3,actual_load__mw__ca_iso_tac,0.7055139541625977,0.7168067097663879
"(5, 18, 22)",3,dam_schedule__mw__generation__caiso_totals,0.7693716287612915,0.770849347114563
"(5, 18, 22)",3,dam_schedule__mw__import__caiso_totals,0.18604117631912231,0.18529891967773438
"(5, 18, 22)",3,dam_schedule__mw__export__caiso_totals,0.6096705198287964,0.5799165964126587
"(5, 18, 22)",3,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.5650234222412109,0.5843530893325806
"(5, 18, 22)",3,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.13910233974456787,0.12127447128295898
"(5, 18, 22)",3,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.33839625120162964,0.3706158995628357
"(5, 18, 22)",3,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.11337387561798096,0.09664762020111084
"(5, 18, 22)",3,dam_as_total_procured__mw__ru__as_caiso,0.1664852499961853,0.16412502527236938
"(5, 18, 22)",3,dam_as_total_procured__mw__rd__as_caiso,0.20241093635559082,0.21449798345565796
"(5, 18, 22)",3,dam_as_total_procured__mw__sr__as_caiso,0.11331254243850708,0.12353193759918213
"(5, 18, 22)",3,dam_as_total_procured__mw__nr__as_caiso,0.20081734657287598,0.19302386045455933
"(5, 18, 35)",3,actual_load__mw__ca_iso_tac,0.7272366881370544,0.7309117317199707
"(5, 18, 35)",3,dam_schedule__mw__generation__caiso_totals,0.7823258638381958,0.7777425050735474
"(5, 18, 35)",3,dam_schedule__mw__import__caiso_totals,0.2907422184944153,0.2828812599182129
"(5, 18, 35)",3,dam_schedule__mw__export__caiso_totals,0.6430883407592773,0.6196548342704773
"(5, 18, 35)",3,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.5578402280807495,0.5522292852401733
"(5, 18, 35)",3,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.4398308992385864,0.4089773893356323
"(5, 18, 35)",3,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.19975310564041138,0.2147558331489563
"(5, 18, 35)",3,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.28330427408218384,0.2889149785041809
"(5, 18, 35)",3,dam_as_total_procured__mw__ru__as_caiso,0.44805842638015747,0.4541836977005005
"(5, 18, 35)",3,dam_as_total_procured__mw__rd__as_caiso,0.9770230054855347,0.9756608009338379
"(5, 18, 35)",3,dam_as_total_procured__mw__sr__as_caiso,0.12878680229187012,0.16269266605377197
"(5, 18, 35)",3,dam_as_total_procured__mw__nr__as_caiso,0.17439591884613037,0.1665300726890564
"(5, 20, 21)",3,actual_load__mw__ca_iso_tac,0.8174179792404175,0.8296179175376892
"(5, 20, 21)",3,dam_schedule__mw__generation__caiso_totals,0.8455827832221985,0.8536050319671631
"(5, 20, 21)",3,dam_schedule__mw__import__caiso_totals,0.43193304538726807,0.4489709138870239
"(5, 20, 21)",3,dam_schedule__mw__export__caiso_totals,0.6900801658630371,0.6622042059898376
"(5, 20, 21)",3,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.9578903913497925,0.9646598696708679
"(5, 20, 21)",3,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.731263279914856,0.7501226663589478
"(5, 20, 21)",3,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.6320457458496094,0.6403062343597412
"(5, 20, 21)",3,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.46933430433273315,0.4863312244415283
"(5, 20, 21)",3,dam_as_total_procured__mw__ru__as_caiso,0.34863507747650146,0.33384066820144653
"(5, 20, 21)",3,dam_as_total_procured__mw__rd__as_caiso,0.6381950974464417,0.6471831798553467
"(5, 20, 21)",3,dam_as_total_procured__mw__sr__as_caiso,0.15256452560424805,0.17895209789276123
"(5, 20, 21)",3,dam_as_total_procured__mw__nr__as_caiso,0.24065279960632324,0.24090349674224854
"(5, 22, 28)",3,actual_load__mw__ca_iso_tac,0.8246289491653442,0.8280463814735413
"(5, 22, 28)",3,dam_schedule__mw__generation__caiso_totals,0.8506931066513062,0.8525047302246094
"(5, 22, 28)",3,dam_schedule__mw__import__caiso_totals,0.23619943857192993,0.22615551948547363
