S,size,conf,v_audit,v_full
"(0, 29)",2,dam_schedule__mw__export__caiso_totals,0.4174576997756958,0.4143248200416565
"(0, 29)",2,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.6571606993675232,0.6759909391403198
"(0, 29)",2,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.2317907214164734,0.22491055727005005
"(0, 29)",2,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.3867434859275818,0.3907797932624817
"(0, 29)",2,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.18576490879058838,0.1834436058998108
"(0, 29)",2,dam_as_total_procured__mw__ru__as_caiso,0.12292808294296265,0.11067861318588257
"(0, 29)",2,dam_as_total_procured__mw__rd__as_caiso,0.32032161951065063,0.3207089900970459
"(0, 29)",2,dam_as_total_procured__mw__sr__as_caiso,0.06644105911254883,0.08171242475509644
"(0, 29)",2,dam_as_total_procured__mw__nr__as_caiso,0.25055891275405884,0.25424277782440186
"(0, 33)",2,actual_load__mw__ca_iso_tac,0.7600998282432556,0.7579327821731567
"(0, 33)",2,dam_schedule__mw__generation__caiso_totals,0.7048898935317993,0.7131845951080322
"(0, 33)",2,dam_schedule__mw__import__caiso_totals,0.35761332511901855,0.3583037257194519
"(0, 33)",2,dam_schedule__mw__export__caiso_totals,0.3919548988342285,0.38977670669555664
"(0, 33)",2,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.6459528207778931,0.6704697608947754
"(0, 33)",2,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.3386616110801697,0.33603841066360474
"(0, 33)",2,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.3699036240577698,0.3665961027145386
"(0, 33)",2,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.2323337197303772,0.23725807666778564
"(0, 33)",2,dam_as_total_procured__mw__ru__as_caiso,0.29796725511550903,0.2793787717819214
"(0, 33)",2,dam_as_total_procured__mw__rd__as_caiso,0.7397168874740601,0.737018346786499
"(0, 33)",2,dam_as_total_procured__mw__sr__as_caiso,0.0729554295539856,0.09620863199234009
"(0, 33)",2,dam_as_total_procured__mw__nr__as_caiso,0.202558696269989,0.21097135543823242
"(0, 37)",2,actual_load__mw__ca_iso_tac,0.7642804384231567,0.7787339687347412
"(0, 37)",2,dam_schedule__mw__generation__caiso_totals,0.6636239290237427,0.693770706653595
"(0, 37)",2,dam_schedule__mw__import__caiso_totals,0.2776995301246643,0.275490403175354
"(0, 37)",2,dam_schedule__mw__export__caiso_totals,0.38802236318588257,0.39415091276168823
"(0, 37)",2,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.5485060214996338,0.5858860015869141
"(0, 37)",2,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.1524653434753418,0.18219780921936035
"(0, 37)",2,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.40225058794021606,0.3897145986557007
"(0, 37)",2,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.12240016460418701,0.13799512386322021
"(0, 37)",2,dam_as_total_procured__mw__ru__as_caiso,0.16683948040008545,0.16005736589431763
"(0, 37)",2,dam_as_total_procured__mw__rd__as_caiso,0.24196219444274902,0.26945143938064575
"(0, 37)",2,dam_as_total_procured__mw__sr__as_caiso,0.18960261344909668,0.19614553451538086
"(0, 37)",2,dam_as_total_procured__mw__nr__as_caiso,0.47800540924072266,0.4748772978782654
"(0, 41)",2,actual_load__mw__ca_iso_tac,0.689538300037384,0.6854571104049683
"(0, 41)",2,dam_schedule__mw__generation__caiso_totals,0.6722674369812012,0.6831077337265015
"(0, 41)",2,dam_schedule__mw__import__caiso_totals,0.25974607467651367,0.2641627788543701
"(0, 41)",2,dam_schedule__mw__export__caiso_totals,0.4165140986442566,0.4077569246292114
"(0, 41)",2,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.6761926412582397,0.696463406085968
"(0, 41)",2,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.29428017139434814,0.3011907935142517
"(0, 41)",2,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.3800288438796997,0.3722645044326782
"(0, 41)",2,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.24208348989486694,0.2492479681968689
"(0, 41)",2,dam_as_total_procured__mw__ru__as_caiso,0.15791428089141846,0.1463032364845276
"(0, 41)",2,dam_as_total_procured__mw__rd__as_caiso,0.3644077181816101,0.3745648264884949
"(0, 41)",2,dam_as_total_procured__mw__sr__as_caiso,0.05956631898880005,0.07115083932876587
"(0, 41)",2,dam_as_total_procured__mw__nr__as_caiso,0.20746111869812012,0.21602243185043335
"(1, 3)",2,actual_load__mw__ca_iso_tac,0.8588947057723999,0.8602580428123474
"(1, 3)",2,dam_schedule__mw__generation__caiso_totals,0.8375841975212097,0.8409822583198547
"(1, 3)",2,dam_schedule__mw__import__caiso_totals,0.3060046434402466,0.3050459623336792
"(1, 3)",2,dam_schedule__mw__export__caiso_totals,0.5029842853546143,0.504601001739502
