target_field,n_valid_sources,pearson,spearman,kendall,nmi,distance_corr
net_actual_interchange_mw,7,0.18799898028373718,0.1250012367963791,0.13688382506370544,0.4155421853065491,0.1345737874507904
gross_actual_interchange_mw,10,0.14491748809814453,0.16107182204723358,0.13726428151130676,0.40672779083251953,0.1500186026096344
total_gen,23,0.1903214305639267,0.19033215939998627,0.18797296285629272,0.24223369359970093,0.18913978338241577
metered_load_mw,21,0.18896882236003876,0.18879690766334534,0.1934070885181427,0.24001051485538483,0.18881672620773315
total_losses,14,0.1977817267179489,0.17791911959648132,0.16170477867126465,0.29706212878227234,0.16553224623203278
congestion_price_da,4,0.17015229165554047,0.12385403364896774,0.12136548012495041,0.31172531843185425,0.27290281653404236
congestion_price_rt,9,0.18737904727458954,0.19607335329055786,0.19332793354988098,0.23428215086460114,0.18893752992153168
marginal_loss_price_da,16,0.17202651500701904,0.1780901998281479,0.2296244353055954,0.22581376135349274,0.19444508850574493
total_lmp_da,25,0.18447665870189667,0.1950746774673462,0.210934117436409,0.22781571745872498,0.18169885873794556
da_as_total_mw_primary_reserve,8,0.22943036258220673,0.19185544550418854,0.20526118576526642,0.1767878532409668,0.19666516780853271
da_as_total_mw_synchronized_reserve,7,0.18246659636497498,0.17769362032413483,0.1876814365386963,0.27095067501068115,0.18120767176151276
da_as_total_mw_thirty_minutes_reserve,15,0.16087260842323303,0.21048665046691895,0.19397172331809998,0.26218920946121216,0.1724798083305359
