rank,field,sensitivity,masked_loss,loss_increase
1,system_energy_price_da,0.5163838909228633,0.8949098587036133,0.30474936962127686
2,gen_fuel_nuclear_pct,0.4802175482893574,0.8735659122467041,0.2834054231643677
3,gen_fuel_gas_mw,0.32005938644110593,0.779046893119812,0.18888640403747559
4,gen_fuel_other_renewables_pct,0.19963388461052897,0.7079765200614929,0.1178160309791565
5,gen_fuel_oil_mw,0.13645448806968818,0.6706905364990234,0.08053004741668701
6,gen_fuel_coal_mw,0.11452856962504734,0.6577507257461548,0.06759023666381836
7,gen_fuel_oil_pct,0.06171917687160712,0.6265847086906433,0.036424219608306885
8,gen_fuel_wind_pct,0.05141411437949754,0.6205030679702759,0.030342578887939453
9,gen_fuel_nuclear_mw,0.04288993813912385,0.6154724359512329,0.025311946868896484
10,forecast_load_mw_latest_available,0.035477439717207425,0.6110978722572327,0.02093738317489624
11,gross_inadv_interchange_mw,0.03334942557757859,0.6098420023918152,0.01968151330947876
12,gen_fuel_wind_mw,0.026629364979169297,0.605876088142395,0.015715599060058594
13,da_as_as_req_mw_synchronized_reserve,0.016070698144173716,0.5996447801589966,0.009484291076660156
14,da_as_as_req_mw_primary_reserve,0.015663779825779572,0.5994046330451965,0.009244143962860107
15,gen_fuel_hydro_mw,0.015205352859487438,0.599134087562561,0.00897359848022461
16,gen_fuel_hydro_pct,0.014428481252367125,0.5986756086349487,0.008515119552612305
17,da_as_as_req_mw_thirty_minutes_reserve,0.01403226865294786,0.5984417796134949,0.008281290531158447
18,forecast_load_mw_day_ahead,0.011845373058957203,0.5971511602401733,0.006990671157836914
19,gen_fuel_coal_pct,0.0073888650422926395,0.5945211052894592,0.004360616207122803
20,gen_fuel_gas_pct,0.005821689180659007,0.5935962200164795,0.0034357309341430664
21,gross_sched_interchange_mw,0.005479813154904684,0.5933944582939148,0.003233969211578369
22,net_inadv_interchange_mw,0.004860901401338215,0.5930292010307312,0.0028687119483947754
23,total_pjm_loc_credit,0.0043885368009089765,0.5927504301071167,0.0025899410247802734
24,da_as_ss_mw_thirty_minutes_reserve,0.0034168413079156672,0.5921769738197327,0.0020164847373962402
25,da_as_ss_mw_primary_reserve,0.0032775659638934478,0.5920947790145874,0.0019342899322509766
26,gen_fuel_multiple_fuels_pct,0.002913874510794092,0.5918801426887512,0.001719653606414795
27,da_as_ss_mw_synchronized_reserve,0.0028386314859234945,0.5918357372283936,0.001675248146057129
28,da_as_nsr_mw_primary_reserve,0.0016965534654715313,0.5911617279052734,0.0010012388229370117
29,gen_fuel_solar_pct,0.00014887009216008078,0.5902483463287354,8.785724639892578e-05
30,gen_fuel_solar_mw,9.382653705340235e-05,0.5902158617973328,5.537271499633789e-05
31,total_pjm_rmpcp_cr,1.6967554601691705e-05,0.5901705026626587,1.0013580322265625e-05
32,total_pjm_self_sched_reg,-3.736901906324959e-05,0.5901384353637695,-2.205371856689453e-05
33,rmpcp,-4.1004923620754954e-05,0.5901362895965576,-2.4199485778808594e-05
34,gen_fuel_storage_mw,-0.002844489332155031,0.5884817838668823,-0.0016787052154541016
35,da_as_mcp_synchronized_reserve,-0.002904077767958591,0.5884466171264648,-0.001713871955871582
36,gen_fuel_other_renewables_mw,-0.0030939527837394267,0.5883345603942871,-0.0018259286880493164
37,rmccp,-0.0053246812271177885,0.5870180726051331,-0.003142416477203369
38,total_pjm_rmccp_cr,-0.006638959727307158,0.5862424373626709,-0.003918051719665527
39,total_pjm_assigned_reg,-0.009239944451458149,0.5847074389457703,-0.005453050136566162
40,total_pjm_reg_purchases,-0.009468602449185709,0.5845724940299988,-0.0055879950523376465
41,marginal_loss_price_rt,-0.013816942305264486,0.5820062756538391,-0.008154213428497314
42,gen_fuel_multiple_fuels_mw,-0.01645226612801414,0.5804510116577148,-0.009709477424621582
43,da_as_mcp_primary_reserve,-0.035993738164373186,0.5689184069633484,-0.021242082118988037
44,total_lmp_rt,-0.05067238984976644,0.5602556467056274,-0.029904842376708984
