target_idx,target_field,source_idx,source_field,source_type,prior,corr_pearson,corr_spearman,corr_kendall,corr_nmi,corr_distance_corr
55,da_as_total_mw_primary_reserve,35,da_as_as_req_mw_synchronized_reserve,general,0.7061766386032104,0.6831938624382019,0.7070375680923462,0.6077573895454407,1.0,0.766772449016571
55,da_as_total_mw_primary_reserve,34,da_as_as_req_mw_primary_reserve,general,0.7027780413627625,0.674575686454773,0.6984958052635193,0.6032033562660217,1.0,0.7611330151557922
55,da_as_total_mw_primary_reserve,42,da_as_nsr_mw_primary_reserve,general,0.7011800408363342,0.7314221262931824,0.644254207611084,0.49468350410461426,0.6648451089859009,0.7061870694160461
55,da_as_total_mw_primary_reserve,36,da_as_as_req_mw_thirty_minutes_reserve,general,0.6703405380249023,0.6752692461013794,0.6857672333717346,0.5853059887886047,0.7314170002937317,0.732298731803894
55,da_as_total_mw_primary_reserve,37,da_as_total_mw_synchronized_reserve,general,0.4264257848262787,0.269499808549881,0.3234442472457886,0.19148728251457214,0.5314394235610962,0.48865368962287903
55,da_as_total_mw_primary_reserve,6,gen_fuel_nuclear_mw,general,0.31695982813835144,0.43467918038368225,0.4118874669075012,0.3302573263645172,0.22781901061534882,0.46321672201156616
55,da_as_total_mw_primary_reserve,38,da_as_total_mw_thirty_minutes_reserve,general,0.2782805562019348,0.5141226649284363,0.5552305579185486,0.392962783575058,0.18261083960533142,0.49525538086891174
55,da_as_total_mw_primary_reserve,32,da_as_mcp_primary_reserve,general,0.2131119668483734,0.16955505311489105,0.3511554002761841,0.27536842226982117,0.30234411358833313,0.2847083806991577
55,da_as_total_mw_primary_reserve,50,net_actual_interchange_mw,general,0.2028087079524994,0.3596746325492859,0.3605280816555023,0.26185041666030884,0.08838044106960297,0.3805939257144928
55,da_as_total_mw_primary_reserve,31,total_pjm_rmpcp_cr,general,0.16485966742038727,0.16580548882484436,0.195896178483963,0.1286676526069641,0.1619681566953659,0.20563995838165283
55,da_as_total_mw_primary_reserve,28,total_pjm_self_sched_reg,general,0.11578137427568436,0.18342214822769165,0.16738909482955933,0.0869300365447998,0.028677815571427345,0.13557086884975433
