target_field,n_valid_sources,pearson,spearman,kendall,nmi,distance_corr
net_actual_interchange_mw,16,0.17439238727092743,0.17643658816814423,0.17923684418201447,0.27990707755088806,0.19002702832221985
gross_actual_interchange_mw,17,0.17366397380828857,0.16075904667377472,0.15931366384029388,0.3494109809398651,0.1568523645401001
total_gen,28,0.1922331601381302,0.19202835857868195,0.18949942290782928,0.23863697052001953,0.18760213255882263
metered_load_mw,27,0.19528114795684814,0.19408035278320312,0.19583474099636078,0.22019456326961517,0.19460919499397278
total_losses,19,0.18068131804466248,0.170421302318573,0.16283577680587769,0.3161677420139313,0.16989386081695557
congestion_price_da,8,0.14349700510501862,0.12984192371368408,0.1575658768415451,0.30855056643486023,0.26054462790489197
congestion_price_rt,11,0.2107902467250824,0.2070942521095276,0.19566696882247925,0.18838782608509064,0.19806073606014252
marginal_loss_price_da,21,0.2032395303249359,0.18956950306892395,0.21891185641288757,0.20378176867961884,0.18449737131595612
total_lmp_da,32,0.19851669669151306,0.19469112157821655,0.1996927559375763,0.2124909907579422,0.1946084350347519
da_as_total_mw_primary_reserve,11,0.2269514501094818,0.1924041360616684,0.20675811171531677,0.1811949610710144,0.19269134104251862
da_as_total_mw_synchronized_reserve,8,0.18743197619915009,0.18620039522647858,0.19342273473739624,0.24733158946037292,0.18561330437660217
da_as_total_mw_thirty_minutes_reserve,18,0.19051021337509155,0.20078794658184052,0.19732004404067993,0.21476858854293823,0.19661320745944977
