rank,field,sensitivity,masked_loss,loss_increase
1,da_as_nsr_mw_primary_reserve,0.3551949561752176,0.4559737741947174,0.11951017379760742
2,system_energy_price_da,0.2532509525152914,0.42167332768440247,0.08520972728729248
3,marginal_loss_price_rt,0.10707684649346381,0.3724910616874695,0.0360274612903595
4,forecast_load_mw_latest_available,0.09285557064778126,0.3677061200141907,0.03124251961708069
5,total_lmp_rt,0.05259275038762711,0.3541591465473175,0.01769554615020752
6,gen_fuel_wind_mw,0.041233072730405065,0.35033702850341797,0.013873428106307983
7,gen_fuel_nuclear_mw,0.027586384046902328,0.34574541449546814,0.009281814098358154
8,gen_fuel_oil_mw,0.026836949488677656,0.34549325704574585,0.009029656648635864
9,gen_fuel_other_renewables_pct,0.017997235568778844,0.34251901507377625,0.00605541467666626
10,gen_fuel_coal_pct,0.015418369339880219,0.3416513204574585,0.005187720060348511
11,forecast_load_mw_day_ahead,0.01498656536028617,0.3415060341358185,0.005042433738708496
12,gen_fuel_coal_mw,0.014016224314859948,0.3411795496940613,0.004715949296951294
13,da_as_mcp_synchronized_reserve,0.01163488072688332,0.3403783142566681,0.0039147138595581055
14,gen_fuel_oil_pct,0.010740980057742157,0.34007754921913147,0.0036139488220214844
15,gen_fuel_nuclear_pct,0.009638839151467536,0.3397067189216614,0.0032431185245513916
16,gross_inadv_interchange_mw,0.009183385600068025,0.33955347537994385,0.0030898749828338623
17,gen_fuel_multiple_fuels_mw,0.008719517407014888,0.3393974006175995,0.002933800220489502
18,da_as_mcp_primary_reserve,0.007830576947690602,0.3390983045101166,0.002634704113006592
19,gen_fuel_solar_mw,0.006566343470614521,0.338672935962677,0.0022093355655670166
20,da_as_as_req_mw_primary_reserve,0.0060640336514806,0.3385039269924164,0.0020403265953063965
21,da_as_as_req_mw_synchronized_reserve,0.005810177199066949,0.33841851353645325,0.0019549131393432617
22,gen_fuel_hydro_mw,0.005660219427281774,0.3383680582046509,0.0019044578075408936
23,da_as_as_req_mw_thirty_minutes_reserve,0.004756044037805656,0.3380638360977173,0.0016002357006072998
24,gen_fuel_solar_pct,0.00452424280404204,0.3379858434200287,0.0015222430229187012
25,gen_fuel_gas_mw,0.0027580538085332437,0.33739158511161804,0.0009279847145080566
26,gen_fuel_gas_pct,0.0017387306911653792,0.33704861998558044,0.000585019588470459
27,total_pjm_loc_credit,0.001172735320989792,0.33685818314552307,0.00039458274841308594
28,da_as_ss_mw_thirty_minutes_reserve,0.0011020523310993197,0.3368344008922577,0.0003708004951477051
29,da_as_ss_mw_primary_reserve,0.0006024883423997407,0.3366663157939911,0.00020271539688110352
30,da_as_ss_mw_synchronized_reserve,0.000411165963748838,0.33660194277763367,0.00013834238052368164
31,total_pjm_rmpcp_cr,-9.025810363206935e-05,0.3364332318305969,-3.0368566513061523e-05
32,net_inadv_interchange_mw,-0.000154829406426749,0.3364115059375763,-5.2094459533691406e-05
33,rmpcp,-0.0002707743108962081,0.3363724946975708,-9.110569953918457e-05
34,gen_fuel_hydro_pct,-0.0007285308168535529,0.3362184762954712,-0.00024512410163879395
35,gen_fuel_storage_mw,-0.0007462458519138217,0.33621251583099365,-0.000251084566116333
36,total_pjm_reg_purchases,-0.0009509430820352272,0.3361436426639557,-0.0003199577331542969
37,gen_fuel_other_renewables_mw,-0.0014412952525034667,0.3359786570072174,-0.0004849433898925781
38,total_pjm_assigned_reg,-0.0018800966709463238,0.33583101630210876,-0.0006325840950012207
39,gen_fuel_wind_pct,-0.0019351904299837598,0.3358124792575836,-0.0006511211395263672
40,total_pjm_self_sched_reg,-0.0025586710889299188,0.33560270071029663,-0.0008608996868133545
41,rmccp,-0.0029497304878853517,0.33547112345695496,-0.0009924769401550293
42,total_pjm_rmccp_cr,-0.00878160860490113,0.3335089087486267,-0.0029546916484832764
43,gen_fuel_multiple_fuels_pct,-0.009360535950670714,0.33331412076950073,-0.003149479627609253
44,gross_sched_interchange_mw,-0.013809046979830104,0.3318173587322235,-0.004646241664886475
