scheme,mode,K,all_parent_mae,all_parent_bias,all_pair_mae,all_syn_mae,all_s1_spearman,all_top30_recall,all_top30_precision,all_top30_f1,tune_parent_mae,tune_parent_bias,tune_pair_mae,tune_syn_mae,tune_s1_spearman,tune_top30_recall,tune_top30_precision,tune_top30_f1,test_parent_mae,test_parent_bias,test_pair_mae,test_syn_mae,test_s1_spearman,test_top30_recall,test_top30_precision,test_top30_f1,extreme_n,extreme_parent_true_mean,extreme_parent_est_mean,extreme_parent_error_mean,extreme_pair_true_mean,extreme_pair_est_mean,extreme_pair_error_mean,extreme_syn_true_mean,extreme_syn_est_mean,extreme_negative_count,extreme_top30_hit,extreme_conf_match,extreme_monotonicity_violation
local234_uniform10,single,50,0.031419137402883844,-0.0312572794106973,0.022620646103899526,0.010638553490573363,0.8691633021910565,0.9186562726597977,0.25871708517520614,0.4037327183579254,0.03126007949849509,-0.03109838679618888,0.022507160051068658,0.010661047061649623,0.8611637673789483,0.9268705281543412,0.2590385269161122,0.4049133029695868,0.031657784317579186,-0.0314956783281609,0.022790918033943616,0.010604804640690935,0.8798356922422815,0.9061727762941247,0.2582190016214351,0.40191116775158414,15,0.5802323261896769,0.3739194869995117,-0.20631283919016521,0.28820643027623494,0.2550932248433431,-0.03311320543289185,0.29202589591344197,0.11882626215616862,0,12,9,0
local234_uniform10,hybrid_uniform_pairs,0,0.06430656150631524,-0.06426461917690279,0.053645094971018874,0.021901824449554456,0.42218037551444587,0.6840804426828772,0.19045280975606413,0.2979533186297509,0.06407338425570544,-0.06403123515605326,0.05346631023726186,0.02203924052949972,0.42177974912195537,0.6951528961157559,0.1864348381877831,0.29401660812691616,0.06465641542680424,-0.06461478333082504,0.05391333957835042,0.02169564844318439,0.4202642845352315,0.6672532412060981,0.19718106845134764,0.3044064900218527,15,0.5802323261896769,0.19713757038116456,-0.3830947558085124,0.28820643027623494,0.20900265375773108,-0.07920377651850383,0.29202589591344197,-0.011865083376566558,10,4,1,10
local234_uniform10,hybrid_uniform_pairs,1,0.05836652540239096,-0.058327692763147705,0.052718812950113096,0.01940481314272875,0.4454879426617846,0.7037274899307612,0.19660761049669898,0.3073481866261511,0.0581851461684495,-0.05815323710347412,0.052510706934549484,0.01955253936105468,0.4510416361570928,0.7179334864215483,0.19483025526793588,0.3064871182678814,0.05863866273964737,-0.05858944212475434,0.05303105055147375,0.019183168035818945,0.4359061551989865,0.6821381315669627,0.19951887550549013,0.3087355555684301,15,0.5802323261896769,0.21111146211624143,-0.3691208640734355,0.28820643027623494,0.2039268175760905,-0.08427961270014445,0.29202589591344197,0.007184644540150938,8,2,2,8
local234_uniform10,hybrid_uniform_pairs,5,0.051816179217515065,-0.05177349651787344,0.04248385965182914,0.016882329662797742,0.6543478237570505,0.8633952424852357,0.23695756277689,0.37185897358388886,0.05180213783211521,-0.051769163101777246,0.04237545765390261,0.01701796403327608,0.6642207979756835,0.8591857361976788,0.22649632079945575,0.3584887617474176,0.051837246597451925,-0.051779998278257,0.04264650357984637,0.016678826893377446,0.6365704379004268,0.8697925789787138,0.2546114094272095,0.39391378317158426,15,0.5802323261896769,0.2309168855349223,-0.3493154406547546,0.28820643027623494,0.22055049339930216,-0.06765593687693278,0.29202589591344197,0.010366392135620128,6,3,2,6
local234_uniform10,hybrid_uniform_pairs,10,0.0466532919643,-0.04656507007521124,0.03925352323694359,0.013970631960172402,0.6951576786831722,0.8875908263513528,0.2515459433573386,0.3919983581725081,0.04646216546206943,-0.04636649192132926,0.03912033807440056,0.014056386533149992,0.6910213724606674,0.8931376286694626,0.24188150468894673,0.3806693070938209,0.046940053884426645,-0.046863012286457804,0.039453351269673156,0.013841967720939754,0.6993339659219379,0.8791611534947897,0.2680831202298231,0.4108772135310894,15,0.5802323261896769,0.24545493125915527,-0.33477739493052167,0.28820643027623494,0.23169225056966142,-0.0565141797065735,0.29202589591344197,0.013762680689493828,5,5,2,5
local234_uniform10,hybrid_uniform_pairs,25,0.03796294819720357,-0.03782666235253379,0.03076186715118996,0.01203161420807201,0.7914247298116346,0.8864962043836215,0.24765782641451037,0.38715680082335935,0.03771124479888575,-0.037551678471465004,0.03056858454229017,0.01203443761185169,0.7891910393227319,0.8881309347542757,0.24407920657944723,0.3829223674646303,0.03834059833447726,-0.03823924200432919,0.031051864045437128,0.012027378036323436,0.7933091511784865,0.884011846470178,0.2533287822086033,0.3938057585868901,15,0.5802323261896769,0.291432785987854,-0.28879954020182297,0.28820643027623494,0.2447756767272949,-0.043430753548940035,0.29202589591344197,0.04665710926055908,2,9,5,2
local234_uniform10,hybrid_uniform_pairs,50,0.031419137402883844,-0.0312572794106973,0.024522350944901176,0.010722971182330378,0.8369513793397183,0.9029914676169432,0.2618331410127794,0.4059548373587661,0.03126007949849509,-0.03109838679618888,0.02439312233379743,0.01076738556673273,0.8309925641313931,0.8993022369202671,0.26019700101635246,0.4036151769626975,0.031657784317579186,-0.0314956783281609,0.024716242656531526,0.010656332835456342,0.8455024395172532,0.9085981227818187,0.2643333249707572,0.409525660373921,15,0.5802323261896769,0.3739194869995117,-0.20631283919016521,0.28820643027623494,0.25284118254979454,-0.035365247726440424,0.29202589591344197,0.12107830444971719,1,12,9,1
triple50_pair40_uniform10,single,0,0.07152526818606333,-0.07147144121777729,0.0500598340830832,0.02249321979902464,0.6746680552566596,0.8019627261701813,0.22666281165131538,0.3534330418011296,0.07110704628344938,-0.07104471094980758,0.04984158915507147,0.02235073619412327,0.6826530903550976,0.8384390321751236,0.2232815960858601,0.3526502176591928,0.07215275895491498,-0.07211169774730619,0.05038728388143214,0.022706999006257715,0.6619976371975146,0.7465283859858093,0.23267685154154794,0.35477725767927926,15,0.5802323261896769,0.18229285081227617,-0.3979394753774007,0.28820643027623494,0.19936375617980953,-0.08884267409642538,0.29202589591344197,-0.017070905367533362,14,1,1,14
triple50_pair40_uniform10,single,1,0.06548478752639078,-0.06542171753166906,0.04719393888345755,0.019614785835090024,0.6727992332797488,0.8174954493244037,0.2256884249941576,0.35372337502520584,0.06508320115915942,-0.06501356754728212,0.04696827262165637,0.019518926593512287,0.6750017510029984,0.8578088288751563,0.22362272353050222,0.3547622522291948,0.06608731871081554,-0.06603409662016017,0.04753252348468587,0.019758610892609014,0.6719437998625387,0.7562297719365854,0.22934047833188206,0.35194669802077216,15,0.5802323261896769,0.19713084300359088,-0.383101483186086,0.28820643027623494,0.20311591625213624,-0.08509051402409872,0.29202589591344197,-0.005985073248545332,12,2,2,12
triple50_pair40_uniform10,single,5,0.06099341736418516,-0.060964631497760734,0.04464299182337022,0.01766565004409307,0.7352711940015402,0.84965551760058,0.23838258116320016,0.37230879252355015,0.061052517437963645,-0.06101952992081513,0.04472017707581089,0.017729890413866717,0.7326284193303959,0.865788330422293,0.2331096404075744,0.36732000919321284,0.06090474493812934,-0.060882263134277505,0.04452718480060242,0.017569265233138318,0.7401075976488429,0.82513790789612,0.24730278726789598,0.3805504685215302,15,0.5802323261896769,0.21700108846028643,-0.3632312377293905,0.28820643027623494,0.21366388400395708,-0.07454254627227784,0.29202589591344197,0.0033372044563293466,11,3,1,11
triple50_pair40_uniform10,single,10,0.0545430567802889,-0.05445354337039408,0.040062619727135776,0.015970687755670072,0.7758310710566177,0.8544682179960771,0.24452092705245548,0.3802318917208843,0.05438559208726975,-0.05427944450437349,0.03995700058095755,0.01596787688745252,0.7706927727807128,0.8607816365071064,0.24107634600361846,0.37666213782524066,0.05477931327635475,-0.0547147574068007,0.040221088326763396,0.015974905119342207,0.784630406733685,0.8448734912323727,0.2500529390441303,0.38589460216021915,15,0.5802323261896769,0.2326876680056254,-0.3475446581840515,0.28820643027623494,0.22350391944249468,-0.06470251083374025,0.29202589591344197,0.009183748563130704,8,2,2,8
triple50_pair40_uniform10,single,25,0.043836038227819715,-0.043684108930300225,0.03148082454256708,0.013837065472739048,0.8262537237796037,0.914938194232032,0.25865157814647816,0.4032928940152331,0.04357256266063918,-0.04338983536980028,0.03125816052056633,0.013831957433909643,0.815777612792172,0.9156992259883501,0.25624359426989385,0.4004326096484979,0.044231351063399135,-0.04412563038476427,0.03181490465048966,0.013844729459709491,0.8414742333869969,0.9137816271919071,0.26240696229274013,0.40772825571349475,15,0.5802323261896769,0.27657801707585655,-0.3036543091138204,0.28820643027623494,0.24222792387008668,-0.04597850640614829,0.29202589591344197,0.03435009320576986,4,8,5,4
triple50_pair40_uniform10,single,50,0.03592595372970034,-0.03572225233309834,0.025951617501889433,0.01180431778652095,0.8600598327392542,0.9148061123434,0.2603631769045374,0.4053574712011814,0.0357396729369865,-0.03551271356415018,0.02578582958625237,0.011837734127374456,0.8509938583173943,0.9090966317637359,0.2572158771497872,0.4009801588612889,0.03620544525587754,-0.03603663960552409,0.026200361974618402,0.011754180657682599,0.8735564393008809,0.9234830131426834,0.26521821739818574,0.4120875998955013,15,0.5802323261896769,0.3614104191462199,-0.21882190704345703,0.28820643027623494,0.2493666172027588,-0.038839813073476157,0.29202589591344197,0.1120438019434611,1,11,8,1
triple50_pair40_uniform10,hybrid_uniform_pairs,0,0.07152526818606333,-0.07147144121777729,0.053645094971018874,0.025018113522133227,0.35731477442205084,0.6296498706987825,0.17374514924728948,0.27234077394564854,0.07110704628344938,-0.07104471094980758,0.05346631023726186,0.024756915142307608,0.36196825497373153,0.6320368121004709,0.17917477877996837,0.2791997975916224,0.07215275895491498,-0.07211169774730619,0.05391333957835042,0.025410009716845164,0.34979191692837863,0.6260223509152989,0.16602565087551097,0.2624481547540873,15,0.5802323261896769,0.18229285081227617,-0.3979394753774007,0.28820643027623494,0.20900265375773108,-0.07920377651850383,0.29202589591344197,-0.026709802945454917,13,1,2,13
triple50_pair40_uniform10,hybrid_uniform_pairs,1,0.06548478752639078,-0.06542171753166906,0.052718812950113096,0.021541221576638875,0.39914819590362344,0.6725299617336844,0.1817524665937537,0.2861676076906239,0.06508320115915942,-0.06501356754728212,0.052510706934549484,0.021396537349837017,0.4153500660306302,0.7083580845649841,0.19238692467231372,0.3025913706069192,0.06608731871081554,-0.06603409662016017,0.05303105055147375,0.021758302547647726,0.3749857286909496,0.6180806885828162,0.16579087657919608,0.26145134920320534,15,0.5802323261896769,0.19713084300359088,-0.383101483186086,0.28820643027623494,0.2039268175760905,-0.08427961270014445,0.29202589591344197,-0.00679597457249961,8,2,2,8
triple50_pair40_uniform10,hybrid_uniform_pairs,5,0.06099341736418516,-0.060964631497760734,0.04248385965182914,0.02195596202266969,0.5945697311701383,0.8036236425511162,0.22094588346199884,0.3465989006433383,0.061052517437963645,-0.06101952992081513,0.04237545765390261,0.022130364496552833,0.6159816082368428,0.8316174449636047,0.2215720540934844,0.34991458928432206,0.06090474493812934,-0.060882263134277505,0.04264650357984637,0.021694292459830983,0.5603894027171298,0.7610804649119735,0.2199138557662247,0.34122957913035074,15,0.5802323261896769,0.21700108846028643,-0.3632312377293905,0.28820643027623494,0.22055049339930216,-0.06765593687693278,0.29202589591344197,-0.003549404939015703,10,4,1,10
triple50_pair40_uniform10,hybrid_uniform_pairs,10,0.0545430567802889,-0.05445354337039408,0.03925352323694359,0.01854045765994976,0.6465806583079162,0.8258941462590345,0.23026868021523042,0.36012923441248634,0.05438559208726975,-0.05427944450437349,0.03912033807440056,0.018621014588737685,0.6439149592251996,0.8427887471295961,0.22535450009399915,0.3556194120740073,0.05477931327635475,-0.0547147574068007,0.039453351269673156,0.01841959184956171,0.6505121995899016,0.8002188201497787,0.23859641228761966,0.36759056581176003,15,0.5802323261896769,0.2326876680056254,-0.3475446581840515,0.28820643027623494,0.23169225056966142,-0.0565141797065735,0.29202589591344197,0.0009954174359639522,9,4,2,9
triple50_pair40_uniform10,hybrid_uniform_pairs,25,0.043836038227819715,-0.043684108930300225,0.03076186715118996,0.01549912225108632,0.7729362606475685,0.900235929268277,0.25669896049521984,0.39948596811849074,0.04357256266063918,-0.04338983536980028,0.03056858454229017,0.015486784730303774,0.7664614121255015,0.901117130216599,0.2549423949551375,0.3974414021257126,0.044231351063399135,-0.04412563038476427,0.031051864045437128,0.015517633190741028,0.7818957792866037,0.8988967368310427,0.2594220927216598,0.40264159859929144,15,0.5802323261896769,0.27657801707585655,-0.3036543091138204,0.28820643027623494,0.2447756767272949,-0.043430753548940035,0.29202589591344197,0.03180234034856161,5,8,3,5
triple50_pair40_uniform10,hybrid_uniform_pairs,50,0.03592595372970034,-0.03572225233309834,0.024522350944901176,0.013415656355215223,0.8343949645783821,0.9050486296637741,0.2550230863451761,0.39792073480317014,0.0357396729369865,-0.03551271356415018,0.02439312233379743,0.013429005929773145,0.8260573355328692,0.9059048311448812,0.2573746780804527,0.40086146525989713,0.03620544525587754,-0.03603663960552409,0.024716242656531526,0.013395626952759643,0.845552596523109,0.9037474298064305,0.2515222162763986,0.39352294465583976,15,0.5802323261896769,0.3614104191462199,-0.21882190704345703,0.28820643027623494,0.25284118254979454,-0.035365247726440424,0.29202589591344197,0.10856923659642538,1,11,8,1
