target_field,degree,attention_entropy,attention_entropy_normalized
net_actual_interchange_mw,19,2.2287654876708984,0.7569406272096879
gross_actual_interchange_mw,19,2.4897613525390625,0.8455808967873074
total_gen,27,2.7158334255218506,0.824019372298108
metered_load_mw,30,2.8433008193969727,0.8359705422351759
total_losses,22,2.3861095905303955,0.7719433254428343
congestion_price_da,20,2.794482707977295,0.9328212446241255
congestion_price_rt,19,1.968464732170105,0.6685364329497397
marginal_loss_price_da,23,2.890463352203369,0.9218525543817118
total_lmp_da,29,3.2136502265930176,0.9543712191767618
da_as_total_mw_primary_reserve,18,2.3412513732910156,0.8100173850976038
da_as_total_mw_synchronized_reserve,15,1.7880622148513794,0.6602766130862773
da_as_total_mw_thirty_minutes_reserve,24,2.210216522216797,0.6954622672249745
