sid,group,size,K,conf,est,arch,scheme,truth,err
rs35,wide_random,31,0,total_losses,0.8370451927185059,mlp,bern50,0.8747147917747498,-0.037669599056243896
rs35,wide_random,31,0,congestion_price_da,0.5658020973205566,mlp,bern50,0.6192260980606079,-0.05342400074005127
rs35,wide_random,31,0,congestion_price_rt,0.5530883073806763,mlp,bern50,0.6648147702217102,-0.11172646284103394
rs35,wide_random,31,0,marginal_loss_price_da,0.7847667932510376,mlp,bern50,0.844948410987854,-0.060181617736816406
rs35,wide_random,31,0,total_lmp_da,0.952691912651062,mlp,bern50,0.9835472106933594,-0.030855298042297363
rs35,wide_random,31,0,da_as_total_mw_primary_reserve,0.9266738295555116,mlp,bern50,0.9458308815956116,-0.019157052040099987
rs35,wide_random,31,0,da_as_total_mw_synchronized_reserve,0.8835708498954773,mlp,bern50,0.9142877459526062,-0.030716896057128906
rs35,wide_random,31,0,da_as_total_mw_thirty_minutes_reserve,0.8412667512893677,mlp,bern50,0.8771799802780151,-0.03591322898864746
rs35,wide_random,31,10,net_actual_interchange_mw,0.8096073865890503,mlp,bern50,0.8438248038291931,-0.03421741724014282
rs35,wide_random,31,10,gross_actual_interchange_mw,0.7822852730751038,mlp,bern50,0.8187767863273621,-0.0364915132522583
rs35,wide_random,31,10,total_gen,0.97649085521698,mlp,bern50,0.988943874835968,-0.012453019618988037
rs35,wide_random,31,10,metered_load_mw,0.976936101913452,mlp,bern50,0.9891607761383056,-0.012224674224853516
rs35,wide_random,31,10,total_losses,0.8479759693145752,mlp,bern50,0.8747147917747498,-0.02673882246017456
rs35,wide_random,31,10,congestion_price_da,0.5288960933685303,mlp,bern50,0.6192260980606079,-0.09033000469207764
rs35,wide_random,31,10,congestion_price_rt,0.5494129657745361,mlp,bern50,0.6648147702217102,-0.11540180444717407
rs35,wide_random,31,10,marginal_loss_price_da,0.7898112535476685,mlp,bern50,0.844948410987854,-0.05513715744018555
rs35,wide_random,31,10,total_lmp_da,0.9504425525665284,mlp,bern50,0.9835472106933594,-0.033104658126830944
rs35,wide_random,31,10,da_as_total_mw_primary_reserve,0.942018747329712,mlp,bern50,0.9458308815956116,-0.003812134265899547
rs35,wide_random,31,10,da_as_total_mw_synchronized_reserve,0.905058205127716,mlp,bern50,0.9142877459526062,-0.009229540824890248
rs35,wide_random,31,10,da_as_total_mw_thirty_minutes_reserve,0.8564280867576599,mlp,bern50,0.8771799802780151,-0.020751893520355225
rs35,wide_random,31,50,net_actual_interchange_mw,0.8305624723434448,mlp,bern50,0.8438248038291931,-0.013262331485748291
rs35,wide_random,31,50,gross_actual_interchange_mw,0.8031771183013916,mlp,bern50,0.8187767863273621,-0.015599668025970459
rs35,wide_random,31,50,total_gen,0.984268844127655,mlp,bern50,0.988943874835968,-0.004675030708312988
rs35,wide_random,31,50,metered_load_mw,0.9847285151481628,mlp,bern50,0.9891607761383056,-0.004432260990142711
rs35,wide_random,31,50,total_losses,0.8629575371742249,mlp,bern50,0.8747147917747498,-0.011757254600524902
rs35,wide_random,31,50,congestion_price_da,0.5942819118499756,mlp,bern50,0.6192260980606079,-0.024944186210632324
rs35,wide_random,31,50,congestion_price_rt,0.5834135413169861,mlp,bern50,0.6648147702217102,-0.08140122890472412
rs35,wide_random,31,50,marginal_loss_price_da,0.8339210748672485,mlp,bern50,0.844948410987854,-0.011027336120605469
rs35,wide_random,31,50,total_lmp_da,0.9730310440063475,mlp,bern50,0.9835472106933594,-0.01051616668701183
rs35,wide_random,31,50,da_as_total_mw_primary_reserve,0.9462947845458984,mlp,bern50,0.9458308815956116,0.00046390295028686523
rs35,wide_random,31,50,da_as_total_mw_synchronized_reserve,0.9104629158973694,mlp,bern50,0.9142877459526062,-0.0038248300552368164
rs35,wide_random,31,50,da_as_total_mw_thirty_minutes_reserve,0.8666924238204956,mlp,bern50,0.8771799802780151,-0.010487556457519531
rs35,wide_random,31,200,net_actual_interchange_mw,0.8522006273269653,mlp,bern50,0.8438248038291931,0.008375823497772217
rs35,wide_random,31,200,gross_actual_interchange_mw,0.8213320970535278,mlp,bern50,0.8187767863273621,0.0025553107261657715
rs35,wide_random,31,200,total_gen,0.988345205783844,mlp,bern50,0.988943874835968,-0.0005986690521240234
rs35,wide_random,31,200,metered_load_mw,0.988266110420227,mlp,bern50,0.9891607761383056,-0.0008946657180785023
rs35,wide_random,31,200,total_losses,0.8685159683227539,mlp,bern50,0.8747147917747498,-0.00619882345199585
rs35,wide_random,31,200,congestion_price_da,0.6369616985321045,mlp,bern50,0.6192260980606079,0.017735600471496582
rs35,wide_random,31,200,congestion_price_rt,0.6165941953659058,mlp,bern50,0.6648147702217102,-0.04822057485580444
rs35,wide_random,31,200,marginal_loss_price_da,0.846737802028656,mlp,bern50,0.844948410987854,0.001789391040802002
rs35,wide_random,31,200,total_lmp_da,0.9798601865768432,mlp,bern50,0.9835472106933594,-0.0036870241165162243
rs35,wide_random,31,200,da_as_total_mw_primary_reserve,0.947948694229126,mlp,bern50,0.9458308815956116,0.0021178126335144043
rs35,wide_random,31,200,da_as_total_mw_synchronized_reserve,0.9175530076026917,mlp,bern50,0.9142877459526062,0.0032652616500854492
rs35,wide_random,31,200,da_as_total_mw_thirty_minutes_reserve,0.8794886469841003,mlp,bern50,0.8771799802780151,0.002308666706085205
rs36,wide_random,21,0,net_actual_interchange_mw,0.7081061601638794,mlp,bern50,0.8220993280410767,-0.11399316787719727
rs36,wide_random,21,0,gross_actual_interchange_mw,0.7375290393829346,mlp,bern50,0.7909325361251831,-0.053403496742248535
rs36,wide_random,21,0,total_gen,0.9656354784965516,mlp,bern50,0.9932692050933838,-0.027633726596832164
rs36,wide_random,21,0,metered_load_mw,0.9605976343154908,mlp,bern50,0.9891265630722046,-0.028528928756713756
rs36,wide_random,21,0,total_losses,0.7815525531768799,mlp,bern50,0.832101583480835,-0.05054903030395508
rs36,wide_random,21,0,congestion_price_da,0.5158240795135498,mlp,bern50,0.5743386745452881,-0.05851459503173828
rs36,wide_random,21,0,congestion_price_rt,0.2755209803581238,mlp,bern50,0.4551510214805603,-0.17963004112243652
rs36,wide_random,21,0,marginal_loss_price_da,0.7767035961151123,mlp,bern50,0.8305395841598511,-0.05383598804473877
rs36,wide_random,21,0,total_lmp_da,0.9610953330993652,mlp,bern50,0.9839559197425842,-0.022860586643218994
rs36,wide_random,21,0,da_as_total_mw_primary_reserve,0.7552032470703125,mlp,bern50,0.8553459644317627,-0.1001427173614502
rs36,wide_random,21,0,da_as_total_mw_synchronized_reserve,0.5612075328826904,mlp,bern50,0.7492406964302063,-0.18803316354751587
rs36,wide_random,21,0,da_as_total_mw_thirty_minutes_reserve,0.7745572924613953,mlp,bern50,0.8549211025238037,-0.08036381006240845
rs36,wide_random,21,10,net_actual_interchange_mw,0.7525266408920288,mlp,bern50,0.8220993280410767,-0.06957268714904785
rs36,wide_random,21,10,gross_actual_interchange_mw,0.745990514755249,mlp,bern50,0.7909325361251831,-0.04494202136993408
rs36,wide_random,21,10,total_gen,0.9783949851989746,mlp,bern50,0.9932692050933838,-0.01487421989440918
rs36,wide_random,21,10,metered_load_mw,0.9727770090103148,mlp,bern50,0.9891265630722046,-0.01634955406188976
rs36,wide_random,21,10,total_losses,0.7957161664962769,mlp,bern50,0.832101583480835,-0.036385416984558105
rs36,wide_random,21,10,congestion_price_da,0.4912567138671875,mlp,bern50,0.5743386745452881,-0.08308196067810059
rs36,wide_random,21,10,congestion_price_rt,0.2929006814956665,mlp,bern50,0.4551510214805603,-0.1622503399848938
rs36,wide_random,21,10,marginal_loss_price_da,0.7746219038963318,mlp,bern50,0.8305395841598511,-0.05591768026351929
rs36,wide_random,21,10,total_lmp_da,0.962651789188385,mlp,bern50,0.9839559197425842,-0.02130413055419922
rs36,wide_random,21,10,da_as_total_mw_primary_reserve,0.7767370343208313,mlp,bern50,0.8553459644317627,-0.0786089301109314
rs36,wide_random,21,10,da_as_total_mw_synchronized_reserve,0.6203024387359619,mlp,bern50,0.7492406964302063,-0.12893825769424438
rs36,wide_random,21,10,da_as_total_mw_thirty_minutes_reserve,0.7974047660827637,mlp,bern50,0.8549211025238037,-0.05751633644104004
rs36,wide_random,21,50,net_actual_interchange_mw,0.782835841178894,mlp,bern50,0.8220993280410767,-0.03926348686218262
rs36,wide_random,21,50,gross_actual_interchange_mw,0.7754414081573486,mlp,bern50,0.7909325361251831,-0.015491127967834473
rs36,wide_random,21,50,total_gen,0.987797200679779,mlp,bern50,0.9932692050933838,-0.005472004413604736
rs36,wide_random,21,50,metered_load_mw,0.9831915497779846,mlp,bern50,0.9891265630722046,-0.005935013294219971
rs36,wide_random,21,50,total_losses,0.8193714618682861,mlp,bern50,0.832101583480835,-0.012730121612548828
rs36,wide_random,21,50,congestion_price_da,0.571280837059021,mlp,bern50,0.5743386745452881,-0.00305783748626709
rs36,wide_random,21,50,congestion_price_rt,0.3717434406280517,mlp,bern50,0.4551510214805603,-0.0834075808525086
rs36,wide_random,21,50,marginal_loss_price_da,0.8049091696739197,mlp,bern50,0.8305395841598511,-0.025630414485931396
rs36,wide_random,21,50,total_lmp_da,0.9753379821777344,mlp,bern50,0.9839559197425842,-0.008617937564849854
rs36,wide_random,21,50,da_as_total_mw_primary_reserve,0.8080505132675171,mlp,bern50,0.8553459644317627,-0.047295451164245605
rs36,wide_random,21,50,da_as_total_mw_synchronized_reserve,0.6679666042327881,mlp,bern50,0.7492406964302063,-0.08127409219741821
rs36,wide_random,21,50,da_as_total_mw_thirty_minutes_reserve,0.8207269906997681,mlp,bern50,0.8549211025238037,-0.034194111824035645
rs36,wide_random,21,200,net_actual_interchange_mw,0.8099657297134399,mlp,bern50,0.8220993280410767,-0.012133598327636719
rs36,wide_random,21,200,gross_actual_interchange_mw,0.7938647866249084,mlp,bern50,0.7909325361251831,0.002932250499725342
rs36,wide_random,21,200,total_gen,0.9897289276123048,mlp,bern50,0.9932692050933838,-0.0035402774810789905
rs36,wide_random,21,200,metered_load_mw,0.984533667564392,mlp,bern50,0.9891265630722046,-0.004592895507812611
rs36,wide_random,21,200,total_losses,0.8271228075027466,mlp,bern50,0.832101583480835,-0.004978775978088379
rs36,wide_random,21,200,congestion_price_da,0.5883684158325195,mlp,bern50,0.5743386745452881,0.014029741287231445
rs36,wide_random,21,200,congestion_price_rt,0.4024767875671386,mlp,bern50,0.4551510214805603,-0.052674233913421686
rs36,wide_random,21,200,marginal_loss_price_da,0.8148093223571777,mlp,bern50,0.8305395841598511,-0.01573026180267334
rs36,wide_random,21,200,total_lmp_da,0.9806525111198424,mlp,bern50,0.9839559197425842,-0.0033034086227418102
rs36,wide_random,21,200,da_as_total_mw_primary_reserve,0.8439140319824219,mlp,bern50,0.8553459644317627,-0.01143193244934082
rs36,wide_random,21,200,da_as_total_mw_synchronized_reserve,0.7241783142089844,mlp,bern50,0.7492406964302063,-0.025062382221221924
rs36,wide_random,21,200,da_as_total_mw_thirty_minutes_reserve,0.8433622717857361,mlp,bern50,0.8549211025238037,-0.011558830738067627
rs37,wide_random,24,0,net_actual_interchange_mw,0.7680960893630981,mlp,bern50,0.8723569512367249,-0.10426086187362671
rs37,wide_random,24,0,gross_actual_interchange_mw,0.4667183756828308,mlp,bern50,0.6251628994941711,-0.15844452381134033
rs37,wide_random,24,0,total_gen,0.9757901430130004,mlp,bern50,0.9921831488609314,-0.01639300584793102
rs37,wide_random,24,0,metered_load_mw,0.9734694957733154,mlp,bern50,0.989427924156189,-0.015958428382873535
rs37,wide_random,24,0,total_losses,0.7795783281326294,mlp,bern50,0.8582993745803833,-0.0787210464477539
rs37,wide_random,24,0,congestion_price_da,0.407983660697937,mlp,bern50,0.5234487056732178,-0.11546504497528076
rs37,wide_random,24,0,congestion_price_rt,0.3232300877571106,mlp,bern50,0.4515895843505859,-0.1283594965934753
rs37,wide_random,24,0,marginal_loss_price_da,0.7122292518615723,mlp,bern50,0.8162211179733276,-0.10399186611175537
rs37,wide_random,24,0,total_lmp_da,0.8866376280784607,mlp,bern50,0.9400883316993712,-0.053450703620910534
rs37,wide_random,24,0,da_as_total_mw_primary_reserve,0.6449602246284485,mlp,bern50,0.7121227979660034,-0.06716257333755493
rs37,wide_random,24,0,da_as_total_mw_synchronized_reserve,0.672021746635437,mlp,bern50,0.7405436635017395,-0.06852191686630249
rs37,wide_random,24,0,da_as_total_mw_thirty_minutes_reserve,0.8102993965148926,mlp,bern50,0.8538637161254883,-0.0435643196105957
rs37,wide_random,24,10,net_actual_interchange_mw,0.7958239316940308,mlp,bern50,0.8723569512367249,-0.07653301954269409
rs37,wide_random,24,10,gross_actual_interchange_mw,0.4972954392433166,mlp,bern50,0.6251628994941711,-0.12786746025085455
rs37,wide_random,24,10,total_gen,0.9884909987449646,mlp,bern50,0.9921831488609314,-0.003692150115966797
rs37,wide_random,24,10,metered_load_mw,0.986085832118988,mlp,bern50,0.989427924156189,-0.0033420920372009277
rs37,wide_random,24,10,total_losses,0.7967087030410767,mlp,bern50,0.8582993745803833,-0.06159067153930664
rs37,wide_random,24,10,congestion_price_da,0.3877889513969421,mlp,bern50,0.5234487056732178,-0.1356597542762757
rs37,wide_random,24,10,congestion_price_rt,0.2885274291038513,mlp,bern50,0.4515895843505859,-0.16306215524673456
rs37,wide_random,24,10,marginal_loss_price_da,0.7481054067611694,mlp,bern50,0.8162211179733276,-0.0681157112121582
rs37,wide_random,24,10,total_lmp_da,0.9154090881347656,mlp,bern50,0.9400883316993712,-0.024679243564605602
rs37,wide_random,24,10,da_as_total_mw_primary_reserve,0.6657304763793945,mlp,bern50,0.7121227979660034,-0.04639232158660889
rs37,wide_random,24,10,da_as_total_mw_synchronized_reserve,0.6928935647010803,mlp,bern50,0.7405436635017395,-0.04765009880065918
rs37,wide_random,24,10,da_as_total_mw_thirty_minutes_reserve,0.8311594724655151,mlp,bern50,0.8538637161254883,-0.022704243659973145
rs37,wide_random,24,50,net_actual_interchange_mw,0.826100766658783,mlp,bern50,0.8723569512367249,-0.046256184577941895
rs37,wide_random,24,50,gross_actual_interchange_mw,0.5428273677825928,mlp,bern50,0.6251628994941711,-0.08233553171157837
rs37,wide_random,24,50,total_gen,0.991271674633026,mlp,bern50,0.9921831488609314,-0.0009114742279053845
rs37,wide_random,24,50,metered_load_mw,0.9888738393783568,mlp,bern50,0.989427924156189,-0.0005540847778321423
rs37,wide_random,24,50,total_losses,0.8237441778182983,mlp,bern50,0.8582993745803833,-0.03455519676208496
rs37,wide_random,24,50,congestion_price_da,0.442672848701477,mlp,bern50,0.5234487056732178,-0.08077585697174078
rs37,wide_random,24,50,congestion_price_rt,0.3318789005279541,mlp,bern50,0.4515895843505859,-0.11971068382263178
rs37,wide_random,24,50,marginal_loss_price_da,0.7723978161811829,mlp,bern50,0.8162211179733276,-0.043823301792144775
rs37,wide_random,24,50,total_lmp_da,0.9289484024047852,mlp,bern50,0.9400883316993712,-0.01113992929458607
rs37,wide_random,24,50,da_as_total_mw_primary_reserve,0.6856826543807983,mlp,bern50,0.7121227979660034,-0.026440143585205078
rs37,wide_random,24,50,da_as_total_mw_synchronized_reserve,0.7127842307090759,mlp,bern50,0.7405436635017395,-0.027759432792663574
rs37,wide_random,24,50,da_as_total_mw_thirty_minutes_reserve,0.8408516049385071,mlp,bern50,0.8538637161254883,-0.013012111186981201
rs37,wide_random,24,200,net_actual_interchange_mw,0.8466373085975647,mlp,bern50,0.8723569512367249,-0.025719642639160156
rs37,wide_random,24,200,gross_actual_interchange_mw,0.5879772305488586,mlp,bern50,0.6251628994941711,-0.0371856689453125
rs37,wide_random,24,200,total_gen,0.9912596940994264,mlp,bern50,0.9921831488609314,-0.0009234547615050159
rs37,wide_random,24,200,metered_load_mw,0.9876213669776917,mlp,bern50,0.989427924156189,-0.0018065571784973145
rs37,wide_random,24,200,total_losses,0.8491289615631104,mlp,bern50,0.8582993745803833,-0.00917041301727295
rs37,wide_random,24,200,congestion_price_da,0.4821265935897827,mlp,bern50,0.5234487056732178,-0.04132211208343506
rs37,wide_random,24,200,congestion_price_rt,0.3779988884925842,mlp,bern50,0.4515895843505859,-0.07359069585800171
rs37,wide_random,24,200,marginal_loss_price_da,0.769417941570282,mlp,bern50,0.8162211179733276,-0.046803176403045654
rs37,wide_random,24,200,total_lmp_da,0.9286239743232728,mlp,bern50,0.9400883316993712,-0.01146435737609841
rs37,wide_random,24,200,da_as_total_mw_primary_reserve,0.7103852033615112,mlp,bern50,0.7121227979660034,-0.0017375946044921875
rs37,wide_random,24,200,da_as_total_mw_synchronized_reserve,0.7363883852958679,mlp,bern50,0.7405436635017395,-0.004155278205871582
rs37,wide_random,24,200,da_as_total_mw_thirty_minutes_reserve,0.8540993332862854,mlp,bern50,0.8538637161254883,0.00023561716079711914
rs38,wide_random,30,0,net_actual_interchange_mw,0.7658978700637817,mlp,bern50,0.8676267266273499,-0.10172885656356812
rs38,wide_random,30,0,gross_actual_interchange_mw,0.5078047513961792,mlp,bern50,0.6101034879684448,-0.10229873657226562
rs38,wide_random,30,0,total_gen,0.9750136733055116,mlp,bern50,0.992712378501892,-0.017698705196380393
rs38,wide_random,30,0,metered_load_mw,0.973498523235321,mlp,bern50,0.9903470277786256,-0.016848504543304554
rs38,wide_random,30,0,total_losses,0.7960328459739685,mlp,bern50,0.8426088094711304,-0.046575963497161865
rs38,wide_random,30,0,congestion_price_da,0.4378513693809509,mlp,bern50,0.5162665247917175,-0.0784151554107666
rs38,wide_random,30,0,congestion_price_rt,0.3064833879470825,mlp,bern50,0.4510872960090637,-0.1446039080619812
rs38,wide_random,30,0,marginal_loss_price_da,0.693401575088501,mlp,bern50,0.8156296014785767,-0.12222802639007568
rs38,wide_random,30,0,total_lmp_da,0.8848092555999756,mlp,bern50,0.9392448663711548,-0.0544356107711792
rs38,wide_random,30,0,da_as_total_mw_primary_reserve,0.925740122795105,mlp,bern50,0.9452736973762512,-0.01953357458114624
rs38,wide_random,30,0,da_as_total_mw_synchronized_reserve,0.8850018382072449,mlp,bern50,0.9105839133262634,-0.025582075119018555
rs38,wide_random,30,0,da_as_total_mw_thirty_minutes_reserve,0.8256309032440186,mlp,bern50,0.8606986999511719,-0.03506779670715332
rs38,wide_random,30,10,net_actual_interchange_mw,0.7830959558486938,mlp,bern50,0.8676267266273499,-0.084530770778656
rs38,wide_random,30,10,gross_actual_interchange_mw,0.5294148921966553,mlp,bern50,0.6101034879684448,-0.08068859577178955
rs38,wide_random,30,10,total_gen,0.9833196401596068,mlp,bern50,0.992712378501892,-0.009392738342285156
rs38,wide_random,30,10,metered_load_mw,0.981688380241394,mlp,bern50,0.9903470277786256,-0.008658647537231556
rs38,wide_random,30,10,total_losses,0.81246417760849,mlp,bern50,0.8426088094711304,-0.03014463186264038
rs38,wide_random,30,10,congestion_price_da,0.4111605882644653,mlp,bern50,0.5162665247917175,-0.10510593652725225
rs38,wide_random,30,10,congestion_price_rt,0.3095705509185791,mlp,bern50,0.4510872960090637,-0.14151674509048462
rs38,wide_random,30,10,marginal_loss_price_da,0.7466259598731995,mlp,bern50,0.8156296014785767,-0.0690036416053772
rs38,wide_random,30,10,total_lmp_da,0.9100399017333984,mlp,bern50,0.9392448663711548,-0.029204964637756348
rs38,wide_random,30,10,da_as_total_mw_primary_reserve,0.9412503838539124,mlp,bern50,0.9452736973762512,-0.004023313522338867
rs38,wide_random,30,10,da_as_total_mw_synchronized_reserve,0.8984452486038208,mlp,bern50,0.9105839133262634,-0.012138664722442627
rs38,wide_random,30,10,da_as_total_mw_thirty_minutes_reserve,0.838045597076416,mlp,bern50,0.8606986999511719,-0.02265310287475586
rs38,wide_random,30,50,net_actual_interchange_mw,0.8179844617843628,mlp,bern50,0.8676267266273499,-0.04964226484298706
rs38,wide_random,30,50,gross_actual_interchange_mw,0.5552840828895569,mlp,bern50,0.6101034879684448,-0.05481940507888794
rs38,wide_random,30,50,total_gen,0.9872626662254332,mlp,bern50,0.992712378501892,-0.00544971227645874
rs38,wide_random,30,50,metered_load_mw,0.9855476021766664,mlp,bern50,0.9903470277786256,-0.0047994256019592285
rs38,wide_random,30,50,total_losses,0.8339104652404785,mlp,bern50,0.8426088094711304,-0.008698344230651855
rs38,wide_random,30,50,congestion_price_da,0.4526494145393371,mlp,bern50,0.5162665247917175,-0.06361711025238043
rs38,wide_random,30,50,congestion_price_rt,0.3609629273414612,mlp,bern50,0.4510872960090637,-0.09012436866760254
rs38,wide_random,30,50,marginal_loss_price_da,0.7741458415985107,mlp,bern50,0.8156296014785767,-0.04148375988006592
rs38,wide_random,30,50,total_lmp_da,0.9360129833221436,mlp,bern50,0.9392448663711548,-0.0032318830490112305
rs38,wide_random,30,50,da_as_total_mw_primary_reserve,0.942069172859192,mlp,bern50,0.9452736973762512,-0.003204524517059215
rs38,wide_random,30,50,da_as_total_mw_synchronized_reserve,0.9101341962814332,mlp,bern50,0.9105839133262634,-0.00044971704483021124
rs38,wide_random,30,50,da_as_total_mw_thirty_minutes_reserve,0.8535438776016235,mlp,bern50,0.8606986999511719,-0.00715482234954834
rs38,wide_random,30,200,net_actual_interchange_mw,0.8472844362258911,mlp,bern50,0.8676267266273499,-0.02034229040145874
rs38,wide_random,30,200,gross_actual_interchange_mw,0.5927349328994751,mlp,bern50,0.6101034879684448,-0.017368555068969727
rs38,wide_random,30,200,total_gen,0.9913406372070312,mlp,bern50,0.992712378501892,-0.0013717412948607288
rs38,wide_random,30,200,metered_load_mw,0.9897552728652954,mlp,bern50,0.9903470277786256,-0.0005917549133301891
rs38,wide_random,30,200,total_losses,0.846015453338623,mlp,bern50,0.8426088094711304,0.0034066438674926758
rs38,wide_random,30,200,congestion_price_da,0.4806427359580993,mlp,bern50,0.5162665247917175,-0.03562378883361822
rs38,wide_random,30,200,congestion_price_rt,0.3939021825790405,mlp,bern50,0.4510872960090637,-0.05718511343002319
rs38,wide_random,30,200,marginal_loss_price_da,0.7697085738182068,mlp,bern50,0.8156296014785767,-0.04592102766036987
rs38,wide_random,30,200,total_lmp_da,0.9344599843025208,mlp,bern50,0.9392448663711548,-0.004784882068634033
rs38,wide_random,30,200,da_as_total_mw_primary_reserve,0.9436262845993042,mlp,bern50,0.9452736973762512,-0.0016474127769470215
rs38,wide_random,30,200,da_as_total_mw_synchronized_reserve,0.9149299263954164,mlp,bern50,0.9105839133262634,0.004346013069152943
rs38,wide_random,30,200,da_as_total_mw_thirty_minutes_reserve,0.8636439442634583,mlp,bern50,0.8606986999511719,0.002945244312286377
rs39,wide_random,21,0,net_actual_interchange_mw,0.6533433198928833,mlp,bern50,0.7543730735778809,-0.10102975368499756
rs39,wide_random,21,0,gross_actual_interchange_mw,0.7363003492355347,mlp,bern50,0.7904341220855713,-0.05413377285003662
rs39,wide_random,21,0,total_gen,0.9777387976646424,mlp,bern50,0.9928242564201356,-0.015085458755493164
rs39,wide_random,21,0,metered_load_mw,0.9698430299758912,mlp,bern50,0.9867491722106934,-0.016906142234802135
rs39,wide_random,21,0,total_losses,0.7696298956871033,mlp,bern50,0.8607877492904663,-0.09115785360336304
rs39,wide_random,21,0,congestion_price_da,0.4282083511352539,mlp,bern50,0.5354457497596741,-0.10723739862442017
rs39,wide_random,21,0,congestion_price_rt,0.5662611722946167,mlp,bern50,0.662628173828125,-0.0963670015335083
rs39,wide_random,21,0,marginal_loss_price_da,0.6791501045227051,mlp,bern50,0.7821846604347229,-0.10303455591201782
rs39,wide_random,21,0,total_lmp_da,0.8040594458580017,mlp,bern50,0.8725770711898804,-0.06851762533187866
rs39,wide_random,21,0,da_as_total_mw_primary_reserve,0.9312220811843872,mlp,bern50,0.94618821144104,-0.014966130256652832
rs39,wide_random,21,0,da_as_total_mw_synchronized_reserve,0.8962059020996094,mlp,bern50,0.9122721552848816,-0.016066253185272217
rs39,wide_random,21,0,da_as_total_mw_thirty_minutes_reserve,0.8130892515182495,mlp,bern50,0.8357735872268677,-0.022684335708618164
rs39,wide_random,21,10,net_actual_interchange_mw,0.6794397830963135,mlp,bern50,0.7543730735778809,-0.07493329048156738
rs39,wide_random,21,10,gross_actual_interchange_mw,0.7480145692825317,mlp,bern50,0.7904341220855713,-0.04241955280303955
rs39,wide_random,21,10,total_gen,0.9764608144760132,mlp,bern50,0.9928242564201356,-0.016363441944122425
rs39,wide_random,21,10,metered_load_mw,0.9661387801170348,mlp,bern50,0.9867491722106934,-0.02061039209365856
rs39,wide_random,21,10,total_losses,0.7720814943313599,mlp,bern50,0.8607877492904663,-0.08870625495910645
rs39,wide_random,21,10,congestion_price_da,0.4060396552085876,mlp,bern50,0.5354457497596741,-0.12940609455108648
rs39,wide_random,21,10,congestion_price_rt,0.5601842403411865,mlp,bern50,0.662628173828125,-0.10244393348693848
rs39,wide_random,21,10,marginal_loss_price_da,0.686310887336731,mlp,bern50,0.7821846604347229,-0.09587377309799194
rs39,wide_random,21,10,total_lmp_da,0.8058245182037354,mlp,bern50,0.8725770711898804,-0.06675255298614502
rs39,wide_random,21,10,da_as_total_mw_primary_reserve,0.9425863027572632,mlp,bern50,0.94618821144104,-0.0036019086837768555
rs39,wide_random,21,10,da_as_total_mw_synchronized_reserve,0.9083661437034608,mlp,bern50,0.9122721552848816,-0.0039060115814207874
rs39,wide_random,21,10,da_as_total_mw_thirty_minutes_reserve,0.8195074200630188,mlp,bern50,0.8357735872268677,-0.016266167163848877
rs39,wide_random,21,50,net_actual_interchange_mw,0.6898558735847473,mlp,bern50,0.7543730735778809,-0.06451719999313354
rs39,wide_random,21,50,gross_actual_interchange_mw,0.7740732431411743,mlp,bern50,0.7904341220855713,-0.016360878944396973
rs39,wide_random,21,50,total_gen,0.984404683113098,mlp,bern50,0.9928242564201356,-0.008419573307037576
rs39,wide_random,21,50,metered_load_mw,0.973846435546875,mlp,bern50,0.9867491722106934,-0.01290273666381836
rs39,wide_random,21,50,total_losses,0.7990125417709351,mlp,bern50,0.8607877492904663,-0.06177520751953125
rs39,wide_random,21,50,congestion_price_da,0.4589165449142456,mlp,bern50,0.5354457497596741,-0.07652920484542847
rs39,wide_random,21,50,congestion_price_rt,0.6063241362571716,mlp,bern50,0.662628173828125,-0.05630403757095337
rs39,wide_random,21,50,marginal_loss_price_da,0.712566614151001,mlp,bern50,0.7821846604347229,-0.06961804628372192
rs39,wide_random,21,50,total_lmp_da,0.8291615843772888,mlp,bern50,0.8725770711898804,-0.04341548681259155
rs39,wide_random,21,50,da_as_total_mw_primary_reserve,0.934265434741974,mlp,bern50,0.94618821144104,-0.011922776699066051
rs39,wide_random,21,50,da_as_total_mw_synchronized_reserve,0.9130999445915222,mlp,bern50,0.9122721552848816,0.000827789306640625
rs39,wide_random,21,50,da_as_total_mw_thirty_minutes_reserve,0.8208155035972595,mlp,bern50,0.8357735872268677,-0.014958083629608154
rs39,wide_random,21,200,net_actual_interchange_mw,0.7303394079208374,mlp,bern50,0.7543730735778809,-0.024033665657043457
rs39,wide_random,21,200,gross_actual_interchange_mw,0.7882987260818481,mlp,bern50,0.7904341220855713,-0.0021353960037231445
rs39,wide_random,21,200,total_gen,0.9905602931976318,mlp,bern50,0.9928242564201356,-0.002263963222503773
rs39,wide_random,21,200,metered_load_mw,0.9840046763420104,mlp,bern50,0.9867491722106934,-0.0027444958686829724
rs39,wide_random,21,200,total_losses,0.8329569101333618,mlp,bern50,0.8607877492904663,-0.027830839157104492
rs39,wide_random,21,200,congestion_price_da,0.5130223035812378,mlp,bern50,0.5354457497596741,-0.02242344617843628
rs39,wide_random,21,200,congestion_price_rt,0.6397724747657776,mlp,bern50,0.662628173828125,-0.022855699062347412
rs39,wide_random,21,200,marginal_loss_price_da,0.736709475517273,mlp,bern50,0.7821846604347229,-0.04547518491744995
rs39,wide_random,21,200,total_lmp_da,0.8521934151649475,mlp,bern50,0.8725770711898804,-0.02038365602493286
