sid,group,size,K,conf,est
p00_03,pair,2,0,net_actual_interchange_mw,0.0
p00_03,pair,2,0,gross_actual_interchange_mw,0.0
p00_03,pair,2,0,total_gen,0.4711238741874695
p00_03,pair,2,0,metered_load_mw,0.41190290451049805
p00_03,pair,2,0,total_losses,0.0
p00_03,pair,2,0,congestion_price_da,0.0
p00_03,pair,2,0,congestion_price_rt,0.0
p00_03,pair,2,0,marginal_loss_price_da,0.0
p00_03,pair,2,0,total_lmp_da,0.0
p00_03,pair,2,0,da_as_total_mw_primary_reserve,0.0
p00_03,pair,2,0,da_as_total_mw_synchronized_reserve,0.0
p00_03,pair,2,0,da_as_total_mw_thirty_minutes_reserve,0.0
p00_03,pair,2,10,net_actual_interchange_mw,0.1764928698539734
p00_03,pair,2,10,gross_actual_interchange_mw,0.14194536209106445
p00_03,pair,2,10,total_gen,0.7771121263504028
p00_03,pair,2,10,metered_load_mw,0.7859249114990234
p00_03,pair,2,10,total_losses,0.47909659147262573
p00_03,pair,2,10,congestion_price_da,0.04921156167984009
p00_03,pair,2,10,congestion_price_rt,0.07660454511642456
p00_03,pair,2,10,marginal_loss_price_da,0.21711665391921997
p00_03,pair,2,10,total_lmp_da,0.3935927152633667
p00_03,pair,2,10,da_as_total_mw_primary_reserve,0.0905466079711914
p00_03,pair,2,10,da_as_total_mw_synchronized_reserve,0.10458970069885254
p00_03,pair,2,10,da_as_total_mw_thirty_minutes_reserve,0.2426522970199585
p00_03,pair,2,50,net_actual_interchange_mw,0.30642277002334595
p00_03,pair,2,50,gross_actual_interchange_mw,0.17686259746551514
p00_03,pair,2,50,total_gen,0.8087483644485474
p00_03,pair,2,50,metered_load_mw,0.8094310760498047
p00_03,pair,2,50,total_losses,0.5488268136978149
p00_03,pair,2,50,congestion_price_da,0.13479727506637573
p00_03,pair,2,50,congestion_price_rt,0.14193975925445557
p00_03,pair,2,50,marginal_loss_price_da,0.3993901014328003
p00_03,pair,2,50,total_lmp_da,0.5039877891540527
p00_03,pair,2,50,da_as_total_mw_primary_reserve,0.14856678247451782
p00_03,pair,2,50,da_as_total_mw_synchronized_reserve,0.12059634923934937
p00_03,pair,2,50,da_as_total_mw_thirty_minutes_reserve,0.37762200832366943
p00_03,pair,2,200,net_actual_interchange_mw,0.31849032640457153
p00_03,pair,2,200,gross_actual_interchange_mw,0.18103593587875366
p00_03,pair,2,200,total_gen,0.8205031156539917
p00_03,pair,2,200,metered_load_mw,0.8196083903312683
p00_03,pair,2,200,total_losses,0.5563908815383911
p00_03,pair,2,200,congestion_price_da,0.129347562789917
p00_03,pair,2,200,congestion_price_rt,0.14810097217559814
p00_03,pair,2,200,marginal_loss_price_da,0.4638764262199402
p00_03,pair,2,200,total_lmp_da,0.5359576940536499
p00_03,pair,2,200,da_as_total_mw_primary_reserve,0.15807920694351196
p00_03,pair,2,200,da_as_total_mw_synchronized_reserve,0.13397926092147827
p00_03,pair,2,200,da_as_total_mw_thirty_minutes_reserve,0.3853721618652344
p00_06,pair,2,0,net_actual_interchange_mw,0.0
p00_06,pair,2,0,gross_actual_interchange_mw,0.0
p00_06,pair,2,0,total_gen,0.0
