sid,group,size,K,conf,est
p00_03,pair,2,0,net_actual_interchange_mw,0.0
p00_03,pair,2,0,gross_actual_interchange_mw,0.0
p00_03,pair,2,0,total_gen,0.39553213119506836
p00_03,pair,2,0,metered_load_mw,0.30988019704818726
p00_03,pair,2,0,total_losses,0.10512953996658325
p00_03,pair,2,0,congestion_price_da,0.012295782566070557
p00_03,pair,2,0,congestion_price_rt,0.0
p00_03,pair,2,0,marginal_loss_price_da,0.0
p00_03,pair,2,0,total_lmp_da,0.0
p00_03,pair,2,0,da_as_total_mw_primary_reserve,0.0
p00_03,pair,2,0,da_as_total_mw_synchronized_reserve,0.0
p00_03,pair,2,0,da_as_total_mw_thirty_minutes_reserve,0.0771099328994751
p00_03,pair,2,10,net_actual_interchange_mw,0.18702006340026855
p00_03,pair,2,10,gross_actual_interchange_mw,0.1213642954826355
p00_03,pair,2,10,total_gen,0.7810219526290894
p00_03,pair,2,10,metered_load_mw,0.7752499580383301
p00_03,pair,2,10,total_losses,0.43880730867385864
p00_03,pair,2,10,congestion_price_da,0.11167210340499878
p00_03,pair,2,10,congestion_price_rt,0.08297324180603027
p00_03,pair,2,10,marginal_loss_price_da,0.23024630546569824
p00_03,pair,2,10,total_lmp_da,0.35123443603515625
p00_03,pair,2,10,da_as_total_mw_primary_reserve,0.09481900930404663
p00_03,pair,2,10,da_as_total_mw_synchronized_reserve,0.06965553760528564
p00_03,pair,2,10,da_as_total_mw_thirty_minutes_reserve,0.25081783533096313
p00_03,pair,2,50,net_actual_interchange_mw,0.26068586111068726
p00_03,pair,2,50,gross_actual_interchange_mw,0.17201024293899536
p00_03,pair,2,50,total_gen,0.8113138675689697
p00_03,pair,2,50,metered_load_mw,0.8139508962631226
p00_03,pair,2,50,total_losses,0.5298703908920288
p00_03,pair,2,50,congestion_price_da,0.13056856393814087
p00_03,pair,2,50,congestion_price_rt,0.1336231231689453
p00_03,pair,2,50,marginal_loss_price_da,0.31146520376205444
p00_03,pair,2,50,total_lmp_da,0.4353107213973999
p00_03,pair,2,50,da_as_total_mw_primary_reserve,0.12765634059906006
p00_03,pair,2,50,da_as_total_mw_synchronized_reserve,0.12097567319869995
p00_03,pair,2,50,da_as_total_mw_thirty_minutes_reserve,0.3321267366409302
p00_03,pair,2,200,net_actual_interchange_mw,0.30876725912094116
p00_03,pair,2,200,gross_actual_interchange_mw,0.17957282066345215
p00_03,pair,2,200,total_gen,0.8171411752700806
p00_03,pair,2,200,metered_load_mw,0.816370964050293
p00_03,pair,2,200,total_losses,0.5609816312789917
p00_03,pair,2,200,congestion_price_da,0.12909924983978271
p00_03,pair,2,200,congestion_price_rt,0.14847922325134277
p00_03,pair,2,200,marginal_loss_price_da,0.4209889769554138
p00_03,pair,2,200,total_lmp_da,0.5172189474105835
p00_03,pair,2,200,da_as_total_mw_primary_reserve,0.15313905477523804
p00_03,pair,2,200,da_as_total_mw_synchronized_reserve,0.13669252395629883
p00_03,pair,2,200,da_as_total_mw_thirty_minutes_reserve,0.3745151162147522
p00_06,pair,2,0,net_actual_interchange_mw,0.03516972064971924
p00_06,pair,2,0,gross_actual_interchange_mw,0.0
