confidential_field,test_r2,test_mse,used_in_loss
da_as_total_mw_primary_reserve,0.968923594802618,0.042968589812517166,True
metered_load_mw,0.9569162875413895,0.0186297670006752,True
total_gen,0.9323756992816925,0.030933599919080734,True
total_lmp_da,0.9201829880475998,0.034665316343307495,True
da_as_total_mw_synchronized_reserve,0.9193722978234291,0.06790696829557419,True
total_losses,0.6102630496025085,0.34215396642684937,True
congestion_price_rt,0.4335271120071411,0.9257903099060059,True
marginal_loss_price_da,0.41636598110198975,0.3196532726287842,True
da_as_total_mw_thirty_minutes_reserve,0.3282196521759033,0.48209109902381897,True
congestion_price_da,0.2828766107559204,1.2154521942138672,True
gross_actual_interchange_mw,-0.5567127466201782,0.9089015126228333,False
net_actual_interchange_mw,-1.9254083633422852,2.2747650146484375,False
