epoch,train_loss,test_loss,test_mse_all,test_mse_excluded
1,0.6085029841638333,0.4893546998500824,0.4893546998500824,
2,0.4594287043382566,0.3578375279903412,0.3578375279903412,
3,0.3083287367544862,0.22634084522724152,0.22634084522724152,
4,0.21182598610684408,0.1830548793077469,0.1830548793077469,
5,0.13888512807335046,0.13385245203971863,0.13385245203971863,
6,0.11806177599390079,0.11629342287778854,0.11629342287778854,
7,0.10657549706139734,0.1157044768333435,0.1157044768333435,
8,0.1010137324851176,0.10937600582838058,0.10937600582838058,
9,0.09297716673110455,0.10823938995599747,0.10823938995599747,
10,0.08943462790708237,0.09953418374061584,0.09953418374061584,
11,0.08727440247253333,0.10098984837532043,0.10098984837532043,
12,0.08245369733048825,0.11229564249515533,0.11229564249515533,
13,0.081742923317924,0.09493637830018997,0.09493637830018997,
14,0.07683822033185277,0.09512541443109512,0.09512541443109512,
15,0.07800654788686445,0.09737813472747803,0.09737813472747803,
16,0.07475611021651711,0.09219187498092651,0.09219187498092651,
17,0.07290599911456846,0.0933053269982338,0.0933053269982338,
18,0.07324604978584001,0.09478002041578293,0.09478002041578293,
19,0.06813198859576282,0.09501763433218002,0.09501763433218002,
20,0.06843570554959771,0.09091944992542267,0.09091944992542267,
21,0.06761320337805776,0.09251987934112549,0.09251987934112549,
22,0.06675179705663453,0.09180311113595963,0.09180311113595963,
23,0.06744068548063822,0.09028612077236176,0.09028612077236176,
24,0.06694214594444696,0.09070438891649246,0.09070438891649246,
25,0.06813547304835707,0.08997061103582382,0.08997061103582382,
26,0.06595052412929657,0.08907707035541534,0.08907707035541534,
27,0.06660629906966603,0.09012109041213989,0.09012109041213989,
28,0.06517669698477155,0.0891277864575386,0.0891277864575386,
29,0.063620160730979,0.08800884336233139,0.08800884336233139,
30,0.06582063175356317,0.08932150155305862,0.08932150155305862,
31,0.0641261213880189,0.08884243667125702,0.08884243667125702,
32,0.06275741719026066,0.09041551500558853,0.09041551500558853,
33,0.0635590357464444,0.09277482330799103,0.09277482330799103,
34,0.06484313716547348,0.09294344484806061,0.09294344484806061,
35,0.06671563376818485,0.0895015299320221,0.0895015299320221,
36,0.06503372893263426,0.08958595246076584,0.08958595246076584,
37,0.06286191036464031,0.09232233464717865,0.09232233464717865,
38,0.06216612773527115,0.08883032947778702,0.08883032947778702,
39,0.06353839695304275,0.08903399854898453,0.08903399854898453,
40,0.061898969985685934,0.08951373398303986,0.08951373398303986,
41,0.06302955330163403,0.0912310928106308,0.0912310928106308,
42,0.06316253340196885,0.08806709945201874,0.08806709945201874,
43,0.06152940213787423,0.09467458724975586,0.09467458724975586,
44,0.062174006434444457,0.08973540365695953,0.08973540365695953,
45,0.06196192272070785,0.09228020906448364,0.09228020906448364,
46,0.0625459921921123,0.09065749496221542,0.09065749496221542,
47,0.06140566196582447,0.08843985944986343,0.08843985944986343,
48,0.0613548751659878,0.08949234336614609,0.08949234336614609,
49,0.06053454509278117,0.08727394044399261,0.08727394044399261,
50,0.06147287538411909,0.08723551034927368,0.08723551034927368,
51,0.0610574692143519,0.08976346254348755,0.08976346254348755,
52,0.06108892259449189,0.0908084362745285,0.0908084362745285,
53,0.06171539500696671,0.08835505694150925,0.08835505694150925,
54,0.059194874330968685,0.08961888402700424,0.08961888402700424,
55,0.05956617246044438,0.08807811141014099,0.08807811141014099,
56,0.05974506358353238,0.0878811851143837,0.0878811851143837,
