target_field,rank,source_field,source_type,attention
net_actual_interchange_mw,1,gen_fuel_multiple_fuels_pct,general,0.30836057662963867
net_actual_interchange_mw,2,gross_sched_interchange_mw,general,0.19144794344902039
net_actual_interchange_mw,3,da_as_as_req_mw_thirty_minutes_reserve,general,0.12317776679992676
net_actual_interchange_mw,4,da_as_as_req_mw_synchronized_reserve,general,0.1086951345205307
net_actual_interchange_mw,5,da_as_as_req_mw_primary_reserve,general,0.10435156524181366
net_actual_interchange_mw,6,gen_fuel_nuclear_mw,general,0.09587721526622772
net_actual_interchange_mw,7,total_pjm_rmpcp_cr,general,0.0680898129940033
gross_actual_interchange_mw,1,gross_sched_interchange_mw,general,0.14594203233718872
gross_actual_interchange_mw,2,gross_inadv_interchange_mw,general,0.1410679966211319
gross_actual_interchange_mw,3,gen_fuel_coal_mw,general,0.13030721247196198
gross_actual_interchange_mw,4,total_pjm_reg_purchases,general,0.11523223668336868
gross_actual_interchange_mw,5,gen_fuel_nuclear_mw,general,0.0943399965763092
gross_actual_interchange_mw,6,gen_fuel_coal_pct,general,0.07913609594106674
gross_actual_interchange_mw,7,gen_fuel_solar_pct,general,0.07532331347465515
gross_actual_interchange_mw,8,total_pjm_assigned_reg,general,0.0743616372346878
gross_actual_interchange_mw,9,gen_fuel_solar_mw,general,0.0724669098854065
gross_actual_interchange_mw,10,da_as_ss_mw_primary_reserve,general,0.07182257622480392
total_gen,1,system_energy_price_da,general,0.07362191379070282
total_gen,2,forecast_load_mw_day_ahead,general,0.07298023998737335
total_gen,3,forecast_load_mw_latest_available,general,0.06883993744850159
total_gen,4,gen_fuel_oil_mw,general,0.06109454482793808
total_gen,5,gen_fuel_gas_mw,general,0.057924360036849976
total_gen,6,gen_fuel_nuclear_pct,general,0.05484415590763092
total_gen,7,gen_fuel_oil_pct,general,0.0531211718916893
total_gen,8,gen_fuel_multiple_fuels_mw,general,0.05284937471151352
total_gen,9,total_lmp_rt,general,0.04948505759239197
total_gen,10,marginal_loss_price_rt,general,0.047630682587623596
