target_field,degree,attention_entropy,attention_entropy_normalized
net_actual_interchange_mw,7,1.8220268487930298,0.9363365773479184
gross_actual_interchange_mw,10,2.2625391483306885,0.9826082672101009
total_gen,23,3.071906805038452,0.9797201313376193
metered_load_mw,21,2.979694366455078,0.9787066534754065
total_losses,14,2.413881540298462,0.9146756734725333
congestion_price_da,4,1.373138427734375,0.9905100000732255
congestion_price_rt,9,2.1445908546447754,0.9760453604814242
marginal_loss_price_da,16,2.7200546264648438,0.981052330136978
total_lmp_da,25,3.1210367679595947,0.9696045879891586
da_as_total_mw_primary_reserve,8,1.764516830444336,0.8485532269490519
da_as_total_mw_synchronized_reserve,7,1.7138768434524536,0.8807584688761166
da_as_total_mw_thirty_minutes_reserve,15,2.6148672103881836,0.9655903754383505
