target_field,rank,source_field,source_type,attention
net_actual_interchange_mw,1,gross_sched_interchange_mw,general,0.20349137485027313
net_actual_interchange_mw,2,da_as_as_req_mw_primary_reserve,general,0.10651896893978119
net_actual_interchange_mw,3,da_as_total_mw_thirty_minutes_reserve,confidential,0.1012057214975357
net_actual_interchange_mw,4,da_as_as_req_mw_synchronized_reserve,general,0.09596377611160278
net_actual_interchange_mw,5,da_as_as_req_mw_thirty_minutes_reserve,general,0.07637247443199158
net_actual_interchange_mw,6,gen_fuel_nuclear_mw,general,0.07231239974498749
net_actual_interchange_mw,7,total_gen,confidential,0.06852015107870102
net_actual_interchange_mw,8,gen_fuel_gas_mw,general,0.054706983268260956
net_actual_interchange_mw,9,gen_fuel_other_renewables_mw,general,0.047623246908187866
net_actual_interchange_mw,10,marginal_loss_price_da,confidential,0.044339217245578766
net_actual_interchange_mw,11,da_as_total_mw_primary_reserve,confidential,0.04063718020915985
net_actual_interchange_mw,12,da_as_total_mw_synchronized_reserve,confidential,0.0315275713801384
gross_actual_interchange_mw,1,gross_inadv_interchange_mw,general,0.3299073278903961
gross_actual_interchange_mw,2,gen_fuel_nuclear_mw,general,0.10542894899845123
gross_actual_interchange_mw,3,gross_sched_interchange_mw,general,0.09249113500118256
gross_actual_interchange_mw,4,total_losses,confidential,0.07038836181163788
gross_actual_interchange_mw,5,gen_fuel_gas_mw,general,0.055384621024131775
gross_actual_interchange_mw,6,total_gen,confidential,0.05361303687095642
gross_actual_interchange_mw,7,metered_load_mw,confidential,0.04845021292567253
gross_actual_interchange_mw,8,total_pjm_reg_purchases,general,0.03479434922337532
gross_actual_interchange_mw,9,total_lmp_da,confidential,0.03235559165477753
gross_actual_interchange_mw,10,gen_fuel_solar_pct,general,0.02855203114449978
gross_actual_interchange_mw,11,forecast_load_mw_latest_available,general,0.025811687111854553
gross_actual_interchange_mw,12,gen_fuel_coal_pct,general,0.025421660393476486
total_gen,1,forecast_load_mw_latest_available,general,0.10973735898733139
total_gen,2,forecast_load_mw_day_ahead,general,0.10955081880092621
total_gen,3,metered_load_mw,confidential,0.0977257788181305
total_gen,4,gen_fuel_gas_mw,general,0.0799403041601181
total_gen,5,gen_fuel_nuclear_pct,general,0.07968495041131973
total_gen,6,gen_fuel_coal_mw,general,0.055937983095645905
total_gen,7,gen_fuel_nuclear_mw,general,0.0500367246568203
total_gen,8,gen_fuel_other_renewables_pct,general,0.04157108813524246
total_gen,9,total_losses,confidential,0.03116239607334137
total_gen,10,gen_fuel_oil_mw,general,0.0308474563062191
total_gen,11,total_lmp_da,confidential,0.02742277830839157
total_gen,12,system_energy_price_da,general,0.02674024924635887
metered_load_mw,1,forecast_load_mw_latest_available,general,0.11427023261785507
metered_load_mw,2,forecast_load_mw_day_ahead,general,0.11154672503471375
metered_load_mw,3,total_gen,confidential,0.09583920240402222
metered_load_mw,4,gen_fuel_gas_mw,general,0.06763111054897308
metered_load_mw,5,gen_fuel_nuclear_pct,general,0.06264027208089828
metered_load_mw,6,gen_fuel_coal_mw,general,0.061320960521698
metered_load_mw,7,gen_fuel_nuclear_mw,general,0.04461751878261566
metered_load_mw,8,gen_fuel_other_renewables_pct,general,0.03814920037984848
metered_load_mw,9,total_losses,confidential,0.03435004875063896
metered_load_mw,10,gen_fuel_oil_mw,general,0.033904217183589935
metered_load_mw,11,system_energy_price_da,general,0.03318781405687332
metered_load_mw,12,total_lmp_da,confidential,0.032571401447057724
total_losses,1,marginal_loss_price_rt,general,0.11846019327640533
total_losses,2,gen_fuel_wind_mw,general,0.09354984760284424
total_losses,3,gen_fuel_coal_pct,general,0.08724275231361389
total_losses,4,gen_fuel_nuclear_mw,general,0.0858272835612297
total_losses,5,gen_fuel_coal_mw,general,0.08357064425945282
total_losses,6,forecast_load_mw_latest_available,general,0.06629158556461334
total_losses,7,metered_load_mw,confidential,0.05545221269130707
total_losses,8,marginal_loss_price_da,confidential,0.05233610421419144
total_losses,9,total_gen,confidential,0.0510072223842144
total_losses,10,forecast_load_mw_day_ahead,general,0.04838837310671806
total_losses,11,gen_fuel_nuclear_pct,general,0.04812978208065033
total_losses,12,system_energy_price_da,general,0.034322354942560196
congestion_price_da,1,system_energy_price_da,general,0.18791256844997406
congestion_price_da,2,total_gen,confidential,0.16652101278305054
congestion_price_da,3,gen_fuel_oil_mw,general,0.16363248229026794
congestion_price_da,4,total_lmp_da,confidential,0.11728085577487946
congestion_price_da,5,metered_load_mw,confidential,0.11389926820993423
congestion_price_da,6,marginal_loss_price_da,confidential,0.09215998649597168
congestion_price_da,7,forecast_load_mw_latest_available,general,0.09192387014627457
congestion_price_da,8,gen_fuel_gas_mw,general,0.06666996330022812
congestion_price_rt,1,total_lmp_rt,general,0.18677358329296112
congestion_price_rt,2,rmccp,general,0.17924287915229797
congestion_price_rt,3,marginal_loss_price_rt,general,0.12600624561309814
congestion_price_rt,4,total_pjm_rmccp_cr,general,0.12009146809577942
congestion_price_rt,5,gen_fuel_multiple_fuels_pct,general,0.08123779296875
congestion_price_rt,6,gen_fuel_multiple_fuels_mw,general,0.07461050152778625
congestion_price_rt,7,total_lmp_da,confidential,0.05483463779091835
congestion_price_rt,8,gen_fuel_oil_mw,general,0.053293026983737946
congestion_price_rt,9,system_energy_price_da,general,0.05253487825393677
congestion_price_rt,10,gen_fuel_oil_pct,general,0.03706320375204086
congestion_price_rt,11,metered_load_mw,confidential,0.03431180864572525
marginal_loss_price_da,1,system_energy_price_da,general,0.12238334119319916
marginal_loss_price_da,2,forecast_load_mw_day_ahead,general,0.07795916497707367
marginal_loss_price_da,3,forecast_load_mw_latest_available,general,0.07775865495204926
marginal_loss_price_da,4,marginal_loss_price_rt,general,0.07686097919940948
marginal_loss_price_da,5,total_lmp_da,confidential,0.07416082918643951
marginal_loss_price_da,6,total_losses,confidential,0.060232438147068024
marginal_loss_price_da,7,gen_fuel_nuclear_pct,general,0.05518698692321777
marginal_loss_price_da,8,metered_load_mw,confidential,0.05173085629940033
marginal_loss_price_da,9,gen_fuel_oil_mw,general,0.05073120817542076
marginal_loss_price_da,10,total_lmp_rt,general,0.047723762691020966
marginal_loss_price_da,11,total_gen,confidential,0.04651809483766556
marginal_loss_price_da,12,gen_fuel_coal_mw,general,0.0378335565328598
total_lmp_da,1,system_energy_price_da,general,0.12683479487895966
total_lmp_da,2,total_lmp_rt,general,0.06115451082587242
total_lmp_da,3,da_as_mcp_synchronized_reserve,general,0.05430395156145096
total_lmp_da,4,forecast_load_mw_day_ahead,general,0.052449509501457214
total_lmp_da,5,da_as_mcp_primary_reserve,general,0.048334915190935135
total_lmp_da,6,forecast_load_mw_latest_available,general,0.04772653430700302
total_lmp_da,7,gen_fuel_nuclear_pct,general,0.04240749403834343
total_lmp_da,8,gen_fuel_oil_mw,general,0.038139261305332184
total_lmp_da,9,gen_fuel_oil_pct,general,0.038010284304618835
total_lmp_da,10,marginal_loss_price_da,confidential,0.0373988077044487
total_lmp_da,11,metered_load_mw,confidential,0.03696026653051376
total_lmp_da,12,marginal_loss_price_rt,general,0.0340954065322876
da_as_total_mw_primary_reserve,1,da_as_nsr_mw_primary_reserve,general,0.24159401655197144
da_as_total_mw_primary_reserve,2,da_as_as_req_mw_synchronized_reserve,general,0.17026440799236298
da_as_total_mw_primary_reserve,3,da_as_as_req_mw_primary_reserve,general,0.16858287155628204
da_as_total_mw_primary_reserve,4,da_as_as_req_mw_thirty_minutes_reserve,general,0.15588684380054474
da_as_total_mw_primary_reserve,5,gen_fuel_nuclear_mw,general,0.07279706746339798
da_as_total_mw_primary_reserve,6,da_as_total_mw_thirty_minutes_reserve,confidential,0.06339974701404572
da_as_total_mw_primary_reserve,7,da_as_total_mw_synchronized_reserve,confidential,0.0536709763109684
da_as_total_mw_primary_reserve,8,net_actual_interchange_mw,confidential,0.03312232345342636
da_as_total_mw_primary_reserve,9,da_as_mcp_primary_reserve,general,0.02498391643166542
da_as_total_mw_primary_reserve,10,total_pjm_rmpcp_cr,general,0.010193439200520515
da_as_total_mw_primary_reserve,11,total_pjm_self_sched_reg,general,0.005504393018782139
da_as_total_mw_synchronized_reserve,1,da_as_nsr_mw_primary_reserve,general,0.27393412590026855
da_as_total_mw_synchronized_reserve,2,da_as_as_req_mw_synchronized_reserve,general,0.19563743472099304
da_as_total_mw_synchronized_reserve,3,da_as_as_req_mw_primary_reserve,general,0.19359411299228668
da_as_total_mw_synchronized_reserve,4,da_as_as_req_mw_thirty_minutes_reserve,general,0.18741217255592346
da_as_total_mw_synchronized_reserve,5,da_as_total_mw_primary_reserve,confidential,0.06574805080890656
da_as_total_mw_synchronized_reserve,6,da_as_mcp_primary_reserve,general,0.03027980774641037
da_as_total_mw_synchronized_reserve,7,gen_fuel_gas_mw,general,0.030001778155565262
da_as_total_mw_synchronized_reserve,8,gen_fuel_other_renewables_pct,general,0.023392537608742714
da_as_total_mw_thirty_minutes_reserve,1,da_as_total_mw_primary_reserve,confidential,0.10265377163887024
da_as_total_mw_thirty_minutes_reserve,2,system_energy_price_da,general,0.093187615275383
da_as_total_mw_thirty_minutes_reserve,3,da_as_mcp_synchronized_reserve,general,0.09065420180559158
da_as_total_mw_thirty_minutes_reserve,4,da_as_nsr_mw_primary_reserve,general,0.08103962987661362
da_as_total_mw_thirty_minutes_reserve,5,da_as_mcp_primary_reserve,general,0.06612953543663025
da_as_total_mw_thirty_minutes_reserve,6,gen_fuel_oil_pct,general,0.058839887380599976
da_as_total_mw_thirty_minutes_reserve,7,da_as_as_req_mw_thirty_minutes_reserve,general,0.05726674944162369
da_as_total_mw_thirty_minutes_reserve,8,gen_fuel_multiple_fuels_pct,general,0.05553556978702545
da_as_total_mw_thirty_minutes_reserve,9,gen_fuel_multiple_fuels_mw,general,0.05544985830783844
da_as_total_mw_thirty_minutes_reserve,10,gen_fuel_nuclear_mw,general,0.05063299089670181
