confidential_field,test_r2,test_mse,used_in_loss
metered_load_mw,0.9762977920472622,0.010249038226902485,True
da_as_total_mw_primary_reserve,0.9759649150073528,0.03323272615671158,True
total_gen,0.944391842931509,0.025437017902731895,True
da_as_total_mw_synchronized_reserve,0.9183939397335052,0.06873098015785217,True
total_lmp_da,0.8329220861196518,0.07256358861923218,True
total_losses,0.6608330011367798,0.2977581024169922,True
congestion_price_rt,0.4855336546897888,0.8407956957817078,True
marginal_loss_price_da,0.4049309492111206,0.32591620087623596,True
da_as_total_mw_thirty_minutes_reserve,0.2732616066932678,0.52153080701828,True
congestion_price_da,0.18235832452774048,1.3858206272125244,True
gross_actual_interchange_mw,-0.5567127466201782,0.9089015126228333,False
net_actual_interchange_mw,-1.9254083633422852,2.2747650146484375,False
