target_field,degree,attention_entropy,attention_entropy_normalized
net_actual_interchange_mw,9,2.182050943374634,0.9930941815788438
gross_actual_interchange_mw,11,2.3370633125305176,0.9746311021344725
total_gen,28,3.2242074012756348,0.9675898917459029
metered_load_mw,27,3.194671869277954,0.9693052172060259
total_losses,19,2.8782975673675537,0.9775368373171004
congestion_price_da,8,2.0666050910949707,0.9938269721328663
congestion_price_rt,11,2.2860844135284424,0.9533712499714619
marginal_loss_price_da,21,2.9897189140319824,0.9819993037290865
total_lmp_da,32,3.4038429260253906,0.9821414618683619
da_as_total_mw_primary_reserve,11,2.264667272567749,0.9444396084591539
da_as_total_mw_synchronized_reserve,8,1.965578556060791,0.9452434784355309
da_as_total_mw_thirty_minutes_reserve,18,2.8578624725341797,0.9887525591567337
