target_field,degree,attention_entropy,attention_entropy_normalized
net_actual_interchange_mw,7,1.926000714302063,0.989768574482786
gross_actual_interchange_mw,10,2.257913589477539,0.9805994125244594
total_gen,23,3.105328321456909,0.9903792217765895
metered_load_mw,21,3.0161421298980713,0.9906782398862616
total_losses,14,2.622215509414673,0.993618243904144
congestion_price_da,4,1.3776299953460693,0.99374998123283
congestion_price_rt,9,2.1798298358917236,0.9920833120000941
marginal_loss_price_da,16,2.7557873725891113,0.9939401940446843
total_lmp_da,25,3.1993188858032227,0.9939242952729378
da_as_total_mw_primary_reserve,8,2.0167322158813477,0.9698431888843436
da_as_total_mw_synchronized_reserve,7,1.89569091796875,0.9741924203895317
da_as_total_mw_thirty_minutes_reserve,15,2.6954092979431152,0.995332101615417
