数据,目标,字段,pearson,spearman,mi,dcor,M0,loco,perm,sage,graph,M2_est,M2_cert,M2
NEM,Y_机组出力_TUMUT3,风电出力预测_新南威尔士,0.0018058290997531,0.0009457783928957,0.0289718965355394,0.0486648241703684,0.0004309985,-0.0067724260358389,0.0193608279772977,0.0036817907176316,0.0485668465205367,0.035881586,0.058162548,0.0740871
NEM,Y_机组出力_TUMUT3,风电出力预测_昆士兰,0.0018993010291661,3.112631927032035e-05,0.031139436094234,0.0598217450594896,0.008349836,-0.0063670466050739,0.0013236935730441,-0.001488824841309,0.1349663053298835,0.051291138,0.050649166,0.08863379
NEM,Y_机组出力_TUMUT3,风电出力预测_维多利亚,0.0031405434686621,0.0059861542536896,0.0195672135399433,0.07921576540241,0.0,-0.0202287230954881,0.0043637531197179,0.0090396968471445,0.0354287001286118,0.067450196,0.084204495,0.084204495
NEM,Y_机组出力_TUMUT3,风电出力预测_南澳,0.006227869639773,0.0086839869191,0.0191778865307261,0.1236575993586892,0.0069642663,0.0059008422221186,0.012656590748059,0.0098687930581188,0.0516998294154238,0.06444794,0.07405013,0.107829124
NEM,Y_机组出力_TUMUT3,风电出力预测_塔斯马尼亚,0.0019991799105953,0.0043333285658544,0.0247951649429127,0.0607512244336648,0.0,-0.0173184682576371,0.0056433867589281,0.0056589412212317,0.0088077373354831,0.037004635,0.04731375,0.04731375
NEM,Y_机组出力_TUMUT3,光伏出力预测_新南威尔士,0.0472586475281176,0.042515311383408,0.0934421134153655,0.2794933153721757,0.10584637,-0.023272284496986,0.0412656217414457,0.0427950059449089,0.6862081427115421,0.1367302,0.18632862,0.199906
NEM,Y_机组出力_TUMUT3,光伏出力预测_昆士兰,0.0540556219236943,0.0439134841426328,0.0951080992663095,0.2832458078225681,0.0913347,-0.018181491391828,0.0369933557681794,0.0209402874188084,0.6391391439446323,0.15689203,0.14011765,0.18824197
NEM,Y_机组出力_TUMUT3,光伏出力预测_维多利亚,0.0331384041580747,0.0351250785994615,0.0750537491173108,0.2456390120249955,0.050961412,-0.0161196620714547,-5.7817859270392624e-05,-0.0007551551613362,0.6657498101591189,0.11485621,0.105365664,0.12883739
NEM,Y_机组出力_TUMUT3,光伏出力预测_南澳,0.0278262832468382,0.0215710432440281,0.0745625736788468,0.2403495287283326,0.07017656,-0.0203951636435967,0.0053459757503796,0.0060994961315781,0.6800440423692288,0.101209134,0.14733016,0.19325545
NEM,Y_机组出力_TUMUT3,出清价_新南威尔士,0.1145421843617724,0.2257834379180513,0.1878078379890038,0.4405519172682637,0.37987667,-0.0037579547158957,0.1416805234337915,0.1168642359380742,0.902691444926018,0.4313359,0.43366563,0.43366563
NEM,Y_机组出力_TUMUT3,出清价_昆士兰,0.1307696966729287,0.2414428955620141,0.1804315083486631,0.4628430388853336,0.3051998,-0.0256032661616965,0.0159406799803075,0.0266899011852626,0.9353450706403657,0.34500837,0.34132528,0.34132528
NEM,Y_机组出力_TUMUT3,出清价_维多利亚,0.0208357107624722,0.0800119919939297,0.0903648429315833,0.2435540564127448,0.065579236,-0.0273417401310559,0.0559552861790032,0.0011895371303675,0.5590610679295382,0.12980992,0.1275577,0.12897244
NEM,Y_机组出力_TUMUT3,出清价_南澳,0.0225114374141872,0.0655895236743386,0.0663394454223809,0.2227550526713538,0.04420781,-0.0244849776640603,0.0230754521835065,0.0015058083446627,0.5589390106513881,0.10877712,0.11645329,0.11645329
NEM,Y_机组出力_TUMUT3,出清价_塔斯马尼亚,0.0086409734053844,0.0268887312152889,0.0581734201301111,0.1564455241239409,0.01766169,-0.0168018800978601,0.0116487892210184,0.0031479667181525,0.2778213606321651,0.08835526,0.09414941,0.109522745
NEM,Y_机组出力_TUMUT3,联络线潮流_N-Q-MNSP1,0.0073720252447951,0.0062996744056209,0.0471015905649867,0.1040162672150918,0.012770414,-0.0169459324945518,0.0019621418254916,0.0059834658851832,0.186018053114,0.115990974,0.11788589,0.15810865
NEM,Y_机组出力_TUMUT3,联络线潮流_NSW1-QLD1,0.0044567897742187,0.0037583798147902,0.0222398218549964,0.0583023674381476,0.006002128,-0.0287442655626157,0.0171314283753719,0.0035884687077867,0.0892412579240138,0.17040539,0.1702581,0.1702581
NEM,Y_机组出力_TUMUT3,联络线潮流_T-V-MNSP1,0.0573584909779692,0.0997386176832403,0.0709685939389777,0.2789043140816546,0.055118322,-0.0073604785498823,0.0060641957473606,0.0155783994043735,0.1563315699476418,0.121226825,0.12549828,0.12549828
NEM,Y_机组出力_TUMUT3,联络线潮流_V-S-MNSP1,0.0104471010574242,0.0268142553174377,0.0486904583090304,0.1741582339285479,0.022182465,-0.0079508853504238,0.0196331215920497,0.0065688279421757,0.247550383958632,0.0953348,0.13177739,0.13177739
NEM,Y_机组出力_TUMUT3,联络线潮流_V-SA,6.748824571919686e-05,0.0002115080910931,0.025251454052718,0.0601012397220333,0.002379775,0.014642840836497,-0.0024286069956742,-0.001505923993734,0.1437888947877446,0.041956216,0.044035614,0.06958181
NEM,Y_机组出力_TUMUT3,联络线潮流_VIC1-NSW1,0.0002076930337058,0.0052986344485983,0.0347907377202485,0.1133874696935342,0.0,0.0432126150787778,0.2640411763025148,-0.0217951395390618,0.1121073108957192,0.10066785,0.10334034,0.11974041
NEM,Y_机组出力_PPCCGT,实际需求_新南威尔士,0.1605898863039503,0.1378629327576082,0.1498712323402005,0.3486111298984214,0.13666797,-0.0052114419578225,0.0021625780104473,0.0038293566253162,0.8056487773764958,0.23300166,0.2333461,0.2333461
NEM,Y_机组出力_PPCCGT,实际需求_昆士兰,0.0380696248850805,0.0394140992824447,0.0926628543226248,0.1824289258170482,0.063301146,0.0003722840772841,0.0025506568389658,0.0042554338914327,0.5366533353887649,0.19061016,0.20811206,0.20811206
NEM,Y_机组出力_PPCCGT,实际需求_维多利亚,0.2626796134879102,0.2425249736985427,0.2456391280793726,0.4763891086800733,0.23650813,0.0017965960200068,0.0089403994760331,0.0206155517466241,0.9533596973329068,0.32491118,0.32326126,0.32326126
NEM,Y_机组出力_PPCCGT,实际需求_南澳,0.2515927753878612,0.2269017078403394,0.2353477716396161,0.4789378834953672,0.25425565,0.002434470705531,0.0560972496325861,0.056606368828906,1.146593057471211,0.4222384,0.4252681,0.4252681
NEM,Y_机组出力_PPCCGT,实际需求_塔斯马尼亚,0.166230824109909,0.1449744503521967,0.1620965472666826,0.3446523279589829,0.1331572,-0.0048462124414768,0.0019247305016026,0.0005847005835775,0.5080080094868862,0.20901488,0.21204495,0.21204495
NEM,Y_机组出力_PPCCGT,可用发电容量_新南威尔士,0.0377226433875345,0.0366295368210574,0.102821087120021,0.2024070880302453,0.04965623,-4.176218882312455e-05,0.0110719566911662,0.0091132895988868,0.583838849324654,0.1710653,0.17324722,0.17324722
NEM,Y_机组出力_PPCCGT,可用发电容量_昆士兰,4.326882203320353e-06,1.2070067913000256e-06,0.079858038843124,0.0738013548321882,0.01705265,-0.0058586807063575,0.0047846058341871,0.0038445723117164,0.330678992707773,0.09614012,0.104688525,0.104688525
NEM,Y_机组出力_PPCCGT,可用发电容量_维多利亚,0.1066502275134987,0.11167982159391,0.1350730713346282,0.334197751040121,0.12977552,0.0036026830304902,0.0066078776874315,0.0087275081732284,0.3074968091485228,0.20466185,0.21356082,0.21356082
NEM,Y_机组出力_PPCCGT,可用发电容量_南澳,0.0087077790900986,0.0062687355943692,0.0906943862466969,0.1350083095426517,0.020596921,0.0171113407283922,0.2329575601693743,0.0769147789039017,0.2820320346600423,0.35535887,0.3619395,0.3619395
NEM,Y_机组出力_PPCCGT,可用发电容量_塔斯马尼亚,0.0419709696649956,0.0389001078849408,0.085977293213391,0.2051709843755099,0.027680993,0.0033487373478247,0.021804778513143,0.0218319909501586,0.0845457577251228,0.14938436,0.16149424,0.16149424
NEM,Y_机组出力_PPCCGT,风电出力预测_新南威尔士,0.0346706124207146,0.028698706965876,0.0727254548604232,0.1896062717121499,0.03844291,0.002682779907303,0.0069931490276563,0.0060650192254637,0.1401752425453387,0.13862038,0.14147148,0.14147148
NEM,Y_机组出力_PPCCGT,风电出力预测_昆士兰,0.0124363683531962,0.0161622503380658,0.0557361132813341,0.1495604202777819,0.034789443,-0.002893049325393,0.0040481703218499,0.0025029259150433,0.2448152586819768,0.11025348,0.11195427,0.11195427
NEM,Y_机组出力_PPCCGT,风电出力预测_维多利亚,0.1756442742889343,0.1885974066886595,0.1705841893828177,0.4119690929108837,0.19041342,0.0019784050366769,0.0121594952986626,0.016969209830114,0.3312548425650346,0.3028313,0.30370784,0.30370784
NEM,Y_机组出力_PPCCGT,风电出力预测_南澳,0.1760313934732762,0.1749901984220648,0.1513899935418399,0.4203331649716547,0.1867705,0.0587486073277111,0.7522662987558772,0.3099117334142534,0.3698812800570619,0.6213737,0.6028232,0.6028232
NEM,Y_机组出力_PPCCGT,风电出力预测_塔斯马尼亚,0.0388742360379786,0.0388924449812185,0.0579182872657044,0.1738433670622196,0.04368013,0.0037332439155998,0.0124410231689366,0.0094494208802932,0.0811301530080596,0.1807942,0.19440275,0.19440275
NEM,Y_机组出力_PPCCGT,光伏出力预测_新南威尔士,0.1609733341313187,0.1372250970308041,0.1927036043940839,0.3814946184486669,0.14696133,-0.0005282137369845,0.0030646392711586,0.0086048221713458,1.1473057010277,0.34591597,0.344877,0.344877
NEM,Y_机组出力_PPCCGT,光伏出力预测_昆士兰,0.1270684574102068,0.1207016853681997,0.1602782404930947,0.3411197385476754,0.15576564,-0.0034731858296259,0.0093794856549617,0.0102765131356144,1.0792403641044803,0.34204206,0.35317543,0.35317543
NEM,Y_机组出力_PPCCGT,光伏出力预测_维多利亚,0.1692142857528791,0.1372849084117907,0.1934454198057311,0.3943603424870783,0.15292323,0.0020053594685207,0.0021328147280983,0.003475211247778,1.1690085539566106,0.34500024,0.3420679,0.3420679
NEM,Y_机组出力_PPCCGT,光伏出力预测_南澳,0.1744332247348099,0.1433729445105167,0.1997570544917843,0.4044454873842668,0.16495037,0.0088380557727228,0.0998533886113798,0.0751560381722288,1.165100450463243,0.34637886,0.34794927,0.34794927
NEM,Y_机组出力_PPCCGT,出清价_新南威尔士,0.0143190229224666,0.2434901653091654,0.2171369403735141,0.3753649536848502,0.25662273,-0.0045625697669082,0.002641978035175,-0.0003526762582004,1.283781158630694,0.27150562,0.2673999,0.2764771
NEM,Y_机组出力_PPCCGT,出清价_昆士兰,0.0090854667919174,0.1377935102108119,0.156326205145282,0.3304287693774037,0.14056265,-0.0040556563142974,0.0043732924497284,-0.0178239782534228,1.0885000105648917,0.24559733,0.23825204,0.23825204
NEM,Y_机组出力_PPCCGT,出清价_维多利亚,0.0538278747641901,0.5150667607043379,0.4754832434644402,0.6782500629151152,0.51523423,0.0040157766558889,0.0178480078801418,0.0198721202264768,1.4108387422883777,0.52235866,0.5186352,0.5186352
NEM,Y_机组出力_PPCCGT,出清价_南澳,0.0451704114411331,0.5454036083164233,0.5303906320622529,0.6564467699637552,0.5480714,-0.0020314722737783,0.1538898361784809,0.1751018314851178,1.6261405021742164,0.57781935,0.5740544,0.5740544
NEM,Y_机组出力_PPCCGT,出清价_塔斯马尼亚,0.0418771081862571,0.3965430327402868,0.3652615173434075,0.5713347289693325,0.40948054,-0.0004286446425336,0.0231830122444851,0.036536417001435,0.8766137540943368,0.4007173,0.42931032,0.42931032
NEM,Y_机组出力_PPCCGT,联络线潮流_N-Q-MNSP1,0.040196938941906,0.0749148019559318,0.1177838521897935,0.2885986844912773,0.11359745,-0.0002253732021944,0.0173004325399688,0.0124704796940617,0.4157678496506575,0.1653172,0.16337752,0.17654496
NEM,Y_机组出力_PPCCGT,联络线潮流_NSW1-QLD1,0.0694441118175376,0.0688871400564944,0.1093660651733694,0.2606191216228924,0.057073116,0.0005963747579547,0.0076942998335171,-0.0046963800597378,0.2000881537512095,0.21511355,0.21949068,0.21949068
NEM,Y_机组出力_PPCCGT,联络线潮流_T-V-MNSP1,0.1142323959378768,0.1033289423467689,0.1409521244804361,0.3505198078579321,0.11165317,-0.0009818602791559,0.0089930483223194,0.0030827601128407,0.3596713635672703,0.17924976,0.18646945,0.19792356
NEM,Y_机组出力_PPCCGT,联络线潮流_V-S-MNSP1,8.31223152690983e-05,0.0011407292385111,0.1403240608808325,0.1964670600376355,0.12993455,-0.0030443540646728,0.005122469128264,0.0024599159181565,0.5861395051012934,0.18908451,0.20287895,0.20287895
NEM,Y_机组出力_PPCCGT,联络线潮流_V-SA,0.0932672162256955,0.1091572030121731,0.1208119186078029,0.3638902066191072,0.10532993,0.0030059137242464,0.0203461687831678,-0.0095573599004208,0.3612611050551235,0.1907309,0.19929975,0.19929975
NEM,Y_机组出力_PPCCGT,联络线潮流_VIC1-NSW1,0.0648526516905733,0.0680616349794303,0.0988139213410272,0.2496032492399485,0.07640469,-0.000228099208168,0.0043888344041124,0.0057261180255546,0.3353063095003168,0.2547443,0.25864324,0.25864324
PJM-load,Y_metered_load_mw,rmccp,0.0105033391764026,0.0187704249106913,0.0378955818708286,0.1707997027605553,0.05972296,0.0034237663946494,0.0027205621946521,-0.0031673700492132,0.3704893632482999,0.10470539,0.08262731,0.12607878
PJM-load,Y_metered_load_mw,rmpcp,0.0016988609038174,0.0116631738573924,0.0935223864049037,0.0983072953073749,0.071960896,0.0085375505828888,0.0106244134096015,0.0170116498155504,0.1381038943721643,0.07430376,0.0924572,0.09671755
PJM-load,Y_metered_load_mw,total_pjm_reg_purchases,0.0121799408380913,0.0143013031208113,0.0944788281253883,0.1611332552127944,0.12520224,0.0137986458957075,0.0258676381199594,0.0177239165144022,0.4405922962389116,0.15391833,0.13678432,0.15782353
PJM-load,Y_metered_load_mw,total_pjm_self_sched_reg,0.0041470143635943,0.0104265946075049,0.0530251532243148,0.115214351708036,0.014922082,0.0120954068522275,0.0088887278125867,0.005430566302121,0.0510435074052885,0.067234054,0.09527272,0.09527272
PJM-load,Y_metered_load_mw,total_pjm_assigned_reg,6.618180259661163e-05,2.3755378344406225e-07,0.0723341602049503,0.0676680627160708,0.019204125,0.0070918879930673,0.0331578006511515,0.0089283420910783,0.1760255258313696,0.06776026,0.06311706,0.082179725
PJM-load,Y_metered_load_mw,da_as_mcp_primary_reserve,0.0737210961841671,0.0266100343643524,0.0792840757274095,0.2057312400882477,0.13190252,0.00432115897475,0.0081030106232018,0.0004278440733312,0.7474771204704864,0.19041982,0.113788605,0.16769066
PJM-load,Y_metered_load_mw,da_as_mcp_synchronized_reserve,0.091131333611532,0.0265725063767105,0.1198673009941408,0.2503991592659849,0.135751,0.0144204535589249,0.039389249361333,-0.026797312788979,0.8888730338244095,0.21700695,0.14668027,0.19558388
PJM-load,Y_metered_load_mw,da_as_as_req_mw_primary_reserve,0.103466434731388,0.1001766644024772,0.1624511905545524,0.3403483286010744,0.18310922,0.0110372401066635,0.1972339991121716,0.1100571097322385,0.8849689829372039,0.33883056,0.36943004,0.36943004
PJM-load,Y_metered_load_mw,da_as_as_req_mw_thirty_minutes_reserve,0.0999688839200862,0.0907447038594655,0.1228608821578269,0.3363742975183807,0.13296571,0.0,0.0,0.0,0.7344587053156091,0.3181703,0.31458962,0.31458962
PJM-load,Y_metered_load_mw,da_as_ss_mw_primary_reserve,0.0092225750405036,0.0264380900932172,0.1308452324218274,0.1701517508853965,0.08014064,0.0288384040510045,0.0290206359156906,0.0246917925598418,0.3180682261379161,0.09177616,0.097680315,0.13257115
PJM-load,Y_metered_load_mw,da_as_nsr_mw_primary_reserve,0.0042111209551425,0.0086085514161069,0.2372031141263937,0.1179953931401281,0.40547714,0.009174072677951,0.0335254136910653,0.0429601629282238,1.3279355150938918,0.17877957,0.40547714,0.40547714
PJM-load,Y_metered_load_mw,system_energy_price_da,0.350678139447123,0.35511108854591,0.353924825262359,0.582310456136689,0.450578,0.0092640457138224,0.1192800139623224,0.117737221995769,1.501237882295615,0.49359924,0.50180054,0.50180054
PJM-load,Y_metered_load_mw,total_lmp_rt,0.162738128651799,0.2812646715304366,0.2526452229108171,0.503472047448301,0.33851445,0.0064153741005082,0.0067733349856379,-0.0038932085121338,1.1659547233802794,0.3582362,0.37010106,0.37010106
PJM-load,Y_metered_load_mw,marginal_loss_price_rt,0.1783705315368168,0.3500784306527895,0.2801209552421326,0.5629628270801149,0.38204372,0.0020484237820761,0.0707094202957211,0.0981811828424692,1.1821564611468212,0.39791328,0.39821658,0.40930605
PJM-load,Y_metered_load_mw,gross_sched_interchange_mw,0.0410054590850757,0.0457284217447626,0.0514426313510476,0.2333853594852388,0.057204366,0.0185994037590089,0.0090317791974816,0.0084848471073288,0.0276259629672526,0.086576335,0.08842754,0.10977355
PJM-load,Y_metered_load_mw,congestion_price_da,0.1162081273045779,0.0447525748704414,0.1556385896269256,0.3781670486074892,0.25373554,0.0102843182783318,0.0085799778672283,0.0061013437780292,0.7974964994905855,0.2564801,0.26712972,0.28949004
PJM-load,Y_metered_load_mw,marginal_loss_price_da,0.2730781416580766,0.2741096601134323,0.2252702326356432,0.5174224107654566,0.34778696,0.0126833567398886,0.0474773998000608,0.0591021305979608,0.9975192122879348,0.3635865,0.37395146,0.37395146
PJM-load,Y_metered_load_mw,total_lmp_da,0.3685535741414836,0.3707876280221838,0.3556347697979767,0.6019161720715406,0.4755779,0.0175850254955557,0.4768754622021118,0.3652076468844654,1.465963386361962,0.5165121,0.52182466,0.52182466
PJM-load,Y_metered_load_mw,congestion_price_rt,0.0817313620950441,0.1211710635184001,0.0815884906444637,0.3078957333317638,0.11960831,0.0118841952157067,0.0091139989989302,-0.000743911570769,0.5283417322684226,0.17606945,0.18206283,0.18206283
PJM-load,Y_metered_load_mw,da_as_total_mw_primary_reserve,0.058040016339544,0.0608072692985449,0.2075762508569041,0.2872408784530215,0.20819244,0.0100687522750446,0.0032251379976921,0.0068005192875933,1.2370040450742366,0.3237134,0.37132847,0.37132847
PJM-load,Y_metered_load_mw,da_as_total_mw_synchronized_reserve,0.0503274254351271,0.0495712498906243,0.2009220869512678,0.2389500460489385,0.31184605,0.0100618307673353,0.00764159742377,0.003726457723721,1.2920931079400126,0.24859011,0.34126598,0.34126598
PJM-load,Y_metered_load_mw,da_as_total_mw_thirty_minutes_reserve,0.0103545871861876,0.001753926401898,0.1829828259673247,0.1879994178016699,0.12207085,0.0150184847119145,0.1249457360588929,0.026971168983116,0.8723274047177857,0.32181168,0.3423538,0.3423538
PJM-gen/ic,Y_total_gen,forecast_load_mw_latest_available,0.9727023596739368,0.9617729723142074,1.742079062922878,0.9820761174771346,0.97423005,0.0045344181536044,1.6553659824967866,0.9431552926939992,2.8077290677317466,0.97430265,0.97423005,0.97423005
PJM-gen/ic,Y_total_gen,forecast_load_mw_day_ahead,0.9656765608199188,0.9518344384019192,1.63638383534682,0.976695323167582,0.96796685,-0.0001162909810338,0.0101160103484257,0.031060145163038,2.823906153156232,0.9682976,0.96796685,0.96796685
PJM-gen/ic,Y_total_gen,rmccp,0.0064507485981934,0.0088610809492302,0.0315642160079012,0.1565352018755951,0.046159327,0.0003036082565063,0.0001390947942689,-0.0005173352270083,0.4494122806238018,0.100476444,0.07313621,0.14066198
PJM-gen/ic,Y_total_gen,rmpcp,0.0005371828194893,0.0060109517104673,0.0898842996057665,0.0894567963363932,0.08140446,0.0001243152022823,0.0002366784701093,0.0014863778989372,0.302569302962682,0.07544477,0.055910617,0.16371205
PJM-gen/ic,Y_total_gen,total_pjm_reg_purchases,0.00496431862061,0.0052246690201639,0.0976672324826912,0.1433476683725476,0.13202107,0.000414252080725,0.0014649786490189,0.0015244605692032,0.6963382276080996,0.16381934,0.15314156,0.21029983
PJM-gen/ic,Y_total_gen,total_pjm_self_sched_reg,0.0052097269161753,0.0125867689531787,0.0487926503820084,0.1236439622943154,0.012285233,0.0001260544762041,0.0006498748071857,0.0010422017194283,0.1004356535800631,0.092548326,0.111581564,0.13703744
PJM-gen/ic,Y_total_gen,total_pjm_assigned_reg,0.002398170621514,0.0021400308280046,0.0350635115984792,0.0781479841057618,0.018811405,0.0002480575810793,0.0006329458782392,0.0018064526002864,0.2667023106194691,0.087345004,0.10259277,0.1485023
PJM-gen/ic,Y_total_gen,da_as_mcp_primary_reserve,0.0607738175371353,0.0169149060957723,0.0692136058857788,0.1871786960104322,0.111111164,-0.0001942088906694,7.852844819604688e-05,0.0009091834711767,1.0165404032148997,0.18134275,0.1082674,0.148911
PJM-gen/ic,Y_total_gen,da_as_mcp_synchronized_reserve,0.0769048701410032,0.0152817858530405,0.1104463610284702,0.2366718708599559,0.112578824,0.0001435539176202,0.0001457810501541,0.0001467680594253,1.24158197831995,0.21830156,0.14554325,0.16616121
PJM-gen/ic,Y_total_gen,da_as_as_req_mw_primary_reserve,0.1373388642981631,0.1375303973714683,0.2172417707050065,0.3750583854605278,0.23923856,0.00063107082873,0.0025443277636956,0.0078484833177871,1.5334398398373406,0.36850968,0.4035465,0.4035465
PJM-gen/ic,Y_total_gen,da_as_as_req_mw_thirty_minutes_reserve,0.1332335235532197,0.1279716812846406,0.1519372393166087,0.3725914035342846,0.16888335,0.0,0.0,0.0,1.2470487825653,0.33913082,0.3356921,0.3356921
PJM-gen/ic,Y_total_gen,da_as_ss_mw_primary_reserve,0.007687737329723,0.0217431468966086,0.1323128816689402,0.1606485662023022,0.07712065,0.0003730090053637,0.0004295273586466,-0.0001548721158416,0.5946477284781284,0.09990367,0.13310736,0.13310736
PJM-gen/ic,Y_total_gen,da_as_nsr_mw_primary_reserve,0.0072292971614525,0.015116804400624,0.2828314313362989,0.1351801924549992,0.41533318,0.0001940299080041,0.0004218850728705,0.0003153385871458,2.224031003941673,0.17961274,0.41533318,0.45373076
PJM-gen/ic,Y_total_gen,system_energy_price_da,0.3088853459511347,0.2653627860557773,0.3155871323967512,0.5405128800726716,0.38238683,0.0002324771186423,0.0009787843705614,-0.0054962431371929,2.363021790045872,0.45895207,0.468086,0.468086
PJM-gen/ic,Y_total_gen,total_lmp_rt,0.141678078911203,0.2206623063103911,0.217278283315764,0.4738183963831557,0.2842508,0.0002229837813506,0.0038334555213557,0.0136522179823924,1.7334745929462545,0.33391368,0.30311087,0.3225454
PJM-gen/ic,Y_total_gen,marginal_loss_price_rt,0.1542478406283214,0.2744632535007801,0.2125375939094214,0.5234585537837624,0.32749444,0.0007604626098103,0.0007117201001169,-0.0052525848984856,1.8282144258979751,0.36183566,0.34271443,0.36019957
PJM-gen/ic,Y_total_gen,gross_sched_interchange_mw,0.0686359502489202,0.0717033510197267,0.0453702735817271,0.2764883602847435,0.09154725,0.0027311457869217,0.0066532641975133,0.0142566119629904,0.0944034469353329,0.121164925,0.1232419,0.16524582
PJM-gen/ic,Y_total_gen,congestion_price_da,0.1159719978030658,0.0477434314048075,0.1332301903819379,0.3642255077428621,0.22983086,0.0005448844828022,0.0004854934113096,0.0012301329880815,1.2762330104967194,0.24785945,0.239681,0.2503454
PJM-gen/ic,Y_total_gen,marginal_loss_price_da,0.2445226173998859,0.2211283924336989,0.1991162130858779,0.4724707878075793,0.2960081,0.0011920908865603,0.0027743843915151,-0.0042194087246553,1.5973523849866331,0.31095135,0.31462878,0.31462878
PJM-gen/ic,Y_total_gen,total_lmp_da,0.327975234643181,0.2829639949095799,0.3146545079569254,0.5621950713161674,0.41014063,0.0007482298746304,0.0007079653151093,-0.0043433166902959,2.3167296381468274,0.48264802,0.4890659,0.4890659
PJM-gen/ic,Y_total_gen,congestion_price_rt,0.0638483884647282,0.0964678131449845,0.0825321230869695,0.2834960084289148,0.096121155,0.0001919396291089,0.0002190361390368,-0.0018530057125111,0.7766419658242174,0.16807699,0.15020332,0.1618278
PJM-gen/ic,Y_total_gen,da_as_total_mw_primary_reserve,0.0826348664213906,0.0952254559924732,0.2255638980679726,0.3273456377915497,0.2528533,0.0002224298547317,0.001103333359765,0.0088863789310048,2.0379527285502577,0.338581,0.3899806,0.3899806
PJM-gen/ic,Y_total_gen,da_as_total_mw_synchronized_reserve,0.0659641414721404,0.0726636566041178,0.2133804972787354,0.2583443670493672,0.33131355,0.0007446671946466,0.0003866595372429,-0.0004813541470773,2.148388056841292,0.2639042,0.35390386,0.42238492
PJM-gen/ic,Y_total_gen,da_as_total_mw_thirty_minutes_reserve,0.0022005781079943,0.0137230088241876,0.2076986137837373,0.2340427722398538,0.11698896,0.0007406246569811,0.0036289676317139,-0.0001522752451307,1.1893673262691298,0.2979513,0.31804729,0.31804729
PJM-gen/ic,Y_net_actual_interchange_mw,forecast_load_mw_latest_available,0.0282145619232804,0.0240651131784562,0.0783710632361831,0.1894948195992809,0.070694804,-0.0017938268822779,0.015082633649247,0.0234205621718409,0.4371220121553482,0.28641328,0.29361314,0.29361314
PJM-gen/ic,Y_net_actual_interchange_mw,forecast_load_mw_day_ahead,0.0305610083251414,0.0248179201777602,0.0896022204307032,0.1948910476392955,0.07201958,-0.0050479208463714,0.1099255422670099,0.0608491887475495,0.4461346904618942,0.29171008,0.2944625,0.2944625
PJM-gen/ic,Y_net_actual_interchange_mw,rmccp,0.0156591811194097,0.0383231787958629,0.037278813699709,0.1799982986562394,0.027919352,0.0056478860081677,0.0032768318267486,0.0038519941099819,0.15512717120657,0.07170653,0.07019061,0.07019061
PJM-gen/ic,Y_net_actual_interchange_mw,rmpcp,0.0124782946517912,0.0229086060799642,0.0773933522400884,0.1680586136354563,0.073079795,0.0094701609182361,0.0135394415093766,0.0129739342616625,0.1811389048050617,0.07323195,0.076853566,0.11551717
PJM-gen/ic,Y_net_actual_interchange_mw,total_pjm_reg_purchases,0.0586409809408091,0.0527800373272963,0.130954791682031,0.2468134329903824,0.17829764,0.0101677221398914,0.0610393573969663,0.0496949008798929,0.416592695939248,0.22857854,0.2458235,0.2458235
PJM-gen/ic,Y_net_actual_interchange_mw,total_pjm_self_sched_reg,0.0045202198145338,0.0095366642031836,0.0287847101480123,0.115023183031115,0.025871575,-0.0019169070877143,0.0140760566792015,0.0123192300880816,0.0721469240780791,0.14787483,0.17740057,0.17740057
PJM-gen/ic,Y_net_actual_interchange_mw,total_pjm_assigned_reg,0.0759912570754725,0.0670399275327247,0.0783405270293338,0.2618006645702445,0.09508151,-0.0007947828436006,0.011936692808819,0.016735036705959,0.2103818361211518,0.2447398,0.27710164,0.27710164
PJM-gen/ic,Y_net_actual_interchange_mw,da_as_mcp_primary_reserve,0.0112718977980872,0.0156693572640316,0.0315965703604863,0.1679131773217422,0.015216261,0.0010073605651952,-0.0011427979942496,0.0001933382020353,0.4155766517681216,0.10588275,0.07635102,0.095541894
PJM-gen/ic,Y_net_actual_interchange_mw,da_as_mcp_synchronized_reserve,0.0092453664645816,0.0207313724150848,0.0443825359005547,0.1604204225077722,0.025481878,-0.0070339137913917,0.0032208229141624,-0.0007279558603142,0.4051085328700005,0.10827257,0.11678976,0.11742996
PJM-gen/ic,Y_net_actual_interchange_mw,da_as_as_req_mw_primary_reserve,0.162833635388364,0.1094858994189047,0.2726105364446911,0.3982183951954392,0.41262826,0.0057670681646881,0.2306966488634125,0.19879824918545,1.2333812173425391,0.3694654,0.41262826,0.4336522
PJM-gen/ic,Y_net_actual_interchange_mw,da_as_as_req_mw_thirty_minutes_reserve,0.1612408364830914,0.1089626541577755,0.2067542960492934,0.4111816978960241,0.26366407,0.0,0.0,0.0,1.0326391312495604,0.31041506,0.293018,0.293018
PJM-gen/ic,Y_net_actual_interchange_mw,da_as_ss_mw_primary_reserve,0.0012408148857063,0.0027939187380333,0.0588242235202116,0.0942603662025799,0.06788907,0.0024515287116915,0.0144761175867426,0.0097859348945986,0.2553011813741491,0.095283076,0.10050976,0.10174456
