rank,field,sensitivity,masked_loss,loss_increase
1,da_as_nsr_mw_primary_reserve,0.2647164852409609,0.47143349051475525,0.09867525100708008
2,system_energy_price_da,0.15694415540006545,0.43126046657562256,0.05850222706794739
3,total_lmp_rt,0.10401560128084392,0.41153091192245483,0.03877267241477966
4,forecast_load_mw_latest_available,0.10206128373334455,0.41080242395401,0.03804418444633484
5,gen_fuel_nuclear_mw,0.0927923467249071,0.40734735131263733,0.03458911180496216
6,marginal_loss_price_rt,0.07040324229308191,0.3990016281604767,0.026243388652801514
7,forecast_load_mw_day_ahead,0.042827409151697145,0.3887225091457367,0.015964269638061523
8,da_as_as_req_mw_synchronized_reserve,0.041554912093686995,0.38824817538261414,0.015489935874938965
9,da_as_as_req_mw_primary_reserve,0.039187248869515565,0.3873656094074249,0.014607369899749756
10,da_as_as_req_mw_thirty_minutes_reserve,0.030235396765078384,0.38402873277664185,0.011270493268966675
11,gen_fuel_multiple_fuels_mw,0.02093711781015377,0.3805627226829529,0.00780448317527771
12,rmpcp,0.016543501114634186,0.3789249658584595,0.006166726350784302
13,gen_fuel_coal_pct,0.016346102570010724,0.37885138392448425,0.006093144416809082
14,gen_fuel_coal_mw,0.0123755055989151,0.37737131118774414,0.00461307168006897
15,total_pjm_rmpcp_cr,0.009029884092915311,0.37612420320510864,0.0033659636974334717
16,gen_fuel_hydro_mw,0.005876224476604035,0.374948650598526,0.00219041109085083
17,gen_fuel_gas_mw,0.004915535569274937,0.37459054589271545,0.0018323063850402832
18,gen_fuel_gas_pct,0.004365553961958286,0.3743855357170105,0.0016272962093353271
19,da_as_mcp_primary_reserve,0.004119865129383193,0.3742939531803131,0.0015357136726379395
20,gen_fuel_oil_mw,0.003384797401854587,0.37401995062828064,0.0012617111206054688
21,gen_fuel_oil_pct,0.0031515808953067356,0.37393301725387573,0.0011747777462005615
22,gen_fuel_other_renewables_pct,0.00314494497825378,0.37393054366111755,0.0011723041534423828
23,total_pjm_loc_credit,0.0027817284581142915,0.37379515171051025,0.001036912202835083
24,gen_fuel_solar_pct,0.00237893628808067,0.37364500761032104,0.000886768102645874
25,gross_inadv_interchange_mw,0.0019827800351000036,0.37349733710289,0.0007390975952148438
26,gen_fuel_solar_mw,0.0019756644131998465,0.3734946846961975,0.0007364451885223389
27,gen_fuel_hydro_pct,0.0019743852002739753,0.3734942078590393,0.0007359683513641357
28,total_pjm_reg_purchases,0.001294323628557821,0.37324070930480957,0.0004824697971343994
29,gen_fuel_wind_mw,0.00027862856541627066,0.3728621006011963,0.00010386109352111816
30,gen_fuel_storage_mw,0.00019931736401227054,0.3728325366973877,7.429718971252441e-05
31,gen_fuel_wind_pct,9.114392096830662e-06,0.37276163697242737,3.3974647521972656e-06
32,net_inadv_interchange_mw,-1.2712178450842766e-05,0.3727535009384155,-4.738569259643555e-06
33,da_as_ss_mw_synchronized_reserve,-0.0001306396200545728,0.3727095425128937,-4.869699478149414e-05
34,da_as_ss_mw_thirty_minutes_reserve,-0.00014758919132236317,0.3727032244205475,-5.501508712768555e-05
35,da_as_ss_mw_primary_reserve,-0.00015558427210905673,0.3727002441883087,-5.799531936645508e-05
36,total_pjm_assigned_reg,-0.00021642683689579475,0.3726775646209717,-8.067488670349121e-05
37,total_pjm_self_sched_reg,-0.0007010086833772916,0.37249693274497986,-0.0002613067626953125
38,da_as_mcp_synchronized_reserve,-0.0008790591324969573,0.37243056297302246,-0.00032767653465270996
39,gen_fuel_nuclear_pct,-0.003643118462072656,0.37140023708343506,-0.0013580024242401123
40,gen_fuel_multiple_fuels_pct,-0.0037825526709925916,0.3713482618331909,-0.001409977674484253
41,gross_sched_interchange_mw,-0.005302017774503703,0.37078186869621277,-0.0019763708114624023
42,gen_fuel_other_renewables_mw,-0.007491550598747602,0.36996570229530334,-0.002792537212371826
43,total_pjm_rmccp_cr,-0.013740265889203691,0.36763644218444824,-0.005121797323226929
44,rmccp,-0.014864214346197072,0.367217481136322,-0.005540758371353149
