experiment,run_dir,architecture,best_test_loss_targets,final_test_mse_targets,final_test_mse_all,final_test_mse_excluded,excluded_targets,target_loss_weighting,r2_net_actual_interchange_mw,r2_gross_actual_interchange_mw,r2_congestion_price_da,r2_congestion_price_rt,r2_total_losses,r2_marginal_loss_price_da,r2_da_as_total_mw_thirty_minutes_reserve
staged_linear_window4_allloss_netgross16,/Users/haocun/Desktop/AllProjects/GNN_Aggresvation/DNN_Aggresvation25/outputs_staged/run_20260524_073157_staged_linear_window4_allloss_netgross16,hybrid_bilinear_gated,0.4313167929649353,0.4313167929649353,0.4313167929649353,,,static,-0.6866083145141602,0.18346822261810303,0.2624524235725403,0.4611940383911133,0.6814507246017456,0.47131872177124023,0.37490105628967285
staged_mlp_window4_allloss_netgross16,/Users/haocun/Desktop/AllProjects/GNN_Aggresvation/DNN_Aggresvation25/outputs_staged/run_20260524_074248_staged_mlp_window4_allloss_netgross16,hybrid_bilinear_gated,0.4645931124687195,0.4645931124687195,0.4645931124687195,,,static,-1.1635336875915527,0.06309628486633301,0.25424301624298096,0.46472853422164917,0.6648853123188019,0.48149794340133667,0.3623504638671875
