experiment,run_dir,architecture,best_test_loss_targets,final_test_mse_targets,final_test_mse_all,final_test_mse_excluded,excluded_targets,target_loss_weighting,r2_net_actual_interchange_mw,r2_gross_actual_interchange_mw,r2_congestion_price_da,r2_congestion_price_rt,r2_total_losses,r2_marginal_loss_price_da,r2_da_as_total_mw_thirty_minutes_reserve
temporal_window4_allloss_netgross16,/Users/haocun/Desktop/AllProjects/GNN_Aggresvation/DNN_Aggresvation23/outputs_temporal4/run_20260524_070220_temporal_window4_allloss_netgross16,hybrid_bilinear_gated,0.43623653054237366,0.43623653054237366,0.43623653054237366,,,static,-0.8311910629272461,0.3043617010116577,0.2714322805404663,0.4190868139266968,0.6861509382724762,0.46749264001846313,0.4090561866760254
temporal_window4_maskloss,/Users/haocun/Desktop/AllProjects/GNN_Aggresvation/DNN_Aggresvation23/outputs_temporal4/run_20260524_065606_temporal_window4_maskloss,hybrid_bilinear_gated,0.3332963287830353,0.3332963287830353,0.5432665944099426,1.5931177139282227,"net_actual_interchange_mw,gross_actual_interchange_mw",static,-1.9484992027282715,-0.5551137924194336,0.3010016679763794,0.47103190422058105,0.6911635100841522,0.4962126612663269,0.37485742568969727
