field,probe_r2,model_r2,delta,used
net_actual_interchange_mw,0.2481899560136845,-0.8884091377258301,-1.1365990937395145,True
gross_actual_interchange_mw,0.2460934792895835,0.2080594301223755,-0.03803404916720801,True
total_gen,0.9906449538219424,0.9614518880844116,-0.029193065737530777,True
metered_load_mw,0.9762308832723112,0.9729049447923899,-0.003325938479921353,True
total_losses,0.6540839836602339,0.6292479336261749,-0.024836050034058976,True
congestion_price_da,0.0475838272605031,0.24114960432052612,0.19356577706002304,True
congestion_price_rt,0.4561738508473963,0.4716591238975525,0.015485273050156179,True
marginal_loss_price_da,0.4407231017762543,0.44142115116119385,0.0006980493849395586,True
total_lmp_da,0.9299314144617218,0.8742638826370239,-0.05566753182469786,True
da_as_total_mw_primary_reserve,0.9752278189577616,0.967626553028822,-0.007601265928939616,True
da_as_total_mw_synchronized_reserve,0.9418431110456468,0.942761056125164,0.0009179450795172572,True
da_as_total_mw_thirty_minutes_reserve,0.4569040380045041,0.35225236415863037,-0.1046516738458737,True
