rank,field,sensitivity,masked_loss,loss_increase
1,total_lmp_da,89.53869430568044,15.057705879211426,14.89139349758625
2,system_energy_price_da,45.83896789141867,7.789900302886963,7.623587921261787
3,gen_fuel_nuclear_pct,1.2140249537789283,0.3682197630405426,0.20190738141536713
4,gen_fuel_oil_mw,0.5748186436114572,0.2619118392467499,0.0955994576215744
5,gen_fuel_gas_mw,0.42871346608983846,0.2376127392053604,0.07130035758018494
6,gen_fuel_other_renewables_pct,0.40448417194283504,0.23358310759067535,0.06727072596549988
7,metered_load_mw,0.3015675517548328,0.21646679937839508,0.050154417753219604
8,da_as_total_mw_thirty_minutes_reserve,0.23641597755046911,0.205631285905838,0.03931890428066254
9,total_gen,0.19250786329404038,0.19832882285118103,0.032016441226005554
10,forecast_load_mw_latest_available,0.18992450072954703,0.19789917767047882,0.031586796045303345
11,marginal_loss_price_da,0.14864866923184095,0.1910344958305359,0.024722114205360413
12,gross_inadv_interchange_mw,0.02549046750592575,0.17055176198482513,0.004239380359649658
13,gen_fuel_nuclear_mw,0.020682848857655225,0.16975219547748566,0.0034398138523101807
14,da_as_as_req_mw_synchronized_reserve,0.008366517979739333,0.16770383715629578,0.0013914555311203003
15,da_as_as_req_mw_primary_reserve,0.007906435200678073,0.16762731969356537,0.0013149380683898926
16,gen_fuel_wind_pct,0.006286692945591516,0.167357936501503,0.0010455548763275146
17,da_as_as_req_mw_thirty_minutes_reserve,0.004780381030970694,0.16710741817951202,0.0007950365543365479
18,da_as_total_mw_synchronized_reserve,0.003736391831044343,0.1669337898492813,0.000621408224105835
19,forecast_load_mw_day_ahead,0.0034600733713316015,0.16688783466815948,0.0005754530429840088
20,total_losses,0.0029684522985547485,0.16680607199668884,0.0004936903715133667
21,gross_actual_interchange_mw,0.0028847683032980362,0.1667921543121338,0.000479772686958313
22,net_inadv_interchange_mw,0.002024185033018891,0.16664902865886688,0.00033664703369140625
23,da_as_ss_mw_synchronized_reserve,0.001431229272195634,0.166550412774086,0.00023803114891052246
24,gen_fuel_gas_pct,0.0011425463677875753,0.16650240123271942,0.0001900196075439453
25,gross_sched_interchange_mw,0.0009340531590484216,0.16646772623062134,0.00015534460544586182
26,gen_fuel_solar_pct,0.0006557635559784554,0.16642144322395325,0.000109061598777771
27,da_as_total_mw_primary_reserve,0.0005709147941924741,0.16640733182430267,9.495019912719727e-05
28,da_as_ss_mw_primary_reserve,0.0005210090282845632,0.1663990318775177,8.665025234222412e-05
29,da_as_ss_mw_thirty_minutes_reserve,0.0005128556625796801,0.16639767587184906,8.529424667358398e-05
30,total_pjm_self_sched_reg,8.56551386139368e-05,0.1663266271352768,1.424551010131836e-05
31,gen_fuel_solar_mw,5.47440268756437e-05,0.16632148623466492,9.104609489440918e-06
32,net_actual_interchange_mw,3.404702162478659e-06,0.16631294786930084,5.662441253662109e-07
33,da_as_nsr_mw_primary_reserve,-5.9313495567391376e-05,0.16630251705646515,-9.864568710327148e-06
34,total_pjm_rmpcp_cr,-0.0001221212907225898,0.16629207134246826,-2.0310282707214355e-05
35,gen_fuel_other_renewables_mw,-0.0002436153994678809,0.1662718653678894,-4.051625728607178e-05
36,total_pjm_loc_credit,-0.0008641671672922807,0.16616865992546082,-0.00014372169971466064
37,gen_fuel_coal_pct,-0.0009343219513244067,0.16615699231624603,-0.00015538930892944336
38,rmpcp,-0.0014288997391370961,0.166074737906456,-0.00023764371871948242
39,gen_fuel_wind_mw,-0.002282136020539314,0.16593283414840698,-0.00037954747676849365
40,gen_fuel_multiple_fuels_pct,-0.0048109337530076735,0.16551226377487183,-0.0008001178503036499
41,total_pjm_assigned_reg,-0.0059080542261537574,0.16532979905605316,-0.0009825825691223145
42,total_pjm_reg_purchases,-0.008545264843269463,0.16489119827747345,-0.0014211833477020264
43,gen_fuel_coal_mw,-0.008634235086620552,0.16487640142440796,-0.001435980200767517
44,gen_fuel_hydro_pct,-0.010585039828295494,0.16455195844173431,-0.0017604231834411621
45,gen_fuel_storage_mw,-0.011078900836705556,0.16446982324123383,-0.0018425583839416504
46,da_as_mcp_primary_reserve,-0.011458614725247255,0.1644066721200943,-0.0019057095050811768
47,da_as_mcp_synchronized_reserve,-0.01358135692612737,0.16405363380908966,-0.0022587478160858154
48,gen_fuel_hydro_mw,-0.013929890910654791,0.1639956682920456,-0.002316713333129883
49,gen_fuel_multiple_fuels_mw,-0.015535655967390122,0.16372860968112946,-0.0025837719440460205
50,rmccp,-0.025908708287358653,0.16200344264507294,-0.004308938980102539
51,gen_fuel_oil_pct,-0.03855206976772316,0.1599006950855255,-0.006411686539649963
52,total_pjm_rmccp_cr,-0.03907415396511166,0.15981386601924896,-0.006498515605926514
53,congestion_price_rt,-0.057852071962860074,0.15669086575508118,-0.0096215158700943
54,total_lmp_rt,-0.2505180299138924,0.12464813143014908,-0.0416642501950264
55,marginal_loss_price_rt,-0.2810113936565919,0.11957670748233795,-0.046735674142837524
