rank,field,sensitivity,masked_loss,loss_increase
1,da_as_as_req_mw_synchronized_reserve,0.25062800897551035,0.7461042404174805,0.14952057600021362
2,da_as_as_req_mw_primary_reserve,0.23705024661272794,0.7380039691925049,0.14142030477523804
3,da_as_as_req_mw_thirty_minutes_reserve,0.23681296047872052,0.7378624081611633,0.14127874374389648
4,da_as_nsr_mw_primary_reserve,0.1066114111351439,0.6601862907409668,0.06360262632369995
5,gen_fuel_nuclear_mw,0.09265978573511693,0.6518629789352417,0.055279314517974854
6,total_pjm_reg_purchases,0.044494597019706136,0.6231284141540527,0.02654474973678589
7,gen_fuel_coal_mw,0.04109406192198971,0.6210997104644775,0.024516046047210693
8,gross_inadv_interchange_mw,0.041067286055078554,0.6210837364196777,0.02450007200241089
9,gross_sched_interchange_mw,0.0370934676576002,0.6187130212783813,0.022129356861114502
10,system_energy_price_da,0.03427960379310128,0.6170343160629272,0.0204506516456604
11,marginal_loss_price_rt,0.028842204521065163,0.6137904524803162,0.017206788063049316
12,gen_fuel_nuclear_pct,0.023878977877239246,0.6108294725418091,0.014245808124542236
13,total_lmp_rt,0.02164888785737415,0.6094990372657776,0.012915372848510742
14,gen_fuel_multiple_fuels_mw,0.019267134531646628,0.608078122138977,0.011494457721710205
15,gen_fuel_gas_mw,0.01757066356093253,0.6070660352706909,0.010482370853424072
16,forecast_load_mw_day_ahead,0.015243461068538926,0.6056776642799377,0.009093999862670898
17,forecast_load_mw_latest_available,0.014062025896059881,0.6049728393554688,0.008389174938201904
18,gen_fuel_oil_pct,0.012859709543788183,0.6042555570602417,0.0076718926429748535
19,gen_fuel_coal_pct,0.011804760369478988,0.6036261916160583,0.007042527198791504
20,gen_fuel_oil_mw,0.011592251903359501,0.6034994125366211,0.006915748119354248
21,da_as_mcp_primary_reserve,0.010244966211953166,0.602695643901825,0.0061119794845581055
22,gen_fuel_other_renewables_pct,0.009089107986971342,0.6020060777664185,0.005422413349151611
23,total_pjm_rmpcp_cr,0.007616035667053285,0.6011272668838501,0.004543602466583252
24,gen_fuel_multiple_fuels_pct,0.005161048347124737,0.5996626615524292,0.0030789971351623535
25,total_pjm_assigned_reg,0.004991800889857971,0.5995616912841797,0.002978026866912842
26,gen_fuel_hydro_mw,0.004929257260431173,0.5995243787765503,0.0029407143592834473
27,gen_fuel_other_renewables_mw,0.0012731525076448598,0.5973432064056396,0.0007595419883728027
28,da_as_ss_mw_primary_reserve,0.0006163444887123235,0.5969513654708862,0.00036770105361938477
29,da_as_ss_mw_thirty_minutes_reserve,0.0005673886126434244,0.5969221591949463,0.00033849477767944336
30,da_as_ss_mw_synchronized_reserve,0.0004594858653895244,0.5968577861785889,0.0002741217613220215
31,gen_fuel_wind_pct,0.0003359971657545055,0.5967841148376465,0.00020045042037963867
32,total_pjm_self_sched_reg,6.374254884072985e-05,0.5966216921806335,3.802776336669922e-05
33,total_pjm_loc_credit,-0.0005577972573319667,0.5962508916854858,-0.00033277273178100586
34,net_inadv_interchange_mw,-0.0009806161706453972,0.5959986448287964,-0.000585019588470459
35,gen_fuel_gas_pct,-0.001129681817777637,0.5959097146987915,-0.0006739497184753418
36,gen_fuel_wind_mw,-0.0011987195940299008,0.5958685278892517,-0.0007151365280151367
37,gen_fuel_hydro_pct,-0.0015742811004441698,0.595644474029541,-0.0009391903877258301
38,gen_fuel_storage_mw,-0.0018640199588111236,0.5954716205596924,-0.0011120438575744629
39,rmpcp,-0.004145763423426466,0.594110369682312,-0.002473294734954834
40,da_as_mcp_synchronized_reserve,-0.0070810178785860305,0.5923592448234558,-0.004224419593811035
41,gen_fuel_solar_pct,-0.012066324621618536,0.5893850922584534,-0.0071985721588134766
42,gen_fuel_solar_mw,-0.014110981772128781,0.588165283203125,-0.008418381214141846
43,total_pjm_rmccp_cr,-0.015844319514821292,0.5871312022209167,-0.009452462196350098
44,rmccp,-0.01707521011312504,0.5863968729972839,-0.01018679141998291
