source_key,official_report_name,queryname,version,market_run_id,period_start_utc,period_end_exclusive_utc,request_url,http_status,retrieval_mode,retrieved_at,response_bytes,sha256,cached_filename,contained_csv,contained_csv_sha256
as_price,Ancillary-service clearing prices,PRC_AS,12,DAM,2024-12-31T08:00:00+00:00,2025-01-31T08:00:00+00:00,https://oasis.caiso.com/oasisapi/SingleZip?resultformat=6&queryname=PRC_AS&version=12&startdatetime=20241231T08%3A00-0000&enddatetime=20250131T08%3A00-0000&market_run_id=DAM&anc_region=ALL&anc_type=NR,200,cache,2026-07-25T21:25:01+08:00,22639,c308e1ad1b1aebf9c4ca7a3653131def267eb90b8cffa6c39489dc5c1469de6a,as_price_20241231_20250131_anc_region-all_anc_type-nr.zip,20241231_20250131_PRC_AS_DAM_20260725_06_03_31_v12.csv,20241231_20250131_PRC_AS_DAM_20260725_06_03_31_v12.csv=001aebc20d7bf59c8ff2aab72fe84cc7e0faeb8786d68974a2acac194dd209f8
as_price,Ancillary-service clearing prices,PRC_AS,12,DAM,2025-01-31T08:00:00+00:00,2025-03-03T08:00:00+00:00,https://oasis.caiso.com/oasisapi/SingleZip?resultformat=6&queryname=PRC_AS&version=12&startdatetime=20250131T08%3A00-0000&enddatetime=20250303T08%3A00-0000&market_run_id=DAM&anc_region=ALL&anc_type=NR,200,cache,2026-07-25T21:25:01+08:00,22650,3be362ae9e710af3685f147f917fc9da907568c0a8993f116c4d95cf71ebac75,as_price_20250131_20250303_anc_region-all_anc_type-nr.zip,20250131_20250303_PRC_AS_DAM_20260725_06_03_36_v12.csv,20250131_20250303_PRC_AS_DAM_20260725_06_03_36_v12.csv=c39092bfcb064bed0962f35d3e39ff531b65c33e352c2e9d2d23a9382e045541
as_price,Ancillary-service clearing prices,PRC_AS,12,DAM,2025-03-03T08:00:00+00:00,2025-04-03T07:00:00+00:00,https://oasis.caiso.com/oasisapi/SingleZip?resultformat=6&queryname=PRC_AS&version=12&startdatetime=20250303T08%3A00-0000&enddatetime=20250403T07%3A00-0000&market_run_id=DAM&anc_region=ALL&anc_type=NR,200,cache,2026-07-25T21:25:01+08:00,22511,3da3b8f66c3ef2c763a1e6d13359b49993111aad45187d496468e20ebce6f7d3,as_price_20250303_20250403_anc_region-all_anc_type-nr.zip,20250303_20250403_PRC_AS_DAM_20260725_06_03_42_v12.csv,20250303_20250403_PRC_AS_DAM_20260725_06_03_42_v12.csv=9ef74faeebd701ff35d397ce9d85bcf3878311a96a2a1fd949577cdb68b0a720
as_price,Ancillary-service clearing prices,PRC_AS,12,DAM,2025-04-03T07:00:00+00:00,2025-05-04T07:00:00+00:00,https://oasis.caiso.com/oasisapi/SingleZip?resultformat=6&queryname=PRC_AS&version=12&startdatetime=20250403T07%3A00-0000&enddatetime=20250504T07%3A00-0000&market_run_id=DAM&anc_region=ALL&anc_type=NR,200,cache,2026-07-25T21:25:01+08:00,22443,97de160116d33046df933c382915f051da5034a0a9b5faf6e1c9294e79b489f0,as_price_20250403_20250504_anc_region-all_anc_type-nr.zip,20250403_20250504_PRC_AS_DAM_20260725_06_03_47_v12.csv,20250403_20250504_PRC_AS_DAM_20260725_06_03_47_v12.csv=b6ced37d7394c3895606103cbd1c5278cce23a29a1813971df01e307ba8cdf7a
as_price,Ancillary-service clearing prices,PRC_AS,12,DAM,2025-05-04T07:00:00+00:00,2025-06-04T07:00:00+00:00,https://oasis.caiso.com/oasisapi/SingleZip?resultformat=6&queryname=PRC_AS&version=12&startdatetime=20250504T07%3A00-0000&enddatetime=20250604T07%3A00-0000&market_run_id=DAM&anc_region=ALL&anc_type=NR,200,cache,2026-07-25T21:25:01+08:00,21972,c8ea13692c025546a75f099c2d3682c1c8740ddd9d848e5e2b8f7455f6ea416e,as_price_20250504_20250604_anc_region-all_anc_type-nr.zip,20250504_20250604_PRC_AS_DAM_20260725_06_03_53_v12.csv,20250504_20250604_PRC_AS_DAM_20260725_06_03_53_v12.csv=61b13bf9f45d9395c10a83c10351f021cf65f38b9d81b252386262cde3117035
as_price,Ancillary-service clearing prices,PRC_AS,12,DAM,2025-06-04T07:00:00+00:00,2025-07-05T07:00:00+00:00,https://oasis.caiso.com/oasisapi/SingleZip?resultformat=6&queryname=PRC_AS&version=12&startdatetime=20250604T07%3A00-0000&enddatetime=20250705T07%3A00-0000&market_run_id=DAM&anc_region=ALL&anc_type=NR,200,cache,2026-07-25T21:25:02+08:00,22082,a0b994b0b1353951109dd85ec80dbc96b5e1a31f84158b9c1c80fb944d79550c,as_price_20250604_20250705_anc_region-all_anc_type-nr.zip,20250604_20250705_PRC_AS_DAM_20260725_06_03_58_v12.csv,20250604_20250705_PRC_AS_DAM_20260725_06_03_58_v12.csv=09e61ddbf520984f2ec65e4f787ff577477e61d00de2703d665b398108ab0817
as_price,Ancillary-service clearing prices,PRC_AS,12,DAM,2025-07-05T07:00:00+00:00,2025-08-05T07:00:00+00:00,https://oasis.caiso.com/oasisapi/SingleZip?resultformat=6&queryname=PRC_AS&version=12&startdatetime=20250705T07%3A00-0000&enddatetime=20250805T07%3A00-0000&market_run_id=DAM&anc_region=ALL&anc_type=NR,200,cache,2026-07-25T21:25:02+08:00,22399,2bc1ec932acf694c9f33d4b4f0986aeb2daadfa5806543c84ffc4ff979ee5304,as_price_20250705_20250805_anc_region-all_anc_type-nr.zip,20250705_20250805_PRC_AS_DAM_20260725_06_04_04_v12.csv,20250705_20250805_PRC_AS_DAM_20260725_06_04_04_v12.csv=c7b0c77012e078fa885c8394a73ddfc02a951c5cdf398d6b311538be76b32b6a
as_price,Ancillary-service clearing prices,PRC_AS,12,DAM,2025-08-05T07:00:00+00:00,2025-09-05T07:00:00+00:00,https://oasis.caiso.com/oasisapi/SingleZip?resultformat=6&queryname=PRC_AS&version=12&startdatetime=20250805T07%3A00-0000&enddatetime=20250905T07%3A00-0000&market_run_id=DAM&anc_region=ALL&anc_type=NR,200,cache,2026-07-25T21:25:02+08:00,23264,b0f379f6402c95261b992c12898293b05b4c53a8856cbb1bf4ff0cf0341f242b,as_price_20250805_20250905_anc_region-all_anc_type-nr.zip,20250805_20250905_PRC_AS_DAM_20260725_06_04_10_v12.csv,20250805_20250905_PRC_AS_DAM_20260725_06_04_10_v12.csv=794ff223ac930d702276d499a66174600738c9ae79e9ee5144acb456031c12d3
as_price,Ancillary-service clearing prices,PRC_AS,12,DAM,2025-09-05T07:00:00+00:00,2025-10-06T07:00:00+00:00,https://oasis.caiso.com/oasisapi/SingleZip?resultformat=6&queryname=PRC_AS&version=12&startdatetime=20250905T07%3A00-0000&enddatetime=20251006T07%3A00-0000&market_run_id=DAM&anc_region=ALL&anc_type=NR,200,cache,2026-07-25T21:25:02+08:00,22840,cd7b436c650266e5d1249ef6c7cd53b2bdabb35a25cb67b1d05fd9786b9e2d71,as_price_20250905_20251006_anc_region-all_anc_type-nr.zip,20250905_20251006_PRC_AS_DAM_20260725_06_04_15_v12.csv,20250905_20251006_PRC_AS_DAM_20260725_06_04_15_v12.csv=adf2088105b106297a08a8ff3eb43458d02ed8c17e9cc0d8277fa446061807f2
as_price,Ancillary-service clearing prices,PRC_AS,12,DAM,2025-10-06T07:00:00+00:00,2025-11-06T08:00:00+00:00,https://oasis.caiso.com/oasisapi/SingleZip?resultformat=6&queryname=PRC_AS&version=12&startdatetime=20251006T07%3A00-0000&enddatetime=20251106T08%3A00-0000&market_run_id=DAM&anc_region=ALL&anc_type=NR,200,cache,2026-07-25T21:25:02+08:00,22990,c4905c3c36b3f6325e9600dce56d4c02807a44d5289e37b3187bafbfd22d1556,as_price_20251006_20251106_anc_region-all_anc_type-nr.zip,20251006_20251106_PRC_AS_DAM_20260725_06_04_21_v12.csv,20251006_20251106_PRC_AS_DAM_20260725_06_04_21_v12.csv=3a1ef44e28fd9240429d39ed9b8919b16a03fd56f61f4e92cdbec45069083d6f
