target_idx,target_field,source_idx,source_field,source_type,gate_lambda,prior
49,congestion_price_da,46,total_gen,confidential,0.5286407470703125,0.2582392990589142
49,congestion_price_da,47,metered_load_mw,confidential,0.5083041787147522,0.2373863011598587
49,congestion_price_da,19,forecast_load_mw_latest_available,general,0.48862749338150024,0.2540753185749054
49,congestion_price_da,51,marginal_loss_price_da,confidential,0.4760679006576538,0.28103113174438477
49,congestion_price_da,52,total_lmp_da,confidential,0.46372824907302856,0.31302985548973083
49,congestion_price_da,1,gen_fuel_gas_mw,general,0.4630560576915741,0.25244250893592834
49,congestion_price_da,5,gen_fuel_oil_mw,general,0.36337965726852417,0.2373504340648651
49,congestion_price_da,38,system_energy_price_da,general,0.33103495836257935,0.2547597885131836
50,congestion_price_rt,39,total_lmp_rt,general,0.5930485129356384,0.49380743503570557
50,congestion_price_rt,40,marginal_loss_price_rt,general,0.5749413967132568,0.46971505880355835
50,congestion_price_rt,21,rmccp,general,0.5686358213424683,0.47723639011383057
50,congestion_price_rt,27,total_pjm_rmccp_cr,general,0.5372765064239502,0.42445361614227295
50,congestion_price_rt,47,metered_load_mw,confidential,0.5342608690261841,0.2554014027118683
50,congestion_price_rt,52,total_lmp_da,confidential,0.48710691928863525,0.32865530252456665
50,congestion_price_rt,13,gen_fuel_multiple_fuels_pct,general,0.45327964425086975,0.27392545342445374
50,congestion_price_rt,3,gen_fuel_multiple_fuels_mw,general,0.45309388637542725,0.28957173228263855
50,congestion_price_rt,15,gen_fuel_oil_pct,general,0.42579323053359985,0.27430903911590576
50,congestion_price_rt,38,system_energy_price_da,general,0.41267460584640503,0.3664986491203308
50,congestion_price_rt,5,gen_fuel_oil_mw,general,0.3886159360408783,0.27485403418540955
53,da_as_total_mw_primary_reserve,37,da_as_nsr_mw_primary_reserve,general,0.8993847966194153,0.6511663198471069
53,da_as_total_mw_primary_reserve,31,da_as_as_req_mw_primary_reserve,general,0.7826019525527954,0.7511569857597351
53,da_as_total_mw_primary_reserve,32,da_as_as_req_mw_synchronized_reserve,general,0.7766042351722717,0.7566055059432983
53,da_as_total_mw_primary_reserve,33,da_as_as_req_mw_thirty_minutes_reserve,general,0.7729756832122803,0.6835962533950806
53,da_as_total_mw_primary_reserve,4,gen_fuel_nuclear_mw,general,0.7422343492507935,0.3731578588485718
53,da_as_total_mw_primary_reserve,44,net_actual_interchange_mw,confidential,0.694948673248291,0.28902626037597656
53,da_as_total_mw_primary_reserve,54,da_as_total_mw_synchronized_reserve,confidential,0.6772943139076233,0.36387282609939575
53,da_as_total_mw_primary_reserve,55,da_as_total_mw_thirty_minutes_reserve,confidential,0.5941583514213562,0.42646417021751404
53,da_as_total_mw_primary_reserve,28,total_pjm_rmpcp_cr,general,0.4878092110157013,0.17187976837158203
53,da_as_total_mw_primary_reserve,29,da_as_mcp_primary_reserve,general,0.45668721199035645,0.2755415737628937
53,da_as_total_mw_primary_reserve,25,total_pjm_self_sched_reg,general,0.4430358409881592,0.12036827206611633
54,da_as_total_mw_synchronized_reserve,37,da_as_nsr_mw_primary_reserve,general,0.8654934167861938,0.5519141554832458
54,da_as_total_mw_synchronized_reserve,33,da_as_as_req_mw_thirty_minutes_reserve,general,0.7746449708938599,0.7027397751808167
54,da_as_total_mw_synchronized_reserve,31,da_as_as_req_mw_primary_reserve,general,0.7687561511993408,0.7308436632156372
54,da_as_total_mw_synchronized_reserve,32,da_as_as_req_mw_synchronized_reserve,general,0.7619935870170593,0.737219512462616
54,da_as_total_mw_synchronized_reserve,53,da_as_total_mw_primary_reserve,confidential,0.7144887447357178,0.365418016910553
54,da_as_total_mw_synchronized_reserve,16,gen_fuel_other_renewables_pct,general,0.5218616127967834,0.24427203834056854
54,da_as_total_mw_synchronized_reserve,1,gen_fuel_gas_mw,general,0.4914918839931488,0.24418991804122925
54,da_as_total_mw_synchronized_reserve,29,da_as_mcp_primary_reserve,general,0.44954779744148254,0.2803659439086914
55,da_as_total_mw_thirty_minutes_reserve,37,da_as_nsr_mw_primary_reserve,general,0.7916556000709534,0.3228444755077362
55,da_as_total_mw_thirty_minutes_reserve,4,gen_fuel_nuclear_mw,general,0.7706519961357117,0.44637051224708557
55,da_as_total_mw_thirty_minutes_reserve,53,da_as_total_mw_primary_reserve,confidential,0.7446122169494629,0.4299629330635071
55,da_as_total_mw_thirty_minutes_reserve,44,net_actual_interchange_mw,confidential,0.6786654591560364,0.29644280672073364
55,da_as_total_mw_thirty_minutes_reserve,33,da_as_as_req_mw_thirty_minutes_reserve,general,0.5809729099273682,0.2731756269931793
55,da_as_total_mw_thirty_minutes_reserve,31,da_as_as_req_mw_primary_reserve,general,0.5643718242645264,0.271535187959671
55,da_as_total_mw_thirty_minutes_reserve,32,da_as_as_req_mw_synchronized_reserve,general,0.5636797547340393,0.2781272828578949
55,da_as_total_mw_thirty_minutes_reserve,52,total_lmp_da,confidential,0.543488085269928,0.4052933156490326
55,da_as_total_mw_thirty_minutes_reserve,30,da_as_mcp_synchronized_reserve,general,0.5336287021636963,0.4782882332801819
55,da_as_total_mw_thirty_minutes_reserve,13,gen_fuel_multiple_fuels_pct,general,0.5215961933135986,0.36992567777633667
55,da_as_total_mw_thirty_minutes_reserve,3,gen_fuel_multiple_fuels_mw,general,0.5121999382972717,0.3679150938987732
55,da_as_total_mw_thirty_minutes_reserve,29,da_as_mcp_primary_reserve,general,0.5091838836669922,0.3955771327018738
55,da_as_total_mw_thirty_minutes_reserve,28,total_pjm_rmpcp_cr,general,0.4992537796497345,0.23070028424263
55,da_as_total_mw_thirty_minutes_reserve,22,rmpcp,general,0.4853493571281433,0.1902526319026947
55,da_as_total_mw_thirty_minutes_reserve,15,gen_fuel_oil_pct,general,0.48467350006103516,0.3593702018260956
55,da_as_total_mw_thirty_minutes_reserve,39,total_lmp_rt,general,0.4615868628025055,0.31188997626304626
55,da_as_total_mw_thirty_minutes_reserve,38,system_energy_price_da,general,0.4465019404888153,0.42107585072517395
55,da_as_total_mw_thirty_minutes_reserve,5,gen_fuel_oil_mw,general,0.40224185585975647,0.2966105341911316
45,gross_actual_interchange_mw,4,gen_fuel_nuclear_mw,general,0.674224317073822,0.2680385410785675
45,gross_actual_interchange_mw,43,gross_inadv_interchange_mw,general,0.6701790690422058,0.6028310060501099
45,gross_actual_interchange_mw,24,total_pjm_reg_purchases,general,0.5383169651031494,0.257433146238327
45,gross_actual_interchange_mw,42,gross_sched_interchange_mw,general,0.5071520805358887,0.35578349232673645
45,gross_actual_interchange_mw,48,total_losses,confidential,0.47111672163009644,0.2880435585975647
45,gross_actual_interchange_mw,17,gen_fuel_solar_pct,general,0.46507659554481506,0.2940208613872528
45,gross_actual_interchange_mw,7,gen_fuel_solar_mw,general,0.4550566077232361,0.2748425304889679
