epoch,loss,test_r2
1,0.4965252113532802,0.7801056701458491
2,0.13182065411381524,0.8763600395909117
3,0.09823011744716396,0.9098440660914204
4,0.0876208926087509,0.9197163565092636
5,0.08397502246308544,0.9185942101711508
6,0.08211195683234358,0.9222015810747632
7,0.08153929864162723,0.9292145145931446
8,0.07966652999049452,0.9052245253065461
9,0.08101390763164655,0.9197916117868902
10,0.07865559695858389,0.9258948777541189
11,0.0779439684207717,0.9261307244241853
12,0.07838055519514704,0.9309189907335256
13,0.07864163723268193,0.9230055910124477
14,0.07683879074951012,0.9193482018831358
15,0.07615528999058079,0.9238874588650787
16,0.07493250117930647,0.9228671570929688
17,0.07443689798179283,0.9223911611789191
18,0.0747374220661921,0.9310000793814318
19,0.0732176991681394,0.9204355943871171
20,0.07558528270963664,0.927536126214039
21,0.07408841692557618,0.9262860418786154
22,0.07320184586357036,0.9193834416900966
23,0.07303393257943462,0.933609164586929
24,0.07144785208891244,0.9195664485152428
25,0.07270521954654559,0.9225589436468336
26,0.07205454092557843,0.9231025654047483
27,0.07052425161582422,0.9256966708271013
28,0.07089306186187212,0.9276687775685528
29,0.07024978429555348,0.922625060581043
30,0.0714005311126034,0.9189059041336538
31,0.06988376445353847,0.9210006594607327
32,0.06922879996263001,0.9217926331916516
33,0.06971605680882931,0.9182586714929694
34,0.06948725077999782,0.925664868788214
35,0.06890768855469956,0.9089140485786878
36,0.06847301180810417,0.921426316091348
37,0.06952021085576379,0.9260433003672712
38,0.06676933203385846,0.923143117632503
39,0.06717464439230694,0.9183430870123784
40,0.06797025288076705,0.9234009134848834
41,0.06787825135947907,0.9192064721180456
42,0.06633200294010716,0.9200143411943952
43,0.06542721373713724,0.9240654011855611
44,0.06619822579227626,0.9230795875965031
45,0.06649249557354679,0.9212479648266104
46,0.06489411237985576,0.9198419969308733
47,0.06463205235155478,0.9225156653708009
48,0.06582124575496265,0.9147066711138849
49,0.06472480679823928,0.9212082835822788
50,0.06364900080410585,0.924496431517162
51,0.06446659068266551,0.9152315226700414
52,0.06382589871446563,0.9171571072164588
53,0.06311785823508212,0.9126658643773967
54,0.06356317362828887,0.9127778713518648
55,0.06444092142527506,0.9154664286676989
56,0.06306025884263047,0.9185964949840724
57,0.06143599750312496,0.9140324331113503
58,0.06125371321423413,0.9212426695613433
59,0.06060952136981977,0.9166224812267032
60,0.060648570007317146,0.9174900016723426
61,0.05922837229658207,0.8972360393123787
62,0.060866769148062355,0.9138192640049516
63,0.05942483594190312,0.9129733330103338
64,0.057511010636749876,0.9040357635622913
65,0.05840757806449448,0.9126401157855422
66,0.057152416982335044,0.9117046670886894
67,0.05651497703947161,0.9159394792378494
68,0.05518117768171171,0.9179612421789596
69,0.05569846723994164,0.9171200736706929
70,0.055227610125253186,0.9123301056378538
71,0.054009804808317796,0.9078592788088957
72,0.053991111386652406,0.9112268700840436
73,0.05359373359035139,0.9020766185035941
74,0.053694296764320436,0.9044279223469645
75,0.053709781809484575,0.903572601847193
76,0.05264516021699121,0.9072890970553161
77,0.051878279202604946,0.9003070130554214
78,0.0518730441406029,0.9106134839910595
79,0.050957418978214264,0.8990584213854987
80,0.05074668338854019,0.91010897661216
81,0.04981144670754263,0.9058197882372603
82,0.0495856622463628,0.9096771994471424
83,0.04755161359872176,0.9086232143755997
84,0.04885698892346256,0.8676657586774865
85,0.0475933556466206,0.8942439710786686
86,0.04600138348191296,0.8873620971543696
87,0.047902575051879774,0.9046580456365167
88,0.046376917698339785,0.8892232192420165
89,0.04653964921423834,0.8991025643643733
90,0.04550005438563214,0.8981220188442062
91,0.04695887855130788,0.8805829878967488
92,0.045664745365954156,0.8910648693620556
93,0.043507865098513426,0.8810237876351685
94,0.04442517751121902,0.9034937377989305
95,0.04387908753807142,0.8910004400577334
96,0.04350905074444536,0.8808913533571316
97,0.042557151290719915,0.9006449693830471
98,0.04321005906416401,0.8839880898863648
99,0.042440677155234495,0.8830930943986819
100,0.04246637075459032,0.8904263420348049
101,0.04478476854832205,0.8778215779278971
102,0.04141977945657353,0.8849919957282215
103,0.039251741778836946,0.8722353488351282
104,0.04035160772196234,0.8730735441553062
105,0.03920135221797037,0.864499332102157
106,0.04083137830812909,0.8619953509142081
107,0.04080830192082821,0.896500101075461
108,0.040262480474770344,0.8799298759400995
109,0.03892318643289342,0.887835245557395
110,0.03988730125809641,0.8699785616238511
111,0.03804258861872431,0.8708237398367827
112,0.03926981227753097,0.8854425700421148
