target_field,rank,source_field,source_type,attention
net_actual_interchange_mw,1,gross_sched_interchange_mw,general,0.2258533537387848
net_actual_interchange_mw,2,da_as_as_req_mw_thirty_minutes_reserve,general,0.16455906629562378
net_actual_interchange_mw,3,da_as_as_req_mw_synchronized_reserve,general,0.16216427087783813
net_actual_interchange_mw,4,gen_fuel_nuclear_mw,general,0.1526334136724472
net_actual_interchange_mw,5,da_as_as_req_mw_primary_reserve,general,0.15213555097579956
net_actual_interchange_mw,6,gen_fuel_multiple_fuels_pct,general,0.09665431827306747
net_actual_interchange_mw,7,total_pjm_rmpcp_cr,general,0.046000003814697266
gross_actual_interchange_mw,1,gross_inadv_interchange_mw,general,0.40506255626678467
gross_actual_interchange_mw,2,gross_sched_interchange_mw,general,0.12214905023574829
gross_actual_interchange_mw,3,gen_fuel_solar_pct,general,0.08460031449794769
gross_actual_interchange_mw,4,gen_fuel_solar_mw,general,0.0716731920838356
gross_actual_interchange_mw,5,gen_fuel_nuclear_mw,general,0.068660669028759
gross_actual_interchange_mw,6,total_pjm_reg_purchases,general,0.06114766746759415
gross_actual_interchange_mw,7,gen_fuel_coal_mw,general,0.061116740107536316
gross_actual_interchange_mw,8,gen_fuel_coal_pct,general,0.05540815740823746
gross_actual_interchange_mw,9,total_pjm_assigned_reg,general,0.04852325841784477
gross_actual_interchange_mw,10,da_as_ss_mw_primary_reserve,general,0.021658368408679962
total_gen,1,forecast_load_mw_latest_available,general,0.17237405478954315
total_gen,2,forecast_load_mw_day_ahead,general,0.16427189111709595
total_gen,3,gen_fuel_gas_mw,general,0.14060702919960022
total_gen,4,gen_fuel_coal_mw,general,0.09232641756534576
total_gen,5,gen_fuel_nuclear_pct,general,0.06641840189695358
total_gen,6,gen_fuel_nuclear_mw,general,0.051923591643571854
total_gen,7,gen_fuel_oil_mw,general,0.03925832360982895
total_gen,8,gen_fuel_other_renewables_pct,general,0.03255864232778549
total_gen,9,total_lmp_rt,general,0.02492959424853325
total_gen,10,gen_fuel_oil_pct,general,0.022090747952461243
total_gen,11,marginal_loss_price_rt,general,0.02148594707250595
total_gen,12,gen_fuel_coal_pct,general,0.02086300030350685
metered_load_mw,1,forecast_load_mw_latest_available,general,0.19187654554843903
metered_load_mw,2,forecast_load_mw_day_ahead,general,0.17933255434036255
metered_load_mw,3,gen_fuel_gas_mw,general,0.10883140563964844
metered_load_mw,4,gen_fuel_coal_mw,general,0.08389444649219513
metered_load_mw,5,gen_fuel_nuclear_pct,general,0.06219145655632019
metered_load_mw,6,gen_fuel_nuclear_mw,general,0.040656402707099915
metered_load_mw,7,gen_fuel_oil_mw,general,0.04049565643072128
metered_load_mw,8,gen_fuel_other_renewables_pct,general,0.039648495614528656
metered_load_mw,9,total_lmp_rt,general,0.035233110189437866
metered_load_mw,10,system_energy_price_da,general,0.03101910650730133
metered_load_mw,11,marginal_loss_price_rt,general,0.030663665384054184
metered_load_mw,12,gen_fuel_coal_pct,general,0.0258550513535738
total_losses,1,gen_fuel_nuclear_mw,general,0.16726025938987732
total_losses,2,marginal_loss_price_rt,general,0.12791794538497925
total_losses,3,gen_fuel_coal_mw,general,0.11590021848678589
total_losses,4,gen_fuel_nuclear_pct,general,0.0989757850766182
total_losses,5,forecast_load_mw_latest_available,general,0.09747314453125
total_losses,6,gen_fuel_coal_pct,general,0.08776368945837021
total_losses,7,forecast_load_mw_day_ahead,general,0.06900227814912796
total_losses,8,system_energy_price_da,general,0.05556647479534149
total_losses,9,gross_inadv_interchange_mw,general,0.037676215171813965
total_losses,10,total_lmp_rt,general,0.03402591496706009
total_losses,11,gen_fuel_other_renewables_pct,general,0.03235698118805885
total_losses,12,gen_fuel_wind_mw,general,0.030124522745609283
congestion_price_da,1,forecast_load_mw_latest_available,general,0.3788811266422272
congestion_price_da,2,system_energy_price_da,general,0.31179869174957275
congestion_price_da,3,gen_fuel_oil_mw,general,0.1963985562324524
congestion_price_da,4,gen_fuel_gas_mw,general,0.11292166262865067
congestion_price_rt,1,total_lmp_rt,general,0.27075889706611633
congestion_price_rt,2,rmccp,general,0.1434229016304016
congestion_price_rt,3,marginal_loss_price_rt,general,0.14014282822608948
congestion_price_rt,4,total_pjm_rmccp_cr,general,0.14010721445083618
congestion_price_rt,5,system_energy_price_da,general,0.0705794245004654
congestion_price_rt,6,gen_fuel_multiple_fuels_mw,general,0.07045769691467285
congestion_price_rt,7,gen_fuel_oil_pct,general,0.060843441635370255
congestion_price_rt,8,gen_fuel_multiple_fuels_pct,general,0.06023622676730156
congestion_price_rt,9,gen_fuel_oil_mw,general,0.04345136135816574
marginal_loss_price_da,1,system_energy_price_da,general,0.20649376511573792
marginal_loss_price_da,2,forecast_load_mw_day_ahead,general,0.10180461406707764
marginal_loss_price_da,3,forecast_load_mw_latest_available,general,0.09538831561803818
